Gene = MYD88
index = 903
Annotated 5SS: [ 551 1521 2091 2371]
Annotated 3SS: [1385 1909 2278 2653]
SMsplice 5SS: [ 795 1521 2115 2371 2998]
SMsplice 3SS: [1385 1909 2278 2889 3372]
top_k =  500
Partition function (log Z): 6.253974364772704

Sorted 5' Splice Sites (High to Low Probability):
Position 1521: 0.9713316169978391
Position 2371: 0.9540472541396893
Position 2998: 0.9440888633156576
Position 2115: 0.44082790770660873
Position 795: 0.3819418042388974
Position 2528: 0.3691163118909231
Position 551: 0.3081813676398746
Position 56: 0.2555304873663208
Position 587: 0.18691876689788
Position 3378: 0.1378500754274362
Position 2072: 0.12705419763441517
Position 1303: 0.12523268336071158
Position 2091: 0.12083452815695071
Position 2111: 0.119891127718857
Position 236: 0.10072446178110929
Position 2724: 0.08816267364770794
Position 745: 0.07145435452372159
Position 2021: 0.061385907339314365
Position 2016: 0.06064405153454934
Position 2769: 0.048061891738131274
Position 3625: 0.03791131277804421
Position 249: 0.029919026235228366
Position 2512: 0.024579782620302377
Position 2814: 0.019111883045600814
Position 1203: 0.016906141273359213
Position 2829: 0.01689661078303968
Position 349: 0.01622307766067062
Position 50: 0.014859254784187523
Position 1751: 0.013420572036930296
Position 3658: 0.012625221685776813
Position 2549: 0.01213985375069896
Position 2019: 0.011816884737052585
Position 1340: 0.008558158446050042
Position 2061: 0.007966190696051038
Position 4284: 0.00763591920438555
Position 865: 0.0068602432954170695
Position 1552: 0.005507826011800845
Position 393: 0.00521743425819022
Position 2685: 0.004615783879918924
Position 337: 0.004513208343932403
Position 2504: 0.0042075444714032555
Position 1448: 0.002837189006490353
Position 2654: 0.002483878898018306
Position 1332: 0.002412574971216722
Position 2411: 0.0018319122783250947
Position 2038: 0.0015514479853966075
Position 3309: 0.0011550880979420426
Position 2538: 0.0011076253463108002
Position 2415: 0.001067468613896853
Position 307: 0.001062326848693362
Position 2734: 0.0008358867064583882
Position 2056: 0.0008339895793025565
Position 150: 0.000792910750664166
Position 99: 0.0007786868681692171
Position 262: 0.0007165500126828688
Position 2023: 0.00068357776744496
Position 2025: 0.0006652675276875675
Position 478: 0.0004990136268467199
Position 1328: 0.00049243891922548
Position 2054: 0.0004919206231830622
Position 3650: 0.0004627127353589761
Position 1110: 0.00045510554425366484
Position 4182: 0.00041258750727976806
Position 1029: 0.00038842842169896797
Position 2532: 0.00037052852775843674
Position 2833: 0.0003629502921899054
Position 2514: 0.0003571369526030458
Position 1527: 0.00032952873866675357
Position 1693: 0.00032587666274930797
Position 1605: 0.00030619546953178866
Position 2837: 0.000294698012268396
Position 2197: 0.0002888423964763861
Position 2145: 0.00021651988106351338
Position 2831: 0.0001794617733391042
Position 2119: 0.00015763339505046496
Position 1965: 0.00014623094801054982
Position 2796: 0.00011859154391055878
Position 2506: 0.00011722090757499125
Position 721: 0.00011649624865604586
Position 848: 0.00011351794569711929
Position 523: 7.107698485812037e-05
Position 692: 6.815916297013128e-05
Position 1726: 5.96374799932955e-05
Position 3274: 3.152967339044121e-05
Position 1811: 2.4810018084022006e-05
Position 3187: 1.8630369011766716e-05
Position 576: 1.7789270031464134e-05
Position 1572: 1.1987234199991833e-05
Position 3888: 7.482299380356962e-06
Position 3119: 1.3996098442172718e-06
Position 2526: 1.3771843331309612e-06
Position 2857: 1.3644940586278613e-06
Position 2516: 1.1171484961149938e-06
Position 327: 1.508849797892767e-07
Position 321: 1.4585603180639695e-07
Position 715: 9.023914780971701e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1385: 0.9689209342418619
Position 2278: 0.9679547295744596
Position 2889: 0.9567665656054006
Position 1909: 0.9186679319433617
Position 3372: 0.4541620540693979
Position 2450: 0.3272329703772983
Position 4139: 0.28160060795188235
Position 2653: 0.19738168203516268
Position 481: 0.1748855797076515
Position 3180: 0.16515060554916633
Position 665: 0.09172586294461396
Position 1172: 0.07176212256917834
Position 348: 0.05184592741225218
Position 3554: 0.0406850349564679
Position 2435: 0.04048517709246765
Position 1955: 0.03561646055744581
Position 3490: 0.03212532786322452
Position 1207: 0.02965783406453447
Position 615: 0.028667835369989465
Position 1122: 0.02803753260768405
Position 3472: 0.02642156528236403
Position 3693: 0.017809222411720525
Position 3222: 0.016873745480430056
Position 4211: 0.016574023930359977
Position 4268: 0.015848284305797707
Position 4162: 0.014195850129042032
Position 3493: 0.01391935045650137
Position 2321: 0.012970661462413725
Position 4393: 0.010632500160292465
Position 668: 0.010492031765320537
Position 440: 0.010223812927289237
Position 636: 0.009089064749175825
Position 1417: 0.008860131566423811
Position 2927: 0.008638497259481417
Position 3861: 0.008583341609125343
Position 2464: 0.0084673478145271
Position 3887: 0.00840807337684675
Position 3577: 0.006487255195519468
Position 232: 0.006159760755713871
Position 1645: 0.005955033155676664
Position 158: 0.005561260449828447
Position 1090: 0.004315914413229454
Position 1597: 0.003812592423959059
Position 1093: 0.0034912199848565503
Position 3377: 0.0032307813062520626
Position 3330: 0.0032193523686822895
Position 459: 0.003135372906458442
Position 3119: 0.003089464575292243
Position 2223: 0.003040276876946166
Position 2171: 0.0030275752048473043
Position 3309: 0.0025699325362975754
Position 2213: 0.0025076712584461724
Position 675: 0.002481132289318834
Position 3297: 0.002327599137527805
Position 2892: 0.002268296640677856
Position 1387: 0.0021071209946443236
Position 4057: 0.0020741370662416382
Position 2250: 0.0020664564234972676
Position 1131: 0.0018248012210837574
Position 4181: 0.0016345258087162781
Position 1236: 0.0015056822219437888
Position 3753: 0.0014510199239532034
Position 2591: 0.0014357279993667722
Position 1060: 0.0013206256315234758
Position 1659: 0.0012831531864012557
Position 634: 0.0011603229804622184
Position 2942: 0.0011451737265702905
Position 1965: 0.0011088604028875158
Position 2150: 0.0008632975679601486
Position 4216: 0.0008064991130686992
Position 3893: 0.0006992731907279004
Position 2618: 0.0006597125874601822
Position 1735: 0.0006460854073566869
Position 1029: 0.0005569430489173677
Position 161: 0.00053988143112506
Position 963: 0.0005239696218062158
