Gene = FAM166B
index = 525
Annotated 5SS: [ 133  734 1025 1251 1520]
Annotated 3SS: [ 509  818 1198 1324 1803]
SMsplice 5SS: [ 133 1251 1520]
SMsplice 3SS: [1149 1370 1803]
top_k =  500
Partition function (log Z): -6.017773754402169

Sorted 5' Splice Sites (High to Low Probability):
Position 133: 0.8506706573571494
Position 1251: 0.7245638686594169
Position 1520: 0.696824445439877
Position 1025: 0.3582150028052579
Position 485: 0.26574786514820997
Position 1057: 0.12789584817636507
Position 746: 0.08717873337539776
Position 1042: 0.07407796653608954
Position 734: 0.062249635676051004
Position 565: 0.031297133416866046
Position 1572: 0.022755558283540967
Position 971: 0.022507236298323716
Position 228: 0.01694062512157691
Position 510: 0.01671699130626685
Position 1013: 0.010650531073515745
Position 756: 0.006793451287720729
Position 1579: 0.0040009074354392495
Position 866: 0.003632151121352518
Position 572: 0.003333579882472791
Position 178: 0.0030367008283629982
Position 342: 0.0028027691094716038
Position 13: 0.0026099464658172456
Position 441: 0.0025536624803586773
Position 1265: 0.0020906671319704836
Position 726: 0.0020667983683684567
Position 288: 0.0008925838120518659
Position 1675: 0.0008782398633080221
Position 661: 0.0008574804060300392
Position 738: 0.00044095653746089816
Position 300: 0.00022366233884811579
Position 172: 0.00021633126652448022
Position 537: 0.000165178275261738
Position 1079: 0.0001236069402466516
Position 247: 9.551254182626172e-05
Position 1558: 7.514106651023233e-05
Position 416: 5.902669848805972e-05
Position 232: 3.3156825365019744e-05
Position 544: 2.5803715138975006e-05
Position 256: 1.8344865700427457e-05
Position 689: 1.0421606731949327e-05
Position 497: 8.412160652646073e-06
Position 185: 3.5407143468571592e-06
Position 259: 1.6606057450881418e-06
Position 682: 4.284331477574661e-07
Position 77: 4.2838059929014127e-07
Position 319: 1.003069620369981e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1803: 0.553431511657739
Position 1370: 0.5512737655506961
Position 818: 0.5168166244716658
Position 1149: 0.4227759440928388
Position 1198: 0.2609938487766345
Position 340: 0.25000427923794766
Position 1324: 0.16352080150314732
Position 1466: 0.12355068827806252
Position 1656: 0.08274128753755164
Position 1392: 0.08168372866707037
Position 542: 0.07343857067512437
Position 838: 0.03957547283619207
Position 910: 0.03485570231550249
Position 1785: 0.028279447234205037
Position 509: 0.027470762288364522
Position 1935: 0.02368699907614989
Position 312: 0.022171974222222085
Position 1127: 0.022162085076541
Position 1864: 0.02033611549475099
Position 1092: 0.019455183075502043
Position 1644: 0.01627987326603633
Position 1614: 0.012553185892668758
Position 1630: 0.006930010315232545
Position 650: 0.006581194031574127
Position 1660: 0.00542850669673088
Position 601: 0.003949327446596744
Position 1166: 0.003669487330785136
Position 1401: 0.0036110355859173457
Position 1178: 0.003162868702991591
Position 853: 0.003053869153087919
Position 1224: 0.002518323164570368
Position 914: 0.002477544494168383
Position 1699: 0.0019187395762569036
Position 1688: 0.001785533638899544
Position 564: 0.0015095613308928838
Position 861: 0.0014541268760988326
Position 733: 0.001401445955297088
Position 1892: 0.0011299829491459037
Position 1874: 0.0009725774021235131
Position 1101: 0.0007809554455124211
Position 943: 0.0006613599383922933
Position 1183: 0.0005958057693764472
Position 668: 0.0005778995880434822
Position 768: 0.0005010754497255838
Position 1877: 0.00044143087974182836
Position 474: 0.0003875584869580836
Position 576: 0.0003800755361900663
Position 937: 0.00029600878777758395
Position 1479: 0.0002798094560869992
Position 745: 0.000269345170984905
Position 348: 0.00019528502972270434
Position 227: 0.00017817188719757018
Position 755: 0.0001644744825609952
Position 686: 0.00015248027658040133
Position 1880: 0.0001355830800918018
Position 959: 0.00011286724482167867
Position 552: 0.00010743792524143389
Position 586: 0.00010625669463217251
Position 421: 7.973695718483607e-05
Position 1250: 7.733697633686301e-05
Position 246: 7.557137213815314e-05
Position 271: 4.245555930174492e-05
Position 351: 2.1881061178203246e-05
Position 416: 1.6826851529859565e-05
Position 425: 1.5115608400299722e-05
Position 674: 1.5075907569307757e-05
Position 277: 8.382495317739288e-06
Position 240: 6.060461121763193e-06
Position 375: 5.758863006046013e-06
Position 274: 5.612024885244135e-06
Position 701: 5.132819657016458e-06
Position 495: 4.0726390111031245e-06
Position 377: 2.866029398597541e-06
Position 660: 2.7142604519326606e-06
Position 220: 2.610439358492971e-06
Position 206: 2.4613741676714433e-06
Position 672: 2.3410277904277943e-06
Position 438: 1.877423368299789e-06
Position 497: 1.7608477609841144e-06
Position 366: 1.6238929727687226e-06
Position 371: 1.583109589898643e-06
Position 384: 1.5816068872443198e-06
Position 288: 1.157156639683113e-06
Position 84: 1.0559223107547667e-06
Position 131: 1.044156676198894e-06
Position 198: 8.854966961361798e-07
Position 281: 4.871123285399739e-07
Position 353: 4.401579641241956e-07
Position 98: 4.147537419645374e-07
Position 112: 3.177770903785138e-07
Position 970: 2.450388741810961e-07
Position 771: 2.4154237647793376e-07
Position 430: 2.2373770109241083e-08
Position 357: 1.4924184294493402e-08
Position 489: 8.727188131299637e-09
Position 175: 2.7064932938793623e-09
Position 208: 2.611713975063698e-09
Position 440: 1.9539895044008515e-09
Position 292: 1.1556401491017594e-09
Position 149: 4.019317384371858e-10
Position 183: 1.3517845855298784e-10
Position 137: 1.2249914046946466e-10
