Gene = RWDD3
index = 1219
Annotated 5SS: [  161 10544 12503]
Annotated 3SS: [10055 12386 12600]
SMsplice 5SS: [  161 12503]
SMsplice 3SS: [12386 12600]
top_k =  500
Partition function (log Z): -11.527946816339982

Sorted 5' Splice Sites (High to Low Probability):
Position 161: 0.5746289336534015
Position 3306: 0.4844579866252469
Position 7920: 0.390975290624628
Position 278: 0.27054685450188515
Position 5755: 0.23890474310045062
Position 145: 0.0942572027239092
Position 6076: 0.0916957932188195
Position 9159: 0.06636020403225551
Position 4391: 0.05970392278426525
Position 10170: 0.057130216201752196
Position 4504: 0.0547479246747546
Position 10790: 0.03715391442905393
Position 10597: 0.028293237602353263
Position 642: 0.028276125149686394
Position 580: 0.027002071416949967
Position 5656: 0.02174846088923432
Position 10915: 0.021500399697990207
Position 9018: 0.019340799555644217
Position 7844: 0.013192879542548892
Position 4490: 0.012147647813074727
Position 61: 0.011443782479903904
Position 6168: 0.008957353578009825
Position 653: 0.007446018934200452
Position 8967: 0.0067217095416300535
Position 12707: 0.006247057029016604
Position 586: 0.005390221434643304
Position 265: 0.005028994666627617
Position 4898: 0.0032769138421295764
Position 7685: 0.003132080435201536
Position 622: 0.002604863923095553
Position 339: 0.0022323530983080027
Position 613: 0.002002226828864816
Position 10544: 0.0019603771219326403
Position 7793: 0.0015437923513456878
Position 106: 0.001151913206321925
Position 2676: 0.0010444605393919038
Position 2747: 0.001043232542844847
Position 2997: 0.0009375473556390645
Position 3582: 0.0006846261817133614
Position 1494: 0.0006292721367128676
Position 3825: 0.0005771469750941974
Position 2992: 0.0005516651481074691
Position 3874: 0.000409633655610398
Position 3248: 0.0002853789996637618
Position 3461: 0.00024394482444544804
Position 8067: 0.00020529706798522393
Position 427: 3.347450119020947e-05
Position 138: 2.8113802170172257e-05
Position 398: 1.9875455257795775e-05
Position 4410: 1.4665889611328013e-05
Position 221: 7.500017780962017e-06
Position 210: 4.6068261614414744e-06
Position 319: 1.7856936552079731e-06
Position 17: 1.1450021037297066e-06
Position 88: 1.1285568579164274e-06
Position 282: 1.0115705922412905e-06
Position 337: 7.916603853665021e-07
Position 3424: 5.876108814389793e-07
Position 3413: 5.852960985170553e-07
Position 1177: 4.5276556167925233e-07
Position 649: 1.550321449580902e-07
Position 321: 1.5002851982752859e-07
Position 316: 9.561130705125178e-08
Position 563: 5.06048679869085e-08
Position 514: 2.1615778410079036e-08
Position 490: 5.001431463035552e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12600: 0.6047896852824407
Position 7720: 0.40460673867590585
Position 3192: 0.321619259837725
Position 8933: 0.2119522001645224
Position 5621: 0.20861437849173894
Position 10699: 0.15004222740332301
Position 3218: 0.13716392142277967
Position 4283: 0.11684577769477164
Position 10055: 0.0817328536213849
Position 5904: 0.08049301727815537
Position 9430: 0.06526255866015582
Position 5518: 0.03329858731831809
Position 10522: 0.02789510314765384
Position 3066: 0.018696491683523917
Position 5438: 0.017235573324990313
Position 467: 0.016820748587076346
Position 7966: 0.013500754766206406
Position 8963: 0.013187465451309745
Position 11192: 0.012276720312839584
Position 10409: 0.01122594653573701
Position 6075: 0.010953491551928688
Position 5926: 0.010650278215103502
Position 5991: 0.010439428972893442
Position 4261: 0.009648763668143753
Position 7843: 0.008837635081304938
Position 527: 0.007950483663859212
Position 440: 0.006488855582184265
Position 4798: 0.005629155654973191
Position 12822: 0.003980034722923081
Position 3166: 0.0038370281797123905
Position 9469: 0.0036488601582094116
Position 5744: 0.003507629052739474
Position 8213: 0.0031966008637418727
Position 3255: 0.0026991976827217584
Position 13000: 0.0022670223060935308
Position 7510: 0.002228573136889176
Position 8001: 0.0018116616109731343
Position 3641: 0.0017732122601050975
Position 3543: 0.0015872667807885204
Position 4178: 0.001570307035712393
Position 9323: 0.0012824790217859305
Position 2619: 0.0011798571178495243
Position 759: 0.0011352087300988212
Position 4433: 0.0010552242587049789
Position 7468: 0.0010015042294443742
Position 452: 0.0009455378776058797
Position 2847: 0.0008936912521897872
Position 3073: 0.0008731981186313102
Position 9940: 0.0008284088087531093
Position 2570: 0.0007292709652998355
Position 7367: 0.0006428326948103552
Position 3048: 0.0005937228531476996
Position 7471: 0.0005643674606355651
Position 3726: 0.0004946447082433765
Position 8469: 0.00045532116051215593
Position 4317: 0.0004211087690931156
Position 7601: 0.00039255752025481956
Position 2912: 0.0003782590739355547
Position 3118: 0.00036624041813803347
Position 1386: 0.000259404525178204
Position 589: 0.00024313498628957545
Position 7264: 0.00024198679170261611
Position 3447: 0.00022827524752947658
Position 2471: 0.0002094729618191825
Position 483: 0.0001666659881530468
Position 1228: 0.0001651650968562341
Position 1248: 0.00016380344008470397
Position 4201: 0.0001456131114869598
Position 540: 0.00014537215091992622
Position 1389: 0.00013622666441948247
Position 4786: 0.00013223108700862607
Position 689: 0.00012801373251968974
Position 2899: 0.00012556805295602176
Position 4733: 0.00011442126310997305
Position 2670: 0.00010852636203437013
Position 5132: 8.909246187653111e-05
Position 2280: 8.715603198079913e-05
Position 1831: 7.85766249218551e-05
Position 2358: 7.050282215209865e-05
Position 1585: 6.911799293876571e-05
Position 412: 5.540417685495691e-05
Position 4095: 5.362534312683966e-05
Position 1922: 4.8745150807238505e-05
Position 634: 4.64842762267023e-05
Position 936: 4.503310313090351e-05
Position 1080: 4.3128397740106466e-05
Position 486: 3.924613893385234e-05
Position 4758: 3.766221735080552e-05
Position 1322: 3.461826870105404e-05
Position 3487: 3.1697829370170216e-05
Position 3748: 3.094913081755033e-05
Position 3681: 2.6359345849518006e-05
Position 1674: 2.1314800113742164e-05
Position 1878: 2.080898666248008e-05
Position 3343: 2.0514899457794047e-05
Position 1628: 1.9960586716548957e-05
Position 1083: 1.991302847120227e-05
Position 1415: 1.0788182645110833e-05
Position 912: 1.026424984473061e-05
Position 282: 8.504964989248011e-06
Position 5463: 1.4267157385961595e-07
Position 309: 7.442921942544213e-08
Position 327: 4.120089656366492e-08
Position 353: 3.662925053961841e-08
Position 240: 3.1924332785066004e-08
Position 551: 3.115793469970414e-08
Position 645: 1.6171394692074317e-08
Position 603: 8.369854098631904e-09
Position 316: 4.69274285747459e-09
Position 363: 3.9498462709487e-09
Position 553: 1.930460358102036e-09
Position 128: 1.19471599584796e-10
Position 187: 7.728081505984974e-11
