Gene = GPR22
index = 618
Annotated 5SS: [ 386 2243]
Annotated 3SS: [1311 3974]
SMsplice 5SS: [ 386 2243]
SMsplice 3SS: [2131 3974]
top_k =  500
Partition function (log Z): -7.165912871881771

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9833543205696507
Position 2243: 0.5800151150574762
Position 103: 0.3580642325728818
Position 2340: 0.16868832941389633
Position 3021: 0.05274558068170078
Position 4535: 0.04105601711226037
Position 1738: 0.028353718402421742
Position 163: 0.017278940110294995
Position 1492: 0.01469511187508563
Position 1018: 0.013227317877727025
Position 154: 0.009608755371309135
Position 439: 0.0065414382714610204
Position 4190: 0.005027660384187501
Position 973: 0.003324801564929169
Position 2344: 0.0028292803581037294
Position 1932: 0.002408003749022777
Position 261: 0.0019396570573700406
Position 215: 0.0017206450247947015
Position 1458: 0.0015810571188334998
Position 4111: 0.0013840259353713736
Position 651: 0.0011236299581159907
Position 1899: 0.0010876973802524353
Position 658: 0.00089585663839479
Position 1414: 0.00075921116239994
Position 1782: 0.0006259301623582553
Position 4265: 0.0005950994230590706
Position 4472: 0.00040571732861966164
Position 854: 0.0003876432073926558
Position 126: 0.00029781712122565736
Position 711: 0.0002699828032691071
Position 984: 0.0001585630048980576
Position 76: 0.0001256664811532945
Position 4226: 8.81913676700289e-05
Position 79: 8.39632265501536e-05
Position 42: 4.111151694051597e-05
Position 107: 1.774216416489015e-05
Position 407: 1.060487246848078e-05
Position 1440: 6.21688851876028e-06
Position 314: 5.165974670108782e-06
Position 553: 3.2284544171615667e-06
Position 897: 2.3905189957036097e-06
Position 199: 1.8231037234753147e-06
Position 593: 1.1651906291177586e-06
Position 1245: 1.0524672982575e-06
Position 479: 7.45804562217688e-07
Position 434: 6.110281524259407e-07
Position 880: 4.620345914425872e-07
Position 509: 3.318370058109897e-07
Position 3338: 2.38259432038605e-07
Position 47: 2.0831656066516575e-07
Position 676: 1.650784219084664e-07
Position 693: 1.573376491409727e-08
Position 663: 1.4830225548710142e-08
Position 674: 1.1553301703028481e-08
Position 278: 7.412985492596808e-09
Position 299: 2.5187661975432397e-09
Position 726: 5.941561943693251e-10
Position 573: 3.0479114117490005e-10
Position 621: 2.795873480380019e-10
Position 483: 2.898687773910424e-11
Position 395: 2.0834375673741662e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.6552335412645472
Position 3974: 0.5127458746905502
Position 299: 0.3419125928760893
Position 4388: 0.0669091059399579
Position 2242: 0.06570133073807699
Position 4676: 0.05165119205205698
Position 2550: 0.0446656377318409
Position 4055: 0.04460834844843326
Position 4727: 0.043046530717543476
Position 564: 0.036415937587021704
Position 2783: 0.03617375657716384
Position 4419: 0.03064867818883824
Position 4377: 0.030337381608967363
Position 260: 0.029228034179188355
Position 1599: 0.02895295102900497
Position 1311: 0.02690435315316175
Position 2931: 0.02045323138801969
Position 2096: 0.017506931486227846
Position 5018: 0.01702832420844215
Position 791: 0.01565603292845164
Position 2988: 0.014295172120437502
Position 4534: 0.014166051777795879
Position 2870: 0.01373361902052103
Position 2041: 0.012274883943542326
Position 3317: 0.009552080515468304
Position 4357: 0.007283881397693487
Position 2509: 0.0067526016318964635
Position 3749: 0.0064714114215121575
Position 3854: 0.006285650924826198
Position 4301: 0.005750409101188883
Position 2168: 0.005296371592517297
Position 5545: 0.004842547522367752
Position 4036: 0.004391143135015619
Position 1961: 0.0038355129456820545
Position 212: 0.003817801475379451
Position 5495: 0.0037913137786610793
Position 215: 0.0035596312031926708
Position 5112: 0.0033877867095971886
Position 3533: 0.0033498495791215773
Position 5060: 0.0033482118206967517
Position 3202: 0.0031425145703782393
Position 2305: 0.0029800820426075444
Position 3108: 0.00292361090648777
Position 3999: 0.002593086539605919
Position 4862: 0.002262115622383484
Position 1573: 0.0022478968774830564
Position 4745: 0.001927854311582337
Position 1721: 0.0019119434581038606
Position 2815: 0.0016706904633372983
Position 4324: 0.00149797137308226
Position 4548: 0.0012712514461625073
Position 753: 0.001265922691941725
Position 2750: 0.0011614684046004058
Position 4173: 0.0011318158744332558
Position 5441: 0.0010158903889608759
Position 3653: 0.0009570526406499876
Position 1382: 0.0009495966561200376
Position 1838: 0.0008916940580269386
Position 1821: 0.000891404359036197
Position 5575: 0.0008672309695131416
Position 4151: 0.0008669814217522425
Position 3912: 0.0007176523134525162
Position 5219: 0.0006942052336865477
Position 534: 0.0006233089255242952
Position 464: 0.0006103718091819161
Position 3287: 0.0005884885701640986
Position 1017: 0.0005782781867165527
Position 910: 0.0005759346549565802
Position 314: 0.0005462727282095183
Position 1921: 0.0005395618112046354
Position 4708: 0.0005379962237297664
Position 704: 0.0005269776433544892
Position 1320: 0.0004580357964590503
Position 4596: 0.0004434409623593799
Position 3241: 0.00042568848832740273
Position 930: 0.0004173369695268459
Position 2946: 0.00040926219668914693
Position 2332: 0.0003752530748587324
Position 242: 0.00035912049331810706
Position 2339: 0.00032530949476989267
Position 2066: 0.0003096160169259794
Position 273: 0.00026351534805659627
Position 2875: 0.0002519460479540207
Position 2671: 0.0002485338233480528
Position 1134: 0.000217388265183506
Position 854: 0.00021695100349811646
Position 961: 0.0002075578777612828
Position 1654: 0.00020505640493906563
Position 1174: 0.0001892578152122648
Position 2142: 0.00018618130068702633
Position 1674: 0.0001779653222388263
Position 609: 0.00016682826841921654
Position 1626: 0.00015619734474374864
Position 1355: 0.00015505073016205343
Position 504: 0.00015117644733320457
Position 1579: 0.00014140539825996623
Position 964: 0.00013997562628334818
Position 2514: 0.0001247895131900425
Position 1865: 0.00011220525534517595
Position 2316: 0.00011094042957705972
Position 2015: 0.00010208725698085896
Position 710: 9.541089151073664e-05
Position 2325: 9.505650013854919e-05
Position 1429: 9.452540503671778e-05
Position 190: 8.354702507327701e-05
Position 1195: 8.090982275014523e-05
Position 383: 7.93057909316457e-05
Position 1818: 7.894541244236644e-05
Position 1504: 4.9082967380401576e-05
Position 518: 3.768991863359938e-05
Position 380: 3.3852218906570544e-05
Position 275: 2.9262705798452684e-05
Position 362: 2.6427067661408194e-05
Position 1501: 2.2499119120124144e-05
Position 1610: 1.817477624013598e-05
Position 880: 1.2111259399029346e-05
Position 1964: 1.1851994274889462e-05
Position 1899: 2.9949314219540563e-06
Position 154: 1.289027926264042e-06
Position 932: 1.2618259687110034e-06
Position 1323: 1.2300395531306456e-06
Position 135: 8.471915784807692e-07
Position 2224: 8.447173328678385e-07
Position 1332: 6.666763270310862e-07
Position 1405: 6.533905978690198e-07
Position 658: 5.598179241189609e-07
Position 1659: 4.854635969490255e-07
Position 613: 4.649150914575807e-07
Position 407: 4.3342019398246117e-07
Position 157: 2.6084221171841584e-07
Position 630: 2.012357933846763e-07
Position 663: 1.419304160418867e-07
Position 1694: 1.0860231782171773e-07
Position 674: 6.785259145908937e-08
Position 1062: 6.562389172606765e-08
Position 1941: 6.434248353817887e-08
Position 176: 4.0206459833023214e-08
Position 187: 2.4802211033833342e-08
Position 179: 1.711878687127246e-08
Position 477: 9.842934301280154e-09
Position 434: 4.7793049105367116e-09
Position 167: 3.855311513076472e-09
Position 414: 2.2119051819135795e-09
Position 385: 1.8774470892549593e-09
Position 161: 2.920817836128712e-10
Position 169: 1.3492369536156587e-10
Position 390: 9.247618641995365e-11
Position 163: 4.794404889553681e-11
Position 982: 1.1456222978073764e-11
Position 973: 6.798359039554077e-12
