Gene = DNTTIP2
index = 460
Annotated 5SS: [ 130 2939 3562 6088 7135 8524]
Annotated 3SS: [1343 3422 5991 6969 8413 9261]
SMsplice 5SS: [ 130 2939 3562 6088 7135 8524]
SMsplice 3SS: [2790 3422 5991 6969 8413 9261]
top_k =  500
Partition function (log Z): 9.117188273940068

Sorted 5' Splice Sites (High to Low Probability):
Position 8524: 0.9969241576358697
Position 6088: 0.9757300245352071
Position 7135: 0.9508667657682511
Position 2939: 0.8562560365060975
Position 3562: 0.8277661483503697
Position 130: 0.7499477928912214
Position 659: 0.5618045990654755
Position 3980: 0.4038210201122824
Position 1587: 0.39000912678303756
Position 1717: 0.13963593907799735
Position 1028: 0.12650011077032472
Position 8306: 0.12370469065486488
Position 8073: 0.08544950110738019
Position 4424: 0.05847587373206874
Position 846: 0.051408834225503096
Position 4122: 0.03734239786201241
Position 1162: 0.03631458446499969
Position 6439: 0.03491983570407495
Position 214: 0.03336139593072272
Position 649: 0.022650470655485814
Position 5730: 0.022641429120593616
Position 9148: 0.021362238346760896
Position 5039: 0.020717103833709515
Position 7447: 0.019617496266677248
Position 6856: 0.016982824916685183
Position 5876: 0.01683341904355663
Position 1241: 0.013915948704510774
Position 9614: 0.013756792134541996
Position 3765: 0.011229359587229105
Position 744: 0.008151651564738668
Position 8785: 0.007440998930764844
Position 5878: 0.007392230587381296
Position 857: 0.005561640048730305
Position 5047: 0.005027064333956123
Position 5084: 0.004836879107227047
Position 5016: 0.004677496630650574
Position 6889: 0.004659480308748398
Position 8301: 0.004009874983225765
Position 426: 0.0037138073793889
Position 347: 0.003384045687930181
Position 207: 0.0028869899220409206
Position 7358: 0.002202667159235397
Position 7125: 0.0020360190552505928
Position 748: 0.0019484282667349639
Position 10117: 0.0015132229889606138
Position 1217: 0.0013853616506494307
Position 9325: 0.0010958441237262694
Position 202: 0.0006537598279621223
Position 1438: 0.0004520057734535475
Position 841: 0.00044919856466440615
Position 8809: 0.00043504756538075267
Position 756: 0.0003407704752264522
Position 438: 0.00027329940872465727
Position 8888: 0.0002670723631459861
Position 1381: 0.00022416589218759748
Position 684: 0.00021236387177788052
Position 8935: 0.00020194898979096718
Position 7455: 0.00019901932622419952
Position 653: 0.00015916914816972708
Position 713: 0.00013894577993688243
Position 8918: 0.00013133382867113014
Position 8937: 0.0001252517120210563
Position 9493: 0.00011526614383209653
Position 61: 0.00010387416382947076
Position 1273: 9.303633839970201e-05
Position 571: 9.057873500073592e-05
Position 8854: 8.989886572668762e-05
Position 706: 6.462639832099846e-05
Position 543: 5.5477818056355875e-05
Position 586: 4.9633491376319026e-05
Position 105: 4.630373727263609e-05
Position 3974: 4.26909398056216e-05
Position 760: 3.9228299818697414e-05
Position 334: 3.2414898399617014e-05
Position 297: 3.058815428082441e-05
Position 816: 2.8289651645890805e-05
Position 502: 2.557786986702007e-05
Position 1012: 2.201679581469586e-05
Position 260: 2.1549778625399168e-05
Position 704: 1.929656946680362e-05
Position 116: 1.4928480182685813e-05
Position 9277: 9.09245156847854e-06
Position 9202: 2.8975435808887755e-06
Position 9618: 2.522852286195555e-06
Position 9533: 2.2332626538134767e-06
Position 395: 2.1161034988894165e-06
Position 6395: 1.9544745995397056e-06
Position 417: 9.95717965157679e-07
Position 29: 9.769394277310205e-07
Position 366: 9.378291566832926e-07
Position 9413: 6.287986810769246e-07
Position 9671: 5.200634834335158e-07
Position 35: 4.0676584391951694e-07
Position 64: 3.0946111803974146e-07
Position 8554: 2.6769591420974934e-07
Position 8574: 7.210376784584841e-08
Position 38: 1.023078480823431e-08
Position 32: 4.872353871891757e-09
Position 558: 7.883846980578842e-10
Position 314: 1.3341065143365652e-10
Position 142: 4.1515953415574e-11
Position 285: 3.905211097527081e-11
Position 274: 2.6447196143026675e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9261: 0.9912966802839033
Position 5991: 0.973286526167148
Position 6969: 0.780560375970219
Position 8413: 0.7075901225077083
Position 3422: 0.5379938599459825
Position 2790: 0.5254560114384651
Position 1343: 0.49527328237293194
Position 3843: 0.3819433201836508
Position 8438: 0.25142028852770876
Position 3502: 0.2442976342142742
Position 743: 0.17011896765652887
Position 2826: 0.157286907779448
Position 613: 0.1366373550199704
Position 8160: 0.13355754907569223
Position 581: 0.09583654818032099
Position 6933: 0.09058772404866487
Position 2796: 0.08868762771513375
Position 540: 0.08504245095256448
Position 929: 0.04852485870990441
Position 3404: 0.04451199166974708
Position 4224: 0.04322547713143226
Position 2677: 0.03586860043540777
Position 387: 0.035732990470160104
Position 7871: 0.035491663616360324
Position 4946: 0.03525854390554327
Position 2601: 0.033611333076324544
Position 7798: 0.02960571363767188
Position 6904: 0.029467598942363334
Position 5783: 0.027074298110426772
Position 4077: 0.026479837385106484
Position 8346: 0.023156741617530355
Position 7015: 0.021730748510418868
Position 1626: 0.021722189209776487
Position 6701: 0.020900841353356684
Position 7021: 0.016538303684627102
Position 7357: 0.015395884310412085
Position 6279: 0.015361590071153175
Position 2576: 0.015345556061318263
Position 5632: 0.014591426651687459
Position 4276: 0.013320545504084914
Position 472: 0.012785856330272601
Position 3649: 0.01270420808117985
Position 6361: 0.012097409716532993
Position 8731: 0.012006939047407504
Position 7992: 0.011224653451424881
Position 9126: 0.01062092488844046
Position 323: 0.009532680260432547
Position 3699: 0.009106760578707697
Position 3763: 0.008054854427497867
Position 5467: 0.00805000246890616
Position 1305: 0.007668052496504866
Position 8184: 0.006088068139078195
Position 6334: 0.005620613082930903
Position 9783: 0.0051546254359443105
Position 1069: 0.0050370718024074675
Position 7054: 0.0048098113437051344
Position 788: 0.004523949423418188
Position 7823: 0.00419710829109772
Position 6988: 0.003856198388527149
Position 4049: 0.0038553945801698335
Position 8997: 0.003716487030706139
Position 3862: 0.003577992980405902
Position 509: 0.0035354033706354432
Position 517: 0.0032142092890329777
Position 7917: 0.002967711828425014
Position 4001: 0.002966673320548224
Position 1322: 0.0029027686152239027
Position 4111: 0.0028954133690488708
Position 11628: 0.0028703581442894805
Position 10465: 0.0027186737991411617
Position 911: 0.0027019606763911967
Position 10752: 0.0023387388056434586
Position 7270: 0.0022929706498941165
Position 6530: 0.002238153331944188
Position 7330: 0.002217922841680663
Position 11135: 0.0021987489519067816
Position 547: 0.002052848050794822
Position 1345: 0.0019669424540105737
Position 6991: 0.0019229923184013134
Position 9473: 0.0018252185338090742
Position 1143: 0.0017569453551554977
Position 8957: 0.0017380147697331802
Position 8470: 0.0016375083626707268
Position 3805: 0.0016072773065365425
Position 7301: 0.0014659469673071772
Position 6261: 0.0014284773413967059
Position 590: 0.0013788428621354498
Position 390: 0.0012172532746247966
Position 6973: 0.0012103287790041937
Position 8467: 0.001162148797849112
Position 8929: 0.001033416420217451
Position 7955: 0.000982267744260172
Position 268: 0.0009485221652638127
Position 11246: 0.0009440972436727416
Position 8672: 0.0009156559403177699
Position 9009: 0.0008372423129956058
Position 8866: 0.0008056676157239555
Position 462: 0.0008022203492820981
Position 3262: 0.0007706328227220148
Position 1585: 0.0007591511760522053
Position 10044: 0.000753493917208566
Position 433: 0.0007379869658337235
Position 1003: 0.0007326661961839645
Position 10225: 0.0007280138603973826
Position 6785: 0.0006908996504413566
Position 658: 0.0006899801702482227
Position 1096: 0.0005940517618003028
Position 9061: 0.0005334743532397361
Position 7846: 0.0005322102132363273
Position 3962: 0.0005041379475117447
Position 621: 0.0005008776641332483
Position 7222: 0.0004546239842649686
Position 3867: 0.00045306585024535036
Position 9950: 0.00045300410598760196
Position 7896: 0.00044859650741778325
Position 10168: 0.00043868335945350184
Position 1071: 0.00039947201869420834
Position 8709: 0.0003847859891394306
Position 8705: 0.0003616005291624244
Position 9027: 0.00025889395168891236
Position 10019: 0.00022292581686155763
Position 3275: 0.00020984889163214973
Position 9745: 0.0001684212179744266
Position 816: 0.0001532232203356618
Position 7206: 0.00015159893922813065
Position 12280: 0.0001442740236702832
Position 3537: 0.0001394375640832968
Position 11064: 0.00013508334100107317
Position 12619: 0.0001304197186733879
Position 9201: 0.00011527498085389699
Position 1240: 0.00011129559130646073
Position 9454: 0.00010900660857193322
Position 10678: 0.0001029797275895509
Position 934: 9.480009877564245e-05
Position 489: 8.640932966312898e-05
Position 8852: 7.821822453461736e-05
Position 231: 7.809449921401282e-05
Position 550: 7.504511767717319e-05
Position 10948: 7.420534873095137e-05
Position 10681: 7.219920166087529e-05
Position 302: 7.067792138063973e-05
Position 334: 5.173690824268855e-05
Position 525: 4.113009387627516e-05
Position 10816: 3.95971095554671e-05
Position 9410: 3.8336240406283876e-05
Position 826: 3.476141157050611e-05
Position 10713: 3.273427982455496e-05
Position 9273: 3.1793481160003915e-05
Position 6842: 3.162667150460837e-05
Position 7386: 3.089436794578902e-05
Position 10313: 2.9060465607480085e-05
Position 10343: 2.878557148451227e-05
Position 4162: 2.821714497369056e-05
Position 3112: 2.7712648672827016e-05
Position 8119: 2.6211862890552946e-05
Position 1027: 2.611487875879202e-05
Position 346: 2.2054398813369e-05
Position 9818: 2.0198402821726637e-05
Position 436: 1.7424671210506068e-05
Position 9305: 1.7150660203417485e-05
Position 9998: 1.641853941041799e-05
Position 395: 1.6012273992700753e-05
Position 10360: 1.2263849836009581e-05
Position 1450: 1.0591949269463974e-05
Position 6214: 8.549855230981749e-06
Position 7362: 8.004732331255969e-06
Position 3941: 3.1970355539745637e-06
Position 212: 2.4698329587961144e-06
Position 281: 2.1203952817927e-06
Position 684: 1.9204841554865564e-06
Position 351: 1.160981444982134e-06
Position 6728: 8.230148309896534e-07
Position 711: 5.238702288760953e-07
Position 235: 3.8537265919545817e-07
Position 233: 3.7988276101863133e-07
Position 169: 3.722849286934247e-07
Position 342: 2.179820400433347e-07
Position 630: 1.253268333672142e-07
Position 218: 1.23453095981279e-07
Position 867: 4.4450629627261696e-08
Position 9493: 2.486501428269544e-08
Position 200: 9.27475878538199e-09
Position 1066: 2.9115920551055404e-09
Position 171: 7.752550858257479e-10
Position 344: 5.219455549884916e-10
Position 129: 3.237296110805941e-10
Position 663: 1.40717274519099e-10
Position 243: 1.7687070219195687e-11
Position 181: 1.2428143307685919e-11
Position 116: 8.160988776680518e-13
Position 185: 1.9272249238810105e-13
