Gene = NOL8
index = 949
Annotated 5SS: [  251  1534  2116  3889  6336  6939 11290 14411 15004 15386 18671 19804
 24006 25667 26673 27300]
Annotated 3SS: [ 1346  2052  3809  6199  6869  9417 14296 14880 15294 18531 19725 23733
 25539 26601 27219 27669]
SMsplice 5SS: [ 1534  2116  3889  6336 14411 15004 15386 19804 26673 27300]
SMsplice 3SS: [ 2052  3809  6199 14296 14880 15294 19725 26601 27219 27669]
top_k =  500
Partition function (log Z): 17.627994070007787

Sorted 5' Splice Sites (High to Low Probability):
Position 19804: 0.9984922360158344
Position 15386: 0.9967251514108354
Position 15004: 0.9604282278270845
Position 14411: 0.9475895868775475
Position 27300: 0.9322638325558572
Position 2116: 0.8674716377217112
Position 6336: 0.8163895721225415
Position 1534: 0.798173775081152
Position 3889: 0.6495832685299823
Position 26673: 0.4715275011606055
Position 26713: 0.4623785240614014
Position 7273: 0.3678133563980501
Position 251: 0.2647297958777386
Position 25667: 0.2420863086767962
Position 2321: 0.22363036086232216
Position 8723: 0.20637408045843267
Position 3934: 0.20236071865041105
Position 377: 0.18100989860853883
Position 6253: 0.18032082190888632
Position 5614: 0.14828453776753103
Position 16652: 0.1355304505227884
Position 7159: 0.13544728407071283
Position 8298: 0.1163649547403225
Position 131: 0.10336131666201805
Position 19036: 0.09297766623158776
Position 6041: 0.08873719690684687
Position 18671: 0.08215122585803063
Position 10052: 0.0712814371675425
Position 613: 0.07093881673525065
Position 24006: 0.06919531596086655
Position 21238: 0.06476569232825852
Position 83: 0.059157821421886
Position 651: 0.05602902539691119
Position 26760: 0.04233299455177687
Position 346: 0.038780881992616735
Position 23249: 0.03838525813663438
Position 10343: 0.03752891243487306
Position 62: 0.034333519717484905
Position 5756: 0.03427241700843126
Position 2272: 0.03402462357936069
Position 24624: 0.031530497808091765
Position 239: 0.031308549704855894
Position 15174: 0.03094314994922863
Position 8919: 0.03054795542859657
Position 917: 0.03054545166780884
Position 1029: 0.025006383714962128
Position 23892: 0.02281816546856101
Position 4083: 0.021340984610254292
Position 5517: 0.018265398270166395
Position 16351: 0.017754505020865362
Position 10964: 0.01737894451796527
Position 18534: 0.01713539520573033
Position 6727: 0.017086664127719173
Position 948: 0.016915123931757398
Position 5336: 0.015808604402181604
Position 17487: 0.015239537544547706
Position 12418: 0.015129030078324168
Position 2307: 0.014318227488813706
Position 16274: 0.012724161433080382
Position 18392: 0.012554584964387827
Position 17889: 0.01129096492970297
Position 15073: 0.01068254984187758
Position 15128: 0.010242402762828357
Position 2253: 0.008719127349778642
Position 258: 0.007984526268813954
Position 16931: 0.007201544926614888
Position 25456: 0.007145322946995106
Position 6934: 0.006535776419075394
Position 26730: 0.006191630041432127
Position 5375: 0.005806547564721023
Position 2155: 0.00546983662768492
Position 14405: 0.005368807984016857
Position 22087: 0.005184253233930554
Position 913: 0.005052726721912462
Position 2278: 0.004976919004663839
Position 1278: 0.004936300020257601
Position 1581: 0.004847644207325955
Position 166: 0.004780608899191367
Position 27391: 0.004710012936277341
Position 4597: 0.004663954664646658
Position 2510: 0.00464200382937866
Position 27585: 0.004574097060371032
Position 4087: 0.004258959109867363
Position 4578: 0.004248553688611439
Position 5381: 0.003915979611985347
Position 21094: 0.0038307253904653333
Position 4341: 0.003812152324670041
Position 19177: 0.003703368190858955
Position 1142: 0.003458248058892426
Position 22998: 0.0034568070762493078
Position 6037: 0.003263306965010673
Position 26825: 0.0032329084536732405
Position 24390: 0.0032169846248981185
Position 7228: 0.0030831944046932343
Position 2165: 0.002983093024967358
Position 20751: 0.0027154018093383954
Position 6599: 0.0026922554889202903
Position 15714: 0.002606451501829392
Position 27304: 0.00210566246306351
Position 6023: 0.0019279387104606375
Position 6988: 0.0017450517581817653
Position 8203: 0.0017158041310119613
Position 3622: 0.0016496191563686981
Position 20668: 0.0016252687203900222
Position 14954: 0.0015995877870714234
Position 23185: 0.0014001129717062417
Position 7864: 0.001254071594609021
Position 7647: 0.0012287901063570993
Position 6975: 0.0011939683104582475
Position 2502: 0.0011502882082435701
Position 5225: 0.0011464770972063685
Position 21125: 0.0010644158668491359
Position 5483: 0.0009072641257909858
Position 210: 0.0008931904963655172
Position 27385: 0.0008661898223392462
Position 14961: 0.00084788922166473
Position 342: 0.0007454137697085563
Position 423: 0.0006964925280924975
Position 14418: 0.000685484587360657
Position 1544: 0.0006852268467192617
Position 6504: 0.0006825277717009467
Position 16390: 0.0006680551433352019
Position 2151: 0.000623134159183112
Position 1659: 0.0005420622906653164
Position 7114: 0.0005401019208604156
Position 1924: 0.0005240514647400098
Position 7128: 0.0004296567103145687
Position 495: 0.00036976266116020394
Position 12620: 0.0003240921963933212
Position 248: 0.0002888361394924184
Position 7933: 0.0002771480378071782
Position 27295: 0.0002735908786373724
Position 21321: 0.00024381050113953063
Position 446: 0.00024052750980797514
Position 6579: 0.0002296526916169171
Position 1013: 0.00022057039748392735
Position 7064: 0.00021639934253382654
Position 3667: 0.00019872055349102433
Position 1023: 0.00018713102279601816
Position 20744: 0.00016973416188255098
Position 14891: 0.00016913715698340824
Position 7845: 0.00016677135377005973
Position 7078: 0.00014825860557886956
Position 583: 0.00014800727159648035
Position 1428: 0.0001380925170361746
Position 154: 0.00011699439755748792
Position 20176: 0.00011430626869475568
Position 6657: 0.00011408929192394017
Position 750: 9.557850890343267e-05
Position 262: 9.094105116859209e-05
Position 1494: 8.964318773885721e-05
Position 6765: 8.57786461777821e-05
Position 19875: 7.811084058995568e-05
Position 20531: 7.1183199127113e-05
Position 297: 6.911323651639978e-05
Position 450: 5.892510360631489e-05
Position 19871: 5.771146692258446e-05
Position 7035: 5.331006209094021e-05
Position 1086: 5.079451843354208e-05
Position 2143: 4.992995402165776e-05
Position 1289: 4.2972235116576214e-05
Position 19839: 4.2651824508359606e-05
Position 200: 3.999501602335379e-05
Position 1225: 3.9984169782391395e-05
Position 590: 3.8942285572435295e-05
Position 667: 3.763601571197884e-05
Position 20194: 3.592288786005363e-05
Position 6403: 3.433835324416082e-05
Position 430: 3.3182040492820836e-05
Position 15689: 3.2830685286802235e-05
Position 410: 3.2658292792560316e-05
Position 15274: 3.253371147736486e-05
Position 387: 3.22940956226931e-05
Position 5: 3.193711059228592e-05
Position 921: 2.8641292788713422e-05
Position 973: 2.7942276947209223e-05
Position 7023: 2.758163479066984e-05
Position 19940: 2.7237857629503588e-05
Position 27509: 2.68408180290584e-05
Position 1186: 2.5902003363616572e-05
Position 6558: 2.2511555515270488e-05
Position 6640: 2.1136215985870203e-05
Position 1475: 1.7926426513866045e-05
Position 604: 1.775989114760119e-05
Position 563: 1.7714819941552612e-05
Position 532: 1.022097284252374e-05
Position 128: 9.781203004810595e-06
Position 546: 8.384536025370838e-06
Position 73: 7.413113110147849e-06
Position 289: 7.3028216184242035e-06
Position 317: 5.897494907018351e-06
Position 6744: 3.897127771588454e-06
Position 6606: 3.69775538951963e-06
Position 15776: 1.5349304468500088e-06
Position 30: 4.5126122179829034e-07
Position 6397: 3.552752837037968e-07
Position 6485: 3.288135710904625e-07
Position 15525: 3.2418491189715597e-07
Position 15854: 7.542294480560187e-08
Position 15844: 6.577072820108994e-08
Position 19925: 2.9343866767448668e-08
Position 15800: 1.9422815162239578e-08
