Gene = AL356356.1
index = 57
Annotated 5SS: [ 79 856]
Annotated 3SS: [ 400 1193]
SMsplice 5SS: [79]
SMsplice 3SS: [400]
top_k =  500
Partition function (log Z): -9.42720914602465

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.5837340390418365
Position 856: 0.37355219974020887
Position 475: 0.3083846434286706
Position 871: 0.19671942764137376
Position 1636: 0.046926451450489445
Position 677: 0.01796966936193986
Position 418: 0.01114388838123322
Position 1419: 0.01097151456451272
Position 1138: 0.01033791450380748
Position 217: 0.0059321960374904455
Position 2014: 0.0057552038447284464
Position 247: 0.005067963456525293
Position 515: 0.002902487060261259
Position 1871: 0.002642035040377856
Position 730: 0.002225682455436939
Position 875: 0.001956940941567459
Position 177: 0.001894272596666181
Position 1620: 0.0018067986245409026
Position 692: 0.0013915001863748489
Position 338: 0.0009831971983322273
Position 1272: 0.0008207915393505332
Position 1813: 0.0007477017998150627
Position 2040: 0.0007203022329723109
Position 1061: 0.0006871804048708733
Position 48: 0.0006781722707067661
Position 669: 0.0006406873666242259
Position 1947: 0.0002914403166280869
Position 379: 0.0002237292319187451
Position 124: 0.0001993530194992031
Position 1545: 0.00019262083493628584
Position 637: 0.0001647789280003472
Position 129: 0.00014955181450276018
Position 16: 0.00011316531034902163
Position 182: 0.00010836793920730362
Position 929: 0.0001016789939814675
Position 479: 9.550591363065636e-05
Position 1054: 7.537099597016843e-05
Position 309: 5.189510525189598e-05
Position 538: 3.984867825676789e-05
Position 544: 3.426508282772475e-05
Position 267: 2.3102476417842924e-05
Position 405: 2.1289116409060806e-05
Position 1163: 1.9157567881508693e-05
Position 1283: 1.8940597646460622e-05
Position 343: 1.0080811752632301e-05
Position 420: 6.060124117277833e-06
Position 1098: 4.694752016905981e-06
Position 1277: 4.1672777821705365e-06
Position 277: 3.500792320052499e-06
Position 934: 2.450991176480269e-06
Position 330: 6.493960441147634e-07
Position 751: 2.8408501941404287e-07
Position 767: 2.1856199816608695e-07
Position 785: 2.1783838175374066e-07
Position 159: 4.2188175520393676e-08
Position 1602: 4.078730603203316e-08
Position 877: 7.703545438176681e-09
Position 156: 6.273264047812274e-09
Position 456: 8.5190709901445e-10
Position 422: 6.313510543266853e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 400: 0.2693786286289898
Position 1555: 0.2285038907587343
Position 1012: 0.19290356658883864
Position 1193: 0.18095512776920739
Position 1809: 0.16067911928671302
Position 760: 0.12593104599736618
Position 2137: 0.09462173375813165
Position 1496: 0.09417892068624963
Position 765: 0.08559928987926278
Position 720: 0.058637406283179275
Position 783: 0.02052369097155295
Position 1901: 0.01437403699217404
Position 1457: 0.010581535292234188
Position 1277: 0.008943321495222962
Position 948: 0.007709003542812674
Position 1925: 0.007302623202388259
Position 1744: 0.007197727002858397
Position 656: 0.003544445381784213
Position 2087: 0.0033641801619361134
Position 1593: 0.003268373849518795
Position 1703: 0.0031201044338708796
Position 888: 0.0029480828741561883
Position 2229: 0.002457284138199496
Position 691: 0.002117373952976948
Position 653: 0.001791119265137662
Position 1281: 0.0013281560111743748
Position 621: 0.0006657966783448935
Position 211: 0.0005716030213477443
Position 403: 0.0005624599746651465
Position 1418: 0.00051667230028526
Position 493: 0.0004969707170507537
Position 1256: 0.00047110198760207285
Position 739: 0.0004433938269285254
Position 454: 0.0004190868255692712
Position 1590: 0.000386877302014763
Position 785: 0.0003465102587111392
Position 2111: 0.00033317096229627027
Position 599: 0.00022936716766172837
Position 555: 0.000221558067891032
Position 1976: 0.00016486652092944596
Position 1855: 0.00015146837141253623
Position 330: 0.00011684055356746125
Position 238: 9.779993015710931e-05
Position 2373: 6.514993870242094e-05
Position 745: 6.446979649374392e-05
Position 561: 5.891406126704982e-05
Position 742: 4.660510395448791e-05
Position 133: 4.5067722756171644e-05
Position 474: 2.3197838353613152e-05
Position 674: 1.7731707281284474e-05
Position 627: 1.5525207580595983e-05
Position 354: 1.3095896660555437e-05
Position 841: 8.696485330264642e-06
Position 729: 7.718803797648332e-06
Position 338: 6.8856454893453065e-06
Position 514: 4.266888147950724e-06
Position 498: 4.244598810706949e-06
Position 512: 3.058099270393116e-06
Position 449: 2.0585660949814877e-06
Position 267: 2.037007876109994e-06
Position 309: 1.4146112702680465e-06
Position 509: 1.2060345753220128e-06
Position 660: 1.0935087219904826e-06
Position 635: 9.211800506258124e-07
Position 527: 3.2238887367353694e-07
Position 343: 2.0373967994935447e-07
Position 604: 1.2758840216251144e-07
Position 263: 2.931750675189388e-10
Position 466: 1.4546449518755635e-10
Position 78: 2.811557058380165e-13
