Gene = TMCO1
index = 1406
Annotated 5SS: [  221   711  9378 14675 16801 25736]
Annotated 3SS: [  632  9317 14627 16732 25590 40780]
SMsplice 5SS: [  221   711  9378 14675 25736]
SMsplice 3SS: [  632  9317 14627 25590 40780]
top_k =  500
Partition function (log Z): -6.6957420214687975

Sorted 5' Splice Sites (High to Low Probability):
Position 25736: 0.9998844325100734
Position 9378: 0.9997213223853623
Position 711: 0.9914562288862702
Position 14675: 0.9035288939105295
Position 16801: 0.5244531536207778
Position 221: 0.4201206443832823
Position 421: 0.33302990975899177
Position 13120: 0.3152662812847138
Position 31670: 0.301610565986877
Position 6282: 0.29847543368737617
Position 26097: 0.28146301234938936
Position 5629: 0.2633703542993821
Position 124: 0.2587861491283862
Position 18487: 0.23012134653831112
Position 144: 0.1681318787843219
Position 11642: 0.0995713932270203
Position 5520: 0.08687239245413937
Position 28080: 0.07924951323766842
Position 12573: 0.06524138593478776
Position 1424: 0.06361066157336943
Position 523: 0.03722919407247613
Position 1560: 0.03718715861595586
Position 31277: 0.034456124228671545
Position 231: 0.02819214416703997
Position 13482: 0.021217407977042677
Position 8359: 0.0194785555449656
Position 13992: 0.017729476070218842
Position 10169: 0.017001846114750165
Position 17719: 0.013655227781442451
Position 436: 0.012787312285671409
Position 1335: 0.010284239715161807
Position 2023: 0.008190613847759438
Position 18623: 0.00787831864145662
Position 4084: 0.007043743091981265
Position 385: 0.004380548877439123
Position 565: 0.0039111325535757385
Position 41: 0.00366071068966754
Position 10089: 0.0034743924311525583
Position 33021: 0.0033661353627448035
Position 28264: 0.0027028145181494673
Position 29315: 0.002606009626810266
Position 16854: 0.002539100617952495
Position 17650: 0.0018060818326555116
Position 715: 0.001631601377813383
Position 15690: 0.00147603620688811
Position 16050: 0.0013534952010617373
Position 486: 0.0012450854878310758
Position 16043: 0.0011285959557066425
Position 13149: 0.0008845681941791443
Position 879: 0.00047549163441152806
Position 414: 0.0004683722669664919
Position 37: 0.00042102172026945264
Position 196: 0.00040492664079654154
Position 512: 0.0003755302864486563
Position 10122: 0.00029390465861966477
Position 53: 0.0002775477904261871
Position 15: 0.0002071499439614245
Position 702: 0.00012972273200360945
Position 162: 7.379418290457814e-05
Position 541: 7.121249527150231e-05
Position 9779: 6.568326307544916e-05
Position 198: 5.9455242488893324e-05
Position 761: 4.889189586942224e-05
Position 31: 4.626885705731944e-05
Position 101: 4.2615884172512e-05
Position 490: 1.9868693600453304e-05
Position 56: 1.6251533069036575e-05
Position 469: 1.6085284534978115e-05
Position 130: 1.3656365842938591e-05
Position 392: 9.983828879821807e-06
Position 277: 8.623326440421663e-06
Position 244: 8.112963753076628e-06
Position 493: 6.7211716712232105e-06
Position 576: 4.690566600057088e-06
Position 404: 3.215269072301883e-06
Position 64: 2.6393305491183682e-06
Position 253: 2.157960737644573e-06
Position 583: 1.6992946134557681e-06
Position 1511: 9.442472061707519e-07
Position 1567: 5.817168705193453e-07
Position 859: 2.6613679723596554e-07
Position 45: 1.3529752345696775e-07
Position 184: 4.279893020459828e-09
Position 284: 5.836612973845846e-11
Position 580: 5.643978033859033e-11
Position 77: 3.321182674095837e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 632: 0.8758916911539744
Position 25590: 0.8368166033804448
Position 40780: 0.7863120670951732
Position 14627: 0.7154661881742437
Position 9317: 0.5659519998732857
Position 16732: 0.5269943853710346
Position 9274: 0.3360912527465792
Position 31578: 0.33018896290872685
Position 13025: 0.2554989303759413
Position 6174: 0.2525231771005486
Position 18363: 0.23805007178571383
Position 293: 0.18390834213318163
Position 25975: 0.1737788543143734
Position 5413: 0.16913398573648547
Position 25484: 0.16306782912962897
Position 14590: 0.14043232191604832
Position 5356: 0.11181642027668712
Position 657: 0.10870335154707757
Position 9132: 0.09767806976549713
Position 27951: 0.08133870718788506
Position 11518: 0.07159334257827997
Position 5510: 0.06929234074034904
Position 1382: 0.06919503180046309
Position 25903: 0.06758402480195755
Position 345: 0.056781992978707056
Position 12970: 0.0525109166742301
Position 33464: 0.048947960569838404
Position 14497: 0.047630933842978826
Position 6136: 0.0459522565868274
Position 12448: 0.03498541304217151
Position 35309: 0.03466923998232813
Position 1277: 0.028870743869096632
Position 11497: 0.027978193278145148
Position 31069: 0.023972262235141092
Position 12317: 0.021891770132174474
Position 13250: 0.02121768384267157
Position 10011: 0.020508269130474634
Position 32699: 0.01987351975553866
Position 8105: 0.019478555544965595
Position 35047: 0.018268586877751906
Position 217: 0.01802079084409031
Position 17618: 0.015463359284058393
Position 30439: 0.014709403243115588
Position 25861: 0.01460548017003501
Position 34554: 0.01317917820966225
Position 31145: 0.012822274979919997
Position 13911: 0.012492896027436475
Position 25848: 0.008919026042469448
Position 12939: 0.00814119980115344
Position 595: 0.006959331123598924
Position 29093: 0.006650285357093525
Position 1188: 0.005657890771716737
Position 25924: 0.005500342760802407
Position 32184: 0.005427841999513147
Position 13915: 0.0052385365411264035
Position 25869: 0.004954779376707503
Position 3941: 0.00484790422925764
Position 420: 0.004800305672483799
Position 31669: 0.004729739723417658
Position 1905: 0.003717770081629425
Position 25815: 0.0035207807783580467
Position 26046: 0.003322498312701728
