Gene = CCT5
index = 318
Annotated 5SS: [  525  4285  4918  6233  8383  8615 10991 11825 12698 13394]
Annotated 3SS: [ 4223  4752  6033  8189  8464 10870 11638 12559 13212 14734]
SMsplice 5SS: [  125  4285  4918  6233  7091  8383  8615 10991 12698 13394]
SMsplice 3SS: [ 4223  4752  6033  6957  8189  8464 10870 12559 13292 14734]
top_k =  500
Partition function (log Z): 3.7518061996763943

Sorted 5' Splice Sites (High to Low Probability):
Position 8615: 0.9920512423946631
Position 4918: 0.9637847324449472
Position 13394: 0.9135151280016545
Position 4285: 0.8384355857860923
Position 10991: 0.7752179914951536
Position 8383: 0.7166642637626123
Position 125: 0.7013234124810287
Position 12698: 0.6646905217883742
Position 525: 0.6331016260118582
Position 7091: 0.5710575181928658
Position 6233: 0.5689242553691589
Position 3914: 0.34510091448930214
Position 2469: 0.29012236888906673
Position 11825: 0.28254008699629796
Position 11775: 0.26719551538000386
Position 2424: 0.25497633043079754
Position 5585: 0.22444148722461077
Position 10441: 0.21097994819798346
Position 1805: 0.13179401059286885
Position 7371: 0.1244965127768832
Position 3919: 0.09830946678908013
Position 14532: 0.09023739373339314
Position 1471: 0.07453442615887987
Position 8302: 0.06996983418504624
Position 3961: 0.05616125715229366
Position 2384: 0.05159294398943444
Position 12809: 0.047190990118621975
Position 7756: 0.03775304104370368
Position 12798: 0.036207212147120874
Position 4035: 0.03045872475504871
Position 14837: 0.029939439442830132
Position 5275: 0.028562741295243037
Position 2636: 0.02550398174957002
Position 13339: 0.02542220951712142
Position 4363: 0.024966532867789052
Position 5372: 0.024335961071339663
Position 7124: 0.021741851223153776
Position 10970: 0.014282719257652182
Position 9554: 0.014203895040649719
Position 973: 0.013356733407902145
Position 8290: 0.012605729746290557
Position 12813: 0.01243258661943408
Position 7057: 0.011925711677243227
Position 2187: 0.010583110095518131
Position 3792: 0.009651180832860432
Position 3192: 0.007587272621057694
Position 9409: 0.007506062211039434
Position 4628: 0.007036212130968163
Position 14907: 0.006925790929321934
Position 9608: 0.006726539608599906
Position 10497: 0.006478606448432677
Position 4914: 0.005471865208000199
Position 2679: 0.0054361113624622715
Position 11482: 0.004530640060208631
Position 7676: 0.004391300564329764
Position 14558: 0.004184330071673583
Position 550: 0.0041509623195521775
Position 11387: 0.004120644419304863
Position 2712: 0.003867347153077845
Position 6689: 0.0036754125322290333
Position 6436: 0.0035983837008832426
Position 3066: 0.0028483581309523974
Position 10239: 0.002759801997903118
Position 3998: 0.0026962310154977727
Position 13945: 0.002563052649929153
Position 11111: 0.002561137087676475
Position 5500: 0.0025015222795810154
Position 1152: 0.0021907133624421778
Position 11023: 0.0018877525814230693
Position 2450: 0.0017424380645464153
Position 14806: 0.0015800516996790474
Position 3949: 0.0014960650041395136
Position 5116: 0.001337561652366985
Position 3593: 0.0012841067260258836
Position 12820: 0.0012494805867944944
Position 2224: 0.001221988571565468
Position 4427: 0.0010588494331536305
Position 7101: 0.0010493877479350407
Position 5135: 0.0009945783694328613
Position 1159: 0.0008462713452304547
Position 5659: 0.0008327046908782169
Position 79: 0.0006511537056789264
Position 5564: 0.0006395718429486253
Position 1542: 0.0005160046963030238
Position 5222: 0.0005119959940584836
Position 3466: 0.000462113925808251
Position 4464: 0.0003806389676544553
Position 5419: 0.0003721535864346478
Position 5411: 0.00035439953747046644
Position 3668: 0.0003235211267968492
Position 389: 0.0003097167060479053
Position 767: 0.00030766670195590085
Position 494: 0.00030072439761477416
Position 167: 0.0002923128270457568
Position 5061: 0.00029136339558129677
Position 3178: 0.00019450024277596766
Position 49: 0.0001506381522786051
Position 400: 0.0001484759979036769
Position 2395: 0.00012422345973783113
Position 991: 9.236004921351476e-05
Position 11792: 7.72030456177216e-05
Position 12138: 7.65211519789324e-05
Position 633: 5.2959496343400387e-05
Position 169: 4.982319455075067e-05
Position 322: 4.7462761487087125e-05
Position 70: 3.913652583794279e-05
Position 9919: 3.462699239845846e-05
Position 122: 3.146866626152647e-05
Position 287: 2.9538476479155855e-05
Position 1183: 2.7169365136023915e-05
Position 24: 1.9621550661656333e-05
Position 299: 1.1898398173186592e-05
Position 265: 1.1866929216983833e-05
Position 723: 6.803410692055319e-06
Position 281: 6.062195137710618e-06
Position 409: 3.7877063643556284e-06
Position 565: 3.7515603527621907e-06
Position 379: 3.4979200004115883e-06
Position 171: 2.9308231554521134e-06
Position 272: 2.381617936144011e-06
Position 357: 2.2671557499526507e-06
Position 1722: 2.130452537352431e-06
Position 899: 1.8361537245476927e-06
Position 233: 1.5464869659405127e-06
Position 313: 1.4878316299758989e-06
Position 646: 8.083560712697999e-07
Position 597: 7.656556822671314e-07
Position 190: 7.312847852425847e-07
Position 373: 2.6574598295201325e-07
Position 11677: 1.3683928724584108e-07
Position 130: 8.769119068553775e-08
Position 192: 3.880381496738719e-08
Position 412: 5.374469639762065e-15
Position 308: 4.727359337244934e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 8464: 0.9371437581807056
Position 4223: 0.85788997276739
Position 4752: 0.8255520098755526
Position 8189: 0.8239350230146266
Position 10870: 0.747438896171335
Position 2333: 0.597404469363709
Position 6957: 0.5765489354917944
Position 13292: 0.5476543193760199
Position 14734: 0.5416382779594372
Position 3731: 0.5212241941054794
Position 12559: 0.4915788893806719
Position 6033: 0.4755699447926577
Position 11638: 0.4549313836064057
Position 13212: 0.36365549821468574
Position 376: 0.3077023782638538
Position 10350: 0.2155641788725275
Position 5520: 0.13741513342401995
Position 12540: 0.13586581494740105
Position 14707: 0.12743267766304336
Position 4844: 0.12250711248202818
Position 7194: 0.11217628789257086
Position 14487: 0.11086448724152788
Position 12489: 0.06998617587865683
Position 1715: 0.06956257381716059
Position 5454: 0.06932472200069431
Position 15385: 0.06648355982774053
Position 6054: 0.05807413709497413
Position 1678: 0.057265010552016056
Position 5174: 0.05546368415541492
Position 11657: 0.05504637242775761
Position 12677: 0.05118054371503238
Position 14518: 0.04199137005313819
Position 14103: 0.03916003544023075
Position 14531: 0.037965871189838844
Position 1280: 0.03430367110171776
Position 479: 0.032582988756277506
Position 11725: 0.03225489202576785
Position 10945: 0.03191342873297256
Position 2541: 0.02715083828968655
Position 13182: 0.02387682978723777
Position 7664: 0.023502178263914923
Position 1372: 0.02128341851740826
Position 13552: 0.018180505651265805
Position 13692: 0.018086043172810713
Position 6887: 0.01753041766633662
Position 7561: 0.01677620608305649
Position 14397: 0.016248686749577152
Position 6097: 0.016102029033670553
Position 6982: 0.015878650018474227
Position 4716: 0.013455135154290164
Position 8211: 0.012748487646404261
Position 9344: 0.012324503687890958
Position 14625: 0.011969157571305612
Position 15193: 0.011704924934003384
Position 6057: 0.011477332581654499
Position 13225: 0.010846092219552681
Position 10925: 0.010505077319347796
Position 11904: 0.00957081312121284
Position 8145: 0.00943468816001616
Position 3835: 0.009184343268408363
Position 14962: 0.008824745460440778
Position 15715: 0.008795416815689466
Position 15447: 0.008302188166323027
Position 12407: 0.008179211121668025
Position 11579: 0.008080825395479654
Position 11246: 0.007940224322588467
Position 15753: 0.007620731664990534
Position 3092: 0.00761684204100759
Position 16137: 0.007538301694873752
Position 833: 0.007206407576518171
Position 8558: 0.0068890950710813305
Position 5473: 0.00676725854197886
Position 230: 0.006745272498818343
Position 5010: 0.006613733688043055
Position 7339: 0.006418841577903251
Position 12227: 0.006346799817514055
Position 9480: 0.0058978779258934974
Position 2580: 0.0057756748326791485
Position 1892: 0.005527284000103375
Position 4108: 0.005458945567124267
Position 4490: 0.005438037374929843
Position 5270: 0.005337934650149788
Position 16280: 0.005117724061199665
Position 4822: 0.004960706164839131
Position 13923: 0.004830129441106548
Position 1226: 0.004508310408647505
Position 3713: 0.0043125431940257
Position 3689: 0.0041935805671986055
Position 352: 0.004151468412510389
Position 10648: 0.004092198198250678
Position 13311: 0.003887066000834557
Position 5431: 0.003853185758099283
Position 9218: 0.0037312802801589035
Position 5955: 0.003507133092741595
Position 3946: 0.003504229982190958
Position 15214: 0.003410683927603248
Position 6382: 0.0029884353652978265
Position 15883: 0.002988270668159697
Position 9880: 0.002791430033460767
Position 15907: 0.0027839183279428086
Position 2869: 0.002718598507094624
Position 6182: 0.002621182454235014
Position 1342: 0.0025183044578654125
Position 1028: 0.0024184763855158867
Position 2024: 0.0023409070701337137
Position 14111: 0.0023315797911593974
Position 14060: 0.002225922522268071
