Gene = NDC1
index = 921
Annotated 5SS: [  656  3361  6371 10862 13063 19890 29166 31205 32436 34933 38168 41962
 42172 45632 49728 51703 66532]
Annotated 3SS: [ 3239  6268 10686 12923 19780 29113 31068 32342 34850 38011 41715 42055
 45580 49663 51601 66370 70826]
SMsplice 5SS: [  656  3361  6371 10862 13063 31205 32436 34933 38168 42172 45632 49799
 51703 66299 66532]
SMsplice 3SS: [ 3239  6268 10686 12923 31068 32342 34850 38011 42055 45580 49663 51601
 66208 66370 70826]
top_k =  500
Partition function (log Z): -33.66851855368261

Sorted 5' Splice Sites (High to Low Probability):
Position 13063: 0.9469678152808136
Position 6371: 0.9280444083102412
Position 3361: 0.8522340786788369
Position 10862: 0.7541858362361096
Position 656: 0.4375957395991581
Position 4426: 0.34202803230059015
Position 13812: 0.27667160711381866
Position 19890: 0.2387432898689926
Position 947: 0.21720167514267327
Position 49: 0.15032583276269723
Position 11919: 0.1343461299083338
Position 11233: 0.0977479803243763
Position 15765: 0.08892513058138918
Position 954: 0.07824314602675922
Position 4013: 0.062412163489596946
Position 1264: 0.057966598123205794
Position 18365: 0.05477030192577649
Position 15769: 0.047737610507651594
Position 5304: 0.04304642743698667
Position 5975: 0.042666377779468585
Position 9468: 0.038840282505943444
Position 16144: 0.036284413269565254
Position 942: 0.03046819121643282
Position 9339: 0.03014606249576593
Position 634: 0.029795802361964347
Position 13106: 0.026921565588872955
Position 61: 0.025238840444374855
Position 3092: 0.024184182681766794
Position 10852: 0.02392197823588434
Position 4464: 0.01965676588705351
Position 13998: 0.01083741320813657
Position 844: 0.010539916235703677
Position 3365: 0.00854791810022684
Position 11262: 0.008193425487321963
Position 11164: 0.007874092850130975
Position 1506: 0.007411626306647626
Position 11794: 0.005195464175540985
Position 1058: 0.004880695086650349
Position 919: 0.00369198533898732
Position 611: 0.0036712623696221764
Position 958: 0.0033785902570708667
Position 11192: 0.0029949334409754566
Position 1085: 0.002352439572167507
Position 569: 0.0020850330787372463
Position 2895: 0.0018692609958971625
Position 457: 0.001831566698860717
Position 4196: 0.0017866194775130204
Position 1691: 0.0016959958843009435
Position 3017: 0.0015670010684203967
Position 367: 0.0015514832035874648
Position 2640: 0.0015112578136044694
Position 1550: 0.0014494764495611447
Position 2039: 0.0012409526400206897
Position 13320: 0.0012400760435933604
Position 1712: 0.0010839640926010065
Position 692: 0.0010355420415895727
Position 398: 0.0010165802315796094
Position 2855: 0.0009881098055819636
Position 660: 0.0009192195125565566
Position 1260: 0.0008593082775015501
Position 422: 0.0008264340047655611
Position 876: 0.000804257228524528
Position 723: 0.000597622902351468
Position 832: 0.0005414266387052147
Position 10785: 0.0005096506932790561
Position 4015: 0.0005076358187539702
Position 2574: 0.0004760170217470982
Position 1804: 0.0004689274386071167
Position 1842: 0.00046709677756025415
Position 213: 0.00040098971741163957
Position 2849: 0.00035343110165730727
Position 4265: 0.00034711817497129276
Position 353: 0.0003148273051227648
Position 10796: 0.0002873332448109243
Position 1047: 0.00026560006903419395
Position 1071: 0.00024309265154178166
Position 5002: 0.00011417005461072379
Position 400: 4.3136383268349866e-05
Position 511: 4.277408869378697e-05
Position 387: 1.77907046073294e-05
Position 3711: 1.7630898360037912e-05
Position 6791: 1.5061940375125517e-05
Position 36: 1.070085644060026e-05
Position 562: 4.06144318838665e-06
Position 3275: 3.952010558544218e-06
Position 412: 3.1352399691722883e-06
Position 348: 2.8679121603100058e-06
Position 1203: 2.4990969975461346e-06
Position 376: 1.8529147397148446e-06
Position 431: 1.787133100122442e-06
Position 1080: 1.6155980778145966e-06
Position 544: 1.066481910067072e-06
Position 490: 6.427560326242634e-07
Position 284: 5.68903277690886e-07
Position 129: 5.519656821379262e-07
Position 11: 3.891054294127857e-07
Position 230: 3.088228830063391e-07
Position 135: 3.253225894624045e-08
Position 116: 2.324418599316583e-08
Position 6328: 2.149824762087451e-08
Position 272: 2.3290437931685205e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12923: 0.9765342889124465
Position 3239: 0.8505371616954572
Position 6268: 0.8324943494038246
Position 19780: 0.41092899018531986
Position 10686: 0.39833453898769167
Position 10711: 0.3761954151100723
Position 24008: 0.32870691153324916
Position 13694: 0.2959932334063284
Position 4315: 0.2776951820604848
Position 11741: 0.13592332045261768
Position 15611: 0.12197695952900205
Position 11024: 0.1046549899035285
Position 6207: 0.08802658098594547
Position 18240: 0.07952049503218989
Position 19985: 0.07950108552646619
Position 4350: 0.07866429495155375
Position 18198: 0.046654751554821315
Position 13319: 0.046143154215705286
Position 15855: 0.04330778009461043
Position 9277: 0.04310340792969419
Position 5875: 0.039166262319992026
Position 15976: 0.0388177769456959
Position 18500: 0.03817183113760006
Position 5122: 0.035682950616443
Position 18612: 0.03534000981486377
Position 1129: 0.029302134620069916
Position 17798: 0.026292587454844772
Position 13690: 0.024409300358032175
Position 3861: 0.02341326385373561
Position 15579: 0.019834450995891425
Position 13159: 0.018812572749495687
Position 9327: 0.01510782217705032
Position 14653: 0.014946039204493864
Position 10958: 0.012371359726109088
Position 579: 0.01159424738899686
Position 16917: 0.009722084915794498
Position 807: 0.009014488077676415
Position 3679: 0.008739899620672044
Position 17426: 0.008532698541188079
Position 2983: 0.008399814117188929
Position 3785: 0.00828728038174172
Position 14633: 0.008113636903640097
Position 3805: 0.007849547344746
Position 265: 0.007598230797784189
Position 9197: 0.007367456281347381
Position 3645: 0.0073392394661930095
Position 2937: 0.007261199776326261
Position 16553: 0.007013008625561976
Position 2770: 0.006464136311356733
Position 15892: 0.006213421458411832
Position 6325: 0.005551456509765741
Position 19690: 0.005182203658162071
Position 14060: 0.004992963045574162
Position 11695: 0.004979748467178873
Position 10652: 0.004657909863241157
Position 1317: 0.004517464391257706
Position 1084: 0.004447921929596808
Position 13879: 0.004260484506237874
Position 5856: 0.0042443820004657885
Position 3916: 0.004224250438742848
Position 5152: 0.0038531932863353968
Position 633: 0.0037787831683490057
Position 3306: 0.0034345633791656766
Position 4143: 0.0034082568729489012
Position 9166: 0.0034076586136173636
Position 2798: 0.0031441586543936167
Position 3279: 0.003030424762272378
Position 14195: 0.00274586793628042
Position 13179: 0.0026456007036503824
Position 14792: 0.0023803792907972406
Position 759: 0.002211367128471
Position 1366: 0.002159705516037033
Position 15465: 0.0019077019638395944
Position 3325: 0.001812461101160833
Position 13932: 0.0016932510484848583
Position 2773: 0.001692403810042537
Position 3057: 0.0016623781633042655
Position 4188: 0.0016541104352058543
Position 13714: 0.0016449937333584694
Position 3322: 0.0015985347834378447
Position 16797: 0.001594981886195576
Position 11051: 0.0015777106043194191
Position 16528: 0.0015336939831472572
Position 13062: 0.0015231890858836755
Position 2479: 0.0014542787033940303
Position 1144: 0.001361591850869705
Position 5234: 0.001356214588470602
Position 3878: 0.0012753927707012391
Position 3919: 0.001267221621674461
Position 7064: 0.0012635368098301617
Position 3945: 0.0012000047981961914
Position 5294: 0.0010821068981966924
Position 5248: 0.0010719620475410122
Position 13432: 0.0009652339164977025
Position 13206: 0.0009498385444716732
Position 6190: 0.0009098829175374112
Position 13853: 0.0008595428760902683
Position 15091: 0.0007239519477509458
Position 4449: 0.0007116462463977096
Position 15314: 0.0006594472207120917
Position 1217: 0.0006572314103515382
Position 1603: 0.0006320504807018291
Position 1088: 0.0005929697146233034
Position 14629: 0.0005171947228171736
Position 13346: 0.000468142853093322
Position 1804: 0.00044898635283672724
Position 1690: 0.0004450256532080463
Position 13283: 0.00040652274516364664
Position 13414: 0.0003970713868530095
Position 4251: 0.00039409780707512076
Position 1666: 0.0003763849139680697
Position 14158: 0.0003756036654127867
Position 3350: 0.0003650071129628791
Position 3089: 0.000351833677703421
Position 6126: 0.0003397113891041629
Position 1959: 0.00032673044593567013
Position 915: 0.00031325005287284244
Position 1721: 0.0003054780425808709
Position 991: 0.0002766269820232677
Position 4233: 0.00027571666960280464
Position 4058: 0.00026657148209930054
Position 1623: 0.0002524169175602025
Position 1291: 0.00024658966047398027
Position 2505: 0.00022736014360296534
Position 847: 0.00019469964454285103
Position 2558: 0.00019321186516467522
Position 12158: 0.0001731412926976793
Position 1451: 0.0001616387414679166
Position 6557: 0.00015330216589089324
Position 1165: 0.0001444527376409
Position 1866: 0.0001418605655976895
Position 1454: 0.00012387941233892854
Position 2485: 0.00011203303659132886
Position 484: 0.00011007845297198123
Position 3787: 0.00010541124244459845
Position 342: 0.00010449259179057733
Position 1172: 9.935016345964347e-05
Position 4770: 9.708096922353677e-05
Position 868: 8.271583026241292e-05
Position 360: 8.060310594909008e-05
Position 819: 7.957387931223672e-05
Position 1203: 7.854337854933603e-05
Position 488: 7.640171668412295e-05
Position 1533: 6.351800091881853e-05
Position 7195: 6.0590751453334475e-05
Position 826: 5.8103442550676446e-05
Position 500: 4.5707009499324804e-05
Position 1113: 4.418679359504378e-05
Position 584: 3.684948872049649e-05
Position 4687: 2.6709140114736824e-05
Position 7568: 2.315080720320721e-05
Position 8025: 1.1474192877513012e-05
Position 13946: 1.1153289804931822e-05
Position 6693: 1.1109894449497041e-05
Position 872: 1.7289244507949712e-06
Position 690: 1.6104378872297545e-06
Position 167: 1.4980886836046691e-06
Position 153: 1.4765707093164453e-06
Position 994: 7.865210020698169e-07
Position 832: 7.376832549449858e-07
Position 188: 7.144485864220163e-07
Position 957: 6.8035528783896e-07
Position 412: 5.255126831644361e-07
Position 615: 3.983077122850433e-07
Position 2531: 3.910865985681827e-07
Position 382: 3.3594712039041985e-07
Position 206: 2.668573090925023e-07
Position 284: 2.4508181535324624e-07
Position 298: 1.7559001771592324e-07
Position 236: 1.1540286850699938e-07
Position 178: 1.0193776191530244e-07
Position 742: 9.107015542289041e-08
Position 362: 8.177257388117753e-08
Position 436: 7.82034119390103e-08
Position 880: 5.8772149490622e-08
Position 509: 5.208827907498664e-08
Position 450: 4.9236868458823775e-08
Position 850: 3.53555045217961e-08
Position 116: 3.054207239520844e-08
Position 230: 1.846586103350134e-08
Position 506: 1.123488348154981e-08
Position 291: 9.811810177612183e-09
Position 192: 9.340779685170877e-09
Position 427: 5.405657163472923e-09
Position 277: 4.916692981087153e-09
Position 442: 1.5738013588634383e-09
Position 496: 9.93237258209578e-10
Position 376: 8.468150939839883e-10
