Gene = SPATA9
index = 1305
Annotated 5SS: [  203   469  7585 19044]
Annotated 3SS: [  379  7356 18947 24082]
SMsplice 5SS: [  469  8707 19044]
SMsplice 3SS: [ 8618 18947 24082]
top_k =  500
Partition function (log Z): -11.53354374876746

Sorted 5' Splice Sites (High to Low Probability):
Position 469: 0.9935477471861267
Position 19044: 0.9802675744564805
Position 8707: 0.8332540775019266
Position 16962: 0.2922248224888181
Position 23486: 0.2819886598232755
Position 13: 0.26325451407755557
Position 178: 0.10844470193627619
Position 2555: 0.09508967263142719
Position 203: 0.054014506670556954
Position 1198: 0.044389638881184586
Position 1592: 0.038309561593542804
Position 22189: 0.025506096691803173
Position 235: 0.02116015900767683
Position 3501: 0.008706602886807571
Position 6: 0.006669693096814731
Position 671: 0.004922314479265279
Position 220: 0.00395523733340692
Position 229: 0.0038703890797715007
Position 162: 0.0021542669141033652
Position 904: 0.0016903188720918054
Position 170: 0.0016093649909955782
Position 715: 0.001297908013309854
Position 109: 0.0011866306867210686
Position 984: 0.0009870675533930325
Position 1466: 0.0007842057835732172
Position 1135: 0.0006547922949595435
Position 306: 0.0005394327660831164
Position 666: 0.0004989438424903005
Position 1892: 0.00046866121056647934
Position 157: 0.00041932349326778863
Position 237: 0.00015949756080419706
Position 17: 0.0001244420231514711
Position 217: 4.8253588737860906e-05
Position 180: 3.880450229454288e-05
Position 42: 3.857183810703157e-05
Position 285: 3.510344919777355e-05
Position 474: 3.1372610167173715e-05
Position 1142: 2.209594079845623e-05
Position 308: 1.799285188468305e-05
Position 859: 1.4121500728961938e-05
Position 3964: 1.353653434662559e-05
Position 315: 1.1515590434023919e-05
Position 2733: 6.00896650771808e-06
Position 268: 3.993226796727379e-06
Position 1219: 1.589695209583792e-06
Position 1617: 2.147443384870008e-07
Position 348: 1.3764031162262657e-07
Position 22: 1.1394891927809419e-07
Position 1395: 1.1068212269293346e-07
Position 412: 3.140269702575562e-08
Position 523: 2.0922594350925172e-08
Position 420: 1.4041216565875232e-08
Position 339: 1.2757235308639022e-08
Position 1604: 1.7857805781484818e-09
Position 1483: 4.720659669203294e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18947: 0.9939686305613858
Position 24082: 0.8347291894870893
Position 8618: 0.5766894950127623
Position 379: 0.4219778052174241
Position 23224: 0.32369495333154114
Position 16856: 0.2926419451481728
Position 8454: 0.2073290987142918
Position 2434: 0.0945138508577634
Position 22093: 0.07374238626473413
Position 333: 0.03946953535874141
Position 1111: 0.03182418582471407
Position 8411: 0.030210032546575796
Position 1495: 0.028206507852695406
Position 19152: 0.027390207280367382
Position 8392: 0.01914477524916043
Position 20419: 0.01308673327241215
Position 1063: 0.009692944009379756
Position 1315: 0.009144249057934817
Position 3407: 0.008601717456890097
Position 19490: 0.007587089354829128
Position 20331: 0.004593044281822991
Position 597: 0.0036606719551571043
Position 20835: 0.0029387276987623443
Position 556: 0.002013732188022534
Position 941: 0.0013842877906094936
Position 415: 0.0012217195707051288
Position 15478: 0.001053334328489822
Position 15944: 0.0008610445957517928
Position 348: 0.0008197542014534397
Position 16526: 0.0007290607077716092
Position 225: 0.0006421277473994732
Position 1434: 0.0006394142531082469
Position 2440: 0.0006124171333280557
Position 12109: 0.0005946137030819987
Position 1034: 0.0005441184023391501
Position 1811: 0.0005180032733936233
Position 1071: 0.0005073650863033951
Position 561: 0.00039919786416742567
Position 14648: 0.00038701072728456197
Position 953: 0.000350352420865045
Position 713: 0.00033405039461149047
Position 1497: 0.0003296932954768454
Position 1279: 0.00032355922318781346
Position 1120: 0.00028131497386453037
Position 4412: 0.0002777625573301388
Position 1500: 0.00022255607708686882
Position 4622: 0.00019071917111116907
Position 10599: 0.0001898015053460643
Position 872: 0.00017310480044268586
Position 806: 0.0001489116845173952
Position 14490: 0.00013126019540479053
Position 576: 0.00012733240408661396
Position 627: 0.0001266536025067808
Position 5622: 0.00012209156495105686
Position 3325: 0.0001194823215697127
Position 10894: 0.00011767571855188782
Position 3594: 9.800234638913297e-05
Position 11129: 8.050101703229499e-05
Position 6594: 5.168435600557236e-05
Position 8945: 5.098222379781563e-05
Position 177: 5.0124116509014747e-05
Position 1459: 4.658336445002785e-05
Position 4275: 4.620560416585148e-05
Position 393: 4.5797625327336863e-05
Position 1521: 3.780622219037727e-05
Position 1134: 3.69396001326318e-05
Position 293: 3.6816770857372523e-05
Position 9671: 3.497927228998028e-05
Position 8792: 3.366595621339726e-05
Position 10041: 3.286583253048535e-05
Position 8811: 3.1101144077598396e-05
Position 4646: 2.895695930013525e-05
Position 9513: 2.8364736512827954e-05
Position 5134: 2.7822319471045354e-05
Position 523: 2.7809109927404023e-05
Position 762: 2.689451620685962e-05
Position 384: 2.382757592784691e-05
Position 4100: 2.1033807160912632e-05
Position 4237: 2.0669436976129758e-05
Position 1291: 1.5377328920083145e-05
Position 1517: 1.529450723292004e-05
Position 285: 1.3979365002706975e-05
Position 1147: 1.3078326625735918e-05
Position 1166: 1.3022113385426387e-05
Position 1169: 1.2938978664911425e-05
Position 3888: 8.481154412002342e-06
Position 2229: 7.136939832278863e-06
Position 8207: 6.874966823493327e-06
Position 3791: 6.612987124867768e-06
Position 2108: 5.276625256081016e-06
Position 5676: 4.934703585755059e-06
Position 2335: 4.162852756382034e-06
Position 646: 4.011629664861438e-06
Position 4980: 3.859634151933495e-06
Position 903: 3.7211334583257272e-06
Position 4223: 3.718228730961735e-06
Position 1889: 3.6084869617732618e-06
Position 785: 3.232432191420124e-06
Position 4434: 3.02992943106991e-06
Position 2490: 3.0258796418540077e-06
Position 2729: 2.99267858039624e-06
Position 4452: 2.5197177425066925e-06
Position 266: 2.118361235791009e-06
Position 729: 2.0989445743818196e-06
Position 2804: 1.911996324964906e-06
Position 449: 1.622733586344185e-06
Position 774: 1.5133824528462076e-06
Position 75: 1.3203102047928506e-06
Position 4376: 1.2689273913198595e-06
Position 2024: 1.2311639912420182e-06
Position 1947: 1.119977429318589e-06
Position 257: 1.033820084463352e-06
Position 2703: 1.0030490007745602e-06
Position 120: 8.126595929049178e-07
Position 643: 7.973101325731311e-07
Position 998: 7.150893028004591e-07
Position 3903: 6.501672602239544e-07
Position 203: 5.570624014313767e-07
Position 841: 5.248934782601428e-07
Position 877: 4.990205170590641e-07
Position 397: 4.958229693332634e-07
Position 2592: 3.9534387755869417e-07
Position 200: 2.552618049211007e-07
Position 495: 1.613221268698186e-07
Position 186: 1.4278563499326094e-07
Position 884: 1.3481160155094799e-07
Position 694: 1.215202528500243e-07
Position 306: 9.277265537981549e-08
Position 80: 7.156078761934478e-08
Position 1282: 6.118116293476505e-08
Position 420: 5.327160459720882e-08
Position 427: 1.1343665075501603e-08
Position 129: 1.0438896916829125e-08
Position 1247: 5.585343015429579e-09
Position 1000: 4.7099455295516375e-09
Position 96: 1.849518351030766e-09
Position 105: 9.019787945016063e-10
Position 501: 6.553947361068959e-10
Position 114: 6.467015897241598e-10
Position 459: 3.5182248128022905e-11
Position 133: 2.3777290353621825e-11
Position 268: 3.574446431404966e-12
Position 86: 3.0898560408435348e-12
Position 648: 2.350893845842981e-12
Position 629: 2.014128195446868e-12
Position 666: 1.5098959201406131e-12
Position 650: 1.5000133358964915e-12
Position 663: 4.820484754112883e-13
