Gene = NDUFS5
index = 934
Annotated 5SS: [  81 2623]
Annotated 3SS: [2404 8073]
SMsplice 5SS: [  81 2623]
SMsplice 3SS: [2404 8073]
top_k =  500
Partition function (log Z): -5.751612422782776

Sorted 5' Splice Sites (High to Low Probability):
Position 2623: 0.9730796625978471
Position 81: 0.8779470833703661
Position 85: 0.11254382231801673
Position 2911: 0.045726974495201134
Position 1738: 0.02447710956816536
Position 297: 0.0204005399245162
Position 2118: 0.011334422764503223
Position 4830: 0.010510845881229317
Position 6214: 0.008767882586385093
Position 2122: 0.008140360608153773
Position 6270: 0.007652126259433967
Position 5499: 0.00706246279048224
Position 5704: 0.007050023330880265
Position 6849: 0.006953066318128934
Position 2261: 0.006833496451249441
Position 711: 0.006419266156080252
Position 6081: 0.00569588355414961
Position 641: 0.004734237909691053
Position 700: 0.004616302446988305
Position 4653: 0.004523789638019538
Position 7957: 0.004252805416341705
Position 1017: 0.003828834463008134
Position 2938: 0.0033691020571939277
Position 643: 0.003068576106151568
Position 6362: 0.0030546078306158807
Position 654: 0.0030433141361312496
Position 4788: 0.0029819248957881897
Position 6163: 0.0026271368612286778
Position 2770: 0.0024553954961702372
Position 5454: 0.002056517103620449
Position 139: 0.0016791204000255657
Position 1145: 0.0016113937759011884
Position 5626: 0.0014848941741068455
Position 3191: 0.00142053054679129
Position 1034: 0.0013777430851964125
Position 477: 0.0013577985710986522
Position 6965: 0.0013188266087312591
Position 4971: 0.001303115280417308
Position 6492: 0.0011380740844621632
Position 2498: 0.0010619623469736333
Position 577: 0.0009501872014237131
Position 2549: 0.0009187665624379481
Position 2802: 0.0008697260216036746
Position 2433: 0.0006942630281382377
Position 6551: 0.0006319434915983547
Position 5470: 0.0006307833051431441
Position 2474: 0.0006059712816065064
Position 3396: 0.0005889451893026965
Position 990: 0.0005597028589933104
Position 2724: 0.0004789243957131972
Position 6199: 0.0004677222114192539
Position 6023: 0.0004432038619966153
Position 3077: 0.00043952746165103467
Position 6307: 0.0004040442652800548
Position 564: 0.00039217605742598703
Position 2640: 0.00036110651615409585
Position 4344: 0.0003386244569272852
Position 2534: 0.000333762013120607
Position 3331: 0.00033094136993511614
Position 1105: 0.0003136563794997674
Position 1838: 0.0002988179220569518
Position 8087: 0.0002919427858979684
Position 1234: 0.00026786604953948147
