Gene = MTMR14
index = 892
Annotated 5SS: [  281  4308 12914 19333 20031 21709 23297 27926 28597 33783 35209 35503
 35786 38430 39293 39621 40682 48405]
Annotated 3SS: [ 4158 12804 19256 19969 21585 23222 27854 28521 33715 35122 35425 35748
 38358 39233 39481 40501 48248 52327]
SMsplice 5SS: [  281  1068  4308 10348 10593 12914 21709 23297 24521 27926 28597 33783
 35503 38430 39293 39621 40682 48405]
SMsplice 3SS: [  991  4158 10217 10434 12804 21585 23222 24436 27854 28521 33715 35425
 38358 39233 39481 40501 48248 52327]
top_k =  500
Partition function (log Z): 24.781065800190024

Sorted 5' Splice Sites (High to Low Probability):
Position 12914: 0.9991464686661233
Position 35503: 0.9964539139718658
Position 4308: 0.9924698661497825
Position 10593: 0.9838893069464933
Position 21709: 0.9603104378309207
Position 38430: 0.9539571337128077
Position 40682: 0.9254530466405753
Position 39621: 0.901414475357594
Position 27926: 0.8969840517651692
Position 23297: 0.8858374041339188
Position 281: 0.8848760543199659
Position 28597: 0.8821686934329965
Position 1068: 0.842047479306392
Position 33783: 0.8410214599729079
Position 39293: 0.6882668985609239
Position 10348: 0.6769389763151197
Position 11978: 0.6391974175472487
Position 35786: 0.5766692211561723
Position 48310: 0.5177317508794661
Position 48405: 0.48157920123092474
Position 24521: 0.45987205048398255
Position 48749: 0.37756655787069526
Position 26210: 0.3386906270887175
Position 7865: 0.3209554476481098
Position 24556: 0.26678432760750787
Position 30116: 0.26497340772886807
Position 28388: 0.2604936491202036
Position 44344: 0.23117673249954535
Position 28397: 0.206878442635885
Position 46542: 0.18020053633367875
Position 41218: 0.16481940620309762
Position 30102: 0.161132154306838
Position 48458: 0.14783391372666524
Position 4058: 0.12785286441710786
Position 48551: 0.11553523270474271
Position 35209: 0.11024039486401521
Position 31805: 0.10675553772001159
Position 293: 0.08786828844610114
Position 13238: 0.08526074266302425
Position 42857: 0.07813064764124411
Position 35680: 0.0727587394801752
Position 36019: 0.07123373747847536
Position 33855: 0.06924096115298253
Position 46628: 0.0690486737444726
Position 1783: 0.06582160394079442
Position 37123: 0.06577507582827322
Position 44872: 0.0602675852351428
Position 20031: 0.05029277403223713
Position 13677: 0.046749136671478723
Position 5392: 0.04653731219014228
Position 38710: 0.03913918749152019
Position 36512: 0.03898148956152833
Position 45382: 0.03823968510164216
Position 21692: 0.03445408403215768
Position 19028: 0.028493061339868446
Position 49184: 0.02791604401092677
Position 40601: 0.027380831833690427
Position 10314: 0.02476951221104373
Position 23289: 0.02410892440021941
Position 48639: 0.0235860105842514
Position 30108: 0.023049305213209734
Position 36397: 0.022090457843580255
Position 12484: 0.02097735850294279
Position 51222: 0.020941005113237866
Position 31317: 0.02071690020086373
Position 50349: 0.019881832382975705
Position 39645: 0.019111366677848678
Position 39376: 0.018744801087909505
