Gene = MTURN
index = 895
Annotated 5SS: [  489 11490]
Annotated 3SS: [11366 22627]
SMsplice 5SS: [  541 11490 20067 22724]
SMsplice 3SS: [11408 19978 22627 26904]
top_k =  500
Partition function (log Z): -5.770005507527801

Sorted 5' Splice Sites (High to Low Probability):
Position 11490: 0.990697103969065
Position 6856: 0.8430884731222568
Position 541: 0.7955640159623204
Position 22724: 0.7828648813233222
Position 20067: 0.5757037669846896
Position 24629: 0.512398457692125
Position 4872: 0.47460265593901313
Position 2550: 0.4157576837892422
Position 1790: 0.392413815299948
Position 7105: 0.3450811273053324
Position 20072: 0.26049682029075366
Position 16352: 0.25530110051589067
Position 26002: 0.236806035058837
Position 2885: 0.2107766724479123
Position 489: 0.17151214542839424
Position 5136: 0.16995617803038574
Position 2235: 0.1620061788202561
Position 9382: 0.15303106028352015
Position 7515: 0.14465873410790053
Position 26748: 0.1431757049203667
Position 20394: 0.14204307720792655
Position 2619: 0.1177826259089161
Position 23181: 0.11771302941897757
Position 27034: 0.10683094043431626
Position 22735: 0.10460415177403339
Position 20151: 0.09079294862441467
Position 22765: 0.07831821266898481
Position 7099: 0.06848009892568417
Position 7368: 0.047023160142448756
Position 21111: 0.04505588644918433
Position 26651: 0.04032326809691459
Position 4724: 0.039139880554697234
Position 24286: 0.037524703623016964
Position 9876: 0.036400119801521115
Position 5504: 0.029315593521053705
Position 912: 0.02547435919575136
Position 1279: 0.01752585434379472
Position 9324: 0.016689765694618785
Position 8470: 0.015031102747074454
Position 21287: 0.014459157594027938
Position 11917: 0.008985803360065818
Position 1032: 0.007584077592159551
Position 1463: 0.0075047091265327435
Position 2209: 0.007029392385025129
Position 655: 0.006795130802843132
Position 1802: 0.006554482393670701
Position 11494: 0.006470963289454087
Position 1577: 0.006262676244676658
Position 1549: 0.006012476329587661
Position 580: 0.005969596045370242
Position 2230: 0.005470552582760275
Position 570: 0.005149665403016413
Position 2226: 0.004099569695369242
Position 16457: 0.002829635007426675
Position 685: 0.002468665735508634
Position 11890: 0.0022953638453613104
Position 2027: 0.002272170785869034
Position 11532: 0.002196143846840087
Position 16503: 0.0021823283537242793
Position 3681: 0.0014708311894540299
Position 1499: 0.001344556243590282
Position 4877: 0.0013251185804398107
Position 5219: 0.000761324080286238
Position 25535: 0.0006561993847901277
Position 739: 0.0005913632918561159
Position 675: 0.0005860089904677655
Position 1604: 0.0005623415366777878
Position 11568: 0.00042501092955755915
Position 601: 0.0003952087997398114
Position 5204: 0.0002889069807421749
Position 441: 0.00025596245795011017
Position 7346: 0.00024726032367071074
Position 1993: 0.00023408849460654382
Position 726: 0.00023039376563180195
Position 970: 0.00019528954964064473
Position 460: 0.00019116582103084255
Position 1527: 0.00019000811069763137
Position 190: 0.00018733229001992625
Position 1677: 0.0001840079139412222
Position 846: 0.00016155886383166686
Position 877: 0.00015269334238484432
Position 1637: 0.0001375649059863948
Position 848: 0.00013253056278112214
Position 821: 0.0001246330162770267
Position 458: 0.00011592867134876409
Position 1513: 9.69838345448224e-05
Position 5164: 6.171052052612274e-05
Position 814: 6.152858405379307e-05
Position 453: 6.029202075096533e-05
Position 365: 5.548111384263411e-05
Position 1408: 4.713432308504479e-05
Position 1281: 2.7357699130342458e-05
Position 941: 2.2153461655922366e-05
Position 34: 1.8986202368183003e-05
Position 1493: 1.7267319927179464e-05
Position 591: 1.7464752432761215e-06
Position 527: 1.0220201290919695e-06
Position 62: 1.2533555869134143e-07
Position 863: 8.937731228733007e-08
Position 493: 8.400154199573739e-08
Position 154: 7.595315780428255e-08
Position 852: 5.470313471874326e-08
Position 529: 4.969774996105343e-08
Position 197: 2.517115253876684e-08
Position 545: 3.5016647052871064e-09
Position 624: 6.30265714008979e-12
Position 351: 2.203155389897871e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22627: 0.9975241347774143
Position 11408: 0.9896858416635056
Position 19978: 0.9269935358998573
Position 6696: 0.6215700300700551
Position 24462: 0.42612403266921717
Position 26904: 0.4140817300145626
Position 1676: 0.395058008567506
Position 4750: 0.3806665131693485
Position 6990: 0.3752457240368438
Position 2447: 0.3668339034777289
Position 25939: 0.26698942014425336
Position 16226: 0.2603130638770417
Position 26548: 0.23914430748586674
Position 6740: 0.2292801794573237
Position 4981: 0.1708104864248776
Position 9304: 0.16972082597813906
Position 2128: 0.16898281124880785
Position 2789: 0.13209108324822214
Position 7367: 0.12187246021735984
Position 22996: 0.11282446879424915
Position 20314: 0.11048759495978903
Position 27460: 0.10665632111244577
Position 4590: 0.09894111651805644
Position 26072: 0.09003160029575571
Position 27494: 0.0882072036877291
Position 26327: 0.07906181661275101
Position 27822: 0.07104907808166774
Position 2519: 0.06775275845593604
