Gene = RP11-484M3.5
index = 1173
Annotated 5SS: [213]
Annotated 3SS: [40399]
SMsplice 5SS: [  213 30979 39436]
SMsplice 3SS: [30814 39303 40399]
top_k =  500
Partition function (log Z): -22.612135584889923

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.5562104097911726
Position 611: 0.5318875349447671
Position 949: 0.43909646659940227
Position 3996: 0.43372566071629326
Position 3912: 0.37454736327150046
Position 8924: 0.24673305575079943
Position 343: 0.20811535428345587
Position 3751: 0.17429345055037387
Position 8302: 0.13509840066278644
Position 1620: 0.11129527288581233
Position 3121: 0.021615171303789548
Position 1613: 0.01858260838711269
Position 3762: 0.015473596634955853
Position 630: 0.012225672047004319
Position 7758: 0.009550377245040391
Position 6649: 0.008244416955262767
Position 9662: 0.007337717465665112
Position 993: 0.006533156575562979
Position 1143: 0.006072054674307598
Position 201: 0.005389147584073833
Position 287: 0.0050975563522412505
Position 2138: 0.00415591688018102
Position 730: 0.003098982562652004
Position 103: 0.002324229881040205
Position 3004: 0.0003969915264044996
Position 275: 0.000391904483023965
Position 670: 0.00026113831692245703
Position 12: 0.00022719572172845586
Position 2026: 0.0001693788215986571
Position 582: 0.00016155378641234368
Position 217: 7.693953668588443e-05
Position 765: 7.609220454913044e-05
Position 84: 6.342352743463757e-05
Position 337: 4.9360742398968386e-05
Position 784: 3.1132071135781354e-05
Position 687: 2.5406029302501605e-05
Position 475: 2.2859605825601795e-05
Position 347: 1.934472297503629e-05
Position 708: 1.0497277776464656e-05
Position 349: 9.282031916028155e-06
Position 685: 8.02390902145718e-06
Position 591: 5.793231177961413e-06
Position 36: 4.957203030761873e-06
Position 340: 7.460381971970482e-07
Position 178: 5.00680698267506e-07
Position 306: 1.8460767529102596e-07
Position 867: 1.6733094505040306e-08
Position 498: 9.304313116552446e-09
Position 508: 6.236011450063618e-09
Position 481: 4.362567117312274e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12517: 0.7427220166373465
Position 3851: 0.41678267446788086
Position 3848: 0.35967634649887564
Position 536: 0.31323290267747195
Position 804: 0.24638402626196904
Position 8737: 0.20720110551247325
Position 8146: 0.1498789031922469
Position 3544: 0.1466681518511711
Position 10677: 0.11779716244406835
Position 1505: 0.09344426187196954
Position 8844: 0.05491915005570372
Position 817: 0.04708051008877679
Position 424: 0.040652901038603674
Position 3813: 0.03796784095719536
Position 880: 0.03760337050450414
Position 3574: 0.03478052626243805
Position 365: 0.029761404702665875
Position 7656: 0.02174709490968467
Position 713: 0.021141730362830513
Position 4111: 0.018864289673138888
Position 3026: 0.015850353997334476
Position 863: 0.012565662356628473
Position 1462: 0.012483899596611796
Position 9566: 0.010741922453075188
Position 10567: 0.010227846687790235
Position 10745: 0.009605749187868289
Position 6533: 0.009451140375758218
Position 7887: 0.00752451279072637
Position 3370: 0.007122442811690917
Position 755: 0.006870749183610973
Position 5747: 0.006384118287502912
Position 508: 0.005616488917742782
Position 1586: 0.005181697802814556
Position 2994: 0.005077771537232921
Position 1420: 0.0047362181825912975
Position 1970: 0.0047321567470234565
Position 729: 0.004666965217531466
Position 866: 0.004558343659628022
Position 7137: 0.003998986055949293
Position 1367: 0.0037642595769565206
Position 3911: 0.0030687841065114964
Position 10697: 0.0029404505201429893
Position 8483: 0.002697629374395309
Position 8230: 0.002578760920863575
Position 5842: 0.002405236153120584
Position 764: 0.0023863730675270757
Position 7859: 0.001891234406778655
Position 1533: 0.0018725191102500923
Position 9721: 0.0018512876995568678
Position 1392: 0.0017645813406714167
Position 8012: 0.001605816086668222
Position 3515: 0.0015938674089695038
Position 481: 0.0015144007757001351
Position 9122: 0.001499562953379098
Position 7768: 0.0014505907106099846
Position 539: 0.0013806242616288772
Position 4226: 0.0012563775989348517
Position 889: 0.001006501090126464
Position 981: 0.0009512877228944706
Position 5461: 0.0008395056634995335
Position 1321: 0.0008072085021480044
Position 2888: 0.0007990390543230416
Position 475: 0.0007850025467700554
Position 829: 0.0007575349702531796
Position 774: 0.0006868276698176163
Position 4543: 0.0006550105350931755
Position 4523: 0.000618521510431692
Position 5389: 0.000603218728738765
Position 1042: 0.0005986804138337507
Position 948: 0.0005986140483656284
Position 834: 0.0004700239259932766
Position 4557: 0.0004301710588953754
Position 1560: 0.00041832384061558827
Position 575: 0.0004132120600160781
Position 3761: 0.00036706197952923844
Position 2025: 0.0003453993493369035
Position 4823: 0.000326879478251618
Position 1348: 0.0002977264102660101
Position 433: 0.0002859980401086551
Position 451: 0.0002747727753208283
