Gene = LAT2
index = 764
Annotated 5SS: [  693  6674  7469 10392 10613 10859 11224 11339 12297 14388 14802 15365]
Annotated 3SS: [ 6550  7428 10347 10563 10820 11187 11307 12240 14327 14621 15242 19547]
SMsplice 5SS: [  405   693  6466  6674 10670 10859 14388 14802 15365]
SMsplice 3SS: [  534  6320  6550 10563 10820 14327 14621 15242 19547]
top_k =  500
Partition function (log Z): 7.921742010216979

Sorted 5' Splice Sites (High to Low Probability):
Position 6674: 0.9981100479613408
Position 14802: 0.9464812398241967
Position 693: 0.9434503831006813
Position 15365: 0.9294254938394387
Position 14388: 0.8211566871122883
Position 405: 0.7240482812102479
Position 10859: 0.6063790128852447
Position 10670: 0.5893990313006165
Position 6466: 0.5822748123815942
Position 11339: 0.5153199822916238
Position 11224: 0.37505366911314925
Position 962: 0.3714679040521741
Position 3693: 0.31151848710223995
Position 7469: 0.23734958504348824
Position 10392: 0.22389860964850106
Position 14515: 0.20565919099398242
Position 8977: 0.17403950285528114
Position 10613: 0.16787218039888405
Position 11543: 0.12461648740832998
Position 12396: 0.10475388545687121
Position 17312: 0.08088766097468271
Position 1052: 0.07869300766095559
Position 5704: 0.07040933191596603
Position 5615: 0.06110486585645079
Position 11204: 0.05923653718196196
Position 27: 0.04741496606581091
Position 642: 0.046439604359226325
Position 10746: 0.03984668986003877
Position 12297: 0.032434617793861656
Position 407: 0.03212064663208172
Position 11228: 0.03000956853733638
Position 14795: 0.026274145390151715
Position 9834: 0.024790112331371933
Position 14525: 0.018577509338629103
Position 19809: 0.018393044962457743
Position 11490: 0.017853275595736347
Position 1371: 0.017809128144859555
Position 850: 0.017626675523578442
Position 65: 0.014248902965210298
Position 7592: 0.013348995283652722
Position 5699: 0.009343493661316706
Position 10680: 0.009286147708207203
Position 14446: 0.00870568868006152
Position 11744: 0.008357107813987585
Position 671: 0.007601249053968366
Position 67: 0.007083307827898144
Position 1714: 0.0065573346456892015
Position 15003: 0.00645958182057147
Position 78: 0.0054087529862474285
Position 1102: 0.004807519814610436
Position 14993: 0.004456173442482365
Position 223: 0.004433401110840012
Position 3657: 0.004301563737408464
Position 17539: 0.0041001203672269
Position 5545: 0.004088915169073107
Position 14998: 0.0038306125557990224
Position 187: 0.0037675910085755945
Position 424: 0.0034382739845430933
Position 1066: 0.0033145425159147508
Position 14806: 0.003305354664496662
Position 1107: 0.003181203340393094
Position 15940: 0.003108863049552134
Position 6050: 0.002992534597986692
Position 14622: 0.0029298825702797314
Position 6040: 0.0028898854289669366
Position 7119: 0.002818567797739467
Position 10659: 0.002762658828502092
Position 12477: 0.00269126353389661
Position 10506: 0.0021927827978028575
Position 6833: 0.0018536097682470716
Position 1339: 0.001838044052968443
Position 5970: 0.001747202715752796
Position 5628: 0.0015977194858232094
Position 11886: 0.0015848972538288462
Position 5522: 0.001282461090118624
Position 19881: 0.001013385416996963
Position 6965: 0.000984922480779041
Position 15455: 0.0009463031277281026
Position 1036: 0.0008715410886724149
Position 1839: 0.0008559664424491998
Position 7294: 0.0008398128678838411
Position 8838: 0.0007984516991232362
Position 15168: 0.0007788570507568462
Position 255: 0.0007008855853001468
Position 7301: 0.0006490691728537849
Position 7439: 0.0005497713917912236
Position 613: 0.0005308973773556665
Position 12321: 0.0005075040940487007
Position 76: 0.00041423111154152654
Position 45: 0.0003928771535576077
Position 6625: 0.00034499647881141405
Position 47: 0.0003262749187940512
Position 80: 0.00031280514318901656
Position 6709: 0.0002805687297333638
Position 6655: 0.00024589697040259
Position 562: 0.00019468281493401432
Position 15408: 0.00016253890474456683
Position 6828: 0.00015293415135058197
