Gene = IFT57
index = 680
Annotated 5SS: [  460  3161  4036  8640 15943 31050 54778 55717 57140 58908]
Annotated 3SS: [ 2997  3916  8548 15873 30926 54705 55584 57076 58840 59914]
SMsplice 5SS: [  460  3161  4036  8640 15943 31050 54778 55717 58908 59787]
SMsplice 3SS: [ 2997  3916  8548 15873 30926 54705 55584 58840 59611 59914]
top_k =  500
Partition function (log Z): -8.70325030175526

Sorted 5' Splice Sites (High to Low Probability):
Position 8640: 0.9998854196393036
Position 4036: 0.9948132907492703
Position 31050: 0.9937838282725883
Position 460: 0.9078865991479241
Position 3161: 0.8932977012307334
Position 15943: 0.8652803789403599
Position 24749: 0.3251321858286622
Position 11929: 0.2542113656459198
Position 2255: 0.2518616886662657
Position 1818: 0.1634674559215733
Position 3401: 0.14313665756981572
Position 11944: 0.10671099335344537
Position 7293: 0.10015231048666949
Position 18892: 0.09921728378692031
Position 11935: 0.09552433123724317
Position 5309: 0.06328268595316537
Position 206: 0.05258467951490924
Position 6810: 0.051125504353677145
Position 10080: 0.04452798942052766
Position 1831: 0.03669618374649262
Position 151: 0.03358795845804292
Position 13799: 0.024509427358105396
Position 33303: 0.02408277565031135
Position 17488: 0.023172047399221
Position 13823: 0.02290127426061752
Position 64: 0.02171540244201658
Position 1995: 0.021407765429462072
Position 1999: 0.01898577245117799
Position 7607: 0.01760517358358217
Position 1865: 0.016587784414067597
Position 812: 0.016502696403215077
Position 21727: 0.01604259988446649
Position 6773: 0.013163459864339222
Position 15441: 0.01314103708038996
Position 985: 0.012933765814332839
Position 2167: 0.012184315322593734
Position 2281: 0.011284346619156303
Position 16339: 0.010556820611860383
Position 11680: 0.010368055056372328
Position 3217: 0.009662746603662287
Position 3554: 0.00813475499506907
Position 6612: 0.007394140814067816
Position 2178: 0.007035943015377678
Position 10930: 0.006743408806374896
Position 2529: 0.006578218093560095
Position 4809: 0.006490306814193335
Position 2155: 0.005939735908311345
Position 9783: 0.005425486247726558
Position 2669: 0.005105657707224289
Position 282: 0.004661330109527673
Position 10051: 0.0042997004383807085
Position 2377: 0.0035159865287522235
Position 4820: 0.0034725450443392094
Position 7560: 0.003023635021758899
Position 7547: 0.0029971574818964844
Position 1515: 0.0029716993480916514
Position 488: 0.0026705543543403126
Position 7133: 0.002366266351762677
Position 9809: 0.002361948506626618
Position 34206: 0.0023416480060493
Position 4094: 0.0022173160277657493
Position 11101: 0.0021056503045895477
Position 3154: 0.0020034253112430843
Position 8118: 0.0016657520615481847
Position 5856: 0.00160345948707471
Position 2827: 0.001545129961811382
Position 8836: 0.0015387057180993747
Position 5411: 0.0013608259170342241
Position 304: 0.001288051447535016
Position 3363: 0.0012244791345389983
Position 125: 0.001151284567743269
Position 553: 0.00108491050403541
Position 3167: 0.0010586657432026603
Position 7647: 0.001031442157068171
Position 2873: 0.0010252151274811336
Position 5791: 0.001009380088118454
Position 4061: 0.000967511614986366
Position 4576: 0.0009650834807846322
Position 618: 0.0008662316599506186
Position 2019: 0.0008367947726060386
Position 5656: 0.0008235784725297206
Position 7748: 0.0008111402676607389
Position 3280: 0.0007253069536153018
Position 31957: 0.0006869899356864435
Position 7271: 0.000658763100974314
Position 1134: 0.0006320864872634386
Position 3971: 0.0006276104508903422
Position 6803: 0.0006222303496411154
Position 1927: 0.0006074995697307262
Position 765: 0.00040353309279174046
Position 3198: 0.00037543473679181203
Position 7601: 0.00035487169779302105
Position 4860: 0.000353244530336766
Position 9745: 0.000332842740640116
Position 1191: 0.00032131012291963974
Position 296: 0.0003191966958213689
Position 6794: 0.00029686481718426224
Position 464: 0.00022738546973176857
Position 1185: 0.0001668287639999415
Position 167: 0.00014484484528439804
Position 1539: 0.00012869124604429513
Position 2003: 0.00010189436042309244
Position 140: 8.725851894604438e-05
Position 236: 8.168810297506399e-05
Position 8644: 7.243370793660299e-05
