Gene = SBDS
index = 1227
Annotated 5SS: [ 312 1390 2385 4465]
Annotated 3SS: [1259 2183 4299 7101]
SMsplice 5SS: [ 312 2385 4465]
SMsplice 3SS: [2183 4299 4587]
top_k =  500
Partition function (log Z): -2.8112646479945353

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.9674177533091565
Position 2385: 0.9087152040175074
Position 4465: 0.8917988416864717
Position 1390: 0.49284060304387706
Position 141: 0.1924814294738467
Position 814: 0.16532192696508594
Position 44: 0.05962552911565819
Position 75: 0.046336675173741
Position 3447: 0.040016863841449396
Position 4426: 0.03868937723073868
Position 5851: 0.034213249704862725
Position 4889: 0.03420525998631941
Position 7102: 0.033254932928788915
Position 1382: 0.02575410325017611
Position 289: 0.02367254419896963
Position 1107: 0.021574929760131818
Position 4: 0.02083432001280304
Position 1394: 0.014324415736306833
Position 3395: 0.009068834402100514
Position 6516: 0.006830192759113254
Position 2987: 0.005401438024079541
Position 4455: 0.005292139105126704
Position 803: 0.0047470879050790105
Position 1853: 0.0042037025517997284
Position 1349: 0.004093804666843581
Position 6386: 0.004087474377744426
Position 4071: 0.003915284718988448
Position 3549: 0.0037056539130175593
Position 235: 0.003695955234764292
Position 1319: 0.0030585341732851505
Position 2117: 0.0030072852243324456
Position 3725: 0.00294744372132501
Position 4436: 0.0028645183064282555
Position 1921: 0.0026491129828658012
Position 3247: 0.00245405680877254
Position 6990: 0.0020134182070331843
Position 691: 0.0019479346639622425
Position 3251: 0.0017067771451300395
Position 948: 0.0016723587556554441
Position 2933: 0.0013613210705788732
Position 7076: 0.0013275547407792054
Position 7585: 0.0012898709234708712
Position 7172: 0.0012488829595565776
Position 939: 0.0011918594220148029
Position 504: 0.0011552516943223864
Position 3382: 0.0009303021564238681
Position 116: 0.0009063887043259842
Position 96: 0.0007995027438563706
Position 3679: 0.0007096745376072774
Position 67: 0.0004915496950511581
Position 5979: 0.00037857512782648385
Position 2355: 0.00036169607849039127
Position 2943: 0.0003402770393652307
Position 1140: 0.0002393787116227681
Position 7570: 0.000227581405707138
Position 3484: 0.00020532140835982876
Position 5506: 0.00013908157244596085
Position 70: 0.0001309406385390228
Position 443: 0.00012742012814148247
Position 316: 0.00011908368642057066
Position 4847: 0.00010686620796059208
Position 648: 8.344581875370371e-05
Position 508: 6.017123735891649e-05
Position 4662: 5.752767327969566e-05
Position 151: 4.930937278987947e-05
Position 3005: 4.2213891987204806e-05
Position 48: 2.298562347584654e-05
Position 526: 1.2504580391345923e-05
Position 2682: 1.0450998686720727e-05
Position 644: 9.6595525064001e-06
Position 488: 9.449327538796502e-06
Position 24: 8.975465177957578e-06
Position 2812: 7.334197559910053e-06
Position 522: 4.581221363209598e-06
Position 1025: 4.467624091085983e-06
Position 577: 4.4464072683700314e-06
Position 79: 4.090062333684015e-06
Position 310: 3.401597773099713e-06
Position 641: 2.7772824785553815e-06
Position 167: 2.7700698603730645e-06
Position 6382: 2.7358022064424026e-06
Position 385: 2.7138661660583943e-06
Position 462: 2.176132340771326e-06
Position 99: 2.146706789627327e-06
Position 390: 2.0878077534965635e-06
Position 519: 1.3613963001417316e-06
Position 695: 1.3072175075517264e-06
Position 1199: 1.9207594667866624e-07
Position 226: 5.969741637244282e-08
Position 292: 9.706858791105408e-09
Position 186: 9.139359632124979e-09
Position 232: 7.865113448773828e-10
Position 409: 9.800773556519249e-11
Position 248: 7.833902279811234e-11
Position 533: 7.561418508445051e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4299: 0.911901849733755
Position 2183: 0.4585106303480237
Position 2274: 0.41318639324515516
Position 210: 0.3059000468494877
Position 1259: 0.24654758513952352
Position 1318: 0.24278789764410158
Position 4587: 0.22461396776293344
Position 7101: 0.21284278556129899
Position 6847: 0.1950832496681737
Position 7920: 0.14134023737480578
Position 720: 0.13176540805944148
Position 5796: 0.10684335859760828
Position 3288: 0.06110712085776549
Position 6062: 0.053189784848682864
Position 4378: 0.04521547371674802
Position 7355: 0.02318908071194976
Position 598: 0.020500383167290807
Position 855: 0.020270400770518043
Position 1235: 0.017593677880740247
Position 5033: 0.016292310997023978
Position 2300: 0.01416468170543442
