Gene = SMKR1
index = 1286
Annotated 5SS: [349]
Annotated 3SS: [9767]
SMsplice 5SS: [349]
SMsplice 3SS: [8952]
top_k =  500
Partition function (log Z): -13.839157760682136

Sorted 5' Splice Sites (High to Low Probability):
Position 349: 0.5657087384814501
Position 109: 0.2646840294983735
Position 5534: 0.07999394980225161
Position 2218: 0.0764114684464802
Position 1993: 0.06593923236643635
Position 5609: 0.063894244417535
Position 1335: 0.057042835291083546
Position 2401: 0.04568117365532857
Position 557: 0.03273871772713342
Position 89: 0.03154095610461613
Position 190: 0.023010914985834
Position 756: 0.016374676080991923
Position 193: 0.01498712409347733
Position 2350: 0.011614191911903406
Position 1627: 0.011425351752618797
Position 502: 0.009065237058772876
Position 4483: 0.008887087707783644
Position 676: 0.004998770240156494
Position 21: 0.0016415818982535389
Position 765: 0.0015743957695918435
Position 1488: 0.0010613076004740989
Position 1184: 0.0009033858119685788
Position 600: 0.0008941204391334117
Position 564: 0.0006445113101775954
Position 369: 0.0005537240024451285
Position 281: 0.0004984701078771509
Position 2727: 0.0004786550743544653
Position 2458: 0.0001890591575581284
Position 920: 0.00015091176006818772
Position 213: 0.00014727134952224698
Position 886: 0.00010100951885208655
Position 492: 9.269406241207737e-05
Position 535: 9.007962693948358e-05
Position 245: 6.445159695540587e-05
Position 1476: 4.1826670375420976e-05
Position 862: 3.0049007936783507e-05
Position 1629: 2.9605622169481095e-05
Position 575: 2.9158358806554232e-05
Position 96: 1.7515033158172325e-05
Position 27: 1.657968923926797e-05
Position 433: 1.608949446363954e-05
Position 644: 1.5486697108024792e-05
Position 118: 2.9601539202718846e-06
Position 1278: 2.4050297857809455e-06
Position 635: 2.3524972944572907e-06
Position 708: 2.2684792007702828e-06
Position 1291: 1.9327301062931593e-06
Position 669: 1.28266298622401e-06
Position 358: 1.1643841827843644e-06
Position 685: 9.70786916242979e-07
Position 452: 9.320767528670819e-07
Position 1235: 8.23107329393397e-07
Position 570: 7.109845409810272e-07
Position 311: 6.873043590352432e-08
Position 624: 1.220738275838642e-08
Position 567: 8.469116300297367e-09
Position 606: 1.173650508359964e-09
Position 632: 8.101566879452537e-10
Position 177: 8.76223178453968e-11
Position 207: 9.130565589341822e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8952: 0.44675430553366435
Position 9356: 0.23580612769604967
Position 5428: 0.1394046984412912
Position 2118: 0.0876275470133566
Position 4405: 0.04468303841840283
Position 1373: 0.041409193791544285
Position 5987: 0.034336941638109374
Position 3023: 0.03348608122418646
Position 1952: 0.03137803340437803
Position 2092: 0.023882410633402625
Position 1902: 0.022332562723544322
Position 2259: 0.021929953918304473
Position 1809: 0.021854514561764782
Position 1267: 0.02105378230998405
Position 2285: 0.02067394728170577
Position 8374: 0.016279432556552988
Position 7474: 0.011565533167465891
Position 6926: 0.010436490175574622
Position 6460: 0.010157505514154066
Position 5510: 0.009016622382131518
Position 5983: 0.008702885562179918
Position 1154: 0.007489783503461433
Position 9767: 0.007347168641589032
Position 9991: 0.006369218184574869
Position 739: 0.005582709214412029
Position 5151: 0.0049955167522645295
Position 9382: 0.004957583825167554
Position 5061: 0.00449503711261857
Position 1106: 0.004451139316197128
Position 1393: 0.003993528499445606
Position 854: 0.0038992375567410463
Position 5640: 0.0038706712091484993
Position 1666: 0.0037162608636641314
Position 7799: 0.0032330230691586604
Position 4299: 0.0030362842503631627
Position 3019: 0.0023930028673485432
Position 3684: 0.002344608113389837
Position 788: 0.0023359834494045607
Position 4158: 0.002228757645770528
Position 4425: 0.002036152085553742
Position 3044: 0.0018627419448993899
Position 6007: 0.001715126109751119
Position 2333: 0.0015153116048826942
Position 2498: 0.001504435905137168
Position 4557: 0.0014270657218017264
Position 2666: 0.0012411562853567766
Position 5866: 0.001203704533165302
Position 3381: 0.0008944336457379718
Position 7404: 0.0008170107930274495
Position 6387: 0.000780086786135463
Position 7028: 0.0007727075630584832
Position 6479: 0.0005433948052377713
Position 5759: 0.0005086722764866135
Position 803: 0.0004947260329997966
Position 1226: 0.0004567844232010162
Position 2868: 0.00045496935530843084
Position 3384: 0.00042158103907001716
Position 3625: 0.00041115874764541857
Position 1163: 0.0004057143278397297
Position 4131: 0.0002876248499817948
Position 3998: 0.0002494097356357122
Position 2392: 0.0002450604953901008
Position 3712: 0.00023493245103781396
Position 4366: 0.00021542822932423453
Position 2094: 0.00020431010850191283
Position 2620: 0.00019859062906358796
Position 3238: 0.0001802836968172668
Position 4282: 0.00017968035418299328
Position 556: 0.00017340502651948142
Position 3213: 0.00016479499337075326
Position 2646: 0.00016151743516188357
Position 583: 0.0001481779221089413
Position 3184: 0.00014515260018469202
Position 2910: 0.00014463652048764448
Position 857: 0.0001443685722655328
Position 2773: 0.00010866818155025958
Position 1067: 0.00010538532037944146
Position 1559: 9.697423224052284e-05
Position 1210: 9.660681420378919e-05
Position 292: 8.882592264157576e-05
Position 669: 8.345538346832947e-05
Position 2424: 8.29885681726938e-05
Position 369: 6.237692618767304e-05
Position 1904: 6.15436003074866e-05
Position 563: 5.522630453734073e-05
Position 1626: 5.0546565304709924e-05
Position 648: 5.042698806121199e-05
Position 596: 4.8789356209766887e-05
Position 272: 4.7955100276215267e-05
Position 893: 4.544362603452548e-05
Position 2098: 4.401314933118032e-05
Position 2643: 3.4452743921375065e-05
Position 1284: 2.0877277295409376e-05
Position 1530: 1.4452391268302497e-05
Position 2547: 1.3880375062143023e-05
Position 2566: 1.304841905306116e-05
Position 1533: 7.329071165761415e-06
Position 2145: 5.464879875035471e-06
Position 251: 1.614939859693975e-06
Position 2261: 1.128094443046148e-06
Position 1117: 1.102744934444489e-06
Position 618: 5.270579964925817e-07
