Gene = TMA7
index = 1405
Annotated 5SS: [ 56 202 372]
Annotated 3SS: [ 145  283 3588]
SMsplice 5SS: [ 56 202 372]
SMsplice 3SS: [ 145  283 3588]
top_k =  500
Partition function (log Z): 1.2093286060807247

Sorted 5' Splice Sites (High to Low Probability):
Position 202: 0.996369945501458
Position 372: 0.9791752065706791
Position 56: 0.9631258711643174
Position 656: 0.01935948296033187
Position 1909: 0.011867378224317375
Position 73: 0.011477890569542792
Position 1206: 0.008481024314479387
Position 535: 0.006660197981597038
Position 3620: 0.0035474819705250188
Position 1616: 0.002795357891465676
Position 1542: 0.0023446030595476526
Position 2591: 0.002339669421061015
Position 3514: 0.002115243810670384
Position 2568: 0.0018826563802282357
Position 2023: 0.0018449840591098425
Position 560: 0.0016993314313766426
Position 1576: 0.0012424015840303848
Position 1305: 0.0006404934132593056
Position 230: 0.0005998614379958734
Position 2642: 0.0005134435788395551
Position 630: 0.0004475543463864627
Position 1690: 0.00042898667059587453
Position 1620: 0.0002893990336173601
Position 472: 0.0002579578736345905
Position 3649: 0.00024254372885103702
Position 2751: 0.00023838621497455022
Position 3543: 0.00023647509519423839
Position 2841: 0.00019571648050600548
Position 3479: 0.00018144764738005386
Position 886: 0.00017983343135955133
Position 2472: 0.00017281990239962692
Position 854: 0.00017130015643297464
Position 3108: 0.00016232737735504219
Position 1067: 0.0001402349020585218
Position 376: 7.237099065552395e-05
Position 946: 6.58609654424307e-05
Position 2289: 5.914358004750818e-05
Position 1402: 5.3914189888902534e-05
Position 42: 3.273753969102233e-05
Position 706: 3.005498979646955e-05
Position 15: 2.5211916225439132e-05
Position 681: 1.842896745675623e-05
Position 671: 1.7907343743965516e-05
Position 504: 1.244413550922259e-05
Position 146: 1.067126628172155e-05
Position 96: 4.143420199458291e-06
Position 62: 3.944768332471643e-06
Position 60: 3.2681511274713206e-06
Position 7: 8.28323386004007e-07
Position 1245: 2.1238933304332552e-07
Position 487: 1.528136132186104e-07
Position 623: 1.0967488799631856e-07
Position 1162: 9.982965689976788e-08
Position 661: 6.405521288255549e-08
Position 135: 1.403054275933746e-08
Position 678: 4.768463761100871e-09
Position 127: 8.709099666190553e-10
Position 133: 8.051372648864872e-10
Position 444: 5.134038504706074e-10
Position 258: 3.69944179682038e-10
Position 515: 1.4891308112914958e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 283: 0.9784153488312418
Position 145: 0.9732727346044716
Position 3588: 0.6418667035401152
Position 783: 0.165106960319262
Position 599: 0.042618241324527385
Position 3594: 0.03553261641445986
Position 2133: 0.02852255174877073
Position 497: 0.02034623817657852
Position 1438: 0.020014491355643673
Position 1516: 0.01899895594590374
Position 3435: 0.011113098507673369
Position 287: 0.009504738705548608
Position 1862: 0.0060860746236378145
Position 803: 0.005749398613698933
