Gene = SPAG8
index = 1298
Annotated 5SS: [ 169 1091 1390 1636 1834 2026 2869]
Annotated 3SS: [ 270 1214 1589 1718 1962 2759 3965]
SMsplice 5SS: [169]
SMsplice 3SS: [270]
top_k =  500
Partition function (log Z): -5.356297468656655

Sorted 5' Splice Sites (High to Low Probability):
Position 1636: 0.7533545739639281
Position 169: 0.6363083868305159
Position 349: 0.42921824698741046
Position 213: 0.35841235838271623
Position 1407: 0.2774035231877486
Position 2026: 0.23121306745093334
Position 1091: 0.1870867787613751
Position 1834: 0.09156234662327321
Position 2072: 0.05773658599628903
Position 1390: 0.055316802198334604
Position 4104: 0.05374786132862861
Position 1399: 0.042412949164797945
Position 4096: 0.03884825076323155
Position 2482: 0.03067750445016463
Position 681: 0.03051911092492856
Position 2338: 0.026882186835605972
Position 1648: 0.024129784445157367
Position 2869: 0.019587631370455667
Position 2699: 0.019221169965875952
Position 4073: 0.017868660553942504
Position 516: 0.016109607339459982
Position 2036: 0.010339378201190528
Position 3534: 0.009733917094905837
Position 472: 0.008225936877126984
Position 1034: 0.006314613224434461
Position 2030: 0.004780009547920303
Position 1504: 0.0036976676485424346
Position 1459: 0.003590709869213124
Position 1684: 0.0023963253302364436
Position 987: 0.001961304304578047
Position 465: 0.001924726079581944
Position 1524: 0.000749100650122279
Position 765: 0.000741704080809976
Position 2784: 0.0007154437651680415
Position 777: 0.0006544048309080953
Position 783: 0.0006128150836937476
Position 753: 0.00027864288524368305
Position 807: 0.00027030919157320147
Position 2203: 0.000244160628713634
Position 747: 0.0002349342129632745
Position 825: 0.0002115186689088408
Position 874: 0.00014851696880858223
Position 2932: 9.340974924776439e-05
Position 46: 9.171564871175306e-05
Position 2355: 6.737077888704037e-05
Position 585: 6.374267360128457e-05
Position 2044: 4.409661735870741e-05
Position 163: 4.111708023613799e-05
Position 157: 3.8685469422598205e-05
Position 711: 2.984738618958075e-05
Position 58: 1.5037443754823643e-05
Position 108: 1.400903333492045e-05
Position 899: 5.440610670946153e-06
Position 2652: 5.399444440182569e-06
Position 322: 5.0051656143975345e-06
Position 250: 2.79840999767721e-06
Position 81: 1.2433991957295647e-06
Position 555: 1.1191429091627454e-06
Position 139: 8.937699322778587e-07
Position 255: 6.759537325581974e-07
Position 84: 3.502167097659274e-07
Position 578: 2.505552916202249e-07
Position 117: 1.1418337103128545e-07
Position 91: 9.624440800695415e-08
Position 253: 2.7287063523806768e-08
Position 572: 7.480342846044891e-09
Position 342: 5.485440131442235e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.4274799212223234
Position 1524: 0.3638054317596004
Position 1214: 0.3239052884076813
Position 2139: 0.3163360156820593
Position 3965: 0.2900998201731326
Position 1589: 0.28309227502316653
Position 1555: 0.16246571653564024
Position 1962: 0.15769864246880003
Position 872: 0.1455300016162174
Position 335: 0.14313497844306677
Position 1871: 0.12308478118655665
Position 4223: 0.11300484819351407
Position 2389: 0.07712742502134579
Position 3430: 0.07651764734782229
Position 2759: 0.07277209953666176
Position 1718: 0.049181084377458655
Position 1333: 0.025887795318390264
Position 1885: 0.021841953463439184
Position 4023: 0.02176680073413706
Position 2783: 0.02074030761767853
Position 946: 0.020553153673616337
Position 1528: 0.020037105450627406
Position 675: 0.01923983739523955
Position 2863: 0.017303004772069135
Position 2597: 0.016996401663583814
Position 4020: 0.01618675684727425
Position 1343: 0.010419788099733244
Position 1125: 0.009884176869146527
Position 1239: 0.008389530245137593
Position 3048: 0.007752954575363257
Position 245: 0.007620712177344886
Position 974: 0.007017420096286067
Position 644: 0.006377507241503259
Position 2293: 0.006305010201535031
Position 2899: 0.0057845183517567615
Position 3246: 0.0051760941630543695
Position 3285: 0.004372740238688698
Position 1980: 0.004115965162188128
Position 595: 0.003784137082401363
Position 1013: 0.003370712635467
Position 1253: 0.0030726621268530154
Position 1833: 0.002946441526138493
Position 1723: 0.002821438859768566
Position 1316: 0.002763631594204472
Position 925: 0.002732656790846307
Position 980: 0.0024945746152871544
Position 2297: 0.002312801139037445
Position 1479: 0.001849465123792408
Position 1347: 0.0016619113344226318
Position 3470: 0.0015455862566130729
Position 342: 0.001463658107560744
Position 1063: 0.0013347646763724851
Position 1735: 0.0012507079077009719
Position 879: 0.0011224379538322916
Position 1731: 0.0011003651220465648
Position 1192: 0.0009444769600495827
Position 830: 0.000898672037262209
Position 1755: 0.0008561530174089381
Position 278: 0.0005317700651446054
Position 1740: 0.0005111997474410529
Position 1178: 0.0005086140443331465
Position 362: 0.00042940947295983623
Position 1764: 0.0004099368930849804
Position 545: 0.0004054537640910135
Position 893: 0.0004025628207719346
Position 2007: 0.0003972104338021236
Position 2461: 0.0003935743018406036
Position 1751: 0.0003899542999592433
Position 2603: 0.00037754163219594214
Position 995: 0.0003467622116919796
Position 855: 0.00032423597439711093
Position 1022: 0.000317566548578066
Position 921: 0.0002484069933575643
Position 680: 0.00015968811747267436
Position 498: 7.773509269705964e-05
Position 1144: 5.746220305764817e-05
Position 1181: 5.601611959389971e-05
Position 1770: 5.0162409054812604e-05
Position 940: 3.5817692814027e-05
Position 1594: 3.451251045698663e-05
Position 1027: 3.163925394061406e-05
Position 286: 2.70019742167366e-05
Position 374: 2.2764817192401703e-05
Position 434: 2.0227344120588407e-05
Position 1624: 1.2694312943053874e-05
Position 383: 1.0979197185944506e-05
Position 451: 8.148116819684875e-06
Position 348: 7.775432679691208e-06
Position 621: 4.950624666555161e-06
Position 299: 4.062729238025833e-06
Position 472: 3.875088811842433e-06
Position 404: 3.1024843016223922e-06
Position 377: 3.0460835833755873e-06
Position 395: 2.8301937948379974e-06
Position 651: 1.2904822955832207e-06
Position 568: 1.2841871176320804e-06
Position 431: 7.974256346359231e-07
Position 291: 5.910102945913583e-07
Position 413: 3.197679807763685e-07
Position 108: 9.129332078109123e-08
Position 111: 8.661990424240962e-08
Position 458: 5.451828373808643e-08
Position 193: 1.1905535437389341e-08
Position 130: 6.643070451924066e-10
Position 117: 2.72579376054895e-10
Position 181: 1.9421812933003046e-10
Position 148: 1.8373363895390255e-10
Position 124: 1.3093698771026638e-10
Position 173: 1.4910931597273908e-11
Position 200: 3.3762061992763224e-12
Position 139: 1.471207305254045e-12
Position 175: 1.1735268537770078e-12
Position 208: 9.597580440024608e-15
Position 217: 1.2263064136910528e-15
Position 212: 1.0839432416560325e-15
