Gene = SMC2
index = 1275
Annotated 5SS: [  218  1293  2038  4309  5423  5944  6174  7934  8314 17555 19216 19822
 20570 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906]
Annotated 3SS: [ 1038  1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430
 21939 23910 25766 28847 30651 32380 33025 35384 37748 40154 43757 44878]
SMsplice 5SS: [  218  2038  4309  5423  5944  6174  7802  8314 17555 19216 19822 20570
 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906 46113]
SMsplice 3SS: [ 1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430 21939
 23910 25766 28847 30651 32380 33025 35452 37748 40154 43757 46035 46223]
top_k =  500
Partition function (log Z): 31.91167240879739

Sorted 5' Splice Sites (High to Low Probability):
Position 8314: 0.9978826248634871
Position 20570: 0.997061668368084
Position 43906: 0.9849571888696534
Position 37866: 0.981181978650768
Position 33221: 0.9704170606494302
Position 24116: 0.9649225579033854
Position 32525: 0.9603352999778892
Position 25903: 0.9532473194126647
Position 19822: 0.953053726564948
Position 35586: 0.9243396475875383
Position 28973: 0.9229696159100051
Position 5944: 0.9049096225104261
Position 4309: 0.8938979523148787
Position 40316: 0.8870703045233038
Position 22060: 0.8753168357802448
Position 30846: 0.8039831301786229
Position 19216: 0.8011644565446384
Position 6174: 0.7057155415327676
Position 2038: 0.6946959975283026
Position 46113: 0.6390786779477261
Position 7802: 0.5386441335831367
Position 5423: 0.5247365344990121
Position 28768: 0.46524517121551834
Position 33606: 0.45133412147948154
Position 218: 0.4393743510918281
Position 5730: 0.4375036167894175
Position 30253: 0.33619011797001114
Position 1293: 0.3339389954638429
Position 7934: 0.32703549091685324
Position 17555: 0.3087631834623271
Position 703: 0.1855885482442004
Position 9672: 0.159936657987856
Position 10681: 0.15799443974480365
Position 30489: 0.15769116964797839
Position 10949: 0.13921693919210132
Position 425: 0.1365520236874784
Position 1844: 0.12177664758526589
Position 189: 0.12053943611198865
Position 46157: 0.11811910759055205
Position 40655: 0.10373118857987328
Position 3948: 0.10323802751485676
Position 43314: 0.09234029200704132
Position 5676: 0.08803542445808608
Position 20876: 0.083400134558349
Position 30476: 0.07312948625662943
Position 28749: 0.07239073744167582
Position 38776: 0.07213876603127088
Position 22585: 0.07150813098266715
Position 23635: 0.0713384094204614
Position 227: 0.06952788525736599
Position 6400: 0.06832024094888518
Position 21267: 0.06701516175861977
Position 10960: 0.06307586574830361
Position 5458: 0.059355998504647206
Position 32263: 0.05817491009424289
Position 39405: 0.055124695103770244
Position 38677: 0.05142344121057806
Position 38780: 0.05078413551206565
Position 650: 0.045695740452022585
Position 21257: 0.04540353322548567
Position 19254: 0.0406689534370941
Position 11203: 0.0405054567401566
Position 22520: 0.039221479090896585
Position 31975: 0.036260403665864784
Position 44904: 0.03440886673790807
Position 37263: 0.033899229107701996
Position 23802: 0.033866408894803544
