Gene = SYNC
index = 1366
Annotated 5SS: [  512  8255 18862 19110]
Annotated 3SS: [ 7074 18736 19029 21258]
SMsplice 5SS: [  170   512 19110]
SMsplice 3SS: [  276 19029 22362]
top_k =  500
Partition function (log Z): -16.746193502653913

Sorted 5' Splice Sites (High to Low Probability):
Position 512: 0.8902667339592638
Position 170: 0.5417242647022785
Position 196: 0.41235228842783256
Position 7215: 0.22016486401982274
Position 94: 0.030501908035496433
Position 1392: 0.008564369301366708
Position 2340: 0.004697060738604912
Position 8255: 0.0025932225339543903
Position 1135: 0.0016873756794477273
Position 934: 0.0014787211672413823
Position 3392: 0.0013832439031163041
Position 2855: 0.0009835293650508877
Position 5784: 0.000955504473521677
Position 6040: 0.0009438553024756157
Position 277: 0.0006448300621170854
Position 2786: 0.0004768450767653645
Position 245: 0.00047620720535181517
Position 159: 0.00039847023216220856
Position 30: 0.00018557056754091124
Position 359: 0.00018396903228329526
Position 1568: 0.00016587968153387907
Position 376: 0.00014570153849357932
Position 3078: 8.60508207708683e-05
Position 1074: 4.8270162359064714e-05
Position 1974: 4.5094166494603124e-05
Position 1314: 3.041994036557741e-05
Position 322: 1.4416106565856487e-05
Position 652: 1.3602593068971357e-05
Position 614: 1.191778359521593e-05
Position 556: 1.0807600879041614e-05
Position 851: 7.72591824868359e-06
Position 941: 4.336889760085889e-06
Position 981: 3.53258229604432e-06
Position 357: 2.390387624645987e-06
Position 905: 1.9539558444945285e-06
Position 570: 1.8484128367631252e-06
Position 448: 1.0973901183521571e-06
Position 1079: 3.7264156172978085e-07
Position 631: 2.800687950852003e-07
Position 945: 1.8850678287700138e-07
Position 1096: 1.0537280480189224e-07
Position 363: 8.761694468794939e-08
Position 686: 4.9643987726136395e-08
Position 222: 4.2269273322596115e-08
Position 700: 2.3029823711608243e-08
Position 520: 1.717119397147483e-08
Position 704: 8.729343735711343e-09
Position 670: 3.8458082749994134e-11
Position 533: 7.831077094269988e-12
Position 620: 2.597833826310194e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 276: 0.6246299292571987
Position 19029: 0.3453599140485996
Position 308: 0.3121330855453499
Position 7074: 0.23842586186894765
Position 18736: 0.19577497528605076
Position 10123: 0.07452993548588979
Position 16115: 0.05802460952831587
Position 7111: 0.029993684408393197
Position 16648: 0.025312938100311905
Position 16511: 0.02441480295325657
Position 2428: 0.018473530552069156
Position 15451: 0.012527918542483021
Position 1244: 0.012160905339500448
Position 8929: 0.00917907095656633
Position 5391: 0.007403364825586041
Position 1713: 0.007101611010547602
Position 1182: 0.006502968241665343
Position 2275: 0.006099769146784772
Position 11461: 0.006036834561013176
Position 1095: 0.005374037038802807
Position 9626: 0.005072534952028964
Position 11569: 0.0042218228008852055
Position 4607: 0.004199897773346358
Position 8468: 0.0041698086880120975
Position 1664: 0.003919338234847787
Position 240: 0.0037948760575510845
Position 611: 0.003758328786936207
Position 5683: 0.003744082085306958
Position 369: 0.0036841926465678745
Position 765: 0.003454820864996342
Position 3121: 0.002869004795252431
Position 311: 0.00279583876189099
Position 1594: 0.002727043087590332
Position 9504: 0.0025867501592433495
Position 5551: 0.0022604029858736894
Position 4627: 0.0022570771652210167
Position 8021: 0.0020225328442449782
Position 10143: 0.0020029295472395055
Position 8002: 0.002000057485680078
Position 2499: 0.0019836483915345146
Position 2449: 0.0019449510292161103
Position 8660: 0.0016958528385041796
Position 5895: 0.0016841238631912898
Position 1025: 0.001666920095607169
Position 3487: 0.0016383035394972004
Position 2424: 0.0016078621012518696
Position 7640: 0.0015861575563798427
Position 10894: 0.0014866404275168767
Position 9384: 0.0013903879943522681
Position 5708: 0.0012325881527258536
Position 2244: 0.001182694232849572
Position 8190: 0.0011500107920038223
Position 1473: 0.001076334299628545
Position 806: 0.0010522579841795992
Position 3698: 0.0010046912163410085
Position 9184: 0.0008551487700509501
Position 7978: 0.0008432054440780702
Position 1938: 0.0007839801293727327
Position 2903: 0.0007593593459359533
Position 3670: 0.0007349698086845471
Position 8630: 0.0007300070315914914
Position 8925: 0.0007120144206241801
Position 8412: 0.0006535303550047885
Position 8771: 0.0006267592066096387
Position 8075: 0.0005635966203909191
Position 1312: 0.0005015033675573417
Position 2753: 0.0004902932857074215
Position 3294: 0.0004888535735960325
Position 8492: 0.000481948577684832
Position 2325: 0.00045116849344769845
Position 7169: 0.00041660974349508236
Position 6540: 0.000384278840512276
Position 7798: 0.0003751427647571759
Position 4907: 0.0003644175672289834
Position 7847: 0.0003339112146051114
Position 5215: 0.0003236169847934273
Position 2641: 0.00030688888182588115
Position 5300: 0.0003013110025710834
Position 1789: 0.0002995160883121953
Position 441: 0.0002701953745988129
Position 6366: 0.00026430527319211937
Position 5407: 0.00023957189881283075
Position 2587: 0.00023597549070824978
Position 7017: 0.0002356860176658866
Position 4973: 0.00023185754638056297
Position 6405: 0.000215939402497246
Position 809: 0.00017589306841147385
Position 5265: 0.00017487345628318374
Position 1617: 0.00016367303408843675
Position 2112: 0.0001563209775656455
Position 1555: 0.00015260694596484442
Position 1123: 0.00011688603091309797
Position 1344: 0.00011214346156661587
Position 4090: 0.00010588855436398739
Position 4766: 0.00010365845833267618
Position 855: 9.998406637219609e-05
Position 4677: 8.200301260260625e-05
Position 2785: 8.07351770429567e-05
Position 2224: 7.695226098905181e-05
Position 2295: 7.467219197922598e-05
Position 2920: 6.631527144381747e-05
Position 1493: 6.509324289732379e-05
Position 5870: 6.29978618779435e-05
Position 2115: 5.149001924224075e-05
Position 3415: 5.1330318199335436e-05
Position 829: 5.086230354671436e-05
Position 2590: 4.977135150516825e-05
Position 3050: 4.735500483844033e-05
Position 2278: 4.6846734097461135e-05
Position 2836: 3.413941278561527e-05
Position 1728: 3.311298074618595e-05
Position 789: 2.9157655885587804e-05
Position 1677: 2.8451776170672767e-05
Position 1760: 2.661165133370761e-05
Position 1296: 2.539149145435405e-05
Position 2072: 2.186444971697927e-05
Position 2669: 2.1197544522289482e-05
Position 456: 3.618611188324879e-06
Position 322: 2.151414511264887e-06
Position 259: 1.4041245973147475e-06
Position 1250: 1.3861491325934636e-06
Position 1475: 4.2469013488801837e-07
Position 865: 3.955821242146607e-07
Position 376: 3.943966956368562e-07
Position 403: 2.597013768337673e-07
Position 883: 2.2514795137522626e-07
Position 1049: 1.6544928281147755e-07
Position 997: 1.2994604675352032e-07
Position 466: 5.64478134883717e-08
Position 861: 2.6554636614267395e-08
Position 503: 2.4697887550061824e-08
Position 399: 2.124229401502408e-08
Position 157: 3.7807994274116875e-09
Position 644: 2.912788750612813e-09
Position 473: 2.8796183534325492e-09
Position 815: 2.2446928189415767e-09
Position 770: 2.233655735720526e-09
Position 112: 8.388585743782126e-10
Position 253: 7.250182122343284e-10
Position 209: 5.215011892870681e-10
Position 215: 4.662710014771284e-10
Position 169: 4.050499755589172e-10
Position 511: 9.799318685088235e-11
