Gene = AL929472.1
index = 68
Annotated 5SS: [14]
Annotated 3SS: [1623]
SMsplice 5SS: [142]
SMsplice 3SS: [342]
top_k =  500
Partition function (log Z): -14.295529743715392

Sorted 5' Splice Sites (High to Low Probability):
Position 353: 0.2800957038164912
Position 781: 0.2601288332887337
Position 142: 0.21777652717841195
Position 1051: 0.09220675630186659
Position 360: 0.0636724694423344
Position 652: 0.027135784797832616
Position 387: 0.02079899572239218
Position 1109: 0.010159325317342417
Position 371: 0.009742956059568904
Position 178: 0.009010814469905112
Position 1496: 0.007589203489541305
Position 1040: 0.0055032762232773355
Position 769: 0.0016347596210352176
Position 76: 0.0007964833019218778
Position 294: 0.0007468622999131626
Position 498: 0.0007456196003262911
Position 231: 0.0004218811398908239
Position 1313: 0.00041776312587735073
Position 1319: 0.0003891234283846555
Position 1498: 0.00037236511105837717
Position 247: 0.00021403176021192458
Position 913: 0.000193334302590069
Position 919: 0.00017690351010085843
Position 254: 0.0001606025305951964
Position 135: 0.00014894915810769534
Position 364: 0.00013950961340260376
Position 620: 0.00010183672392924328
Position 1399: 8.895203853840426e-05
Position 608: 8.357370368957294e-05
Position 274: 6.999703658457669e-05
Position 1124: 5.804947002322642e-05
Position 342: 5.402807343317116e-05
Position 891: 5.107610207131271e-05
Position 1131: 4.930329513375531e-05
Position 577: 3.597051701085422e-05
Position 78: 3.333310742101774e-05
Position 158: 2.701321672435213e-05
Position 1113: 2.694548096022939e-05
Position 18: 2.6290631907162593e-05
Position 1091: 2.5014547728405303e-05
Position 282: 2.1903753834488623e-05
Position 564: 2.0664565009409146e-05
Position 514: 2.445614662835051e-07
Position 70: 1.0120312657863645e-07
Position 302: 2.654682753309087e-08
Position 27: 1.9494358630053167e-08
Position 103: 1.5333783631131813e-08
Position 219: 1.3266021596525775e-08
Position 520: 1.1482557348014367e-08
Position 517: 8.079741948758276e-09
Position 533: 3.068993552294941e-09
Position 785: 2.668355563735034e-09
Position 834: 2.641996740750401e-09
Position 463: 5.130830840223372e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1616: 0.35426418363893425
Position 342: 0.14703276587642755
Position 490: 0.14694419556315771
Position 1481: 0.06220684105821835
Position 1312: 0.04659771803898623
Position 973: 0.039861306451201804
Position 443: 0.03132341347543162
Position 1495: 0.025517807550108434
Position 542: 0.018900062464295854
Position 1560: 0.016841174307661754
Position 1402: 0.015805691527700123
Position 1231: 0.014137813215462688
Position 1122: 0.01400164492311889
Position 1262: 0.012487062025272803
Position 586: 0.008888815191874417
Position 1167: 0.00876377341498225
Position 247: 0.008655110514165797
Position 1074: 0.00695716899465534
Position 1063: 0.005503513597406786
Position 987: 0.005225850409256481
Position 1336: 0.002903937508700734
Position 1428: 0.0027842792044455245
Position 1211: 0.002558768617055876
Position 1623: 0.002106221126038638
Position 1404: 0.0014959214525866742
Position 1007: 0.0014113298335108402
Position 1105: 0.001093933733045642
Position 1454: 0.0010025555980138405
Position 559: 0.0009494303698569813
Position 1187: 0.0009172119126835153
Position 359: 0.0006796596386752053
Position 254: 0.0005559386449645579
Position 1288: 0.0004915878940930658
Position 1380: 0.0003138205981159111
Position 1238: 0.00022468359869415395
Position 310: 0.0001769397051911005
Position 997: 0.00017399648381244203
Position 810: 0.0001603179775448256
Position 1576: 0.00014239269496297102
Position 910: 0.00013520725383249732
Position 352: 0.00013346160258926183
Position 709: 0.00012549023294873785
Position 603: 0.00010013185191681538
Position 562: 8.449000419950087e-05
Position 1590: 7.361113661844744e-05
Position 274: 7.318425775834618e-05
Position 1643: 6.807592665239247e-05
Position 916: 6.187793580211484e-05
Position 693: 5.7397501114384003e-05
Position 1040: 4.90298324019041e-05
Position 890: 4.531576764667568e-05
Position 553: 3.909459672858263e-05
Position 822: 3.780122130091116e-05
Position 923: 4.526163772163578e-06
Position 719: 2.9174476732513234e-06
Position 725: 6.890879773030941e-07
Position 1012: 3.9015273212536193e-07
Position 746: 2.980300037466708e-07
Position 742: 2.7264213013076726e-07
Position 768: 2.631511312058074e-07
Position 899: 1.9681813925267904e-07
Position 597: 1.7498500646458648e-07
Position 774: 1.2624945349407668e-07
Position 498: 8.524231365297552e-08
Position 620: 5.428828567546106e-08
Position 633: 5.3735388041168636e-08
Position 141: 4.168444553017506e-08
Position 736: 4.113075515704973e-08
Position 887: 3.285273717363228e-08
Position 135: 1.816746536497025e-08
Position 261: 9.730683161388914e-09
Position 319: 9.256957917504743e-09
Position 178: 9.145986754039847e-09
Position 624: 7.568399976527803e-09
Position 387: 4.428666658547242e-09
Position 109: 4.060101825092648e-09
Position 371: 1.2374217286910883e-09
Position 117: 5.259750287156541e-10
