Gene = MUC20
index = 898
Annotated 5SS: [ 202 5691 8858]
Annotated 3SS: [ 3797  8765 12267]
SMsplice 5SS: [ 202 5691 8858]
SMsplice 3SS: [ 5445  8765 11502]
top_k =  500
Partition function (log Z): -4.123677882844474

Sorted 5' Splice Sites (High to Low Probability):
Position 8858: 0.9542851081867428
Position 5691: 0.7452650034556147
Position 202: 0.437667035091959
Position 532: 0.39994850753248873
Position 3563: 0.3492161666937448
Position 1513: 0.28573881102919063
Position 5681: 0.2528223195746908
Position 8275: 0.24349445689279642
Position 491: 0.18198049186197396
Position 2648: 0.15367759608018808
Position 74: 0.09487844830551574
Position 2194: 0.07731721428695607
Position 6501: 0.06007239819816423
Position 2667: 0.053785608546011936
Position 10556: 0.05307124045753174
Position 3683: 0.05131198153106467
Position 9142: 0.04183179990411724
Position 433: 0.03426607434765393
Position 2411: 0.025311101937129942
Position 2171: 0.021063804125245222
Position 7158: 0.019244930204965368
Position 2355: 0.018397308417872862
Position 1937: 0.017015885518268267
Position 7819: 0.016369094974844525
Position 8351: 0.015530151618469391
Position 439: 0.015191852354126071
Position 12440: 0.012537744892739164
Position 9163: 0.010793514899302593
Position 3486: 0.010006745790372857
Position 377: 0.009944646832635516
Position 10398: 0.009505235100203341
Position 8670: 0.009504568871980063
Position 12528: 0.00794917592744732
Position 8078: 0.0075477178350322974
Position 7543: 0.0065196923557871616
Position 177: 0.004936777306631893
Position 1360: 0.004083593979649986
Position 142: 0.003180859609097053
Position 1743: 0.003034619255746459
Position 225: 0.002995114289880846
Position 11621: 0.0028495454500280615
Position 8344: 0.002430220567439226
Position 8285: 0.0020774087103552904
Position 383: 0.0013464601887168688
Position 1016: 0.0008174987776951273
Position 241: 0.0007190276413997068
Position 915: 0.0006891289178418001
Position 265: 0.0005421357912384927
Position 2569: 0.0004344883632672386
Position 564: 0.0003741034808740259
Position 933: 0.00020615251412079403
Position 429: 0.00016591678845386635
Position 113: 0.0001206192657011251
Position 6715: 6.798349545860987e-05
Position 183: 3.4926563780264265e-05
Position 1475: 2.002776309994738e-05
Position 54: 1.867186085109851e-05
Position 97: 1.5187423595549078e-05
Position 305: 1.5127075308088771e-05
Position 255: 5.354975003288959e-06
Position 1488: 4.341572363412526e-06
Position 1495: 3.872177141430972e-06
Position 6305: 2.859598906336628e-06
Position 133: 2.1388186549541033e-06
Position 102: 2.127630181125125e-06
Position 334: 1.053144300107282e-06
Position 339: 1.0203900856610937e-06
Position 361: 8.245033273737795e-07
Position 17: 4.615530140297435e-07
Position 389: 3.3017365191125446e-07
Position 574: 6.498668125528255e-08
Position 325: 4.785813064905729e-08
Position 524: 3.548115649737669e-08
Position 375: 1.128576552777302e-08
Position 350: 1.1102528519911518e-08
Position 363: 7.752515796020293e-09
Position 6: 7.484110040396741e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8765: 0.970004874960655
Position 5445: 0.8587058271646054
Position 3364: 0.3569089759513532
Position 11502: 0.302525592344994
Position 12267: 0.28574642350408436
Position 8173: 0.25626783842448053
Position 1358: 0.16482646434397108
Position 2529: 0.10356676257564987
Position 5571: 0.09472627269508846
Position 359: 0.0939551419998157
Position 12306: 0.08051947853002159
Position 2067: 0.07941135274111401
Position 2489: 0.07383542694451486
Position 1425: 0.0728965278409837
Position 9484: 0.05606813640045553
Position 12602: 0.041689478496204045
Position 404: 0.037380837902646125
Position 2270: 0.03605944250423656
Position 11522: 0.033250780170698
Position 10240: 0.03309089402833254
Position 5532: 0.033037776237502106
Position 12412: 0.030436213960842996
Position 325: 0.02984508858657229
Position 6269: 0.02980715613801827
Position 10183: 0.025644509853079114
Position 11800: 0.02382441151931803
Position 1388: 0.02190583153075154
Position 2452: 0.02065333716311924
Position 10437: 0.019618118674819857
Position 9085: 0.018117671719116966
Position 12188: 0.018093321307479652
Position 1618: 0.017807895761521506
Position 11741: 0.01721945364257866
Position 3518: 0.01545433588510053
Position 6236: 0.015293228686092149
Position 1408: 0.014959485451960065
Position 3271: 0.014095437568756974
Position 375: 0.013123978447370004
Position 7661: 0.012906335818680528
Position 9114: 0.012730139784422754
Position 8479: 0.012286906415900741
Position 3670: 0.012004296007346822
Position 9043: 0.012003733498002121
Position 5529: 0.01126733078023493
Position 10532: 0.011228181695171537
Position 11142: 0.010942738637065297
Position 1200: 0.009807714622747335
Position 2193: 0.009312363814126992
Position 9344: 0.009229497498014412
Position 2041: 0.009192157014458519
Position 6855: 0.008892907229850085
Position 8967: 0.00861616435849831
Position 10396: 0.00833821885193347
Position 1837: 0.00816080994361669
Position 7924: 0.0076553907020759406
Position 460: 0.007229536709565813
Position 3274: 0.0071106082161646374
Position 6284: 0.00701360006889995
Position 7421: 0.006789069062537478
Position 2291: 0.006302979772664488
Position 11498: 0.006156334414984136
Position 11713: 0.005969730607172922
Position 8243: 0.005846250369966036
Position 6784: 0.005742299072353291
Position 9366: 0.004748024231236949
Position 7015: 0.004216498784062241
Position 8132: 0.003941221304454522
Position 1499: 0.003832649098477057
Position 3641: 0.003645791190836051
Position 7639: 0.003543037494631944
Position 1955: 0.003504921045838794
Position 10261: 0.0034674338945124596
Position 10715: 0.0032880816736661203
Position 10201: 0.0031432346147703552
Position 6286: 0.0030397766053438012
Position 6404: 0.0028695111985311402
Position 10484: 0.002606911068630764
Position 11998: 0.0024816114919669124
Position 11167: 0.0023791700789417363
Position 10941: 0.002300026684502926
Position 10284: 0.0022468777893345114
Position 339: 0.0021909883296424497
Position 7055: 0.0018434709500520763
Position 2647: 0.0017210329276371374
Position 6975: 0.001601665937271874
Position 8963: 0.001559857331656347
Position 8697: 0.001534153975998625
Position 9275: 0.0014474203271053786
Position 9508: 0.0014230719488003438
Position 443: 0.001343296172517738
Position 11216: 0.0013207623597016336
Position 3626: 0.0013154491956240458
Position 6209: 0.0011873513905399024
Position 10340: 0.0010438111621284911
Position 10884: 0.0009999288116084941
Position 8932: 0.0009935898561340554
Position 10929: 0.0009066645031362028
Position 10317: 0.0008509842077018116
Position 1316: 0.0008029689233691989
Position 241: 0.0007179253487778242
Position 8460: 0.0006666642383694845
Position 495: 0.0006592287132784622
Position 289: 0.0006185297682466066
Position 361: 0.0006133210830374555
Position 244: 0.0006116116403437202
Position 9651: 0.0005774063139841617
Position 8984: 0.0005391179757125548
Position 9731: 0.00047260995499185494
Position 294: 0.00047070484301049465
Position 6091: 0.0004427043011127067
Position 6151: 0.00043073039952262884
Position 832: 0.0003965821132603338
Position 7093: 0.00039109778504392556
Position 5232: 0.0003501161528747531
Position 5984: 0.00033998883659677314
Position 9141: 0.0003219195978341141
Position 1216: 0.0003154749587299964
Position 772: 0.00028597590841584434
Position 6690: 0.0002689969529743048
Position 265: 0.00023231835952234358
Position 10272: 0.00018935474949593686
Position 5833: 0.00018118178859215898
Position 2022: 0.00017891396163538238
Position 1246: 0.00015883430271550019
Position 7258: 0.00015778782587928285
Position 2126: 0.00015248337229068845
Position 1229: 0.0001385094253608396
Position 666: 0.00011974547157149152
Position 201: 0.00011953871228483195
Position 897: 0.00011835471353611364
Position 2306: 0.0001109827321752691
Position 387: 9.162963406832825e-05
Position 1754: 7.154375732920816e-05
Position 1364: 6.264370445576163e-05
Position 6453: 6.226580053951215e-05
Position 8456: 3.693686927631842e-05
Position 1697: 3.093181380653883e-05
Position 809: 2.5228914625413123e-05
Position 631: 1.7134052944061403e-05
Position 643: 1.5447779649899775e-05
Position 437: 9.386546119409865e-06
Position 176: 8.698045219077295e-06
Position 8881: 5.836329966027822e-06
Position 6055: 5.632604212963202e-06
Position 914: 4.699207161275221e-06
Position 588: 3.932885803821792e-06
Position 6935: 2.659870017380159e-06
Position 6835: 2.515378595841297e-06
Position 6070: 2.2721757690378002e-06
Position 6565: 2.2269555531191056e-06
Position 381: 1.9164955312430546e-06
Position 741: 1.0248933594660755e-06
Position 532: 6.64899817283397e-13
Position 215: 6.062428287251116e-15
Position 206: 3.7758875776722146e-15
