Gene = C4BPB
index = 211
Annotated 5SS: [ 105  748 1640 2979 7774 9423]
Annotated 3SS: [  639  1465  2801  7679  9307 10946]
SMsplice 5SS: [ 105  748 1640 9423]
SMsplice 3SS: [  639  1465  9307 10958]
top_k =  500
Partition function (log Z): -5.571736806829206

Sorted 5' Splice Sites (High to Low Probability):
Position 748: 0.862604745524746
Position 105: 0.7808285622318755
Position 1640: 0.7352174090718092
Position 2979: 0.4421986269323816
Position 9423: 0.4154029160060387
Position 2864: 0.34217083271545884
Position 1573: 0.2143707190186771
Position 7774: 0.16940762216813432
Position 110: 0.1493411651321917
Position 520: 0.1336265350595251
Position 554: 0.10464343935950005
Position 2428: 0.0799428275948642
Position 2083: 0.06743465694241153
Position 6632: 0.03768197761114288
Position 317: 0.02106248607040226
Position 10582: 0.016353545540860343
Position 752: 0.014389602130414425
Position 190: 0.01023086389563447
Position 6970: 0.008530861813076997
Position 382: 0.0037764283545457396
Position 10588: 0.002804320176243327
Position 7154: 0.0024030616321767534
Position 703: 0.0023672272841196032
Position 3414: 0.0023124272735711962
Position 1199: 0.002011803744507415
Position 53: 0.0018501092485487052
Position 342: 0.0014461429689155017
Position 2736: 0.0013323250063324722
Position 2657: 0.0012762920742714267
Position 1719: 0.0010831285631880854
Position 168: 0.0010302964605799607
Position 49: 0.0009560849423092934
Position 1825: 0.000700067096005663
Position 1522: 0.0006125307155741448
Position 285: 0.0005896856295528027
Position 3401: 0.0005190062924934866
Position 945: 0.0004606032133492847
Position 701: 0.0004031341285720106
Position 595: 0.00034208132022211536
Position 1215: 0.00028032177978717595
Position 800: 0.0001727654693537321
Position 720: 0.00014431768381577178
Position 311: 0.00013067603353126398
Position 1057: 0.00012437317902306322
Position 640: 0.00010990684548963393
Position 1300: 8.415635219833187e-05
Position 1021: 7.302932368498284e-05
Position 653: 3.954414210587831e-05
Position 7082: 3.412957075291999e-05
Position 1657: 3.2340202208563186e-05
Position 6949: 2.9013246276433337e-05
Position 463: 2.8811030107891992e-05
Position 1644: 2.875868348521159e-05
Position 346: 2.874427904420876e-05
Position 277: 2.8194951144459043e-05
Position 6765: 2.620570883830101e-05
Position 504: 2.5076495859631874e-05
Position 587: 2.3854449886394664e-05
Position 787: 2.0382575382908198e-05
Position 429: 1.9946819969813567e-05
Position 1553: 1.7116194129497193e-05
Position 915: 1.236662503818733e-05
Position 141: 6.58547189360502e-06
Position 13: 3.696657919108943e-06
Position 256: 3.034779773366542e-06
Position 2976: 2.116533422082109e-06
Position 2828: 1.1016538908679837e-06
Position 2983: 6.926713271954646e-07
Position 114: 3.0548946254177776e-07
Position 207: 1.1231259515549104e-07
Position 1549: 2.63344342339766e-08
Position 63: 2.6278589899180717e-08
Position 268: 1.7367641084332736e-08
Position 205: 9.063813041392809e-09
Position 1611: 5.782866022577683e-09
Position 517: 3.912080592344096e-09
Position 474: 3.2200668071989295e-09
