Gene = CCL21
index = 314
Annotated 5SS: [125 348 625]
Annotated 3SS: [226 441 696]
SMsplice 5SS: [125 348 625]
SMsplice 3SS: [226 441 696]
top_k =  500
Partition function (log Z): -2.4853611065742878

Sorted 5' Splice Sites (High to Low Probability):
Position 348: 0.9510595671294241
Position 125: 0.8854498455120066
Position 625: 0.8398419289560543
Position 366: 0.025351454035636416
Position 370: 0.01423003028329836
Position 647: 0.000566622033655562
Position 735: 0.0004119908499674736
Position 289: 0.00022284884703494893
Position 643: 0.0002045092677937441
Position 500: 0.0001975416990731243
Position 380: 0.00018610836243923234
Position 94: 6.84850166092984e-05
Position 937: 2.3720598339967945e-05
Position 402: 2.2023439495211233e-05
Position 261: 1.662301982425536e-05
Position 388: 1.06975403716235e-05
Position 352: 8.870671212245769e-06
Position 66: 5.447636031425997e-06
Position 477: 4.22203437735797e-06
Position 442: 1.4370002488340664e-06
Position 292: 9.061990784288155e-07
Position 209: 4.813829807136874e-07
Position 230: 8.170529725490887e-08
Position 251: 6.1928390245270545e-09
Position 663: 8.545655578386124e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 696: 0.9229139960986947
Position 226: 0.8654385241543838
Position 441: 0.8379502586404857
Position 466: 0.03598950683257475
Position 898: 0.01439353560986634
Position 457: 0.008273338756473564
Position 544: 0.007117284040039834
Position 230: 0.0055056445062946205
Position 266: 0.004422592945654468
Position 470: 0.0037493170242485895
Position 505: 0.002636933604460736
Position 508: 0.001892708382473907
Position 261: 0.0014189334393749033
Position 299: 0.0009838511840221864
Position 730: 0.0009168781983892206
Position 490: 0.0005480371379068924
Position 1007: 0.0004673376187543976
Position 776: 0.0003130147660178152
Position 564: 0.00030911421158883075
Position 722: 0.0002925628201118571
Position 712: 0.0002810449541967882
Position 928: 0.000244875843351775
Position 482: 0.00021836625208752962
Position 551: 0.0002143175637794847
Position 246: 0.00018950316035055149
Position 931: 0.0001765897184773914
Position 472: 0.00015247956889374064
Position 767: 0.0001404733466465081
Position 195: 0.00013711451278638616
Position 288: 0.00011489796958470039
Position 517: 8.267933272813812e-05
Position 1046: 5.146225405980053e-05
Position 493: 4.465524853563907e-05
Position 703: 3.924006253131058e-05
Position 529: 3.342081657960055e-05
Position 785: 2.609001274012811e-05
Position 797: 2.5787698220762565e-05
Position 835: 2.142475010326161e-05
Position 556: 1.770040448120276e-05
Position 1019: 1.5868858166877547e-05
Position 192: 1.5318749403277543e-05
Position 735: 1.274047596392793e-05
Position 312: 1.1502498097872656e-05
Position 428: 9.851326080703408e-06
Position 757: 8.790935049175777e-06
Position 272: 7.574196146916559e-06
Position 309: 7.3461759047769765e-06
Position 742: 5.2051763789580885e-06
Position 340: 4.6960341790606205e-06
Position 918: 4.404477288065796e-06
Position 586: 4.082133792558481e-06
Position 1010: 3.998873763837088e-06
Position 936: 3.863846028535444e-06
Position 276: 3.827653169234062e-06
Position 1098: 3.4630111548521674e-06
Position 419: 2.0210240642786377e-06
Position 652: 1.9455244983933036e-06
Position 821: 1.8091622732195376e-06
Position 238: 1.4391695308611614e-06
Position 969: 1.2513006717546454e-06
Position 942: 1.2275660266361763e-06
Position 961: 1.087417734833392e-06
Position 568: 1.0272101622834012e-06
Position 832: 8.333063236090873e-07
Position 973: 6.496013970437091e-07
Position 749: 5.131238662935143e-07
Position 410: 4.859305033931537e-07
Position 991: 4.77400347046631e-07
Position 952: 4.697347463581377e-07
Position 614: 4.3563175215536214e-07
Position 959: 3.3273783605055917e-07
Position 979: 3.229958546034172e-07
Position 416: 2.775087019693191e-07
Position 988: 2.3427578904091918e-07
Position 599: 1.561208398914308e-07
Position 320: 1.3583219260769484e-07
Position 573: 1.1717797400960726e-07
Position 363: 5.7448875453872987e-08
Position 595: 4.952396643232948e-08
Position 325: 3.46936904082767e-08
Position 604: 2.2081577876026544e-08
Position 160: 4.63835272968763e-09
Position 181: 1.9759464166243737e-09
Position 352: 7.285721651816841e-10
Position 169: 5.353023261306158e-10
Position 171: 8.003676149020787e-11
Position 184: 4.9697402711250345e-11
Position 136: 4.750496034503023e-11
Position 132: 2.161649079998638e-12
Position 395: 3.011673261710703e-13
Position 140: 4.38019951971624e-14
