Gene = NPRL2
index = 959
Annotated 5SS: [ 517 1161 1427 1706 2218 2407 2565 2775 2968 3333]
Annotated 3SS: [1068 1257 1596 2080 2308 2527 2680 2849 3189 3417]
SMsplice 5SS: [ 770 1179 2218 2407 2565 2775 2968 3333]
SMsplice 3SS: [1068 2080 2308 2527 2680 2849 3189 3417]
top_k =  500
Partition function (log Z): 9.058297650377888

Sorted 5' Splice Sites (High to Low Probability):
Position 2968: 0.9634210322723702
Position 2407: 0.8953775802284268
Position 2775: 0.7748239591700966
Position 2218: 0.7529484569704603
Position 770: 0.5721302517677129
Position 517: 0.5125680950385626
Position 3333: 0.5108501392321391
Position 1179: 0.49866767306411725
Position 1186: 0.409297406160495
Position 2565: 0.3871298498407809
Position 2569: 0.28691928835420105
Position 1706: 0.2837204028633852
Position 1427: 0.28059891899443673
Position 2781: 0.15678873478083677
Position 219: 0.1418776019200835
Position 1161: 0.0865538076810953
Position 836: 0.074427673776616
Position 896: 0.07086101898112365
Position 2107: 0.03905982491350774
Position 860: 0.0323901451837604
Position 909: 0.031049552851044403
Position 3241: 0.028145255868392838
Position 2381: 0.026662489110888993
Position 1349: 0.024716540565134244
Position 3254: 0.019851253229314744
Position 2237: 0.014093284501635835
Position 1312: 0.012489781654465284
Position 1738: 0.011295818887215496
Position 1689: 0.010608501685743302
Position 1831: 0.010511053539968953
Position 382: 0.010466563028350044
Position 2439: 0.009072735758794786
Position 638: 0.008958449617774969
Position 1876: 0.008444723810544508
Position 430: 0.00588570938043295
Position 1351: 0.005347824054240728
Position 1353: 0.004677942150823635
Position 1476: 0.004128087450805492
Position 1804: 0.003996780716587247
Position 758: 0.002842502082774493
Position 1391: 0.0026274517937227024
Position 743: 0.0018699725006789273
Position 2145: 0.0016504978241830897
Position 2411: 0.0016187420908439442
Position 2528: 0.001434218010181974
Position 931: 0.001305053344437898
Position 2152: 0.0012848708545808926
Position 3128: 0.001172339303802941
Position 3248: 0.0009655406209885694
Position 2723: 0.0009351971029566006
Position 1159: 0.0008065365770639713
Position 2196: 0.000735654412159692
Position 790: 0.0007080033596887881
Position 68: 0.0006667215570553672
Position 2711: 0.0005944164819064628
Position 1757: 0.0005461751882680342
Position 39: 0.0005381647102788299
Position 137: 0.0004751737171072745
Position 3482: 0.00043158158583535717
Position 732: 0.00043059758755421065
Position 2578: 0.0003923768432627154
Position 3491: 0.000327862178924248
Position 2762: 0.00029342593066090564
Position 812: 0.0002321712990167728
Position 2785: 0.00022671947565016905
Position 2915: 0.0001814289945979976
Position 284: 0.00013533932934051097
Position 713: 0.00012879395858005522
Position 717: 0.00012480399051662385
Position 2957: 9.583651651298853e-05
Position 779: 9.14656290687855e-05
Position 3350: 8.047117352955796e-05
Position 1003: 7.897490703585293e-05
Position 1116: 7.891065008075312e-05
Position 589: 7.672955122372139e-05
Position 830: 7.057683710713925e-05
Position 1449: 5.1528271901620805e-05
Position 2134: 5.0463667464808746e-05
Position 2472: 4.722769151504275e-05
Position 3516: 3.1661247168373334e-05
Position 3356: 3.1438022643314964e-05
Position 9: 2.3788947248783088e-05
Position 369: 2.2048203963222068e-05
Position 371: 1.937582441423912e-05
Position 195: 1.702578949706711e-05
Position 226: 1.5371142406338487e-05
Position 751: 1.392950428483098e-05
Position 1292: 1.3408889539323528e-05
Position 2474: 1.2166641644221276e-05
Position 480: 1.1074960597194151e-05
Position 140: 8.284012507116674e-06
Position 1190: 7.833216202244704e-06
Position 774: 6.1867324498302e-06
Position 592: 5.3200604358778165e-06
Position 25: 5.292440055937446e-06
Position 654: 4.7021518004766645e-06
Position 805: 4.457376709792181e-06
Position 681: 2.7433426132684734e-06
Position 1114: 1.7362872762762706e-06
Position 31: 1.0495198590630426e-06
Position 258: 1.0186568315432311e-07
Position 358: 9.577705725952841e-08
Position 1199: 2.8088407304512957e-08
Position 330: 1.3597671365562626e-08
Position 12: 5.0719879476010655e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1068: 0.9931830016944126
Position 2308: 0.9779036503823659
Position 2849: 0.8266000367519952
Position 2680: 0.8092731337531315
Position 3189: 0.8048198500705143
Position 2080: 0.654440224994473
Position 3417: 0.6066136999550485
Position 2527: 0.5959770139260568
Position 1596: 0.29829976974118044
Position 1257: 0.2858588132367577
Position 611: 0.2424313171550616
Position 631: 0.1540962644334646
Position 2884: 0.1507184276201343
Position 3035: 0.12145552447768747
Position 2106: 0.07961655656817464
Position 2653: 0.06172122975155779
Position 2564: 0.05693526571642304
Position 1262: 0.041493983634964295
Position 2142: 0.031657092142541414
Position 378: 0.02926316998367001
Position 2001: 0.02835344537868937
Position 757: 0.02440336328197553
Position 1600: 0.019846966058623922
Position 2344: 0.01630027764311551
Position 2710: 0.01203896318835488
Position 1495: 0.005420018092780815
Position 2044: 0.005306796097220567
Position 2501: 0.004713385944258873
Position 1309: 0.004595191717071706
Position 2196: 0.004440033012766317
Position 2047: 0.003834602432430414
Position 446: 0.0037107089862064052
Position 687: 0.002939381546953124
Position 3071: 0.0028454518442084767
Position 1276: 0.0026143334278540898
Position 2170: 0.0024305734181436175
Position 711: 0.0023103380448420345
Position 1363: 0.0022575751551547393
Position 2504: 0.0022527067276278145
Position 1078: 0.002174643283885226
Position 476: 0.002138351233919049
Position 3228: 0.0020993318098023357
Position 2347: 0.0016992722868682335
Position 2895: 0.0016801268470510642
Position 504: 0.0014394395985769485
Position 3038: 0.0013481639377842009
Position 585: 0.0011371163249046022
Position 3193: 0.0010756820721397218
Position 720: 0.0010212956958542193
Position 3296: 0.0010111309664131611
Position 338: 0.0009781246122868698
Position 1460: 0.0009418429102562907
Position 3068: 0.0009388030076323484
Position 369: 0.0008926418463412205
Position 2488: 0.0007939204954280025
Position 1960: 0.0007651925945803787
Position 3202: 0.0006980242422721462
Position 2478: 0.0006907645763376176
Position 735: 0.0006279311470508604
Position 409: 0.0005413705927389821
Position 402: 0.0005066060706436014
Position 1623: 0.0004942477641195417
Position 1312: 0.0004842790541118158
Position 3585: 0.0004806265360731699
Position 1025: 0.00046378644772950505
Position 3147: 0.00044708776063392584
Position 1811: 0.000441198097793312
Position 2944: 0.00043971316655927
Position 3557: 0.00042770193827672346
Position 346: 0.00042728965683887633
Position 1030: 0.00036727455158186304
Position 2716: 0.00032760523473246867
Position 3217: 0.00032359833373748256
Position 381: 0.00031054291911453277
Position 826: 0.0002932666417383995
Position 297: 0.00025863078737479447
Position 2857: 0.0002490766568963057
Position 2262: 0.00022552072110977088
Position 1966: 0.00020615818706677926
Position 1273: 0.00019981673919384685
Position 516: 0.00017388043372722992
Position 2641: 0.00014580423840089877
Position 2514: 0.00014320337977964675
Position 835: 0.00014241299014210081
Position 2588: 0.00011944803010384997
Position 2568: 0.0001144359129860805
Position 769: 0.00011328863611768751
Position 2859: 0.00011144474188834261
Position 3571: 0.0001037165572824914
Position 3238: 9.595240601281006e-05
Position 859: 8.629706347126938e-05
Position 2947: 8.31922324772506e-05
Position 1626: 8.121866517548642e-05
Position 121: 7.494640531036204e-05
Position 1108: 6.882666836032143e-05
Position 589: 6.862033756073799e-05
Position 1524: 6.216217147499488e-05
Position 412: 5.950628772462851e-05
Position 2815: 5.827574866531418e-05
Position 2398: 5.6904962423992656e-05
Position 3424: 4.941921349158065e-05
Position 311: 4.900574084409886e-05
Position 2616: 4.4564351206525913e-05
Position 1628: 3.6084581042149936e-05
Position 766: 3.5612107596897745e-05
Position 1464: 3.5381936563235676e-05
Position 924: 3.3415766951274154e-05
Position 810: 2.685121574388597e-05
Position 239: 2.114479256417832e-05
Position 865: 1.854979259044229e-05
Position 152: 1.548275613909676e-05
Position 649: 1.3702598610782027e-05
Position 2354: 1.3632989035558987e-05
Position 592: 9.935267152069149e-06
Position 692: 8.371788584380159e-06
Position 126: 7.993957658357707e-06
Position 805: 7.4598353739527406e-06
Position 647: 6.70839739299933e-06
Position 271: 6.585952456471861e-06
Position 1424: 6.267282235182584e-06
Position 549: 5.0908174263419895e-06
Position 1715: 3.834795952553808e-06
Position 313: 3.575932473135224e-06
Position 480: 2.989741136613752e-06
Position 156: 2.79901335912982e-06
Position 1844: 2.1994108810176636e-06
Position 1095: 1.9669570995374707e-06
Position 354: 1.5608266034985858e-06
Position 284: 1.2876558292061326e-06
Position 1093: 1.0218216096250926e-06
Position 98: 8.848611474891113e-07
Position 324: 8.25960341787239e-07
Position 999: 3.4056308808001624e-07
Position 203: 2.6477007483336545e-07
Position 1002: 1.2975174011337871e-07
Position 1135: 3.4610637802698434e-08
Position 551: 7.847687557159628e-09
Position 830: 3.4738519921560627e-09
Position 77: 7.584220343742677e-10
Position 664: 6.053869164797189e-10
Position 863: 5.76584624933503e-10
Position 642: 4.97402167148242e-10
Position 566: 4.01895586289778e-10
Position 564: 1.9307762912288292e-10
Position 255: 1.1802627069661803e-12
