Gene = TSEN2
index = 1496
Annotated 5SS: [  138  5499  7727 12064 19294 20741 32171 34707 44434 45383 47169]
Annotated 3SS: [ 5292  7644 12026 18770 20662 32119 34567 44396 45270 47078 48170]
SMsplice 5SS: [  390  3856  5499  7727 12064 13747 20741 30361 34707 45383 47169]
SMsplice 3SS: [ 3680  5292  7644 12026 13668 20662 30230 34567 45270 47078 47427]
top_k =  500
Partition function (log Z): -20.384221006656308

Sorted 5' Splice Sites (High to Low Probability):
Position 5499: 0.9282305449489896
Position 7727: 0.8231042932761754
Position 12064: 0.797308621226334
Position 3856: 0.7562988135797248
Position 13747: 0.7488930690963491
Position 390: 0.7261658905835334
Position 14700: 0.5780149861447387
Position 701: 0.3236238485108782
Position 4517: 0.3221501772917809
Position 2670: 0.29145447442317307
Position 27: 0.20195649078453184
Position 20741: 0.20064709124608449
Position 888: 0.18045298863978707
Position 16895: 0.1274904850449923
Position 138: 0.11631056630600776
Position 12751: 0.10989294853351557
Position 735: 0.10877765284550318
Position 12247: 0.10536793204986024
Position 4936: 0.10106017695829411
Position 4238: 0.0861571713867974
Position 4583: 0.06517593272005548
Position 22345: 0.05032828688252705
Position 914: 0.037367972074123935
Position 923: 0.035337018620900024
Position 1165: 0.032174135564019365
Position 5518: 0.03164334757941196
Position 1683: 0.031072768476200784
Position 715: 0.027805917903476755
Position 1134: 0.026795525126604783
Position 18440: 0.02649893477742826
Position 6043: 0.02648990829649194
Position 660: 0.025668543076669
Position 584: 0.02134851687469214
Position 2684: 0.01704708055409082
Position 4647: 0.016758025299176978
Position 4711: 0.016470882720374235
Position 15289: 0.0160585165801782
Position 1821: 0.015405004605299871
Position 17234: 0.013833799592704803
Position 9815: 0.013516279100639154
Position 1161: 0.012869771675942655
Position 16667: 0.012460728970241737
Position 4234: 0.012253924983235598
Position 5027: 0.011279938733378798
Position 305: 0.011244383336013894
Position 1933: 0.010782763019299653
Position 358: 0.009973683037496966
Position 13755: 0.008623893822487445
Position 14752: 0.008245083945439387
Position 353: 0.007207770549676983
Position 488: 0.006129388519636526
Position 470: 0.005596713911643675
Position 15924: 0.004191340255704191
Position 1398: 0.0035515627660327996
Position 15361: 0.0035345863287780145
Position 287: 0.003054764179029458
Position 1612: 0.0027234191741080343
Position 366: 0.002701943069239939
Position 4811: 0.0026503484779615482
Position 556: 0.0021473759257451077
Position 200: 0.002051982641883471
Position 956: 0.001662570984630167
Position 722: 0.0010592538327267621
Position 4168: 0.0010465796265917062
Position 1502: 0.0008898820834105514
Position 5737: 0.0008433898422595042
Position 939: 0.0005492488673977799
Position 1703: 0.0005271414971086178
Position 2260: 0.0003960285036962278
Position 209: 0.00036496653251081614
Position 235: 0.0003415963198804638
Position 343: 0.00029426716797958735
Position 5681: 0.00026072869764733536
Position 348: 0.00021892308786029027
Position 3806: 0.0001927922271861307
Position 436: 0.00011250008420523951
Position 485: 7.117326680139802e-05
Position 690: 4.887808030689938e-05
Position 107: 4.536397412759458e-05
Position 402: 4.010696775143109e-05
Position 276: 2.8889914058345782e-05
Position 143: 2.691781047769508e-05
Position 360: 1.9162073536258755e-05
Position 253: 1.7130204388491565e-05
Position 761: 9.265232787114585e-06
Position 151: 7.899876065288352e-06
Position 65: 7.501635011167325e-06
Position 70: 7.205492920256837e-06
Position 12: 5.864370382131677e-06
Position 172: 4.387891610802131e-06
Position 369: 4.034559962872668e-06
Position 72: 3.084538294588145e-07
Position 6366: 7.684239439614036e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5292: 0.8529013824703988
Position 12026: 0.8051965392944633
Position 13668: 0.7472710754665884
Position 7644: 0.7166705363968118
Position 3680: 0.535609843312937
Position 18770: 0.42015355012368755
Position 20662: 0.3898791220813178
Position 14617: 0.36550378014651186
Position 459: 0.33940117728972974
Position 2551: 0.3085225914663768
Position 809: 0.298129874277937
Position 4328: 0.2545521950447977
Position 3707: 0.20761870532170731
Position 16778: 0.1640594823529156
Position 23929: 0.15291023691522454
Position 14455: 0.13554366403272733
Position 4331: 0.13260207446945735
Position 12632: 0.12369321965798838
Position 5191: 0.10703251719876179
Position 4892: 0.10199392295256983
Position 14652: 0.09525123279432461
Position 7498: 0.09050042989592007
Position 246: 0.07926966411187562
Position 583: 0.07411228985000941
Position 22248: 0.06979202003933371
Position 281: 0.062473254877876576
Position 12181: 0.06114002722974972
Position 4130: 0.05431026909554932
Position 4582: 0.04638165948696329
Position 18281: 0.045969351082803464
Position 4074: 0.04525494137079887
Position 1583: 0.03279215999168586
Position 5878: 0.026921934657702914
Position 15110: 0.026175093083343023
Position 651: 0.02489973319726415
Position 13691: 0.02388965857178831
Position 491: 0.02199781143104094
Position 17176: 0.020768827779453457
Position 12184: 0.020163664351962023
Position 11765: 0.019218730611140343
Position 21775: 0.016679046390573885
Position 15891: 0.01617735833074722
Position 15266: 0.015859784724276675
Position 16513: 0.013873916458839062
Position 7533: 0.013197350593570144
Position 3578: 0.01313675747853606
Position 1133: 0.012694595496498677
Position 1758: 0.012339009746617384
Position 20912: 0.011594074783479548
Position 1808: 0.010486947912622079
Position 1338: 0.008968397871795356
Position 14816: 0.00748696224759547
Position 884: 0.007367364650298671
Position 13302: 0.007096545482649452
Position 9717: 0.006599545710204292
Position 17304: 0.0065177672312080204
Position 12413: 0.004499771199902014
Position 13913: 0.004071248428993304
Position 606: 0.003520204787012794
Position 15441: 0.0034115860967052014
Position 9594: 0.0033679194779595483
Position 13976: 0.0033664202446023676
Position 7247: 0.003286087323187539
Position 16272: 0.0025280228472902375
Position 9609: 0.0022908913538895615
Position 12472: 0.0022751456136522147
Position 598: 0.0018761828246316907
Position 12356: 0.001851488335478796
Position 12728: 0.0018281740216914459
Position 443: 0.0014393016991636498
Position 1070: 0.0013936034408083744
Position 5574: 0.0013006770743797232
Position 9561: 0.0012579225585857517
Position 12389: 0.0010444139666427523
Position 15598: 0.0007846025358140042
Position 8839: 0.0006539344473118636
Position 159: 0.0006182955855227249
Position 8574: 0.0005974499933229176
Position 656: 0.0005101658126077961
Position 612: 0.0004884434757899392
Position 107: 0.0004182287826033453
Position 2057: 0.0003960285036962272
Position 551: 0.00037742853259478394
Position 304: 0.00032104559301075243
Position 1254: 0.000259686874288382
Position 115: 0.00014820867952960708
Position 9943: 0.0001334749225516735
Position 3543: 0.00012629969373030418
Position 8633: 0.00012448988943543487
Position 6924: 0.00011048585926579942
Position 8135: 0.00010834249478753192
Position 8056: 0.00010825877092631688
Position 7921: 9.673738996604324e-05
Position 7958: 9.530614325187717e-05
Position 6524: 9.493483713076747e-05
Position 4286: 9.455899878803382e-05
Position 7798: 7.423272351198221e-05
Position 191: 6.857903023730665e-05
Position 8461: 6.579108947647203e-05
Position 8791: 6.386473523726893e-05
Position 1608: 5.851032385380584e-05
Position 6921: 5.038166737367671e-05
Position 1108: 4.942327520752406e-05
Position 8891: 3.512366631675577e-05
Position 172: 3.4617122158791896e-05
Position 700: 2.5180348480282946e-05
Position 751: 2.42032748091894e-05
Position 474: 2.047177666807938e-05
Position 1202: 1.6136822875409938e-05
Position 608: 1.147636750111662e-05
Position 310: 1.0720566905109635e-05
Position 1501: 8.9833496605704e-06
Position 828: 5.968553917600981e-06
Position 336: 5.902330445814187e-06
Position 659: 4.692419119306409e-06
Position 330: 3.7943615981793053e-06
Position 1397: 3.68763227303226e-06
Position 856: 2.3803061612412927e-06
Position 187: 2.362135212348023e-06
Position 1094: 1.5923655269192197e-06
Position 667: 1.5279145613598084e-06
Position 734: 1.188068644550718e-06
Position 137: 7.526013406243104e-07
Position 348: 7.404705120157689e-07
Position 369: 6.185658782839975e-07
Position 327: 4.807048545040175e-07
Position 130: 4.05992877920235e-07
Position 325: 3.355160854357139e-07
Position 125: 2.6494471850434846e-07
Position 168: 2.486109072609018e-07
Position 80: 5.192594495201099e-08
Position 121: 4.603015346785831e-08
Position 374: 3.129538796096636e-08
Position 6182: 2.86918892780885e-08
Position 200: 2.64561891109259e-08
Position 6204: 2.6379744389432294e-08
Position 6234: 2.1770760728619723e-08
Position 123: 6.741837307777437e-09
Position 379: 2.7135798214018855e-09
Position 382: 2.70869703711044e-09
Position 387: 2.7082489946386554e-10
Position 86: 3.1804253995502995e-12
