Gene = RABL6
index = 1111
Annotated 5SS: [  366 15699 17866 20586 21524 23901 24410 27885 29702 30055 31161 31526
 31905 32252]
Annotated 3SS: [15563 17817 20532 21431 23759 24303 27780 29384 29900 30947 31260 31732
 32192 32360]
SMsplice 5SS: [  366  2026 15699 21524 23901 24410 27885 29702 30055 31161 31526 31905
 32252]
SMsplice 3SS: [ 1924 15563 21431 23812 24303 27780 29384 29900 30947 31260 31732 32192
 32360]
top_k =  500
Partition function (log Z): 30.490603703993692

Sorted 5' Splice Sites (High to Low Probability):
Position 21524: 0.9999999862389295
Position 2026: 0.9990893890806505
Position 15699: 0.968602994080316
Position 32252: 0.9653966336335033
Position 27885: 0.965193170931541
Position 31905: 0.9246927716640094
Position 24410: 0.9071245518454834
Position 23901: 0.8881309463135153
Position 366: 0.8344486716881175
Position 30055: 0.8317227523752492
Position 31526: 0.7968387875274355
Position 29702: 0.7721010545850566
Position 31161: 0.7719480723540629
Position 7305: 0.25518315816697257
Position 7992: 0.2531234682061535
Position 5315: 0.2039958524385786
Position 28877: 0.16715633692159343
Position 30020: 0.15818832749666653
Position 2442: 0.14848679407985857
Position 31079: 0.14213846270710692
Position 16146: 0.14041864416605887
Position 7860: 0.13612732634734906
Position 31407: 0.13417383590174167
Position 28141: 0.12345391153035057
Position 7633: 0.12264245157021494
Position 775: 0.09962943600764705
Position 18595: 0.09453414150154381
Position 24587: 0.09319738477279067
Position 15946: 0.08016456466556057
Position 7346: 0.07587287948832655
Position 32110: 0.07169103326341567
Position 19904: 0.0691264946600343
Position 23905: 0.06318330320089023
Position 18925: 0.05973130157788668
Position 29757: 0.051089934114675245
Position 17866: 0.046879765971796605
Position 4755: 0.045368408328094245
Position 7169: 0.04326608577038742
Position 31353: 0.0428201615852002
Position 23356: 0.04172043413733799
Position 27461: 0.036444984416300015
Position 27484: 0.036125880341180236
Position 18367: 0.034114958056614395
Position 1469: 0.03231785009682773
Position 15708: 0.02983719510485155
Position 1247: 0.026828900768672455
Position 23052: 0.025462449840656497
Position 31896: 0.02441611648372182
Position 16927: 0.02335062108682463
Position 31552: 0.02235742616507976
Position 2411: 0.01977714900551067
Position 7073: 0.019733390873038152
Position 260: 0.018966979843708646
Position 27914: 0.01632945981147023
Position 441: 0.016321153512106393
Position 1864: 0.016219528377997266
Position 31171: 0.016124193369096096
Position 20586: 0.016119050283322896
Position 29826: 0.015203685362494142
Position 31183: 0.014752170963749554
Position 16136: 0.014307430795828347
Position 20597: 0.012574710602411002
Position 27455: 0.012531261239596112
Position 2860: 0.011188384978585514
Position 2439: 0.010537090341307512
Position 31928: 0.008203961345815337
Position 4978: 0.008092273948470764
Position 30404: 0.007654464845716455
Position 3202: 0.007081945805578391
Position 476: 0.006279463436288113
Position 639: 0.006268986773473158
Position 27905: 0.006192431368867108
Position 16141: 0.006134862606236634
Position 23032: 0.005458213793234772
Position 27997: 0.005446703156459752
Position 26795: 0.005358062500464532
Position 17177: 0.005189817963601116
Position 29479: 0.004994072254456306
Position 265: 0.004898370296037428
Position 16648: 0.004742063284531028
Position 1859: 0.004668357101974298
Position 1515: 0.004457343297323247
Position 26401: 0.004183315692837575
Position 31909: 0.004151329103778527
Position 1412: 0.004008724458860596
Position 25816: 0.003987953113124461
Position 1601: 0.003829269671237492
Position 17710: 0.0035648364439078307
Position 23872: 0.003563894622319728
Position 20632: 0.0034846783174610654
Position 23947: 0.0033133895723317765
Position 2299: 0.0032719287869806568
Position 27850: 0.003103804910794744
Position 27417: 0.0030365619775958564
Position 3880: 0.002960739255843258
Position 30435: 0.0029287626023544833
Position 28782: 0.0028389234692900154
Position 24827: 0.002558753246286712
Position 28851: 0.002483382758015788
Position 370: 0.002442810124569972
Position 28885: 0.00231066975401375
Position 28218: 0.0022882736264878112
Position 24814: 0.0018612009237212795
Position 3050: 0.001776918009501741
Position 32726: 0.0017589362893737541
Position 2961: 0.0017227176871330173
Position 32193: 0.0017201384596133038
Position 2885: 0.001647411386790773
Position 3524: 0.0016473841733188558
Position 4290: 0.001643263035302607
Position 31561: 0.0015489280387163272
Position 1807: 0.0014639326314620556
Position 741: 0.0014351166826768842
Position 16158: 0.0014339719300339334
Position 1853: 0.0014136782219105373
Position 18625: 0.0014125444272946829
Position 62: 0.0013979124929366842
Position 5108: 0.001391576332266697
Position 18424: 0.0013582242648581904
Position 1157: 0.001313466260178823
Position 30062: 0.0013089839257270453
Position 3227: 0.0012599322745839492
Position 28519: 0.001114728251638372
Position 15671: 0.0010315305038704908
Position 901: 0.0009506151547392284
Position 31022: 0.0009400629676350373
Position 28038: 0.0009109435910583676
Position 6122: 0.000892897933211846
Position 973: 0.0008714194407862864
Position 910: 0.0007923505082515325
Position 3343: 0.0007224418101154247
Position 30699: 0.0006981519013946296
Position 24367: 0.0006671105943412192
Position 22644: 0.0006335435162449568
Position 162: 0.0006128216781961593
Position 353: 0.0005970542924884353
Position 5219: 0.0005887473296476077
Position 30350: 0.0005854445113061644
Position 3350: 0.000580063883628509
Position 30119: 0.0005685969726524874
Position 447: 0.0005484243702235358
Position 28147: 0.0005264401734251463
Position 23939: 0.0005178652511597999
Position 31948: 0.000498178778517984
Position 952: 0.00047066823881370404
Position 222: 0.00039070843714390064
Position 31594: 0.0003386874438692653
Position 31955: 0.0003358301088811579
Position 31158: 0.00031387981265000277
Position 31923: 0.00030733203859534795
Position 22886: 0.00030074183707360643
Position 679: 0.0002942147088451178
Position 25399: 0.0002651584703714321
Position 32748: 0.00026132396772746266
Position 1770: 0.00023498714663605872
Position 654: 0.00022914824321932837
Position 22484: 0.0001708176538215593
Position 32289: 0.00014016181274805175
Position 27846: 0.00012147122857445846
Position 4368: 0.00012116442714703865
Position 4457: 9.917490906730926e-05
Position 3857: 7.856622624131989e-05
Position 31745: 6.817339584801651e-05
Position 28097: 6.801319417098306e-05
Position 4018: 5.574336555376668e-05
Position 468: 5.180697830536823e-05
Position 21691: 5.0294721009009844e-05
Position 3811: 5.014942509569493e-05
Position 4658: 4.9410721136829155e-05
Position 24379: 4.792577544109721e-05
Position 407: 4.0427527527875276e-05
Position 1041: 2.9760842736793476e-05
Position 438: 2.391973738644796e-05
Position 33014: 2.178913486355347e-05
Position 1294: 1.963785524006967e-05
Position 31766: 1.7106074953362434e-05
Position 451: 1.6583409628276222e-05
Position 32879: 1.3014967527634542e-05
Position 577: 1.123167294315593e-05
Position 1204: 1.1172457079042696e-05
Position 2040: 1.0946690990982911e-05
Position 2043: 1.089362206531766e-05
Position 16180: 1.0759869890161978e-05
Position 358: 1.0389827746326494e-05
Position 1172: 8.871180590352717e-06
Position 15984: 8.076533691847465e-06
Position 16032: 6.7735263520980605e-06
Position 31261: 5.149525056825393e-06
Position 22225: 4.952079144608922e-06
Position 21737: 3.8476149622969935e-06
Position 1993: 2.0908888183695466e-06
Position 2396: 2.0356712377004645e-06
Position 2343: 8.071216699427466e-07
Position 70: 6.181624646264023e-07
Position 2287: 4.746659952030702e-07
Position 445: 4.0769889683671095e-07
Position 2366: 3.246873355443728e-07
Position 2327: 3.0936759341033074e-07
