Gene = MKRN2OS
index = 848
Annotated 5SS: [ 310 2377 3697]
Annotated 3SS: [2326 3533 5122]
SMsplice 5SS: [ 310 2995 3697]
SMsplice 3SS: [2847 3533 5122]
top_k =  500
Partition function (log Z): -8.585308130042042

Sorted 5' Splice Sites (High to Low Probability):
Position 310: 0.8853022491926382
Position 3697: 0.8318134352935065
Position 2995: 0.7002558785946629
Position 3292: 0.41223623374915075
Position 1603: 0.16070275705354317
Position 2509: 0.12120944317416173
Position 2986: 0.09625661038953123
Position 2377: 0.0826606572782403
Position 669: 0.04391652842886211
Position 138: 0.025349993162367964
Position 3021: 0.023002602582437113
Position 5231: 0.022454976784829484
Position 4139: 0.0162441809277516
Position 1236: 0.013301104389345763
Position 30: 0.009052569050176469
Position 481: 0.009048961529581281
Position 3194: 0.007633130468987891
Position 227: 0.006605620054724254
Position 537: 0.005549583900818435
Position 1452: 0.0043250572057375765
Position 15: 0.0036854769292548736
Position 5396: 0.00354835923306571
Position 4943: 0.0032869512205520326
Position 4300: 0.003245952839915433
Position 4592: 0.003101616713832946
Position 3970: 0.00274922758568818
Position 3487: 0.002197666957482269
Position 51: 0.002173963172304049
Position 270: 0.0014831598968141466
Position 5371: 0.0012465671071382322
Position 2342: 0.0011271521451049352
Position 5353: 0.0009688372590986082
Position 5194: 0.000799601594725937
Position 2792: 0.000752508529276813
Position 405: 0.00043829148311699947
Position 2944: 0.0002833963011790862
Position 1099: 0.00021691282247026866
Position 1790: 0.00019107833255067083
Position 3392: 0.0001893152287875951
Position 3150: 0.00018813393954793836
Position 3238: 0.00017176877401147694
Position 3368: 0.00016039319236953452
Position 637: 8.920197026097286e-05
Position 2807: 5.391382625437141e-05
Position 5123: 3.285982334045333e-05
Position 3625: 2.1276879936917057e-05
Position 32: 1.655490869987393e-05
Position 17: 6.687891179358672e-06
Position 426: 5.17039339442136e-06
Position 329: 4.732123592319885e-06
Position 162: 4.40915219660054e-06
Position 400: 4.167839774069715e-06
Position 164: 2.659392610610646e-06
Position 172: 9.277043020626733e-07
Position 375: 8.511742933109271e-07
Position 1165: 6.925205361601525e-07
Position 507: 4.7580675662299433e-07
Position 483: 3.5986393865914424e-07
Position 398: 3.510276619355928e-07
Position 714: 3.292197910797445e-07
Position 342: 2.177323585516246e-07
Position 315: 1.9901026648492328e-07
Position 641: 1.229267962218241e-07
Position 574: 6.17106108882553e-08
Position 410: 2.4139914630607985e-08
Position 521: 2.0100941233754392e-08
Position 366: 1.8197376706470124e-08
Position 500: 8.458904866140008e-09
Position 327: 9.095260392130238e-10
Position 317: 5.326395618903824e-10
Position 360: 6.7379940530379e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3533: 0.8231201972876302
Position 5122: 0.46107829581106596
Position 2847: 0.41434387740559475
Position 3173: 0.2739975996923396
Position 2888: 0.26399641714327643
Position 2326: 0.17489732493211754
Position 5190: 0.13388575418733265
Position 2937: 0.11327422687401136
Position 1481: 0.09698627927926058
Position 3149: 0.09148258801506791
Position 3552: 0.07554642109096532
Position 4379: 0.07402396549685601
Position 1516: 0.038185622628256345
Position 4071: 0.03037807688905043
Position 3201: 0.02955796970041105
Position 4681: 0.02734187311803388
Position 3146: 0.026141882422549174
Position 4928: 0.02610334831227816
Position 4849: 0.025079755380168958
Position 5193: 0.022293802983658177
Position 4038: 0.019443979286248355
Position 3484: 0.019168002131527917
Position 3616: 0.016979675589727815
Position 5324: 0.016310684620998873
Position 2710: 0.014270370924098311
Position 5327: 0.013455952935258085
Position 5086: 0.012982191120103403
Position 4527: 0.012921552228221424
Position 4555: 0.010901553607989875
Position 193: 0.01012086943465253
Position 4613: 0.00940534925628092
Position 5505: 0.00880688012399998
Position 2215: 0.008395991255351605
Position 2780: 0.008247506292002306
Position 2707: 0.00818645285509276
Position 561: 0.007985403386602138
Position 2417: 0.007786996172675027
Position 4418: 0.005980330600258913
Position 2229: 0.0046734584270757785
Position 3865: 0.0046090849318152095
Position 4454: 0.004041269607158819
Position 5231: 0.003944633769048752
Position 1349: 0.0036814199499388407
Position 3391: 0.0036558001943368195
Position 500: 0.0035973145857822212
Position 3876: 0.003425514652540985
Position 2646: 0.00333715681450532
Position 5251: 0.0031827889767833926
Position 477: 0.002959298742491511
Position 4471: 0.002010645853682656
Position 4942: 0.0018882911794553083
Position 2423: 0.001812253647714086
Position 4709: 0.0018060471419309339
Position 1996: 0.0017983490512781454
Position 5330: 0.0016163770198851402
Position 3837: 0.0015820787082597954
Position 190: 0.001394207478256923
Position 2601: 0.0013413469835966518
Position 3181: 0.0013410093310966564
Position 1272: 0.001276186085596091
Position 1547: 0.0012307006204001734
Position 2133: 0.0010783823021715782
Position 1317: 0.0009637571703424976
Position 2136: 0.0009358839274750879
Position 2381: 0.0009316097434566358
Position 448: 0.0007899137004083122
Position 2648: 0.0006635818458691625
Position 3568: 0.0006567930676883971
Position 3371: 0.0006535850225839271
Position 2943: 0.0005874077605892629
Position 904: 0.000581211727129625
Position 1492: 0.000552266387003639
Position 3278: 0.0005253777599249559
Position 1435: 0.00048195894074587155
Position 2162: 0.0004799140730691004
Position 883: 0.00041215672416142045
Position 454: 0.0004115286047372871
Position 3989: 0.00040432044096131114
Position 2394: 0.00038418770098936597
Position 641: 0.00036187531470444864
Position 2188: 0.00035289579952229834
Position 1368: 0.0003384444375571698
Position 1164: 0.00031433467502345276
Position 2328: 0.0003059670060937583
Position 1596: 0.0002405044918804499
Position 652: 0.00023026726592564615
Position 2386: 0.00022733920427891313
Position 3020: 0.000216723931180031
Position 1302: 0.00017675232617029424
Position 4199: 0.0001555097065976257
Position 2751: 0.00015208937105100784
Position 366: 0.00014524280554464508
Position 1098: 0.00011868741649964143
Position 3848: 0.0001157855659060097
Position 764: 0.00011078775905841615
Position 156: 0.00010951533832914283
Position 1691: 0.00010394174402375028
Position 1044: 9.245509322707779e-05
Position 1462: 8.975480759963792e-05
Position 1524: 7.623926867628607e-05
Position 658: 7.485309052293317e-05
Position 1047: 7.433807769343222e-05
Position 3319: 5.7574749673810234e-05
Position 1496: 5.478666266258163e-05
Position 3339: 5.346684179795348e-05
Position 1116: 3.599863354954648e-05
Position 2723: 2.935596965461987e-05
Position 1666: 2.8512382445215353e-05
Position 1741: 2.7928747080569917e-05
Position 3291: 2.593318084319047e-05
Position 1073: 1.3833926226767396e-05
Position 1533: 1.0622236646865247e-05
Position 1201: 8.47157207630719e-06
Position 1520: 8.329148207490281e-06
Position 1564: 7.431643137776908e-06
Position 535: 7.372164313976244e-06
Position 1140: 6.7984672133426974e-06
Position 1124: 6.3494144175164595e-06
Position 1351: 5.91746065442085e-06
Position 285: 5.088128175664388e-06
Position 1671: 5.000809486859073e-06
Position 958: 4.032889545552198e-06
Position 231: 3.5208909892471086e-06
Position 879: 2.6588387693097678e-06
Position 3816: 2.4247174076275455e-06
Position 1976: 1.844850396010412e-06
Position 1190: 1.8202967151427435e-06
Position 404: 1.6316007238930353e-06
Position 2685: 1.4287941030747988e-06
Position 3763: 1.2572843858286775e-06
Position 207: 1.193284921177983e-06
Position 507: 1.1620387519070098e-06
Position 211: 1.0198049049288976e-06
Position 172: 9.986815390554882e-07
Position 563: 9.113373047641702e-07
Position 217: 4.4601850423941317e-07
Position 608: 3.221803020080417e-07
Position 1863: 2.3887955060692784e-07
Position 3082: 9.046832331490833e-08
Position 1049: 2.2436741464794875e-08
Position 581: 6.655710634661177e-09
