Gene = DBR1
index = 430
Annotated 5SS: [  351  1448  3317  4843  7869 11172 11601]
Annotated 3SS: [ 1322  3235  4756  7643 11090 11454 12366]
SMsplice 5SS: [  351  1448  3317  4843 11172 11601]
SMsplice 3SS: [ 1322  3235  4710 11090 11454 11689]
top_k =  500
Partition function (log Z): 0.3289103346806139

Sorted 5' Splice Sites (High to Low Probability):
Position 11601: 0.9932276593009587
Position 351: 0.9368646945650247
Position 1448: 0.887858643902907
Position 4843: 0.88290711882904
Position 3317: 0.54757594693941
Position 11172: 0.4553507423931695
Position 3366: 0.2048914702659553
Position 7869: 0.06939889292731183
Position 324: 0.05710753398375289
Position 1534: 0.05149965416657073
Position 5741: 0.04824378798691381
Position 3740: 0.03714176378935896
Position 12746: 0.02482264088192992
Position 4309: 0.010738634423834513
Position 12393: 0.01056720833412985
Position 11885: 0.008703872237423535
Position 4339: 0.008078289767147308
Position 2947: 0.00804105711850903
Position 3947: 0.007577631646669106
Position 1106: 0.0070508551994743094
Position 3552: 0.006418931787231156
Position 856: 0.005392025401364027
Position 2843: 0.0049225864208989785
Position 11846: 0.0048437177974943
Position 11954: 0.0040505054027277195
Position 486: 0.0034701037177011125
Position 4383: 0.0032131281141090074
Position 522: 0.0032067780547676925
Position 11855: 0.0031208455168832898
Position 381: 0.002662456455076748
Position 12040: 0.002344799019888395
Position 1415: 0.0023379933645369237
Position 12599: 0.0021551440995333164
Position 280: 0.0019484712723022203
Position 539: 0.0016724722458316423
Position 12434: 0.0015066560516097457
Position 12636: 0.0014816327788445066
Position 491: 0.0013958736089850815
Position 682: 0.001213730787444474
Position 12606: 0.001193871791668352
Position 3287: 0.0011879221250537348
Position 792: 0.0010322717411894683
Position 13213: 0.0009584907062409248
Position 11964: 0.0008169617223205351
Position 1510: 0.0007140501372337405
Position 12779: 0.0006336644600700756
Position 1881: 0.0005969544991623799
Position 12132: 0.0005663730240106018
Position 11937: 0.0005550489661594271
Position 1539: 0.0005185647463954181
Position 3991: 0.00044032590500583664
Position 13699: 0.00042009575498549095
Position 581: 0.0003841890476704611
Position 1452: 0.00035022624231050383
Position 16: 0.0003034773104025795
Position 389: 0.0002562597010211138
Position 3117: 0.00023876638702226464
Position 2363: 0.00022629339599977317
Position 4886: 0.00022248087979477279
Position 5337: 0.0002184986065596374
Position 1038: 0.00020737543031921333
Position 93: 0.00019150269295214588
Position 2889: 0.00016795709188550674
Position 89: 0.0001595864000347695
Position 1158: 0.00014386953982183678
Position 6715: 0.0001338907897840698
Position 112: 0.00013062977044523983
Position 1902: 0.00010883592616591589
Position 1006: 0.00010496619532526384
Position 11799: 9.832710993747883e-05
Position 49: 7.767290373233931e-05
Position 160: 7.759972955442425e-05
Position 67: 7.306974574444475e-05
Position 2847: 6.775160800234083e-05
Position 997: 6.42784356374179e-05
Position 534: 3.3409307580260854e-05
Position 551: 3.216830392274346e-05
Position 967: 2.7590827887430646e-05
Position 453: 1.5796416531771506e-05
Position 3265: 1.5758369764929993e-05
Position 12073: 1.53555663750867e-05
Position 937: 1.5108322577260693e-05
Position 1076: 1.0427777898447304e-05
Position 3410: 9.491305730153895e-06
Position 699: 8.596910526039376e-06
Position 1595: 7.177693446675205e-06
Position 1144: 7.037027848936554e-06
Position 1110: 6.932581083516942e-06
Position 12016: 6.814156424339174e-06
Position 3250: 6.421300293049532e-06
Position 517: 6.201636186091647e-06
Position 3370: 6.071664035431738e-06
Position 110: 5.229421370857948e-06
Position 1244: 5.181989232450315e-06
Position 4258: 4.040739363114096e-06
Position 510: 4.02935174026311e-06
Position 34: 2.960341877785163e-06
Position 466: 2.7740542661832384e-06
Position 815: 2.462412268280779e-06
Position 2879: 2.3842474399070908e-06
Position 1296: 2.361366719960587e-06
Position 12947: 2.3463549642071273e-06
Position 3236: 2.268694434037375e-06
Position 1423: 2.2051093126869786e-06
Position 527: 2.0612669543626142e-06
Position 8640: 1.842677258368308e-06
Position 4245: 1.837724186744727e-06
Position 2614: 1.658571831401004e-06
Position 3263: 1.535297717299644e-06
Position 1931: 1.2119436970505592e-06
Position 3209: 1.1761592038803313e-06
Position 2942: 1.0008045214479443e-06
Position 107: 9.590535802761465e-07
Position 4810: 7.911029143318727e-07
Position 11724: 5.030960718617907e-07
