Gene = SLC38A3
index = 1268
Annotated 5SS: [  103  9055  9237  9522 10213 10390 10575 12074 12227 12594 12750 13124
 13471 13702 14738]
Annotated 3SS: [ 8902  9154  9405 10138 10296 10492 11990 12167 12428 12669 13022 13345
 13556 14633 14825]
SMsplice 5SS: [  103  9055  9237  9522 10213 10390 10575 12074 12227 12525 12750 13242
 13471 13702 14738]
SMsplice 3SS: [ 8902  9155  9405 10138 10296 10492 11990 12167 12428 12669 13022 13345
 13556 14633 14825]
top_k =  500
Partition function (log Z): 39.32229085469424

Sorted 5' Splice Sites (High to Low Probability):
Position 10390: 0.9984483416011162
Position 103: 0.9975409020306586
Position 13471: 0.9906020390624579
Position 9522: 0.9811263523169866
Position 13702: 0.9787992009186302
Position 12074: 0.9433835595516227
Position 9237: 0.9044871997767377
Position 10575: 0.8847659908956876
Position 10213: 0.8140972494106473
Position 12750: 0.6740233428324918
Position 13242: 0.6411075286327873
Position 12227: 0.5283060176457752
Position 9055: 0.43790826381760284
Position 12525: 0.36629368821913477
Position 14767: 0.3615296921670446
Position 14759: 0.32458994430624655
Position 14738: 0.2915949928141966
Position 13138: 0.25908543299084785
Position 12604: 0.2483091031517088
Position 12537: 0.2140623737548803
Position 12594: 0.13194908178044493
Position 13124: 0.09122485310358991
Position 4936: 0.08475736401542237
Position 10607: 0.0828158125642686
Position 12721: 0.07999463686459457
Position 2019: 0.07362191993569223
Position 1206: 0.07085564649963726
Position 378: 0.062328169902210934
Position 3815: 0.05854059761777787
Position 12887: 0.054073305281269496
Position 3948: 0.05370846437150086
Position 12934: 0.04949905248836411
Position 5198: 0.04537402513759986
Position 5977: 0.04513830444244458
Position 6135: 0.03786583597768005
Position 5132: 0.03603163132049836
Position 9297: 0.033098444348701656
Position 15168: 0.030979668187129706
Position 14487: 0.02782176499752876
Position 14932: 0.026276153077042567
Position 12754: 0.02395600532866898
Position 4730: 0.023447569189654384
Position 15483: 0.023089211419727786
Position 12305: 0.023084319231049442
Position 15783: 0.02269050465635773
Position 10617: 0.021119083108677727
Position 11910: 0.01907074647058708
Position 4899: 0.015563840015278087
Position 10249: 0.015191119741780596
Position 4964: 0.015069586980726192
Position 14127: 0.014870112714097135
Position 3953: 0.013775611508127844
Position 390: 0.011530200078688872
Position 7804: 0.01115397216303272
Position 13732: 0.010658240073433292
Position 15330: 0.010491195760268109
Position 12928: 0.010241971681554855
Position 12776: 0.009815671511744761
Position 9941: 0.009814478912906857
Position 2722: 0.009081888559204202
Position 327: 0.008171074105678947
Position 5013: 0.007810985592146346
Position 4948: 0.0076874104357603544
Position 5127: 0.007320404562670071
Position 13479: 0.006844098312947082
Position 7844: 0.0061008691622403055
Position 12088: 0.005736208448695296
Position 12756: 0.0056288368679671425
Position 15684: 0.0054049771558885166
Position 15256: 0.004492474084138343
Position 12019: 0.0043016437530589615
Position 15080: 0.004280954804305661
Position 14329: 0.0038925305172516043
Position 10209: 0.003872893922111424
Position 4577: 0.003822735454785338
Position 10612: 0.003800503103295968
Position 9289: 0.0036364580906261307
Position 10253: 0.0035783316968113093
Position 1001: 0.003173684515553238
Position 1335: 0.003131709508356262
Position 13708: 0.00273833611897364
Position 10034: 0.0027198698869842553
Position 13645: 0.0023637184007299873
Position 12939: 0.002336509167496532
Position 145: 0.0022942709959249963
Position 13074: 0.0018835623331906024
Position 11283: 0.0018649422259984895
Position 2232: 0.0018265937525511066
Position 13487: 0.0017007001918643066
Position 800: 0.0016226311073967528
Position 2443: 0.0015354698254856022
Position 10647: 0.0015228682619580576
Position 4172: 0.0015019736481259552
Position 14030: 0.001500844619681471
Position 10860: 0.001447450685836739
