Gene = ERCC8
index = 504
Annotated 5SS: [  120 16188 22998 26787 40260 41404 42610 45425 46776 54163 57612]
Annotated 3SS: [16091 22895 26662 40177 41334 42542 45323 46650 53964 57530 70367]
SMsplice 5SS: [  120 16188 22998 26787 41485 42610 45425 46776 51508 54163 54799 57612]
SMsplice 3SS: [16091 22895 26662 41334 42505 45323 46650 51407 53964 54649 57530 70367]
top_k =  500
Partition function (log Z): -27.570261541592807

Sorted 5' Splice Sites (High to Low Probability):
Position 16188: 0.9998123122932747
Position 26787: 0.9607025353209291
Position 120: 0.8680278182446298
Position 7309: 0.7507567504998999
Position 5772: 0.618733964556362
Position 6190: 0.5327727487844902
Position 20761: 0.3125065969398613
Position 2249: 0.2749461962309533
Position 6940: 0.2517341728889505
Position 668: 0.2384913840751946
Position 12945: 0.2261312761985141
Position 29866: 0.13843379072414674
Position 5911: 0.1251405874822039
Position 5980: 0.10291328473469176
Position 6185: 0.10139940634453393
Position 176: 0.09300341266860691
Position 21004: 0.08043333207133234
Position 13494: 0.03742835418197861
Position 5790: 0.03483646127237487
Position 11193: 0.03478538496148659
Position 3599: 0.029239880210545015
Position 1716: 0.019590209936368484
Position 9355: 0.018596147618044206
Position 3744: 0.009958459601504377
Position 578: 0.009797110634573784
Position 5116: 0.008346655857086278
Position 2838: 0.008325741483325058
Position 284: 0.0049802805533143086
Position 1686: 0.004771748507506494
Position 5778: 0.003003926105205934
Position 16986: 0.0020414112848715906
Position 6337: 0.0018936994820917756
Position 742: 0.0010126981918158458
Position 649: 0.0008169326378074405
Position 17056: 0.0007193542147757864
Position 954: 0.0006309049718331778
Position 17485: 0.0005773896937285207
Position 1672: 0.0005713537847981788
Position 16726: 0.00042830377095144667
Position 363: 0.00036962097003191723
Position 1591: 0.0003496138793751173
Position 1575: 0.00031841635943504853
Position 74: 0.0002948394332447615
Position 2041: 0.000257816415103583
Position 17620: 0.0002556946505024396
Position 1618: 0.0001923706518533089
Position 19799: 0.00011691334680609787
Position 3360: 0.0001005280308761379
Position 154: 8.868970385136741e-05
Position 28: 7.62222831288219e-05
Position 3468: 4.009909934712102e-05
Position 314: 3.546515650250483e-05
Position 3462: 2.8910079278075064e-05
Position 2169: 1.4961004411841211e-05
Position 30: 1.2326073375488038e-05
Position 3300: 1.0962545350075009e-05
Position 2703: 8.71793506173635e-06
Position 334: 6.222670279903402e-06
Position 884: 5.951788366142099e-06
Position 950: 4.318715100166095e-06
Position 247: 3.1754104946049898e-06
Position 737: 3.1505629819550748e-06
Position 108: 1.636032754614594e-06
Position 603: 1.002378801968694e-06
Position 51: 7.880881094483628e-07
Position 57: 5.270503709816964e-07
Position 249: 4.529417962084017e-07
Position 549: 4.124405749078175e-07
Position 323: 3.87697215179229e-07
Position 345: 5.773587489807395e-08
Position 405: 4.2671054413575234e-08
Position 200: 3.579087366891554e-08
Position 400: 7.467722137737136e-10
Position 16: 6.514998137896926e-10
Position 11: 3.159258875040032e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16091: 0.9999750588363194
Position 26662: 0.9746660711163012
Position 5669: 0.7657823049033836
Position 6114: 0.6158321636073975
Position 7161: 0.43495871136218656
Position 32930: 0.36126866563479565
Position 7210: 0.2986332079734355
Position 28128: 0.2880982761979461
Position 6819: 0.268903638084937
Position 20539: 0.24911240790680783
Position 2138: 0.24552765220689174
Position 12861: 0.22613326579293364
Position 423: 0.1715409306567191
Position 29764: 0.1364965608426049
Position 5849: 0.12021361887121962
Position 20892: 0.08133868092778898
Position 27800: 0.07178987658102283
Position 20514: 0.06374931857687502
Position 27612: 0.05312131968742496
Position 30454: 0.052138313732796274
Position 30878: 0.046815783981417905
Position 13331: 0.037431072527815204
Position 11018: 0.03478538496148659
Position 470: 0.0271595447535996
Position 29611: 0.025453956075933978
Position 1514: 0.021277766893188423
Position 2141: 0.019022669485450575
Position 5868: 0.018866986891413428
Position 9268: 0.016677523124466707
Position 26888: 0.013297826293145697
Position 3580: 0.013217211024160284
Position 28526: 0.011704738869827864
Position 28405: 0.011460281334877436
Position 29160: 0.01098021548112776
Position 28913: 0.009181305118186368
Position 27343: 0.008894137946122264
Position 3359: 0.008481873590953473
Position 3441: 0.00712411318182356
Position 496: 0.006416053749261972
Position 3493: 0.005854425540496038
Position 17271: 0.005661673872713378
Position 483: 0.0053636864299870446
Position 2744: 0.004942070772608652
Position 4809: 0.00439030935963133
Position 27635: 0.0043020234667174185
Position 4843: 0.0039563889854601995
Position 16812: 0.003573135598057764
Position 362: 0.0035319566629228795
Position 1947: 0.0035212501910520336
Position 2121: 0.0035121479493099047
Position 21492: 0.0034225663668617573
Position 25566: 0.0033288329216056454
Position 1537: 0.002555306746100404
Position 2173: 0.002104540943190885
Position 17163: 0.0020251376106796212
Position 3462: 0.0019396602884609948
Position 9323: 0.0019186244935774411
