Gene = SUSD1
index = 1358
Annotated 5SS: [   276  17909  26165  31938  33089  51152  62638  63755  73233  76939
  95335  96871 112472 116981 123010 133542]
Annotated 3SS: [ 17794  26008  31784  32908  50971  62539  63567  73122  76745  95242
  96683 112374 116721 122969 133447 133915]
SMsplice 5SS: [   276   2318  10201  15653  17909  26165  33089  51152  62638  63755
  72937  73233  95335  96871 112472 116981 123254 133542]
SMsplice 3SS: [  2211  10117  15413  17794  26008  32908  50971  62539  63567  72829
  73122  95242  96683 112374 116802 123058 133447 133915]
top_k =  500
Partition function (log Z): -58.30823353985243

Sorted 5' Splice Sites (High to Low Probability):
Position 17909: 0.9988878638566031
Position 276: 0.991375418426914
Position 26165: 0.9073790415899424
Position 2318: 0.8072521983191334
Position 15653: 0.6236591224988682
Position 10201: 0.6011137466473436
Position 5179: 0.33214463851370785
Position 15533: 0.2205144650983681
Position 2665: 0.10213532078280695
Position 5148: 0.0986011169480079
Position 27336: 0.02605466562758372
Position 4846: 0.011756205999911864
Position 8685: 0.01025575296493215
Position 1905: 0.009199215258876701
Position 27765: 0.008695724914561744
Position 403: 0.006231931564873155
Position 1171: 0.004599121291821397
Position 2713: 0.003935383637623057
Position 2387: 0.0033478881938954386
Position 1073: 0.003131734520688343
Position 1082: 0.0025873337088324843
Position 3969: 0.0022788958561511027
Position 2999: 0.0022023495945675347
Position 4178: 0.001974273384993359
Position 4254: 0.0017288560111094386
Position 1015: 0.0014065117836237918
Position 3999: 0.0013514030033738315
Position 2670: 0.0009359031502737059
Position 772: 0.0007426333527289165
Position 759: 0.0004128871250177123
Position 2842: 0.000408260569642995
Position 4855: 0.0003381242785029511
Position 280: 0.00031114092739683473
Position 3099: 0.0002780208005880702
Position 2632: 0.0002262217888111467
Position 3134: 0.00021908162666665155
Position 2333: 0.00017901673619578353
Position 845: 0.00017276920605382683
Position 2392: 0.00016727597714065259
Position 1979: 0.00013092370623002663
Position 1568: 0.00011084339611506941
Position 1791: 7.895502071336716e-05
Position 978: 7.732594329659442e-05
Position 19072: 6.487734047458637e-05
Position 2409: 6.287847078718745e-05
Position 19228: 5.941029273942657e-05
Position 1673: 5.546570685307929e-05
Position 103: 5.47264628225353e-05
Position 1385: 5.134633824017177e-05
Position 865: 3.6938394394676325e-05
Position 1036: 3.673415939478744e-05
Position 1075: 2.9334028239664175e-05
Position 968: 2.925077056206335e-05
Position 1423: 2.3731306228971373e-05
Position 568: 2.1171177362748008e-05
Position 1883: 1.897478072502815e-05
Position 914: 1.4770947814220574e-05
Position 2351: 1.141174126177794e-05
Position 382: 5.060158362594618e-07
Position 6944: 3.035533330421642e-07
Position 83: 2.4947505581960776e-07
Position 668: 1.5093678096488164e-07
Position 514: 5.326781592964384e-08
Position 2379: 1.3846817727281837e-08
Position 6962: 1.0055622822362076e-08
Position 392: 9.654539725607472e-09
Position 7767: 6.989476611190852e-09
Position 7568: 4.8068465199694746e-09
Position 7614: 3.994635962298111e-09
Position 734: 3.777360105367131e-09
Position 8509: 3.5141579910140615e-09
Position 223: 1.9359489416027348e-10
Position 202: 1.768210388407243e-10
Position 421: 8.709571921002423e-12
Position 648: 5.52215485029784e-12
Position 731: 1.218102205843947e-13
Position 635: 5.496940732885969e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17794: 0.9991453991128298
Position 26008: 0.919590298159035
Position 2211: 0.7704269618806464
Position 15413: 0.6787436309104383
Position 10117: 0.6011169699661928
Position 34901: 0.5589823408775819
Position 5118: 0.30012136240736437
Position 28506: 0.18908854923252982
Position 15336: 0.13332241902380168
Position 5063: 0.10704667681796595
Position 27166: 0.07728479907586083
Position 30827: 0.06850884419805059
Position 2475: 0.06805490845135052
Position 27475: 0.032932835637715575
Position 15572: 0.03262690787246913
Position 2526: 0.025495983677360046
Position 27642: 0.025111034736127483
Position 5001: 0.02358249144432684
Position 28376: 0.016264421199540635
Position 2294: 0.015667993825806314
Position 27323: 0.01436076257339252
Position 2256: 0.012156990566059653
Position 4745: 0.012011967692167651
Position 2225: 0.009550717914636467
Position 822: 0.008811004939662114
Position 19947: 0.007165250912693212
Position 23212: 0.005583238804733615
Position 3881: 0.005237231216622383
Position 28773: 0.004512092232489758
Position 20898: 0.004462896400545124
Position 2550: 0.004422315771546471
Position 1760: 0.004276432446609036
Position 2538: 0.00422951658323082
Position 1727: 0.003963574509125523
Position 8643: 0.0037314774195467025
Position 2521: 0.003676412299741403
Position 21879: 0.003465948128955904
Position 8561: 0.003299890427988665
Position 8525: 0.0021036017500752828
Position 18088: 0.0018232005305725569
Position 24679: 0.0017947068550497446
Position 2787: 0.0017919311156402017
Position 2053: 0.0015009668541822445
Position 21976: 0.0012138607475493286
Position 8599: 0.001152852312421657
Position 26292: 0.0011439156125718337
Position 3847: 0.0011281655592821611
Position 2251: 0.0010679316534419313
Position 20678: 0.0010237884106421933
Position 18624: 0.0010010685746775806
Position 22021: 0.0009162965620392255
Position 18688: 0.000868608546319416
Position 738: 0.0008438180482675724
Position 2599: 0.0007227343849455782
Position 20902: 0.0007188931820426449
Position 1669: 0.0006536356372784088
Position 2085: 0.0005362256360913355
Position 966: 0.0005090601962006708
Position 21955: 0.0005045560049137452
Position 19870: 0.00048243188445615
Position 4101: 0.00041902986792965796
Position 22125: 0.0004123762471595216
Position 4177: 0.0003724780524671479
Position 2903: 0.0003660630282404936
Position 19610: 0.0003639735089119055
Position 2790: 0.0003434928254874662
Position 18870: 0.0003330822084387287
Position 18950: 0.0003238804496000228
Position 2841: 0.00025832373321960637
Position 927: 0.0002569383339354134
Position 2408: 0.00022913557320792066
Position 1091: 0.00020349712107861642
Position 19911: 0.00018951027774711187
Position 2632: 0.00018508060868690924
Position 4030: 0.00018056894561317504
Position 20107: 0.0001671729170818137
Position 2959: 0.00016426443311946462
Position 22144: 0.00016056787704513934
Position 2265: 0.0001475102266322046
Position 19289: 0.00013741806673642242
Position 18386: 0.0001360678371733721
Position 1120: 0.00012229063250008732
Position 1422: 0.00011740433209082502
Position 18064: 0.00011569102035354914
Position 2274: 0.0001133475518573141
Position 700: 0.00010533624744687601
Position 542: 8.982937985948395e-05
Position 1768: 8.458460700291203e-05
Position 4791: 8.25852385884781e-05
Position 837: 7.704604665387943e-05
Position 600: 7.337985912853757e-05
Position 1536: 6.650317890281964e-05
Position 18346: 6.62039352830984e-05
Position 2317: 6.077907986048533e-05
Position 1701: 5.9371254469581906e-05
Position 1045: 5.561561194924866e-05
Position 767: 5.011626543278902e-05
Position 2794: 4.047268017507677e-05
Position 2435: 3.580833946627401e-05
Position 1049: 3.5536815375246264e-05
Position 11414: 3.462827443371806e-05
Position 1072: 3.342012761820645e-05
Position 1580: 3.3136570162309106e-05
Position 1317: 3.162916946911063e-05
Position 18098: 3.0521908830405276e-05
Position 18578: 2.9175909668608534e-05
Position 1472: 2.9026273232469178e-05
