Gene = THPO
index = 1399
Annotated 5SS: [  70 1898 2257 2630 4730]
Annotated 3SS: [1739 2128 2542 4561 4965]
SMsplice 5SS: [  70 1898 2297 2630 4730 5047]
SMsplice 3SS: [1739 2043 2509 4561 4965 5877]
top_k =  500
Partition function (log Z): 2.2417016368379574

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9781040126282337
Position 5047: 0.9672314392239987
Position 2630: 0.9025505613158009
Position 1898: 0.7945838753490359
Position 4730: 0.7775873171331764
Position 2297: 0.70248353647821
Position 4685: 0.16594188519330114
Position 2257: 0.15020888551275488
Position 5628: 0.09920440391185868
Position 1190: 0.06794636641426746
Position 5749: 0.054796712413185414
Position 699: 0.05304698634606866
Position 1377: 0.04681035542470883
Position 4878: 0.04161764098279866
Position 1644: 0.01655556794133117
Position 5999: 0.01201415321804562
Position 234: 0.011904366336984289
Position 3030: 0.011687789502060246
Position 655: 0.00987411305603244
Position 2809: 0.009073104692128988
Position 1121: 0.007819292166450147
Position 494: 0.007713582380790179
Position 5283: 0.006840435934057178
Position 4042: 0.004640453038026782
Position 3873: 0.003999423274140888
Position 712: 0.003988719435920015
Position 1609: 0.0037599788633398347
Position 555: 0.0020174604697596925
Position 4307: 0.0017158099936159226
Position 4435: 0.0016921148300924587
Position 730: 0.0015339583657520037
Position 4275: 0.0011804623911168387
Position 5633: 0.0006981769122515103
Position 2216: 0.0006977594639915214
Position 1518: 0.0006624277101249424
Position 2818: 0.0005295113699928706
Position 3018: 0.0005080712621261336
Position 3686: 0.0005005513678799967
Position 2290: 0.0003901866931946083
Position 5261: 0.00037073844079360345
Position 860: 0.0003422051788481744
Position 1341: 0.00033788309430490067
Position 86: 0.0003285633285884518
Position 195: 0.0003133493440089483
Position 657: 0.00026754651564314604
Position 2044: 0.0002263372698765838
Position 881: 0.00021421730953817233
Position 98: 0.00021325429442992333
Position 1152: 0.0002074232933666828
Position 241: 0.00018542118241884702
Position 104: 0.00018144132128015698
Position 380: 8.742428984890434e-05
Position 3202: 7.422640439497839e-05
Position 4343: 7.070473731755108e-05
Position 1194: 6.961028993718629e-05
Position 1409: 6.41936371733149e-05
Position 1484: 6.312230161582075e-05
Position 599: 6.179049018758271e-05
Position 1210: 4.459877601481292e-05
Position 4689: 2.9161626753000066e-05
Position 5478: 2.8284817646061716e-05
Position 438: 1.032785132675471e-05
Position 5668: 4.767885241068716e-06
Position 5065: 4.369888268648561e-06
Position 450: 3.137785770348544e-06
Position 677: 2.254807249318498e-06
Position 2143: 2.0628956327242907e-06
Position 629: 1.9217381121503428e-06
Position 2893: 1.8814186610848974e-06
Position 246: 1.409196308524672e-06
Position 417: 9.48072285592295e-07
Position 93: 7.918927446097775e-07
Position 3060: 7.701223249712468e-07
Position 47: 5.458804071344574e-07
Position 427: 3.547229378524653e-07
Position 2664: 3.2177219711636833e-07
Position 2964: 2.6980716506601435e-07
Position 3274: 1.5060703532292992e-07
Position 252: 8.392198602097245e-08
Position 88: 4.101042093430473e-08
Position 377: 3.1709423895018405e-08
Position 183: 2.7834238120481374e-08
Position 193: 5.075684457925337e-09
Position 74: 4.586255953194549e-09
Position 279: 3.5317499928267178e-09
Position 37: 3.8112166464490733e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4561: 0.8732663410100763
Position 1739: 0.7015471721128691
Position 2509: 0.6423550429767387
Position 2043: 0.552647246453605
Position 4965: 0.345802127959633
Position 5877: 0.2852840723963508
Position 4977: 0.2849047872632208
Position 2542: 0.2492379938650648
Position 4905: 0.17757153568300424
Position 4946: 0.16613552891423075
Position 5688: 0.13747000283246086
Position 5526: 0.13529461749630098
Position 2249: 0.11490582141803923
Position 5123: 0.10354947208898618
Position 5282: 0.10028637482838894
Position 2165: 0.06911709045076249
Position 1789: 0.05832750584013829
Position 2252: 0.05611573508688318
Position 5162: 0.055191716447402596
Position 5110: 0.05028556998978672
Position 2128: 0.0495949858225138
Position 4778: 0.04484059336135889
Position 5576: 0.0413172515865075
Position 1056: 0.039120235538862666
Position 554: 0.034534555090974306
Position 5673: 0.03319806054815286
Position 5369: 0.03266023122373534
Position 6091: 0.030404071143968796
Position 1301: 0.02983335105063659
Position 6150: 0.02816977962174871
Position 1824: 0.027953978575275238
Position 5398: 0.025503279510619443
Position 5610: 0.025440974501141644
Position 1096: 0.023165132394863862
Position 4515: 0.020198723206202022
Position 525: 0.017345698680628744
Position 6024: 0.016379109012755074
Position 5315: 0.016113593426748087
Position 4672: 0.013987037309644514
Position 4711: 0.012605438990481388
Position 1184: 0.012320735817631935
Position 2740: 0.01154046218625862
Position 4532: 0.01137638355242586
Position 413: 0.010668146056597957
Position 1187: 0.010290867578340092
Position 1466: 0.010070860319631995
Position 976: 0.009580174555501515
Position 2945: 0.008542599975833674
Position 3552: 0.005891185327920452
Position 5436: 0.005736384423612889
Position 2424: 0.005658966891276169
Position 4496: 0.005421414542740242
Position 5478: 0.0053872930768681425
Position 5120: 0.005110466130349024
Position 1792: 0.005091592969125399
Position 2012: 0.004606763969751421
Position 5134: 0.004289945825443018
Position 4567: 0.004183370481807255
Position 6063: 0.003747715853280056
Position 4982: 0.003495371903736992
Position 3919: 0.00300504967728376
Position 5810: 0.002640562378088246
Position 4564: 0.002433450755319637
Position 533: 0.002079796226993655
Position 4684: 0.001913256235008165
Position 4341: 0.0018714834823505202
Position 1326: 0.0017811466992700552
Position 2209: 0.0017520064899183003
Position 1744: 0.0016632525538590424
Position 5229: 0.0015996042961146342
Position 2180: 0.0015378269047016777
Position 3943: 0.0015243745837503623
Position 2216: 0.001392797864581372
Position 431: 0.0013866963903618448
Position 5200: 0.0013823372277655087
Position 2898: 0.0013804975947514214
Position 1686: 0.0013617415799585136
Position 2404: 0.0013515207919283564
Position 5743: 0.0013037638161572376
Position 1011: 0.0012786547176246534
Position 1545: 0.0012541214830497198
Position 4595: 0.0012364153424725666
Position 958: 0.0012225482108297158
Position 4787: 0.0011614410539678567
Position 3798: 0.0011602483608166732
Position 920: 0.0011143419788266892
Position 584: 0.0010402769460725251
Position 1559: 0.0009860870794666228
Position 2604: 0.000936685430467337
Position 4134: 0.000903722847742192
Position 2078: 0.0008740891635205554
Position 2548: 0.0008691757277164098
Position 5622: 0.0008023311990522333
Position 1517: 0.0007824311457831286
Position 5826: 0.0007209716913588944
Position 2544: 0.0006690183088051174
Position 4083: 0.0006470805689187583
Position 5377: 0.0006274115334254338
Position 616: 0.0006214208982305074
Position 2438: 0.0005956692369129504
Position 590: 0.0005375536620881483
Position 4456: 0.0005344380875608119
Position 4242: 0.0004986204014997557
Position 5952: 0.0004358825282187391
Position 289: 0.0003841541078618465
Position 747: 0.0003623398224239522
Position 5151: 0.0003583556553105761
Position 4790: 0.00034363760341277563
Position 311: 0.0003332566404729063
Position 152: 0.00032501729961356793
Position 2449: 0.00031952409648504897
Position 4816: 0.00031306337594200787
Position 6128: 0.0002970557254971526
Position 5181: 0.00028849460323437015
Position 979: 0.00028128780686509326
Position 5068: 0.000275233707413384
Position 4207: 0.0002752232452299219
Position 2808: 0.00026530291406095526
Position 1023: 0.0002637225023152376
Position 2484: 0.0002580665731325579
Position 5656: 0.0002539217358686157
Position 1603: 0.00023028227941844707
Position 137: 0.00021949572281412992
Position 437: 0.00020419837438464847
Position 1120: 0.0001957708371400991
Position 5235: 0.00016966407136108017
Position 4864: 0.00016658870269444212
Position 798: 0.00015665427539097402
Position 1488: 0.0001490532678441433
Position 1828: 0.0001470325710499713
Position 5204: 0.0001336416491587809
Position 1853: 0.0001274506413361063
Position 587: 0.00012665452728189626
Position 170: 0.00011797992048132757
Position 1376: 0.00011150404200271943
Position 191: 0.00010435685803047758
Position 1468: 9.763494988501123e-05
Position 2825: 9.613654560254573e-05
Position 2782: 9.438984639340485e-05
Position 1701: 8.754525124142812e-05
Position 461: 5.70182678410686e-05
Position 4729: 5.098640242271295e-05
Position 1227: 5.090119857010174e-05
Position 5632: 4.1374779248554613e-05
Position 5626: 3.412613946199993e-05
Position 1307: 3.175770325518712e-05
Position 5407: 2.6014713914288585e-05
Position 729: 2.563746853885564e-05
Position 672: 2.4211120067787644e-05
Position 561: 2.2236759700738643e-05
Position 639: 2.1669301579968506e-05
Position 935: 2.10504012959163e-05
Position 361: 1.3596948822371158e-05
Position 5041: 8.13110499230239e-06
Position 2494: 2.660397816520721e-06
Position 594: 2.2490688637268767e-06
Position 260: 2.1646612054309267e-06
Position 470: 2.063534959873028e-06
Position 929: 1.7409767960715188e-06
Position 193: 1.5775301479207336e-06
Position 2317: 1.4398673191045098e-06
Position 626: 1.19914711039647e-06
Position 757: 1.0810807267327355e-06
Position 2715: 1.0756450796439609e-06
Position 726: 1.06452173947992e-06
Position 294: 9.902249389540408e-07
Position 492: 8.466627404650303e-07
Position 646: 5.574904148302544e-07
Position 3090: 5.065208099420403e-07
Position 2664: 2.8304767761459496e-07
Position 188: 2.717084467023691e-07
Position 316: 2.2487035532528653e-07
Position 693: 2.1236907608946544e-07
Position 2919: 1.571011963973439e-07
Position 221: 1.3135640507853286e-07
Position 368: 9.088976394416815e-08
Position 207: 2.549982084021417e-08
Position 331: 2.2167835067263076e-08
Position 654: 1.4250526989584006e-08
Position 377: 1.2710004930197232e-08
Position 394: 1.2198655166853809e-08
Position 146: 3.5703767939753082e-09
Position 198: 3.1632849086549667e-09
Position 226: 1.1817642741893113e-09
Position 326: 1.1184737630664497e-09
Position 380: 8.249255823069745e-10
Position 215: 6.641084179933149e-10
Position 218: 2.0487647959148913e-10
Position 343: 1.8151113205985407e-10
Position 231: 1.521060817991081e-10
Position 228: 1.4648060771897936e-10
Position 384: 1.4062085199346352e-10
Position 479: 5.302896730636042e-11
Position 335: 5.184648145401344e-11
Position 351: 2.1453386133794878e-11
