Gene = PCSK9
index = 1005
Annotated 5SS: [  497  4487  7099 12864 13244 16642 17967 18662 19100 20116 22009]
Annotated 3SS: [ 4294  6974 12729 13101 16444 17782 18487 18950 19937 21826 23820]
SMsplice 5SS: [  497  4487  7099 12864 13244 16642 17967 18662 19100 20116]
SMsplice 3SS: [ 4384  6974 12762 13101 16444 17782 18487 18950 20008 24242]
top_k =  500
Partition function (log Z): 7.986349829300941

Sorted 5' Splice Sites (High to Low Probability):
Position 19100: 0.946936905850948
Position 17967: 0.9416748768816405
Position 497: 0.9229941359867099
Position 13244: 0.9144310540680988
Position 16642: 0.9050667876180308
Position 18662: 0.9010293142809312
Position 7099: 0.8891836020676386
Position 4487: 0.8826093678553487
Position 20116: 0.8698201271590563
Position 10348: 0.6473883062372153
Position 9237: 0.4739108481807733
Position 3612: 0.38340414097643727
Position 3065: 0.23159277661914887
Position 22009: 0.2248177514143958
Position 12037: 0.19950156053108878
Position 13456: 0.152766688135085
Position 21959: 0.12409217178979501
Position 6897: 0.11555828481313182
Position 7070: 0.11023897858775711
Position 856: 0.10453092021406733
Position 8318: 0.10367087688378093
Position 5600: 0.10260923126083848
Position 8172: 0.07410138931071393
Position 12864: 0.06326570130189593
Position 22031: 0.05733871435350284
Position 11366: 0.05540499228874209
Position 3151: 0.05537793398910842
Position 9742: 0.054479796790859715
Position 13225: 0.05325876580919959
Position 16674: 0.05015724724626441
Position 3891: 0.04945375568749859
Position 8842: 0.04778609481396043
Position 1931: 0.045351220954907935
Position 3075: 0.04532011277122198
Position 22125: 0.04353478557381219
Position 24484: 0.042563213388872326
Position 8150: 0.04184890921005863
Position 7708: 0.03714371133710449
Position 6854: 0.03611329719110254
Position 4020: 0.030083074145111986
Position 11082: 0.027235894757673566
Position 24604: 0.0269459477209559
Position 252: 0.025614188460530842
Position 756: 0.025603044517752967
Position 22221: 0.02479873481446868
Position 21893: 0.021543301671753525
Position 14265: 0.020747795667452443
Position 544: 0.020490921608965974
Position 16378: 0.01948413241390183
Position 15681: 0.01935913179592931
Position 21906: 0.01789307055532186
Position 2985: 0.01706530966186269
Position 18610: 0.01682532539490043
Position 12362: 0.016661723950472405
Position 24404: 0.01651183055810407
Position 10650: 0.015050190039214307
Position 21313: 0.01498272232606825
Position 19106: 0.014925177441835722
Position 1141: 0.013949278091507259
Position 3817: 0.012570945177896685
Position 6122: 0.01095686974956233
Position 8825: 0.010530459379084514
Position 19121: 0.010063570755371865
Position 3789: 0.009122862218185921
Position 17580: 0.00896190900065274
Position 68: 0.008683564367741986
Position 24990: 0.008483195126902793
Position 14279: 0.00846322819960668
Position 5902: 0.008271206600360239
Position 2693: 0.007904456920594747
Position 8216: 0.0071690234775755165
Position 80: 0.007143917468652671
Position 8228: 0.007107713518869846
Position 3358: 0.00694833204102649
Position 8476: 0.00692413707404946
Position 7682: 0.006769110971685509
Position 6007: 0.006217858293102589
Position 7793: 0.0059883363639246295
Position 16646: 0.005352517287120374
Position 299: 0.004803980124314616
Position 7842: 0.004350971714912617
Position 2542: 0.004223223017734218
Position 18849: 0.0038372140236318675
Position 23916: 0.0036293061677374885
Position 16958: 0.0036082072794907734
Position 8159: 0.003322021287412055
Position 19232: 0.0030615490227684393
Position 7809: 0.0028131931668878662
Position 20140: 0.0027454664411782695
Position 19401: 0.0025437546014983226
Position 20704: 0.0023678661711235135
Position 4685: 0.0023362172746415914
Position 17258: 0.002279371076496002
Position 19395: 0.002073864924368351
Position 52: 0.0020471756740380698
Position 16950: 0.001988180505986648
Position 18679: 0.0019066880578730654
Position 2331: 0.0016623870715935997
Position 1910: 0.0015898632436283438
Position 2954: 0.0015424818285991336
Position 45: 0.0014305725525806678
Position 3593: 0.0012954574419088549
Position 10246: 0.001240205331010145
Position 8812: 0.0010686217333944962
Position 1283: 0.0009699536958828896
Position 1224: 0.0008571933706407974
Position 584: 0.0008445335294040006
Position 24452: 0.0007957617968255609
Position 505: 0.0006247485010556666
Position 8060: 0.0005798640086270817
Position 7882: 0.0004922624383887568
Position 672: 0.0003948646096890414
Position 18708: 0.0003744057828835649
Position 1935: 0.00037243207326052
Position 10498: 0.00032046635126384146
Position 7802: 0.000308875555379829
Position 18951: 0.00028122925463501834
Position 1215: 0.00027066944639123774
Position 1523: 0.0002496307387674951
Position 313: 0.00018536328701761835
Position 7410: 0.00018473762721311584
Position 20009: 0.00015024686790393574
Position 2695: 0.00011904916785104343
Position 7804: 0.00011678896441042155
Position 18149: 0.00011433460087115603
Position 22021: 0.00011045744562803425
Position 607: 8.204444728452663e-05
Position 7765: 8.076203845354457e-05
Position 413: 7.372882080376753e-05
Position 7908: 7.073593779745485e-05
Position 7860: 6.436272622195759e-05
Position 10843: 5.3023556813547185e-05
Position 503: 5.1424717221971654e-05
Position 319: 4.8636885504717e-05
Position 20398: 3.767853338027141e-05
Position 7633: 2.6951718351257584e-05
