Gene = BLZF1
index = 136
Annotated 5SS: [  373  1581  9010 10560 12640 14312]
Annotated 3SS: [ 1502  8569 10359 12510 14091 19026]
SMsplice 5SS: [  373   741  9010  9266 12640]
SMsplice 3SS: [  661  8569  9167 12510 19026]
top_k =  500
Partition function (log Z): -8.727062176670074

Sorted 5' Splice Sites (High to Low Probability):
Position 741: 0.7335395184344409
Position 9266: 0.7140473528247866
Position 9010: 0.5618027243656237
Position 1581: 0.541693187578013
Position 12640: 0.5338536555668814
Position 373: 0.44065914048787336
Position 14312: 0.4202305496565726
Position 10511: 0.37164176298449514
Position 393: 0.34567927863877695
Position 10560: 0.2074662049864841
Position 65: 0.16297050468708726
Position 19240: 0.1289457378837206
Position 5224: 0.09764086355654616
Position 8776: 0.09485139384270175
Position 5536: 0.09383472548905712
Position 4119: 0.08142614888260057
Position 9572: 0.05701444542403749
Position 10192: 0.0480985680025969
Position 287: 0.037943467557896064
Position 12610: 0.03538515730147407
Position 60: 0.03034499316715479
Position 15260: 0.029762726018773694
Position 5437: 0.025778432964780912
Position 10436: 0.017953931653591184
Position 4177: 0.012531166565121621
Position 2555: 0.009885127785803869
Position 266: 0.009730212000407126
Position 918: 0.006916072530138085
Position 424: 0.006835972005468846
Position 937: 0.005829790116524032
Position 10541: 0.005464287887403922
Position 291: 0.005104539790527903
Position 5497: 0.004989038262138011
Position 1139: 0.004828124194685352
Position 5284: 0.004711797501966494
Position 649: 0.0036493632990628982
Position 10167: 0.003283056761799616
Position 229: 0.002653662403637281
Position 774: 0.002147511166744004
Position 222: 0.001861107904552739
Position 334: 0.0015246148745900847
Position 307: 0.0014220739968357696
Position 1269: 0.000666232631598415
Position 209: 0.00047785971113744214
Position 80: 0.0004361985938632037
Position 121: 0.00034025877801485986
Position 119: 0.0002621908086188309
Position 755: 0.00018251971369949666
Position 28: 0.00017198956180635068
Position 765: 0.0001608870658011375
Position 1355: 0.00012131801354198617
Position 2334: 9.251837875524289e-05
Position 1038: 7.744272909221804e-05
Position 510: 6.1004651909169687e-05
Position 534: 5.86037490616953e-05
Position 298: 5.789615761494979e-05
Position 186: 3.227339148286119e-05
Position 219: 2.2344083235328242e-05
Position 90: 2.230380000966829e-05
Position 447: 1.355140385325862e-05
Position 54: 1.2006301751669269e-05
Position 440: 1.141823894095682e-05
Position 22: 5.4636692483445155e-06
Position 1545: 7.202183307982737e-07
Position 125: 3.206055821490378e-07
Position 786: 1.0635195036863871e-07
Position 123: 2.1108086201800842e-08
Position 141: 1.6151723363951587e-08
Position 130: 2.236173398999784e-09
Position 132: 5.2241889015992255e-11
Position 163: 2.5107031315409064e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19026: 0.7183932467493861
Position 9167: 0.6871707946624515
Position 8569: 0.6584014668164596
Position 12510: 0.6165177222165692
Position 10359: 0.6128142405894401
Position 1502: 0.5361643200199028
Position 14091: 0.46637209323608453
Position 661: 0.4101895937061498
Position 633: 0.15686181728511675
Position 5145: 0.12692859204976667
Position 15168: 0.1216459048003625
Position 19508: 0.1213561335439526
Position 630: 0.09718279419581541
Position 4055: 0.06616879969315738
Position 9524: 0.05379313608625828
Position 10074: 0.051974122978450416
Position 5340: 0.04994430896488538
Position 157: 0.04943613095835378
Position 5410: 0.029999534359626365
Position 4094: 0.027803745689675485
Position 9175: 0.02778252445383827
Position 529: 0.02390931254148904
Position 141: 0.022525194045167236
Position 15774: 0.01936558873692272
Position 197: 0.013546785864605785
Position 5283: 0.013041830947772746
Position 666: 0.010742541238519138
Position 16070: 0.009786616858877854
Position 16427: 0.009541356635273258
Position 16319: 0.009120977460635544
Position 2479: 0.008623596281450877
Position 15062: 0.008343219183800585
Position 839: 0.007870932835772856
Position 14691: 0.007720061345867374
Position 20199: 0.007589604339767992
Position 15223: 0.005096129390610074
Position 890: 0.003756948668354959
Position 5114: 0.0032300600388276515
Position 16302: 0.0030725860067454397
Position 1514: 0.00285904497699368
