Gene = RSG1
index = 1214
Annotated 5SS: [ 532 3551 4270 4653]
Annotated 3SS: [3397 4144 4515 4864]
SMsplice 5SS: [ 151  532 3551 4270 4613]
SMsplice 3SS: [ 381 3397 4144 4515 4864]
top_k =  500
Partition function (log Z): 4.901829962508858

Sorted 5' Splice Sites (High to Low Probability):
Position 3551: 0.9944294358351918
Position 532: 0.8640201849405731
Position 4270: 0.8484690681119736
Position 4613: 0.8364692540301781
Position 151: 0.6322371314493397
Position 3782: 0.246884970847027
Position 919: 0.1560738322590085
Position 4947: 0.10685267747504497
Position 4653: 0.10263514572136133
Position 86: 0.09754673124621803
Position 5067: 0.07082899156006929
Position 185: 0.04164003863739742
Position 1093: 0.027667940171433633
Position 124: 0.02738783674997765
Position 4116: 0.02636135028790003
Position 4292: 0.018323994452085757
Position 1068: 0.016960511797729606
Position 2041: 0.013303377607211044
Position 2089: 0.011111643334933198
Position 881: 0.009902812467008618
Position 4752: 0.007763206336673403
Position 4056: 0.00743290575322501
Position 90: 0.00676498306201888
Position 55: 0.006306532160954201
Position 4693: 0.006018653430217561
Position 5296: 0.005346196030831023
Position 2616: 0.005216635627782996
Position 3523: 0.004719628380175252
Position 5155: 0.0029687390344256574
Position 3751: 0.0023261714028538043
Position 4954: 0.0023158416946858582
Position 347: 0.0021419750293652047
Position 320: 0.001993826883020095
Position 817: 0.0015134867444039238
Position 1021: 0.0011293632468420466
Position 4282: 0.0009521222003893464
Position 4251: 0.0008925998000819358
Position 227: 0.0008427459826090677
Position 1251: 0.000821037933183575
Position 2208: 0.0007018495410536398
Position 3739: 0.00062982683778644
Position 1233: 0.0005431512856334471
Position 4639: 0.0005133353201083326
Position 4779: 0.0004828504489444589
Position 4677: 0.00045365465532198413
Position 974: 0.0003007950920196158
Position 3025: 0.00028485610826225327
Position 525: 0.00025090304305483657
Position 4005: 0.000250302978518859
Position 4162: 0.000233718354955136
Position 4317: 0.0001704294655141906
Position 2441: 0.00014431348331672025
Position 21: 0.00013752383435421448
Position 207: 0.0001246684929026559
Position 797: 0.00012202708640602486
Position 4218: 0.00010001720373914102
Position 629: 7.091184534105556e-05
Position 49: 6.909258980488036e-05
Position 442: 3.752312430969761e-05
Position 309: 3.0977287994420004e-05
Position 4420: 2.7651362230418793e-05
Position 5380: 1.85447493323785e-05
Position 4485: 1.7980421546744784e-05
Position 136: 1.2845724761425779e-05
Position 4625: 1.1851745021239998e-05
Position 205: 1.0758483781267036e-05
Position 170: 3.974181167859384e-06
Position 1749: 2.937536624891721e-06
Position 488: 2.482326066808289e-06
Position 447: 2.4253254222229784e-06
Position 1811: 2.1589093618990884e-06
Position 527: 1.9169690597540776e-06
Position 3884: 1.5668884333806584e-06
Position 4956: 9.766057596002892e-07
Position 410: 8.657734213487812e-07
Position 536: 4.662986252477405e-07
Position 61: 2.1582756952860819e-07
Position 3555: 1.9184370320908054e-08
Position 3532: 1.9073299250668112e-08
Position 4082: 9.818272380097987e-10
Position 3688: 9.413412111003822e-10
Position 472: 4.881460029671109e-11
Position 352: 7.165748215770022e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3397: 0.9604613926216189
Position 4864: 0.9384239311067771
Position 4515: 0.8405122327811069
Position 4144: 0.8113936362254246
Position 381: 0.5133988925178639
Position 3642: 0.23024499099690202
Position 720: 0.16312792122058117
Position 417: 0.152952037589019
Position 5154: 0.13986862441154976
Position 4582: 0.06430746696097754
Position 3987: 0.05357712396154309
Position 3449: 0.03765886684716401
Position 5279: 0.03739137545561972
Position 5097: 0.023415068352891925
Position 1967: 0.022367187956893547
Position 4174: 0.020861816662204435
Position 874: 0.017183447603256824
Position 5444: 0.016763559361589013
Position 4474: 0.01664770844119498
Position 4391: 0.016629468457691213
Position 5351: 0.013598904422325742
Position 248: 0.013236169548304977
Position 3736: 0.011127572496367286
Position 992: 0.011071437602887898
Position 3695: 0.006766853553864251
Position 4464: 0.006579129243638211
Position 4420: 0.006577800072072708
Position 738: 0.006165807306055715
Position 3922: 0.00555198067025996
Position 4152: 0.004711775244347228
Position 996: 0.00434714379998668
Position 4534: 0.004255788906613192
Position 2512: 0.003920766489888873
Position 427: 0.0036562156888088858
Position 5166: 0.0027429979061245465
Position 227: 0.00261781574225961
Position 1944: 0.002565787061209521
Position 4120: 0.002233020621823655
Position 4830: 0.002042554804352884
Position 5048: 0.002031370861999108
Position 4035: 0.0018720732121335095
Position 4612: 0.001822006455812039
Position 4596: 0.0016425645651128474
Position 4750: 0.0016258586813714796
Position 4922: 0.001603482829046073
Position 3950: 0.0016007191593934355
Position 3738: 0.0013988593702315305
Position 1152: 0.0010213061260604137
Position 823: 0.0009666558788452915
Position 4874: 0.0008993672033196962
Position 650: 0.000897883135792225
Position 789: 0.0008466633418645472
Position 848: 0.0007944688215958896
Position 4218: 0.0007419169890408025
Position 916: 0.0007196500070289959
Position 4791: 0.0005549579018215986
Position 1018: 0.0005427381546324838
Position 3474: 0.0005029463811343346
Position 722: 0.00046331835866250074
Position 2518: 0.0004456221712969027
Position 1998: 0.0004404433668612917
Position 2535: 0.00043498559409238025
Position 744: 0.0003843346749013352
Position 1003: 0.00036215785516779687
Position 4438: 0.00034745503751901636
Position 1185: 0.00034125715871321843
Position 5205: 0.00030831826625326664
Position 5060: 0.0002952869017170954
Position 2929: 0.00028500287487644843
Position 761: 0.0002733771370391624
Position 4716: 0.00026910493187701017
Position 4911: 0.00026344632433832635
Position 3415: 0.0002551010081748106
Position 4634: 0.0002431765013275604
Position 3866: 0.00023888419221018996
Position 3763: 0.0002161872826057394
Position 4185: 0.00020933909884885798
Position 918: 0.00017895612487797339
Position 4609: 0.00016937384702654404
Position 955: 0.000161817716503235
Position 4179: 0.00014463567864305798
Position 4046: 0.0001426710552514533
Position 3360: 0.00013989598962855628
Position 3165: 0.0001375423744207535
Position 773: 0.00012664698875482986
Position 1780: 0.00011133259326831669
Position 3926: 0.00010701609958880025
Position 1869: 0.00010069430819788184
Position 2383: 9.315896195076663e-05
Position 758: 8.818756018346967e-05
Position 3713: 8.763252672404312e-05
Position 791: 8.655962949115581e-05
Position 3283: 8.50470168351466e-05
Position 1010: 8.404155283535386e-05
Position 472: 7.858522526147014e-05
Position 3952: 7.170173632164805e-05
Position 556: 6.825083694577129e-05
Position 4369: 6.64700662754911e-05
Position 3962: 6.55661472351047e-05
Position 886: 6.132628799634439e-05
Position 797: 5.708218820845418e-05
Position 616: 5.673518105409935e-05
Position 608: 5.516871828264257e-05
Position 1034: 5.4631411968679215e-05
Position 262: 5.3234702136804934e-05
Position 3705: 5.274118232595551e-05
Position 4010: 4.391143572375878e-05
Position 4441: 4.343189118484353e-05
Position 5265: 4.326647095605857e-05
Position 4844: 4.245559045925266e-05
Position 3652: 4.193926546777732e-05
Position 5229: 3.582301004040032e-05
Position 4397: 3.069621331646078e-05
Position 4365: 1.4984619797533146e-05
Position 3968: 1.4755864093330224e-05
Position 184: 1.4192004876225487e-05
Position 307: 1.2696219904068532e-05
Position 3265: 1.2313649667532641e-05
Position 309: 1.0706058394375505e-05
Position 252: 1.0001638655276567e-05
Position 3168: 7.667130691408626e-06
Position 313: 7.220092169988535e-06
Position 85: 5.8028323898308345e-06
Position 479: 5.4327436340724495e-06
Position 3605: 4.8104454497858345e-06
Position 512: 4.4311279021663094e-06
Position 3670: 4.405238896825887e-06
Position 470: 3.399551715832477e-06
Position 4832: 3.2291599789529945e-06
Position 1670: 2.9375366248917242e-06
Position 485: 2.381873325841072e-06
Position 689: 2.2260201004554158e-06
Position 1188: 1.6259340433895108e-06
Position 660: 1.3190777686403324e-06
Position 192: 1.1821150960418364e-06
Position 3070: 1.1684826592888183e-06
Position 611: 9.109877299874129e-07
Position 1020: 8.879310330310347e-07
Position 657: 8.384575902921663e-07
Position 265: 7.341154449058649e-07
Position 585: 6.42975650475986e-07
Position 740: 6.269205290880035e-07
Position 336: 5.753011116136081e-07
Position 1060: 5.592655997858694e-07
Position 123: 5.36649836067945e-07
Position 117: 5.088577556986696e-07
Position 267: 4.917195869027239e-07
Position 683: 4.564415269310815e-07
Position 269: 3.853360372979494e-07
Position 147: 3.8263466326708204e-07
Position 488: 3.3540805533825424e-07
Position 3097: 2.4387830267655186e-07
Position 536: 2.2331470166735453e-07
Position 320: 2.1413944111635704e-07
Position 613: 1.7050428312455953e-07
Position 3770: 9.30275314054801e-08
Position 667: 8.080822800535719e-08
Position 587: 8.071140628610193e-08
Position 315: 7.113143075182163e-08
Position 1047: 6.83328542842161e-08
Position 150: 4.830617897115801e-08
Position 327: 3.226190658133049e-08
Position 199: 3.172190819936077e-08
Position 897: 2.7592687656785543e-08
Position 278: 1.0781278677442527e-08
Position 1063: 8.479121560590331e-09
Position 127: 7.81640947323816e-09
Position 197: 3.0176228173062614e-09
Position 156: 1.331284454064048e-09
Position 162: 9.464218010179147e-10
