Gene = SST
index = 1343
Annotated 5SS: [246]
Annotated 3SS: [1121]
SMsplice 5SS: [246]
SMsplice 3SS: [1121]
top_k =  500
Partition function (log Z): -5.434666520893676

Sorted 5' Splice Sites (High to Low Probability):
Position 246: 0.9644119814542131
Position 466: 0.15204160754096613
Position 673: 0.024961585106022595
Position 728: 0.021285764885987234
Position 576: 0.0176913948693146
Position 321: 0.011879725916606933
Position 719: 0.007393305788837266
Position 202: 0.005723762391374821
Position 687: 0.001747473199956848
Position 26: 0.0016637811681484516
Position 694: 0.0008259476088918565
Position 935: 0.0008121539056417974
Position 128: 0.0004501676499904
Position 814: 0.0002837516788141499
Position 842: 0.00023822049215639748
Position 265: 0.00020089444631986796
Position 548: 0.0001557899077863878
Position 507: 0.00014341112064215924
Position 820: 0.00013899343017650484
Position 816: 0.0001355803644901479
Position 818: 0.00013255337392171018
Position 460: 0.00012006001330616212
Position 632: 0.00011704937996540876
Position 822: 0.00010494386525204952
Position 824: 7.242920017094051e-05
Position 753: 7.184138954474445e-05
Position 826: 6.041998726242655e-05
Position 830: 5.617808302017181e-05
Position 828: 5.4554125538542486e-05
Position 832: 5.0648645213045284e-05
Position 313: 4.4983896436752357e-05
Position 1020: 3.959835368294913e-05
Position 834: 3.692213275716958e-05
Position 848: 3.216970004694108e-05
Position 1330: 2.1587005971358426e-05
Position 854: 1.8842715536574135e-05
Position 856: 1.8190721978970054e-05
Position 858: 1.7546677665726497e-05
Position 806: 1.723828088880869e-05
Position 354: 1.658598460727614e-05
Position 852: 1.5120120992034487e-05
Position 850: 1.501578387816325e-05
Position 860: 1.4996644728356149e-05
Position 218: 1.1423906294123288e-05
Position 454: 1.13400044659624e-05
Position 846: 8.267639311431562e-06
Position 450: 7.022886538952931e-06
Position 862: 6.465624073133417e-06
Position 710: 5.932096116508921e-06
Position 66: 3.7904233010901297e-06
Position 206: 9.570543124907548e-07
Position 113: 1.9772479405159786e-07
Position 169: 1.1826490812419208e-07
Position 615: 3.363377917058265e-08
Position 366: 1.6690480756446592e-08
Position 335: 1.3882417061289893e-08
Position 171: 1.234199196728933e-08
Position 348: 2.725471069411558e-09
Position 146: 2.702220171403909e-09
Position 153: 6.350202520236883e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1121: 0.9338060408920548
Position 374: 0.14838544303445916
Position 1049: 0.03289149612915335
Position 325: 0.01709235189845659
Position 589: 0.01689015983803336
Position 445: 0.012947414620393824
Position 1169: 0.007149914369159929
Position 613: 0.005649728054555419
Position 489: 0.0051935215170913285
Position 642: 0.003921931561215367
Position 510: 0.003916984832996139
Position 710: 0.003245508806434192
Position 873: 0.0032044631878759993
Position 1146: 0.0027271295156877096
Position 575: 0.0021468069183021455
Position 526: 0.00213495096102913
Position 128: 0.0015426876256003574
Position 1208: 0.0014815952929378231
Position 749: 0.0011383932951369777
Position 880: 0.0009745393138280178
Position 944: 0.0009354480169840195
Position 564: 0.0007878662219582879
Position 346: 0.0007353785409064686
Position 599: 0.0006859330121414315
Position 1413: 0.0005167656005412347
Position 383: 0.00042586732743798067
Position 801: 0.0003934714212643308
Position 1197: 0.0003581579178822635
Position 460: 0.0002537985261467333
Position 1362: 0.0002450693097391016
Position 450: 0.00023482267420125953
Position 1244: 0.0002146612352650792
Position 196: 0.0001544298561011549
Position 683: 0.00011650136964779214
Position 465: 0.00011267963108857117
Position 1220: 0.00011014866559486375
Position 1347: 9.246278796529902e-05
Position 335: 8.781624740658494e-05
Position 404: 8.165266326853429e-05
Position 1334: 6.065550896328088e-05
Position 282: 4.491246863823382e-05
Position 1175: 3.9043192890788105e-05
Position 1001: 3.8868984929817685e-05
Position 215: 3.166780219822447e-05
Position 1148: 2.9012667358946705e-05
Position 1133: 2.3855748542680498e-05
Position 348: 2.2451238600621888e-05
Position 917: 2.0244979355923054e-05
Position 1437: 1.9072597601561626e-05
Position 1420: 1.8236299157525073e-05
Position 107: 9.074257913328542e-06
Position 409: 8.575931512357323e-06
Position 649: 8.234966267291211e-06
Position 1290: 7.697694602175556e-06
Position 391: 5.372858554501353e-06
Position 1238: 5.141605677321524e-06
Position 694: 4.430026600633239e-06
Position 1316: 4.249149911073587e-06
Position 1281: 4.172964635107508e-06
Position 206: 5.173479539219455e-07
Position 218: 4.7186022392044636e-07
Position 293: 3.293167583813836e-07
Position 245: 4.441860837337026e-08
Position 242: 3.823475008589144e-08
Position 662: 1.1241228314638804e-09
Position 691: 6.388735623899918e-10
Position 470: 9.607071684171304e-11
Position 250: 9.082983427004036e-13
Position 253: 5.61964887065249e-13
