Gene = LCE4A
index = 768
Annotated 5SS: [235]
Annotated 3SS: [894]
SMsplice 5SS: [235]
SMsplice 3SS: [894]
top_k =  500
Partition function (log Z): -4.715265221210483

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.9846560689517111
Position 975: 0.25292073341934257
Position 208: 0.008095884169098086
Position 770: 0.004815761626107116
Position 606: 0.00464983869350107
Position 161: 0.003790122072940656
Position 731: 0.003342439105474691
Position 739: 0.0026747280907176638
Position 476: 0.0015434015376875915
Position 960: 0.0011598306365768884
Position 295: 0.0006729364652044455
Position 999: 0.0006123802330784401
Position 610: 0.0006075435669021098
Position 69: 0.000454677573565293
Position 370: 0.00031536057268883157
Position 488: 0.00028635671925256336
Position 327: 0.00027649526944127737
Position 1082: 0.00023115085464607752
Position 346: 0.00016178501790206244
Position 1116: 0.00011010691178102707
Position 623: 0.00010511196254049791
Position 1001: 3.947641726175313e-05
Position 373: 3.584840039229264e-05
Position 962: 2.3180624338587098e-05
Position 315: 2.146906162514393e-05
Position 680: 1.8856410259734835e-05
Position 528: 1.5854754021149756e-05
Position 422: 8.55342726358231e-06
Position 1181: 6.6343671040804966e-06
Position 843: 5.346459403590573e-06
Position 1246: 4.436728571931682e-06
Position 90: 2.158755786647496e-06
Position 782: 1.5343322868708448e-06
Position 322: 1.5330921334393957e-06
Position 222: 1.324409557555772e-06
Position 759: 1.0680553024508304e-06
Position 1061: 4.807549244074233e-07
Position 1058: 4.696484778700549e-07
Position 163: 3.065371373905554e-07
Position 241: 2.5617400630020676e-07
Position 239: 1.9195230588168273e-07
Position 376: 1.727014112685151e-07
Position 307: 7.934772065919345e-08
Position 214: 7.597575375828288e-08
Position 103: 4.599925724734083e-09
Position 165: 1.1915582262020628e-09
Position 918: 9.486674201731165e-11
Position 989: 1.0721765766024144e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 894: 0.9843929954441609
Position 1046: 0.16000376347618275
Position 1070: 0.05744472201835869
Position 1312: 0.025752953485634084
Position 1157: 0.0054513756400363
Position 533: 0.005077172012265377
Position 642: 0.004853234408344001
Position 563: 0.004421588276833404
Position 595: 0.0033557846530155437
Position 1130: 0.002977160015324284
Position 1106: 0.002112859690838766
Position 930: 0.0019510775941214249
Position 395: 0.0018732087746025465
Position 672: 0.0018493285366288402
Position 1115: 0.0018377266306414957
Position 1225: 0.0017860347210862625
Position 863: 0.0015683503201888158
Position 915: 0.0007309544427511852
Position 1201: 0.0006516590599432988
Position 794: 0.0005181054822446475
Position 510: 0.000288352444946994
Position 927: 0.0002703598492042847
Position 203: 0.00025529562533966016
Position 429: 0.00025471291003546103
Position 1163: 0.00024714553963090625
Position 250: 0.000201295602399298
Position 433: 0.00017977916058805807
Position 495: 0.00016713122631133582
Position 728: 0.00014414345831959102
Position 1077: 0.0001316862382086787
Position 392: 0.00011145619373416853
Position 1228: 8.401356662279894e-05
Position 999: 7.694157500784258e-05
Position 307: 7.570364734261253e-05
Position 767: 5.604540928661153e-05
Position 960: 5.226830115937757e-05
Position 1231: 4.8570001376663504e-05
Position 315: 4.641142174359718e-05
Position 514: 4.6000612515271535e-05
Position 975: 4.5915701909353126e-05
Position 1137: 4.0732542393974815e-05
Position 1081: 2.968583443673946e-05
Position 677: 2.6223998145415705e-05
Position 1173: 2.200949555470561e-05
Position 1267: 1.7990873270175453e-05
Position 613: 1.7605936660275693e-05
Position 722: 1.7195828868801727e-05
Position 1170: 1.6442699250753484e-05
Position 354: 1.3846834198311374e-05
Position 939: 1.3671538701634358e-05
Position 330: 9.813257836663489e-06
Position 359: 9.696656048438254e-06
Position 1246: 6.8151613064669765e-06
Position 148: 5.176169820088335e-06
Position 1239: 5.074699472970567e-06
Position 411: 4.249429683010834e-06
Position 769: 3.8473999274273985e-06
Position 710: 3.3325410929064136e-06
Position 1097: 2.2672151020904987e-06
Position 1139: 2.1412747202958503e-06
Position 239: 2.021421150924137e-06
Position 142: 1.963726128923368e-06
Position 362: 1.8136256727822977e-06
Position 320: 1.8031165675899303e-06
Position 258: 1.4774942965771815e-06
Position 271: 7.418805084618886e-07
Position 1255: 5.513143608321066e-07
Position 336: 4.404025510199443e-07
Position 942: 3.5345595241480726e-08
Position 747: 1.9017253052082407e-08
Position 948: 1.8028888189442012e-08
Position 287: 9.336922381575301e-09
Position 281: 8.291423784819814e-09
Position 376: 4.970955518776295e-09
Position 437: 4.216761376935838e-09
Position 161: 3.0968231031464563e-09
Position 136: 2.1033744126364487e-09
Position 333: 1.904295587207866e-09
Position 680: 1.833151222008795e-09
Position 373: 1.683190942465833e-09
Position 327: 1.652249468391372e-09
Position 370: 3.3092585265101655e-10
Position 260: 2.2024125689454562e-10
Position 367: 9.656097955763262e-11
Position 293: 6.905372893430525e-11
