Gene = SDHA
index = 1234
Annotated 5SS: [  178  5328  6281  7322  7807 10093 12760 15405 17099 18359 22236 32863
 33228 36266]
Annotated 3SS: [ 5240  6118  7177  7641  9943 12634 15235 16902 18186 22116 32750 33096
 36151 38092]
SMsplice 5SS: [  178  5328  7807 10093 12760 15405 16664 18359 22236 24521 30095 32863
 33228 36266]
SMsplice 3SS: [ 5240  7641  9943 12634 15235 16515 18186 22116 24369 29933 32750 33096
 36151 38092]
top_k =  500
Partition function (log Z): 23.691250720489972

Sorted 5' Splice Sites (High to Low Probability):
Position 33228: 0.9999662611459553
Position 22236: 0.9996079188155143
Position 18359: 0.9906523266622842
Position 178: 0.9754968485073264
Position 36266: 0.9738146938611116
Position 10093: 0.9668584722880291
Position 15405: 0.9640416078742229
Position 5328: 0.9405698409127449
Position 7807: 0.9346608148449423
Position 16664: 0.9326746163150141
Position 30095: 0.8829783528155231
Position 12760: 0.8732122058184758
Position 32863: 0.7936169498798087
Position 24521: 0.595036275262084
Position 17099: 0.5786947715485004
Position 19707: 0.5299386234813631
Position 10459: 0.5015069923084309
Position 7322: 0.3167629927268658
Position 2097: 0.3137766950206996
Position 6281: 0.30794422232442387
Position 14636: 0.235681826114187
Position 17598: 0.1719943438626201
Position 25627: 0.16835226707011114
Position 19378: 0.15892013738920124
Position 34840: 0.1532471140001437
Position 36463: 0.14121253828336483
Position 23947: 0.09388593368974436
Position 17680: 0.09266323331497969
Position 15846: 0.06783633955794653
Position 24525: 0.06676251612453386
Position 23598: 0.06153513434731602
Position 22421: 0.05488957655827889
Position 36552: 0.05275412146719865
Position 22865: 0.0515813938182073
Position 9477: 0.05142175469936272
Position 34608: 0.04509784527777263
Position 19461: 0.04401472248971195
Position 6100: 0.03562506301355675
Position 17595: 0.03360908456747711
Position 10455: 0.031588119594572445
Position 34281: 0.03155620281044283
Position 23349: 0.030250033857253517
Position 22417: 0.02609550639701087
Position 5378: 0.024105437589249858
Position 17654: 0.02373133533731042
Position 34334: 0.022679222223967788
Position 9516: 0.021996787828119667
Position 1865: 0.020651542468769133
Position 7047: 0.020556140998673082
Position 6167: 0.019785008790205075
Position 10292: 0.01954172580417843
Position 7072: 0.018482544626945843
Position 21176: 0.01845688145485944
Position 7390: 0.018258077410919577
Position 15638: 0.018249520018534506
Position 228: 0.018159786875143843
Position 22522: 0.01748872931760688
Position 2850: 0.015805936533199918
Position 3237: 0.014921581603821153
Position 26658: 0.014575914114013381
Position 5149: 0.013620490214895357
Position 15463: 0.013439540826768737
Position 803: 0.012465141826116674
Position 35018: 0.012328782457501923
Position 15695: 0.011670594402504371
Position 10266: 0.011485966535390997
Position 5942: 0.010601942106283083
Position 25337: 0.010520137215878165
Position 20893: 0.009371243047127293
Position 24534: 0.008709388325490406
Position 25984: 0.00867896819197417
Position 9696: 0.008588328146908802
Position 15819: 0.008556203814163837
Position 20890: 0.008463851731870163
Position 10887: 0.00837545049402164
Position 9401: 0.008328195383678075
Position 34661: 0.00800031865120381
Position 33890: 0.00794457790333155
Position 9115: 0.007821195157290996
Position 7749: 0.007132927851345491
Position 13206: 0.006378763905608186
Position 30175: 0.006258301490777447
Position 34228: 0.006186238857731003
Position 35992: 0.006047276542162298
Position 2497: 0.005805483046392516
Position 1466: 0.005632032358665851
Position 36500: 0.005436926845537022
Position 33492: 0.005349670976338564
Position 16049: 0.0049852134979483
Position 38194: 0.004939748913486707
Position 7154: 0.004885609882268519
Position 3360: 0.004774920139849777
Position 3194: 0.0046519942812549096
Position 6292: 0.004650899618694263
Position 3065: 0.004504571748222317
Position 34758: 0.004439329892088347
Position 18262: 0.004258759772737602
Position 15642: 0.004187220098636378
Position 9176: 0.004181531958300631
Position 12808: 0.003937160807903918
Position 15750: 0.003726954831258804
Position 10933: 0.003634040568733418
Position 9049: 0.0035615482199563343
Position 5706: 0.003517767377948667
Position 33609: 0.003509327327342844
Position 662: 0.0032859004105383794
Position 30164: 0.0030804648057973084
Position 12786: 0.003051423371224456
Position 15754: 0.0029253553259457727
Position 17105: 0.0028792645654998027
Position 7354: 0.002824723550827039
Position 10429: 0.0027106491149225596
Position 6679: 0.0026241383940451505
Position 16394: 0.002613649926991133
Position 11149: 0.002558387447767676
Position 3886: 0.0025199941830000875
Position 7889: 0.002498318534367983
Position 9296: 0.0024922764647025554
Position 6321: 0.0023632380042680127
Position 7427: 0.002352858327641388
Position 36535: 0.002344272540799908
Position 9441: 0.002332731846341697
Position 4974: 0.0022253627847685516
Position 15898: 0.002209812892615624
Position 17879: 0.0021090828425154072
Position 15861: 0.002080812993443466
Position 17577: 0.0018906258502671724
Position 14642: 0.0018779156335986512
Position 2478: 0.0018368996578016579
Position 25577: 0.0017922007648945356
Position 33552: 0.0017401322493773197
Position 32498: 0.0016363196867433128
Position 15964: 0.0016329720674718422
Position 9345: 0.0015924837426023423
Position 36502: 0.001579924070959491
Position 329: 0.0015635389596597412
Position 17212: 0.0015177336801034484
Position 37319: 0.001508443900858528
Position 36549: 0.001454564068352174
Position 7841: 0.0014405093173981097
Position 15996: 0.0013397055556542386
Position 36601: 0.0013304719443034676
Position 13440: 0.0013249899209902614
Position 6612: 0.001296065962246807
Position 36859: 0.0012170683689629138
Position 2886: 0.0011486020737523257
Position 11403: 0.0011333752100895333
Position 10584: 0.0011099692250423018
Position 22645: 0.0010304339746105048
Position 4812: 0.0009500738536179468
Position 19339: 0.0009208865181176892
Position 4335: 0.0008815730208520319
Position 34974: 0.0008806181088957933
Position 9132: 0.0007869990646299048
Position 1870: 0.0007233316498953613
Position 18868: 0.0007008803908614205
Position 9467: 0.0006807907313624075
Position 37102: 0.0006485084975908905
Position 17507: 0.000598075973841839
Position 5646: 0.0005450719367858314
Position 6130: 0.0005097495354649258
Position 5720: 0.00045681718973393856
Position 15545: 0.00044562354002427717
Position 33666: 0.0004387732046542616
Position 36792: 0.00038822469157089257
Position 18710: 0.00037689824671363603
Position 16876: 0.00035629235761261386
Position 36781: 0.00035269640101604253
Position 182: 0.0003267052108558282
Position 36638: 0.00030468044802381725
Position 18761: 0.0003035352644573481
Position 18820: 0.000297426993823269
Position 1812: 0.0002735444555114137
Position 253: 0.00025289250457457126
Position 16673: 0.00023308681420413805
Position 19334: 0.00022079287939735394
Position 34501: 0.00021661904406615446
Position 5272: 0.0002148425574035083
Position 1380: 0.00020965760589846928
Position 640: 0.00017654999896243474
Position 38215: 0.00017589267594889273
Position 676: 0.0001693808054262107
Position 1306: 0.00015610296058284342
Position 1832: 0.00015349054838049222
Position 956: 0.00015062236912392234
Position 487: 0.00014368966493155362
Position 38191: 0.00013097903228754518
Position 5441: 0.00012882459403346948
Position 1676: 0.00010927162160099564
Position 22767: 0.00010577680736632885
Position 1651: 9.915237105983092e-05
Position 34554: 9.905607036673426e-05
Position 24890: 9.750179021347652e-05
Position 58: 8.82421324177878e-05
Position 124: 8.481151419570487e-05
Position 1646: 5.705843348592805e-05
Position 644: 4.9109395128181395e-05
Position 1834: 4.832768269398879e-05
Position 1376: 4.5909830163102646e-05
Position 16540: 3.939380179885399e-05
Position 1912: 3.904274879304372e-05
Position 1004: 3.486168288749985e-05
Position 15634: 3.171209262186111e-05
Position 2493: 1.8507355060807125e-05
Position 401: 1.2493119578913222e-05
Position 22260: 1.2223080534324912e-05
Position 1948: 8.619274662806005e-06
Position 407: 8.123396419003392e-06
Position 36152: 6.368644096478199e-06
Position 3154: 5.691252178086666e-06
Position 22: 5.6364105035489295e-06
Position 2079: 5.355305147082339e-06
Position 514: 5.036334654875262e-06
Position 53: 4.528959378873202e-06
Position 242: 3.4440015300657245e-06
Position 1657: 2.3808686556853435e-06
Position 1001: 2.1467410096480214e-06
Position 1350: 1.6697750824027749e-06
Position 680: 1.6137128129458133e-06
Position 607: 1.5350645539484245e-06
Position 546: 1.3776652040959506e-06
Position 707: 1.3238213467866698e-06
Position 9: 1.2465031987907e-06
Position 1492: 1.2197963698123885e-06
