Gene = TFG
index = 1396
Annotated 5SS: [   54  4492 10681 19481 23295 27339 35554]
Annotated 3SS: [ 4264 10596 19333 23129 27197 35454 38770]
SMsplice 5SS: [  344 10681 19481 23295 27339 30108 35554]
SMsplice 3SS: [10596 19333 23129 27197 29982 35454 38770]
top_k =  500
Partition function (log Z): 2.8459401347546804

Sorted 5' Splice Sites (High to Low Probability):
Position 19481: 1.0000000000000004
Position 35554: 0.9877326630279037
Position 23295: 0.8168643781911207
Position 27339: 0.7640035021363082
Position 30108: 0.616552769705331
Position 10681: 0.5738231456028325
Position 37931: 0.5327210103278508
Position 4492: 0.5144401666037116
Position 344: 0.4752135424016319
Position 13566: 0.4412548769283232
Position 54: 0.42372317326536935
Position 33797: 0.4003622152430607
Position 32823: 0.33584397119921483
Position 10765: 0.2573707012888587
Position 19794: 0.24890243303134688
Position 27327: 0.22673056362731017
Position 37575: 0.2146749418358033
Position 29477: 0.15490209292061513
Position 23205: 0.14447512389874628
Position 20359: 0.12109766044632332
Position 33008: 0.10117043086625432
Position 31985: 0.0950005074925364
Position 918: 0.09478347322640747
Position 13693: 0.09256946378983502
Position 11138: 0.0884579192231125
Position 9686: 0.08437306153674749
Position 38077: 0.06607595478423707
Position 25392: 0.06286847695259128
Position 10920: 0.05936214641314212
Position 27738: 0.051604179140939496
Position 32812: 0.03717526385734878
Position 3546: 0.03710666819814623
Position 38188: 0.0363737139027279
Position 34055: 0.03072412635310043
Position 34137: 0.029110500922346103
Position 2165: 0.026248293004757506
Position 32933: 0.02432134035089215
Position 20122: 0.019338220852807925
Position 25905: 0.01876970177362251
Position 34676: 0.014140761652404996
Position 35539: 0.010802480514625077
Position 38700: 0.010722147408190967
Position 25941: 0.010692005409490758
Position 27505: 0.010096286673611643
Position 24521: 0.009047112881888234
Position 38867: 0.008868870022520564
Position 28059: 0.0077142605751586504
Position 38089: 0.007318323163400069
Position 34449: 0.006919806912984126
Position 11102: 0.006917833620698762
Position 211: 0.006048750022591141
Position 25141: 0.0041145017619689615
Position 444: 0.0040179807611661275
Position 32557: 0.003698066079357373
Position 37894: 0.003540026995112083
Position 4225: 0.003345456800683652
Position 10899: 0.0030323620899850847
Position 36022: 0.0030248125997027514
Position 29636: 0.002846706599438484
Position 3563: 0.0022766815623535223
Position 37924: 0.0021562148867264926
Position 38146: 0.0019726217677475256
Position 1691: 0.0017606250659606062
Position 7605: 0.0016469360101723878
Position 37809: 0.0015614530940292696
Position 8943: 0.0013023362806998606
Position 3362: 0.0012434818384338615
Position 35964: 0.0012340381777963291
Position 2371: 0.0010583696003600058
Position 37834: 0.0009723448554623177
Position 38299: 0.0008198246897014948
Position 32493: 0.0008146211469253557
Position 35562: 0.0007619651146708448
Position 35534: 0.0006637939332333313
Position 39035: 0.0006541587466451678
Position 28938: 0.00046220243187875497
Position 483: 0.0004086842022900963
Position 36318: 0.00037404515530843656
Position 456: 0.0001982564105347986
Position 37838: 0.00013658537676077085
Position 1008: 8.580434394986377e-05
Position 714: 6.958114200846626e-05
Position 500: 5.7531597867374235e-05
Position 1499: 3.5066700821688896e-05
Position 35656: 6.370479164419544e-07
Position 169: 4.836197345092736e-07
Position 35546: 3.1459608053183986e-07
Position 644: 1.986672164308679e-07
Position 136: 1.9336970636923191e-07
Position 421: 1.7064820213261833e-07
Position 379: 1.6814663295275567e-07
Position 664: 6.902536354006844e-08
Position 58: 4.8378687988522795e-08
Position 365: 4.755247517990554e-08
Position 219: 3.912680293417425e-08
Position 566: 3.694756136908865e-08
Position 287: 3.437491514351573e-08
Position 757: 9.056478272254169e-09
Position 149: 6.029734638359534e-09
Position 164: 3.441264557428236e-09
Position 116: 4.6210251630964215e-10
Position 36: 2.582703497518213e-10
Position 47: 9.918315276398992e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19333: 1.0000000000000004
Position 35454: 0.9997893831101573
Position 27197: 0.9786933519954506
Position 38770: 0.9677272227799866
Position 23129: 0.9177321511799685
Position 10596: 0.8244227964555458
Position 29982: 0.5854369673312679
Position 13484: 0.5338243407181583
Position 37867: 0.3840014802269376
Position 33585: 0.349275462154549
Position 32701: 0.32166811446342786
Position 4416: 0.2169569171684242
Position 37437: 0.20785230112971273
Position 4275: 0.20013384273782725
Position 37730: 0.14883126935086088
Position 29394: 0.13507357557721203
Position 32777: 0.12990897357803566
Position 19651: 0.12139088467320779
Position 20174: 0.1210976604463233
Position 19613: 0.11586246083964369
Position 9587: 0.08437306153674753
Position 31869: 0.08141356269116513
Position 34000: 0.06675443418843069
Position 11010: 0.05635202237493561
Position 37982: 0.05213907235583809
Position 32859: 0.04693391823224658
Position 38035: 0.046781381551068264
Position 4395: 0.04542608147676501
Position 25252: 0.04537951174914487
Position 23070: 0.04355047127617939
Position 33468: 0.04342816737027883
Position 10810: 0.04313933549452261
Position 27662: 0.03952696670684172
Position 11031: 0.0390237304688756
Position 25849: 0.029461707183113264
Position 3239: 0.026561883739135875
Position 4319: 0.026098776378567036
Position 37846: 0.022626454384643408
Position 10758: 0.021840452778298238
Position 20042: 0.019338220852807935
Position 29214: 0.015912962200389954
Position 2123: 0.014501074176936019
Position 31772: 0.013586944801371294
Position 4289: 0.013129256829969453
Position 19697: 0.011649087518495384
Position 27564: 0.011605026641679788
Position 25340: 0.011141647084198755
Position 34486: 0.010216255986498777
Position 30074: 0.009251351418049298
Position 27263: 0.009225742808436577
Position 24386: 0.009047112881888234
Position 38480: 0.009014171442507787
Position 29925: 0.00851217856645865
Position 39120: 0.007883106031974701
Position 4107: 0.0077385865531992525
Position 33363: 0.007658585718232823
Position 30058: 0.007574364947250902
Position 27891: 0.006773455945778912
Position 4264: 0.0067544955487779685
Position 3264: 0.00643367910233337
Position 25302: 0.006347318119247663
Position 27218: 0.0061749052679404
Position 29276: 0.006003540609063204
Position 27443: 0.005785250404737176
Position 36265: 0.005499558488672436
Position 29964: 0.005276817384722368
Position 37501: 0.004695032358234033
Position 37756: 0.004586968034195219
Position 2000: 0.004520257457103335
Position 32428: 0.004512687226282728
Position 38522: 0.004204367862829909
Position 10858: 0.0041857706664517064
Position 24976: 0.0041145017619689615
Position 34446: 0.003924505665906219
Position 37791: 0.003397107818475982
Position 3365: 0.003290773395372237
Position 3433: 0.003272234236959671
Position 39359: 0.002911723315411609
Position 35848: 0.0029036893032652147
