Gene = GPATCH4
index = 612
Annotated 5SS: [  75 2516 3063 3257 3449 5097 5403]
Annotated 3SS: [2378 2988 3163 3361 5004 5351 5633]
SMsplice 5SS: [  75 3063 3257 5097 5403]
SMsplice 3SS: [2988 3163 5004 5234 5633]
top_k =  500
Partition function (log Z): 2.5001438198965404

Sorted 5' Splice Sites (High to Low Probability):
Position 3257: 0.9909895386621946
Position 75: 0.9671849789287501
Position 5403: 0.7863669975383812
Position 3063: 0.6874942490779056
Position 5097: 0.6230750617691441
Position 3684: 0.5571441757538067
Position 4345: 0.27898472124467844
Position 3449: 0.22693899029351158
Position 2516: 0.1443701046529554
Position 3087: 0.13811384650950376
Position 4651: 0.11111247709657426
Position 5911: 0.10933086437324736
Position 4891: 0.09315515599230596
Position 5320: 0.08901752562338719
Position 377: 0.07685388805857438
Position 4664: 0.07573768687088245
Position 2895: 0.050386481300565486
Position 3933: 0.04757106554764289
Position 3689: 0.03984181355420531
Position 653: 0.03826127311870813
Position 4846: 0.03139738812720756
Position 6215: 0.02967011251150422
Position 5126: 0.025297473027870672
Position 5930: 0.023927340460020784
Position 2403: 0.021233918871849784
Position 2871: 0.018210181200623173
Position 4368: 0.016148020225860357
Position 3465: 0.014176579735756053
Position 6335: 0.012883733155743777
Position 681: 0.011236624778489458
Position 132: 0.010085202446095827
Position 2283: 0.008704838605154714
Position 3939: 0.00615979299711063
Position 3858: 0.004776394692073726
Position 4783: 0.003996509965557323
Position 3909: 0.003880706861396426
Position 35: 0.0029611012123737816
Position 3461: 0.002816553639757128
Position 1679: 0.002757028836832173
Position 6405: 0.0024118276703786147
Position 667: 0.002115637340841152
Position 171: 0.0018971043683351895
Position 1644: 0.001660337254968472
Position 5196: 0.001478570797850513
Position 3239: 0.0013096922126493743
Position 2859: 0.001225384732411728
Position 3634: 0.001173535805082096
Position 3016: 0.0011543098741018352
Position 5413: 0.001093767960219687
Position 2847: 0.0009991029486568126
Position 1145: 0.0009853888703944792
Position 570: 0.0007911193758877446
Position 3524: 0.00068729544186432
Position 1898: 0.0006554587528471669
Position 323: 0.0005014615759213866
Position 3036: 0.0004782832085549633
Position 3439: 0.00046864473150835996
Position 2834: 0.0004311267944384811
Position 657: 0.0003963820953433049
Position 3342: 0.0003426898997615119
Position 3821: 0.00029780192511800536
Position 3123: 0.00025106257822597153
Position 5381: 0.00019232437011843293
Position 3430: 0.00018352082047925084
Position 838: 0.00011468024574491067
Position 103: 0.0001117748030869207
Position 3095: 0.00010824849603989842
Position 100: 9.127318443116398e-05
Position 3310: 9.054546417271067e-05
Position 3073: 6.965661230409768e-05
Position 881: 6.474137804716524e-05
Position 244: 6.162900904911411e-05
Position 618: 5.982688461739617e-05
Position 2455: 4.877871275479274e-05
Position 528: 3.724202303329071e-05
Position 1919: 3.573161578452082e-05
Position 3496: 2.8184843279364618e-05
Position 826: 2.525400317407231e-05
Position 2170: 2.2121952971149215e-05
Position 3655: 1.750372754788856e-05
Position 3473: 1.591867077997509e-05
Position 3677: 7.802624931260583e-06
Position 146: 6.5219426388242106e-06
Position 3703: 4.1506679657700415e-06
Position 30: 3.858171925941939e-06
Position 482: 3.363691634685521e-06
Position 427: 2.9484047347968065e-06
Position 437: 1.532698029838772e-06
Position 311: 7.527962718149649e-07
Position 405: 6.0908918170338e-07
Position 290: 5.686553939081425e-07
Position 313: 3.208236709436838e-07
Position 253: 9.636817864857177e-08
Position 160: 9.015873758959636e-08
Position 46: 8.480321439121185e-08
Position 970: 6.82068936707224e-08
Position 465: 4.724351622086956e-08
Position 358: 1.927299328463779e-08
Position 106: 6.893292626814923e-09
Position 302: 1.6102055429886496e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3163: 0.993734722386887
Position 5234: 0.8584667780228625
Position 2988: 0.8071080466459923
Position 5004: 0.6601750032165467
Position 5633: 0.6156444608295786
Position 3597: 0.5055443685923449
Position 3361: 0.24230643447738254
Position 4192: 0.19266878544754248
Position 6535: 0.15135325839877045
Position 4524: 0.1295744653385847
Position 4772: 0.12643894980417092
Position 2378: 0.12316010082056607
Position 5570: 0.12074551463553944
Position 5487: 0.10437376092879336
Position 4283: 0.08315242208206833
Position 3806: 0.07469599937224414
Position 2678: 0.063978060781473
Position 6158: 0.05989302207549829
Position 3544: 0.05639309807323944
Position 551: 0.046467309519995545
Position 236: 0.03678666597545391
Position 4344: 0.029573879545229546
Position 2452: 0.028109832346615658
Position 3560: 0.021665719284764386
Position 4449: 0.020564286918736567
Position 6020: 0.01866242738065793
Position 5023: 0.016612503522755576
Position 5351: 0.015579360753978751
Position 5745: 0.01502342272273665
Position 282: 0.013823311770051496
Position 6718: 0.013472087652463568
Position 2074: 0.011650599642655229
Position 4554: 0.009674148790228652
Position 3516: 0.009606823778404853
Position 4259: 0.00946910275912652
Position 5833: 0.009065870298202707
Position 322: 0.007175971206155481
Position 2950: 0.006735261576587045
Position 5526: 0.005968987431742664
Position 5716: 0.005702205533402389
Position 4064: 0.0055950919696927115
Position 5290: 0.005068815688670783
Position 2894: 0.004509022237581276
Position 497: 0.004496344910529208
Position 4776: 0.0035332738262468105
Position 4650: 0.0034980219128204113
Position 4061: 0.003422777386412399
Position 2655: 0.0031715458270274734
Position 2777: 0.0028844254811507056
Position 3167: 0.002857535314408591
