Gene = TFB2M
index = 1395
Annotated 5SS: [  499  1979  8944  9752 15112 17780 21804]
Annotated 3SS: [ 1889  8789  9602 15021 17716 21642 25121]
SMsplice 5SS: [  499 17780 21804 25387]
SMsplice 3SS: [17716 21642 25121 25547]
top_k =  500
Partition function (log Z): -10.132048085043927

Sorted 5' Splice Sites (High to Low Probability):
Position 17780: 0.996767852596765
Position 499: 0.9928572415252674
Position 21804: 0.9690001917540838
Position 8944: 0.4268942280112027
Position 25387: 0.3469816398382113
Position 2000: 0.3168530017763592
Position 9752: 0.22867850664276623
Position 18038: 0.1896655925962603
Position 6600: 0.16868051707448808
Position 1979: 0.09450891720267675
Position 2026: 0.07338895051423738
Position 7798: 0.05182019895848388
Position 153: 0.04533969094266177
Position 6641: 0.0226562657290756
Position 1798: 0.020987221856340072
Position 5208: 0.020900735013387763
Position 3790: 0.020463840592030054
Position 7870: 0.009625423221697772
Position 15: 0.009443134093508094
Position 4117: 0.00913460037465232
Position 6376: 0.009053479299425321
Position 111: 0.0086560019636496
Position 6329: 0.007741150145692275
Position 3311: 0.00698185302188937
Position 5885: 0.006371142387797677
Position 4625: 0.004215592598426268
Position 7536: 0.001969188172856408
Position 137: 0.0016879058075717941
Position 130: 0.0015691095916668851
Position 247: 0.0012581652816815044
Position 7565: 0.0011708017700558639
Position 6673: 0.0010655859551469147
Position 266: 0.0008606512018577189
Position 1414: 0.0005667205768754557
Position 125: 0.0005560266677436611
Position 408: 0.00047546646919194546
Position 140: 0.0002534594356932742
Position 44: 0.00023518693509189467
Position 958: 0.0001823656436350544
Position 873: 0.00017361457821061656
Position 188: 0.00013881713168278505
Position 463: 0.00013579334079529513
Position 1446: 6.762410087884644e-05
Position 8988: 6.520193401677343e-05
Position 9421: 6.261872686881061e-05
Position 201: 5.421083048640811e-05
Position 9313: 5.414099731818196e-05
Position 846: 4.8909992951195674e-05
Position 10105: 4.283097770897187e-05
Position 66: 3.836618274934269e-05
Position 503: 3.8340361868626476e-05
Position 549: 2.8373486878884554e-05
Position 690: 2.6959576119386827e-05
Position 1352: 2.5569147316369775e-05
Position 810: 2.210753995302784e-05
Position 1254: 2.0313214427891615e-05
Position 980: 1.8399291193274234e-05
Position 1569: 1.634367597295225e-05
Position 1312: 1.628545770878028e-05
Position 949: 1.5028629995006586e-05
Position 104: 1.0695016327794218e-05
Position 954: 9.147330415693659e-06
Position 1831: 8.734633360475514e-06
Position 1612: 8.423742469567822e-06
Position 64: 2.5491014727920844e-06
Position 198: 1.60278678198772e-06
Position 6380: 1.2045130736368713e-06
Position 4195: 7.598864730755078e-07
Position 2300: 4.6476063722720905e-08
Position 2389: 2.6855759162308505e-08
Position 310: 1.2514744486709043e-08
Position 530: 4.742134925050802e-09
Position 567: 1.0110861061597337e-09
Position 488: 2.020362283165634e-10
Position 1198: 1.5386269905994243e-10
Position 338: 8.279680250730716e-11
Position 377: 2.797502544438891e-11
Position 722: 4.380907665540806e-12
Position 403: 1.518547415803586e-12
Position 683: 1.2390215130476571e-12
Position 622: 9.171099869874332e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 17716: 0.9978585824826898
Position 21642: 0.9928563298791646
Position 25121: 0.621074391312619
Position 25547: 0.49983293650619187
Position 1889: 0.4667243366571056
Position 8789: 0.41188916933551256
Position 9602: 0.22867850664276623
Position 6507: 0.19093653660198479
Position 17893: 0.1907503968674471
Position 24821: 0.14901922844327886
Position 264: 0.038683206477846045
Position 7735: 0.032297722928568307
Position 335: 0.026679004514701794
Position 7456: 0.017829328271919104
Position 22077: 0.01682486938236058
Position 6146: 0.016805501438759494
Position 21896: 0.015792386507508336
Position 8850: 0.015515218229240355
Position 7732: 0.014484533401485105
Position 5116: 0.013255060582046832
Position 1909: 0.010523551006565211
Position 1752: 0.010331928544430342
Position 3732: 0.008085632446300001
Position 3709: 0.007785112987100633
Position 22583: 0.006789175137901613
Position 24710: 0.006648844302434122
Position 5807: 0.0060844360678256265
Position 4067: 0.00586673984875287
Position 3240: 0.005528794416971822
Position 3694: 0.004610644107614719
Position 1784: 0.0035414740020972926
Position 4507: 0.0031641687925962132
Position 1797: 0.003134331621751762
Position 358: 0.0031050572404616975
Position 5052: 0.002867472156236934
Position 19421: 0.002826718446413126
Position 1708: 0.0025870817191237434
Position 1680: 0.002233464713550667
Position 3964: 0.002163656067492914
Position 5070: 0.0019433243039825117
Position 5184: 0.0014355690599861346
Position 5094: 0.0014042165381600313
Position 6512: 0.0011886377384739415
Position 3273: 0.0011681528326599924
Position 10759: 0.001161796771712039
Position 3961: 0.000806768503776568
Position 1309: 0.0007427204335625321
Position 1659: 0.0007246759980442107
Position 4527: 0.0005468850614412122
Position 4547: 0.0005190901448577631
Position 6433: 0.00040616450604358354
Position 5803: 0.00036101115002040853
Position 616: 0.00031669215364540107
Position 4015: 0.00031587975333402453
Position 3276: 0.00029452200260202187
Position 1598: 0.00019425801296864666
Position 1610: 0.0001451837839425717
Position 9126: 0.00013985366387120855
Position 1387: 0.0001230569275215516
Position 1311: 0.00010953097064883949
Position 1922: 9.659435695644252e-05
Position 1378: 9.401049420857928e-05
Position 1650: 7.779973805833943e-05
Position 1685: 7.194690766432925e-05
Position 845: 6.404762033502822e-05
Position 9880: 5.9109102707090316e-05
Position 9217: 4.145520615974933e-05
Position 1513: 4.133666014961859e-05
Position 1239: 3.3669579031706506e-05
Position 639: 3.228632902978346e-05
Position 1194: 3.119280975678095e-05
Position 10755: 3.0473676310987835e-05
Position 9835: 2.7900430423000712e-05
Position 1115: 2.7279244720087864e-05
Position 1554: 2.6902445637239933e-05
Position 9054: 2.1885045089199127e-05
Position 1755: 2.1600461137948397e-05
Position 1643: 1.8426833724789116e-05
Position 779: 1.5408217122157664e-05
Position 10779: 1.2988349845069877e-05
Position 1556: 1.194420517121616e-05
Position 1315: 1.0874592074387003e-05
Position 1757: 1.0012135010115521e-05
Position 1034: 8.426480808309167e-06
Position 2120: 7.111520420584638e-06
Position 1413: 6.868454310661464e-06
Position 622: 6.284750016119962e-06
Position 1052: 5.780819360216154e-06
Position 1826: 4.826316481186812e-06
Position 1562: 4.647752604651936e-06
Position 1481: 3.333476936534723e-06
Position 1418: 2.8367347845699607e-06
Position 3172: 2.4715907529360045e-06
Position 1840: 2.2875824684648507e-06
Position 287: 2.2783439849151634e-06
Position 781: 2.257072576303187e-06
Position 2369: 2.0131807144840956e-06
Position 914: 1.8264387122892713e-06
Position 3183: 1.6963704031172455e-06
Position 578: 1.58608622703951e-06
Position 2632: 1.5354772715616976e-06
Position 5661: 1.4752744934878135e-06
Position 2747: 1.4679869837910384e-06
Position 198: 8.795590614733138e-07
Position 273: 8.708215674091453e-07
Position 5995: 6.907656308827503e-07
Position 1166: 6.837624589544123e-07
Position 1212: 6.539589067988855e-07
Position 805: 5.277759718617118e-07
Position 421: 5.141335293414503e-07
Position 894: 4.952864625895721e-07
Position 4768: 4.4217450669382055e-07
Position 140: 4.207664035342862e-07
Position 2084: 3.858203761362087e-07
Position 2722: 1.5233740506269943e-07
Position 2557: 1.3903694473469855e-07
Position 2197: 1.1784378927915553e-07
Position 2277: 4.6735478191140594e-09
Position 2253: 3.327038960884261e-09
Position 2191: 1.3802440883622868e-09
Position 1990: 6.689224121294944e-10
Position 1978: 1.8201995941132372e-10
Position 463: 1.3348555433224805e-10
Position 1934: 9.22366983603283e-11
Position 401: 5.50073403787633e-11
Position 466: 5.200491349559784e-11
Position 301: 4.935960078885619e-11
Position 383: 4.6890393428554656e-11
Position 223: 4.5753137127417756e-11
Position 713: 3.626076266314916e-11
Position 757: 3.26052200220659e-11
Position 143: 2.3105251096202217e-11
Position 374: 2.1691044678283217e-11
Position 388: 1.7486982786158718e-11
Position 98: 1.514270343271433e-11
Position 370: 1.2060586516973602e-11
Position 488: 1.1850417329893508e-11
Position 152: 8.5154508660426e-12
Position 393: 7.697024832130483e-12
Position 994: 4.759669795172447e-12
Position 177: 3.1038974113641007e-12
Position 182: 1.9262513792225165e-12
Position 431: 1.3942487043890754e-12
Position 165: 1.1237945924336764e-12
Position 175: 1.3453939115695163e-13
Position 695: 4.330744012448633e-14
Position 922: 2.5536007781009575e-14
Position 868: 2.479791135226008e-14
Position 725: 6.897334406016482e-15
Position 498: 4.771342430412405e-16
Position 651: 2.6594444943898813e-16
