Gene = AL589765.1
index = 60
Annotated 5SS: [  942  1565  3132  4097  9256 11730 17189 18461]
Annotated 3SS: [ 1404  3035  3986  9162 11652 17141 18332 19054]
SMsplice 5SS: [  382  3132  4097  9256 11188 11730 13806]
SMsplice 3SS: [ 3035  3986  9162 11099 11652 13705 19054]
top_k =  500
Partition function (log Z): -4.6741748710531645

Sorted 5' Splice Sites (High to Low Probability):
Position 4097: 0.9546009462224104
Position 11730: 0.9077035234326608
Position 9256: 0.8634169393224648
Position 13806: 0.6968755462842469
Position 382: 0.6636487186101269
Position 11188: 0.6382122037545729
Position 58: 0.5391718814814989
Position 1565: 0.3526335188778786
Position 18461: 0.265621317655684
Position 10790: 0.2395899754552516
Position 8840: 0.23388253442575138
Position 14303: 0.19492348592567615
Position 4280: 0.1924096443152448
Position 17403: 0.10940323172220424
Position 17189: 0.08430528571773706
Position 5878: 0.061918283745113954
Position 10304: 0.041164322023556535
Position 11504: 0.03990715182256656
Position 607: 0.03591344785712522
Position 619: 0.03420022343885193
Position 95: 0.032315008437705614
Position 14221: 0.032074970989734
Position 17247: 0.03068749038927448
Position 634: 0.02880085383137818
Position 39: 0.028098211067750928
Position 10199: 0.026429070470350008
Position 11192: 0.025215305628791016
Position 1048: 0.024451576426909417
Position 411: 0.020638907729065393
Position 947: 0.018275093586435382
Position 12481: 0.01670339918463357
Position 10710: 0.014467372066720961
Position 14351: 0.013354061025185623
Position 4789: 0.012698682771757517
Position 18043: 0.011418359364989767
Position 9454: 0.010290913190657421
Position 312: 0.008179694427978234
Position 15572: 0.007227458604921338
Position 4054: 0.007163318865950826
Position 12269: 0.006179371272291099
Position 9446: 0.0052610343123695785
Position 9284: 0.005029505610419048
Position 1166: 0.004740093945155845
Position 1951: 0.004711831220415439
Position 14041: 0.004701077524382197
Position 4067: 0.0041943791518434664
Position 81: 0.0038378960173021085
Position 4224: 0.0037810578393783394
Position 1776: 0.0032869850205270034
Position 793: 0.0031356107067998643
Position 10319: 0.002545936408994736
Position 3136: 0.002259145301220608
Position 4527: 0.002194034265403573
Position 2926: 0.001659000959876682
Position 787: 0.001656378974845974
Position 552: 0.0013414045559867018
Position 430: 0.001339385069276755
Position 18031: 0.0011513010874885084
Position 3100: 0.001037418220620563
Position 13818: 0.0009914386691272765
Position 1340: 0.0008151759608674204
Position 904: 0.0007674229977465683
Position 46: 0.0007334656755548291
Position 4085: 0.0005810751741436333
Position 1061: 0.0005225933017450259
Position 276: 0.00039350309755886503
Position 34: 0.00036901613230864305
Position 763: 0.0003360659334188873
Position 208: 0.00032401051244336217
Position 2549: 0.00030023076952478235
Position 2838: 0.0002742214923685617
Position 49: 0.0002177783791307237
Position 920: 0.00019543493364831735
Position 1156: 0.0001463918947934964
Position 4379: 6.719553393297934e-05
Position 69: 6.035411830308436e-05
Position 14280: 4.0003351541845895e-05
Position 4371: 3.1450514425837484e-05
Position 4392: 9.447511118507774e-06
Position 4178: 8.79775268791967e-06
Position 4753: 4.780284869230541e-06
Position 324: 2.9519362290832596e-06
Position 239: 1.5640060688738635e-06
Position 233: 1.350080992718207e-06
Position 560: 4.1006755441483617e-07
Position 377: 3.553193338610579e-07
Position 569: 2.147226823018493e-07
Position 437: 1.892002584513614e-07
Position 266: 1.8221370083626617e-07
Position 371: 2.398128811484545e-08
Position 244: 5.74354730775618e-09
Position 329: 4.1794604066336215e-11
Position 336: 3.5817558027819457e-13
Position 357: 1.8337434451884078e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3986: 0.9987422782473176
Position 9162: 0.7552717380386117
Position 13705: 0.7035134433508335
Position 11652: 0.6876664602182017
Position 19054: 0.6712974188990436
Position 11099: 0.6355041592854639
Position 18332: 0.3078972712920949
Position 195: 0.30424487426707714
Position 10619: 0.25845184116204073
Position 14088: 0.17633980822148365
Position 8640: 0.1759403002369379
Position 11580: 0.1543324303233669
Position 4187: 0.14752354699672846
Position 18302: 0.1350251781093585
Position 1404: 0.12246732580493123
Position 17141: 0.11537338531925521
Position 9084: 0.11268291814463476
Position 312: 0.10207908867776858
Position 14172: 0.10186445342876406
Position 17318: 0.09981288762982637
Position 1460: 0.09328099676610623
Position 11596: 0.06708822709971159
Position 15389: 0.06519862688990916
Position 8815: 0.05843402293845106
Position 1248: 0.052675611390303766
Position 10120: 0.041975754273441176
Position 11345: 0.03990782158310203
Position 5816: 0.039486682200433595
Position 1382: 0.03921328620078451
Position 10217: 0.02858753347917765
Position 10843: 0.024313929394757454
Position 12133: 0.023992391703206623
Position 16963: 0.023338564811942634
Position 505: 0.021251014030401024
Position 9351: 0.01557912946553345
Position 17697: 0.01256966045247828
Position 4205: 0.012089904015544781
Position 842: 0.01010616370484338
Position 1276: 0.009499611791823258
Position 4671: 0.009080964716816178
Position 5452: 0.008067586597276851
Position 903: 0.0076805331417348684
Position 5536: 0.007672612120440021
Position 12413: 0.006033994440204071
Position 16243: 0.006015088221140895
Position 695: 0.005615465166308509
Position 5478: 0.005615389695685015
Position 13916: 0.005468934045599594
Position 516: 0.005435642555047873
Position 1367: 0.005373204236775216
Position 786: 0.005124957040679091
Position 12325: 0.004810184943551816
Position 4752: 0.003648807693182827
Position 18533: 0.0036229907743574466
Position 329: 0.003437443914477806
Position 1379: 0.003333451867764495
Position 3035: 0.003296563521841169
Position 4130: 0.0031030138889072663
Position 1589: 0.002938100373333422
Position 1288: 0.002396986544675432
Position 1429: 0.0023477023301794247
Position 1003: 0.002255083598249469
Position 14387: 0.002252990962578083
Position 1099: 0.001769536846269124
Position 11852: 0.0016865450067681932
Position 2858: 0.0016590009598766813
Position 4308: 0.00155069085058524
Position 4148: 0.0015473794217709391
Position 1869: 0.0015320610977793846
Position 16329: 0.0012670997098424325
Position 1522: 0.0011896843641783547
Position 14197: 0.001175334641290828
Position 5850: 0.0010884664834165034
Position 1892: 0.0010703686318616478
Position 13491: 0.0010456047002945711
Position 1834: 0.0009595446286197061
Position 276: 0.0009329122860290423
Position 1761: 0.0009244882405874998
Position 410: 0.0009134895235775538
Position 15414: 0.000761001029306514
Position 16346: 0.000736376843101961
Position 1468: 0.000674488716013565
Position 1480: 0.0005937619039422982
Position 227: 0.0005609350364966605
Position 13842: 0.00048705399203132155
Position 136: 0.0004520312591146478
Position 12300: 0.00040956999828447595
Position 197: 0.00040829306299488557
Position 942: 0.0003872271079685622
Position 217: 0.000363257884787151
Position 12672: 0.0003608984302146662
Position 1624: 0.00034671573964086433
Position 158: 0.0003411169010391517
Position 13306: 0.00030827443357342086
Position 2288: 0.00030023076952478245
Position 132: 0.00029446667413305413
Position 2720: 0.0002742214923685618
Position 1775: 0.0002266529546830043
Position 4409: 0.00016532661928502372
Position 12031: 0.00016116439232368874
Position 4374: 0.00013133763960549536
Position 428: 0.0001251257289332605
Position 4412: 0.00010224520871288936
Position 759: 8.319374759443838e-05
Position 144: 7.388627809139674e-05
Position 336: 5.915096048532597e-05
Position 4012: 5.528746508147324e-05
Position 1044: 5.476395296058801e-05
Position 149: 4.65615688420822e-05
Position 9752: 4.421059232753094e-05
Position 10272: 4.2822052765841465e-05
Position 803: 3.119424985645419e-05
Position 284: 3.0514523676078727e-05
Position 4322: 2.8746442567173337e-05
Position 6259: 2.2310821416537167e-05
Position 3946: 2.188854202230487e-05
Position 797: 1.5753813875336255e-05
Position 7311: 1.2056966238196705e-05
Position 946: 1.0929089410911485e-05
Position 1151: 8.547297410506167e-06
Position 6223: 8.346098685536164e-06
Position 230: 7.914853725564253e-06
Position 445: 6.48277644923263e-06
Position 4478: 5.925685342503524e-06
Position 4916: 5.350278618778239e-06
Position 1084: 3.58076841608916e-06
Position 6540: 3.4705088809520134e-06
Position 4169: 2.8668333127552293e-06
Position 4496: 2.7009788291193243e-06
