Gene = GCSAM
index = 581
Annotated 5SS: [ 214 2861 5289 6319 8080]
Annotated 3SS: [2791 5243 6271 8050 9532]
SMsplice 5SS: [  214   669  6319 10070]
SMsplice 3SS: [  394  6271  9976 10482]
top_k =  500
Partition function (log Z): -4.592420153901861

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.9187382382712013
Position 10070: 0.8057598784444141
Position 6319: 0.7599429121735114
Position 669: 0.6598467420788622
Position 7768: 0.37958760078105236
Position 4804: 0.33650687231286575
Position 3442: 0.31872776114710694
Position 8228: 0.2934469794088922
Position 8080: 0.29311715289062157
Position 4184: 0.2799254996224928
Position 5289: 0.17198297024388173
Position 10603: 0.13038566847644997
Position 4284: 0.12532495227542484
Position 2861: 0.11663958614738736
Position 6480: 0.08042023303515573
Position 420: 0.08024562658100028
Position 10110: 0.0534706669574261
Position 2913: 0.05015943482753939
Position 8201: 0.047874940955982215
Position 2621: 0.030890986436458198
Position 5351: 0.025389780067652065
Position 918: 0.023809802320764305
Position 10388: 0.022031675952974436
Position 6194: 0.02050169525161433
Position 4598: 0.02045312463907554
Position 331: 0.01987116617358576
Position 6167: 0.017600026022680255
Position 10397: 0.015316184417753578
Position 4299: 0.014484260969793234
Position 146: 0.012516173572333103
Position 10666: 0.01179387155394981
Position 472: 0.011028399993341752
Position 4259: 0.010618266531129341
Position 6853: 0.009454596463424978
Position 2942: 0.008823483212055545
Position 4155: 0.008600273946350887
Position 6445: 0.006366030074955921
Position 2205: 0.00618493039779911
Position 6584: 0.005691223392404238
Position 6155: 0.004688215267653593
Position 10093: 0.0039890654600305735
Position 3599: 0.0027926184204384794
Position 566: 0.002433292799250958
Position 3618: 0.0023148374459015914
Position 449: 0.00168384707881476
Position 4601: 0.0009793048279042433
Position 2565: 0.0006100266489285586
Position 4828: 0.0005976504136733387
Position 316: 0.0004367729006554566
Position 297: 0.0003675416864629948
Position 485: 0.00020364784284230108
Position 290: 0.00017252601519319473
Position 323: 0.00012877604586587822
Position 679: 2.7679614464476842e-05
Position 310: 2.1321361437113587e-05
Position 218: 1.144744460164354e-05
Position 119: 1.1342077862470993e-05
Position 231: 1.0702943182220624e-05
Position 74: 9.8222467670352e-06
Position 104: 9.007612254614995e-06
Position 143: 5.740222800025084e-06
Position 956: 2.9082324795696666e-06
Position 1604: 2.4240640914159005e-06
Position 395: 2.301951933007932e-06
Position 1669: 1.5244786152588529e-06
Position 1047: 1.236431523681879e-06
Position 326: 2.851850290545429e-07
Position 111: 2.1024905081322163e-07
Position 62: 3.403139308970213e-08
Position 602: 4.661290315921579e-09
Position 930: 7.238779001558011e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9976: 0.8930065187590016
Position 6271: 0.8386874021206248
Position 10482: 0.6973256501568933
Position 394: 0.6111273901290851
Position 8050: 0.5390767443934016
Position 4138: 0.38618855407029784
Position 7694: 0.33994856096319664
Position 4706: 0.31895343384887126
Position 3340: 0.23374133960769888
Position 10845: 0.15793142063856344
Position 2791: 0.11354592659846122
Position 5048: 0.09157023697172004
Position 5243: 0.07634467370915936
Position 7905: 0.06000163419862021
Position 11534: 0.05968787972435393
Position 2785: 0.058132122665928265
Position 589: 0.05618111884721046
Position 10933: 0.05571954169050324
Position 5893: 0.042789936541948174
Position 8079: 0.03633072730208653
Position 7600: 0.03319571800113868
Position 4081: 0.02823110162615064
Position 3166: 0.02800585852805519
Position 10285: 0.027603271372694558
Position 2431: 0.0258024893592236
Position 4454: 0.025022363232363853
Position 11849: 0.021449452579111527
Position 5076: 0.02019771953952508
Position 3999: 0.01922184066260406
Position 11624: 0.01773168337796916
Position 10878: 0.01618938870672304
Position 7854: 0.015364480678277873
Position 3264: 0.015156087362464914
Position 3215: 0.013200449212043332
Position 3209: 0.012319831406922659
Position 371: 0.011246238758141415
Position 10764: 0.010537462003131751
Position 562: 0.00980211095012331
Position 10190: 0.009419860851191853
Position 6397: 0.009318363784970836
Position 4963: 0.00926012009112926
Position 484: 0.009042631252472925
Position 4626: 0.008799857074140183
Position 519: 0.007424756341247643
Position 11650: 0.007412464858835078
Position 6473: 0.007372200846148635
Position 412: 0.007224740730925206
Position 10138: 0.006492314881813898
Position 3357: 0.005995736233470423
Position 11886: 0.005623519680584314
Position 4720: 0.005085533913568433
Position 3493: 0.00502062455420063
Position 12233: 0.0049537471920406695
Position 6778: 0.004912686164272509
Position 7640: 0.004773114261474676
Position 1939: 0.004739796850705155
Position 4020: 0.004620243739063377
Position 6689: 0.004436890052939416
Position 10511: 0.004429602997619827
Position 3414: 0.004315797253567219
Position 7967: 0.004311569797729821
Position 2376: 0.0041805050129744715
Position 11445: 0.003975386056867166
Position 884: 0.003928370497898819
Position 8416: 0.0038372097270246547
Position 798: 0.003452576169286774
Position 8318: 0.0033747345186787526
Position 10796: 0.0032040474729161275
Position 773: 0.00317553283118445
Position 6476: 0.003061195520265494
Position 3378: 0.0028973137018025574
Position 820: 0.002253485612316993
Position 7479: 0.0017082541828910816
Position 8703: 0.0014940278565605653
Position 3194: 0.0013976684421193424
Position 2502: 0.0011903708278149158
Position 833: 0.0011440057540003138
Position 3313: 0.0011424294810607148
Position 7571: 0.0011363547920521867
Position 602: 0.0010929494584537341
Position 565: 0.0010844275172898345
Position 2063: 0.0010831138079583974
Position 2650: 0.0009267407153283301
Position 4232: 0.0008633042121297475
Position 2451: 0.0008238351683158804
Position 9722: 0.0007434245441296323
Position 11306: 0.000707905200792996
Position 803: 0.00064273405665164
Position 3231: 0.0006420812300411735
Position 12422: 0.0006069907316188561
Position 6755: 0.0005929291385126253
Position 747: 0.0005813140048128179
Position 2744: 0.0005461109395323134
Position 2537: 0.0005105267504705685
Position 10655: 0.0004888790409430217
Position 497: 0.00046395742353142887
Position 817: 0.0004544558550826583
Position 4515: 0.00039028123969439527
Position 2395: 0.0003575316102780095
Position 2891: 0.0003498988132624369
Position 1897: 0.0003436337530104967
Position 528: 0.0003054555541798451
Position 2849: 0.0002996100695879456
Position 4431: 0.00028548288488056454
Position 2546: 0.00027285367577702243
Position 665: 0.0002585348197863524
Position 4113: 0.00019266690664087108
Position 668: 0.00018525445279265882
Position 2860: 0.00016111051117341437
Position 616: 0.00013534562578107142
Position 744: 8.518122677266926e-05
Position 729: 8.46155696724731e-05
Position 836: 7.329147994142609e-05
Position 471: 5.5986416144956076e-05
Position 1976: 5.224127185198174e-05
Position 441: 2.910279814303987e-05
Position 427: 2.8798564537480312e-05
Position 213: 2.8732097762532264e-05
Position 901: 1.923543638330812e-05
Position 467: 1.443110454459471e-05
Position 531: 1.411851118837525e-05
Position 2564: 1.2736246652005596e-05
Position 1524: 1.1798923675502383e-05
Position 2260: 1.1148307588523847e-05
Position 242: 8.685008966815977e-06
Position 783: 5.414349119978736e-06
Position 354: 2.3453512108620206e-06
Position 637: 1.7092141287992021e-06
Position 319: 1.598351641044305e-06
Position 1010: 5.333750294439935e-07
Position 1446: 5.146293332577683e-07
Position 347: 3.5018306689712466e-07
Position 2080: 2.7723633783568457e-07
Position 2120: 2.3497623606255924e-07
Position 983: 1.9602983837013276e-07
Position 326: 1.7125585816524059e-07
Position 256: 1.5886457408980302e-07
Position 544: 1.4422116598977475e-07
Position 310: 1.3038460881055875e-07
Position 297: 9.661168561126391e-08
Position 620: 8.971875327616636e-08
Position 448: 7.892361065253149e-08
Position 301: 7.375839725356644e-08
Position 244: 5.162237357486171e-08
Position 335: 4.191531146896463e-08
Position 456: 3.3151754399173546e-08
Position 323: 2.5443940254042505e-08
Position 290: 1.8817533791997167e-08
Position 266: 9.770597079358466e-09
Position 912: 8.920036967701186e-09
Position 282: 8.373064751418858e-09
Position 436: 5.4567127993951034e-09
Position 424: 3.9314399281628746e-09
Position 239: 3.1545592256195637e-09
Position 223: 3.0219106236915965e-09
Position 237: 2.6857860997188195e-09
Position 276: 2.113325621395812e-09
Position 247: 9.371435206273318e-10
Position 270: 8.680296195344134e-10
Position 286: 7.493219428967954e-10
Position 206: 5.0127763684966e-10
Position 218: 3.843898999108451e-10
Position 204: 2.419087044532802e-10
Position 274: 3.3406757812966883e-11
Position 181: 2.0673723525582508e-11
Position 165: 1.2302890202117671e-11
Position 172: 8.901192613960802e-12
Position 183: 2.2564768746205542e-12
Position 151: 7.650486792259509e-13
Position 139: 5.160216507530952e-13
Position 174: 4.807804930624078e-13
Position 159: 2.8748329781372644e-13
Position 131: 2.6455071968962106e-13
Position 136: 2.59073584461905e-13
Position 143: 1.2434507184736407e-13
