Gene = SEMA3B
index = 1245
Annotated 5SS: [ 162 1741 2676 2887 3401 3573 3872 5835 6038 6220 6449 6974 7326 7445
 7851 8007 8236]
Annotated 3SS: [1552 2517 2823 3280 3478 3751 5688 5925 6149 6303 6753 7233 7402 7692
 7950 8095 8692]
SMsplice 5SS: [ 162 1741 3401 3573 3872 5835 6038 6220 6974 7326 7851 8007 8236]
SMsplice 3SS: [1552 3280 3478 3751 5688 5925 6149 6753 7233 7692 7950 8095 8692]
top_k =  500
Partition function (log Z): 22.543945496811187

Sorted 5' Splice Sites (High to Low Probability):
Position 8007: 0.9866964776574079
Position 6038: 0.9734476574308055
Position 6974: 0.9467164637850037
Position 3401: 0.925795123812028
Position 3872: 0.9222384781210897
Position 190: 0.8882697570538244
Position 1741: 0.8765297852253003
Position 6220: 0.8684166115836177
Position 8236: 0.8122183752436841
Position 7851: 0.7620355285986044
Position 5835: 0.686185725597406
Position 3573: 0.6744776492587418
Position 7326: 0.667598955558177
Position 2676: 0.5042500839981312
Position 7445: 0.4623505771825175
Position 3024: 0.14563655507863757
Position 5563: 0.13423498160287306
Position 6234: 0.0709900741406727
Position 3569: 0.06591497719201934
Position 6449: 0.05775976595208257
Position 8466: 0.04569076034785136
Position 6840: 0.04490581009494311
Position 2047: 0.04265085258130828
Position 2887: 0.035410218718768906
Position 7254: 0.03479947000419582
Position 3892: 0.031820110943504135
Position 2922: 0.029410468852785383
Position 6403: 0.026917980436507782
Position 168: 0.026759302196666664
Position 1778: 0.02457455796679128
Position 6054: 0.02309671907649073
Position 5554: 0.021404147361587994
Position 358: 0.01849840640800049
Position 2073: 0.018035468675251697
Position 105: 0.01571274968862388
Position 5775: 0.015413676180249159
Position 8165: 0.015070686779296327
Position 3946: 0.014754856812891038
Position 2357: 0.014696105110399389
Position 3204: 0.0137395593058913
Position 5459: 0.013434534677136093
Position 456: 0.013199306206904338
Position 7585: 0.012174715477711989
Position 679: 0.01076121348259535
Position 4028: 0.010125200674818426
Position 6350: 0.009713322494888366
Position 8911: 0.008971160903132215
Position 1339: 0.008965341358839116
Position 1294: 0.008815895891351636
Position 5706: 0.008736818269571114
Position 3883: 0.008275789294325259
Position 375: 0.007841937661643036
Position 2768: 0.007804036818253273
Position 8560: 0.007489022226789626
Position 3888: 0.007451023636300886
Position 6526: 0.0073707112112630455
Position 2083: 0.006429331602382375
Position 6497: 0.006155689614851716
Position 5627: 0.006098975752227226
Position 4152: 0.005532589091382078
Position 6328: 0.005521609005953701
Position 3013: 0.005422587550574351
Position 8494: 0.005090102070848839
Position 234: 0.004865624610298783
Position 166: 0.004792227494480472
Position 2613: 0.004622422313772298
Position 7245: 0.004614095827889082
Position 3438: 0.004441642647883514
Position 1859: 0.0039666013645722805
Position 6326: 0.003599027154971153
Position 5527: 0.0033129421791701923
Position 7701: 0.003044011496735948
Position 1745: 0.0028941082934896708
Position 7153: 0.0027303431431127388
Position 3925: 0.002615107970447658
Position 7970: 0.0024584572267983226
Position 1393: 0.0024404781829522573
Position 7860: 0.002394977753717081
Position 405: 0.002232180766998994
Position 3902: 0.0021551153522248586
Position 5684: 0.0019122061892976202
Position 6334: 0.001540482792197295
Position 2103: 0.001346114165089984
Position 196: 0.0012901311689514296
Position 2617: 0.0012741149831114803
Position 6042: 0.0011767656777297126
Position 5571: 0.0011705742787368385
Position 2134: 0.0011656285945010972
Position 5591: 0.0011609595889256422
Position 53: 0.001093315420660281
Position 881: 0.0010901222540558309
Position 3429: 0.001058758611252047
Position 3132: 0.0010428781338836406
Position 695: 0.001022943839732497
Position 8776: 0.001020142678867333
Position 7664: 0.0010148024961141513
Position 3219: 0.001000374875992442
Position 98: 0.0008894948813326694
Position 8397: 0.0008736702121088456
Position 2367: 0.0008493801493417116
Position 1375: 0.0008175359820351513
Position 6555: 0.0007933705975382136
Position 1835: 0.0007634778791487526
Position 5989: 0.0007261391303527955
Position 5764: 0.0007151115305650844
Position 3383: 0.0007060669126917487
Position 2003: 0.0007014589705140236
Position 6050: 0.0006745664938895267
Position 8218: 0.0006549456124230899
Position 1233: 0.0006419937243054559
Position 5804: 0.0006020977141372378
Position 1249: 0.0005820258368803944
Position 2248: 0.0005793376026789689
Position 654: 0.0005707371413306742
Position 7816: 0.00042114116974935876
Position 1438: 0.00041259182494021
Position 1266: 0.00039866511658092734
Position 8770: 0.00036484804036019064
Position 587: 0.00036400224156640245
Position 636: 0.00032977235996238806
Position 2320: 0.00032639381689449494
Position 7276: 0.0003204207395663303
Position 2289: 0.00031914364890840057
Position 1389: 0.00030541442573446976
Position 6980: 0.0002872086074771086
Position 5998: 0.0002562919303235817
Position 1363: 0.00024832808249526645
Position 320: 0.0002408893933699502
Position 1998: 0.00023077275631704257
Position 784: 0.00022512387725227755
Position 7790: 0.0001977346309562154
Position 8128: 0.0001925057172056669
Position 3896: 0.00018288590531416105
Position 8833: 0.00015032324674019734
Position 322: 0.0001497425913857261
Position 5356: 0.00014840414775994863
Position 122: 0.00013820071562821323
Position 1331: 0.0001358886036915486
Position 2373: 0.00013439691445252732
Position 2114: 0.00011756900712988369
Position 2418: 0.00011656238715755219
Position 539: 0.00011643463184827077
Position 465: 9.756392805666217e-05
Position 6886: 9.32384010923508e-05
Position 686: 9.09600808527268e-05
Position 6420: 8.838459791153323e-05
Position 1336: 6.824248607910737e-05
Position 91: 6.031463620835993e-05
Position 238: 4.9557499566169695e-05
Position 1074: 4.21534757936878e-05
Position 810: 3.903182323306804e-05
Position 792: 3.795793819530499e-05
Position 853: 3.7903852052675614e-05
Position 5398: 3.400874302150178e-05
Position 722: 3.24880264236446e-05
Position 35: 2.92619499717925e-05
Position 232: 2.3731682539574362e-05
Position 103: 2.3046578692238185e-05
Position 6061: 2.3011974584509754e-05
Position 27: 2.070718704722251e-05
Position 1298: 1.8854193543475737e-05
Position 421: 1.76010282827266e-05
Position 3004: 1.7088413552365726e-05
Position 9030: 1.5449206006179042e-05
Position 1048: 1.4508067140730244e-05
Position 883: 1.142073681602651e-05
Position 1798: 9.838541819059443e-06
Position 1484: 7.824950378044959e-06
Position 1687: 4.7251558733242506e-06
Position 1657: 1.0263071126612742e-06
Position 1792: 5.715281027731228e-07
Position 6214: 3.358795712744211e-07
Position 1700: 2.348374817848883e-07
Position 407: 1.728390265671325e-07
Position 498: 5.339654295557213e-08
Position 120: 1.6691978920166842e-08
Position 300: 8.805817094708614e-09
Position 490: 6.398111309206434e-09
Position 69: 4.036032789221199e-09
Position 8838: 2.7662738863680195e-09
Position 911: 5.7658445191930445e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5925: 0.9947269585615762
Position 8692: 0.9874910512618685
Position 3751: 0.9788546052202739
Position 6753: 0.9626925099728448
Position 7950: 0.9427882130224354
Position 3280: 0.9214994140930998
Position 1552: 0.8859380816823202
Position 8095: 0.8183682510641922
Position 7233: 0.810038663511173
Position 7692: 0.7405679659128882
Position 6149: 0.6693136583766294
Position 3478: 0.6674310446392544
Position 2517: 0.46689259469860656
Position 5688: 0.4246694609812812
Position 7402: 0.2562249929317917
Position 5458: 0.2280193757152164
Position 6130: 0.2240742914420941
Position 2823: 0.2102904870342061
Position 5506: 0.13835731785313468
Position 7120: 0.1050315730681026
Position 1975: 0.06976862945197347
Position 6303: 0.06719999493115587
Position 8351: 0.03685136726094893
Position 6306: 0.03549416289828016
Position 5642: 0.03541465689841318
Position 7698: 0.03260527611361093
Position 3503: 0.031780068551979256
Position 3481: 0.028343776332403724
Position 5768: 0.026865504520339204
Position 5391: 0.026791905251398403
Position 6134: 0.024273198551481162
Position 3104: 0.024100766892426014
Position 2551: 0.018533723673344178
Position 6107: 0.015936984590163357
Position 1478: 0.015333830470110657
Position 5536: 0.013682102193383358
Position 8329: 0.013566177010203281
Position 1952: 0.013539880016751287
Position 7526: 0.013412903610740993
Position 2543: 0.013283736312124818
Position 2576: 0.013253498683073305
Position 6886: 0.012808197690172843
Position 6151: 0.0116800208844067
Position 584: 0.011144504971199709
Position 3815: 0.010306461551877383
Position 7920: 0.010193511850177691
Position 8986: 0.009305241049406532
Position 8127: 0.00853927632720368
Position 6782: 0.008085123246369553
Position 3997: 0.00728674208294899
Position 6934: 0.006410376185538299
Position 8465: 0.006281585390480204
Position 8315: 0.0056380330386684805
Position 1233: 0.00550341692676318
Position 7708: 0.0050874393018834774
Position 1248: 0.004655817519668908
Position 6316: 0.003920464764705793
Position 7371: 0.0037998505152669667
Position 7917: 0.0035733432592972266
Position 3257: 0.0035619054597885156
Position 6219: 0.0034377385122122393
Position 2443: 0.0031979247593932245
Position 3546: 0.003188488987918558
Position 3238: 0.003137536330212804
Position 5943: 0.0030918249072283896
Position 7668: 0.002981687621624797
Position 8378: 0.002559176247240742
Position 7567: 0.0024705274622850207
Position 7422: 0.002419900616243714
Position 1514: 0.002417731655545667
Position 3088: 0.0022012594064988763
Position 7731: 0.002177503453243766
Position 2412: 0.0021206090185403245
Position 2217: 0.0020120496410176566
Position 9271: 0.00196520168760484
Position 4056: 0.0019326525637087082
Position 266: 0.0018131507598356566
Position 3970: 0.0018122561115047815
Position 8184: 0.0017795445021541022
Position 3685: 0.0017339078390414776
Position 6418: 0.0016864654755219114
Position 7343: 0.001563896084043482
Position 2248: 0.0013767453954695824
Position 2708: 0.0013540167701743822
Position 1740: 0.0013498969517905831
Position 2003: 0.0013109846905799791
Position 1687: 0.0012234162131544227
Position 7050: 0.0011856912671384017
Position 7551: 0.0011818747454416312
Position 6339: 0.0011655193015011774
Position 5948: 0.0011610885663904
Position 8289: 0.0010620596232732125
Position 7673: 0.001015072774870651
Position 7929: 0.0009996888365217508
Position 2945: 0.0008987497779697636
Position 7646: 0.0008936570899475146
Position 4012: 0.0008909398436323682
