Gene = EEPD1
index = 481
Annotated 5SS: [   526   2054  85888 128077 131672 134629 144039]
Annotated 3SS: [   983  85835 127965 131536 134489 143843 145857]
SMsplice 5SS: [   526   3301   4444  11657  14476  25648  27388  29102  39044  59502
  72621  85994  99985 116872 128077 131672 134629 144039]
SMsplice 3SS: [  3262   4346  11504  14359  25439  27295  28996  38923  59386  72553
  85835  99859 116760 127965 131536 134489 143843 145857]
top_k =  500
Partition function (log Z): -62.48763808575501

Sorted 5' Splice Sites (High to Low Probability):
Position 11657: 0.9999979537874255
Position 27388: 0.9633539289838937
Position 25648: 0.8764732948699193
Position 14476: 0.8289577442963664
Position 4444: 0.8056809972134069
Position 3301: 0.7723999656602508
Position 29102: 0.6340010214578288
Position 4084: 0.524919640557752
Position 526: 0.3908980420201863
Position 19107: 0.3796318035665342
Position 550: 0.2813737255234555
Position 22641: 0.2671879868469223
Position 2054: 0.2582843438262102
Position 18246: 0.2296615974377658
Position 8537: 0.22416322634328292
Position 619: 0.18519478062590158
Position 1422: 0.18322589664952746
Position 11231: 0.18111726785759252
Position 4777: 0.15053021828483865
Position 11332: 0.13381675039948154
Position 20793: 0.13070093317309128
Position 4818: 0.12170143456679165
Position 25631: 0.11837684672760676
Position 29097: 0.09559330889302538
Position 2144: 0.08455835948997385
Position 1404: 0.07761842194014798
Position 4934: 0.05560653918513578
Position 4313: 0.05164173262663431
Position 3901: 0.049757698887574586
Position 29854: 0.04803045067114012
Position 1141: 0.045323988024556956
Position 1093: 0.03389526900752302
Position 6687: 0.03335884954824224
Position 8153: 0.03213647741348146
Position 5007: 0.03093381649799657
Position 555: 0.029457219761678484
Position 149: 0.027725374398512137
Position 2306: 0.026020564688476973
Position 999: 0.02501733592170308
Position 4885: 0.024611181284470457
Position 3018: 0.020730242470253627
Position 8302: 0.019842142016713412
Position 16793: 0.01905542239906736
Position 31385: 0.01574227945633474
Position 919: 0.015668165905067928
Position 4460: 0.014646277815100943
Position 1758: 0.014076321558628136
Position 14529: 0.013668968854196155
Position 9134: 0.012798012475147278
Position 1341: 0.011497933087824928
Position 1672: 0.011115718284372736
Position 3129: 0.009815045003523743
Position 213: 0.009813112140150772
Position 140: 0.009096161507272124
Position 2401: 0.008647168149076439
Position 11177: 0.008555952065137965
Position 156: 0.007940665728612281
Position 1720: 0.007760452384619088
Position 16280: 0.007697018903538864
Position 1455: 0.00711017155425251
Position 1707: 0.005424320174791045
Position 18557: 0.0038844463109752913
Position 18561: 0.003647865930385492
Position 488: 0.00324349362420221
Position 2273: 0.0031479079416552465
Position 652: 0.0031199482010861135
Position 249: 0.0030635269586116913
Position 18441: 0.0028682875934219476
Position 686: 0.002860747527138453
Position 2098: 0.002802350480045542
Position 1045: 0.0024913562436184376
Position 1373: 0.0018208275149947065
Position 1473: 0.0016044874183881396
Position 1772: 0.0014363751524092362
Position 25666: 0.0012651651094662464
Position 267: 0.0012351456367063268
Position 1258: 0.0011011199021751699
Position 1382: 0.0010378508925094733
Position 2875: 0.0010128462884116793
Position 2725: 0.0007249329261174353
Position 1431: 0.0007168048406493087
Position 16078: 0.000460696110123818
Position 1390: 0.00039795808474861157
Position 684: 0.0003788228940497282
Position 899: 0.00037320438496186146
Position 16294: 0.0003549832098859202
Position 707: 0.0003263155518711234
Position 612: 0.0003145072824375115
Position 188: 0.00026699435613318506
Position 867: 0.00016202478479014054
Position 751: 0.0001608234106756826
Position 690: 0.00015571062386465672
Position 380: 0.0001283457841662035
Position 701: 0.00010914362843779876
Position 16454: 0.00010778051148570232
Position 1087: 4.277601740741626e-05
Position 1032: 4.1526854101919366e-05
Position 562: 4.149435246024088e-05
Position 405: 3.976312390460087e-05
Position 64: 3.483301795486646e-05
Position 1244: 1.3417771346322063e-05
Position 643: 8.867894162239338e-06
Position 699: 6.761563258761339e-06
Position 796: 5.164970295252533e-06
Position 629: 2.810565745792488e-06
Position 1034: 1.9598037202754045e-06
Position 337: 1.9154162933608755e-06
Position 668: 1.6369954540560835e-06
Position 849: 1.3383169838226215e-06
Position 383: 9.639288113837686e-07
Position 794: 7.629127936541699e-07
Position 885: 5.372377926037932e-07
Position 775: 5.0023750701092266e-08
Position 657: 4.715659429274396e-08
Position 23: 3.4313598819498027e-08
Position 581: 2.4821188338828807e-08
Position 11: 9.744426443035203e-09
Position 36: 5.7893164213114835e-09
Position 11673: 4.614176630111387e-10
Position 11711: 4.2445550756531376e-10
Position 55: 3.058946211465488e-10
Position 11630: 2.525349668157325e-10
Position 455: 4.3309853034377855e-11
Position 450: 1.3871931029884765e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11504: 0.9999996203182824
Position 25439: 0.9985687009578774
Position 27295: 0.9646696012443942
Position 14359: 0.8227006431771815
Position 3262: 0.7671611298075467
Position 28996: 0.7320058785435897
Position 4346: 0.648531276239973
Position 32921: 0.510045439870899
Position 4018: 0.4594323096348612
Position 18915: 0.3799329662809519
Position 4654: 0.3637706527448677
Position 11110: 0.3234899703222121
Position 22511: 0.26739047188557885
Position 8249: 0.244005485891931
Position 18093: 0.22967980839381974
Position 4194: 0.21992832027284048
Position 31153: 0.2051053228750091
Position 1213: 0.14430842169446037
Position 20657: 0.13100273129661788
Position 1982: 0.12936658357374073
Position 1237: 0.11140230935032205
Position 983: 0.10788964226902037
Position 2053: 0.07243910880785005
Position 27692: 0.0628540672939571
Position 3728: 0.05567049812930174
Position 31975: 0.053686200861059255
