Gene = ATP6V1A
index = 114
Annotated 5SS: [   95 31817 34160 37420 37815 39365 41857 42822 47976 48186 48921 51428
 56659 58507]
Annotated 3SS: [31721 34030 37204 37676 39212 41693 42712 47852 48070 48856 51223 56563
 58334 62315]
SMsplice 5SS: [   95   861 31817 37420 37815 39365 42822 47976 48186 48921 51428 52151
 56659 58507]
SMsplice 3SS: [  724 31721 37258 37676 39212 42712 47852 48070 48856 51223 52032 56563
 58334 62315]
top_k =  500
Partition function (log Z): -34.12455691443232

Sorted 5' Splice Sites (High to Low Probability):
Position 861: 0.8846722289754477
Position 95: 0.805916267710652
Position 9633: 0.32312665452771927
Position 5072: 0.2560018055348297
Position 526: 0.1395390938974153
Position 109: 0.09769799045125045
Position 812: 0.03331639908329397
Position 65: 0.022812304667112076
Position 320: 0.019866954682575304
Position 61: 0.011967483395551185
Position 2713: 0.011506081879703953
Position 946: 0.009476543246713461
Position 1645: 0.008137998468483652
Position 1957: 0.007479022038605712
Position 650: 0.004822491504602089
Position 4336: 0.002129981085138296
Position 1366: 0.0011730776679949211
Position 493: 0.0009467829670561036
Position 123: 0.0006120031836040494
Position 2525: 0.0005367574789135452
Position 368: 0.000494849467246331
Position 828: 0.00034880534418447345
Position 655: 0.0002990348192055693
Position 397: 0.0002932190518532812
Position 448: 0.00027575038988460513
Position 264: 0.00019059902933212964
Position 1071: 0.0001812912693998344
Position 415: 0.0001363638382077538
Position 1467: 0.00011095161832572324
Position 324: 0.00010832239028014015
Position 313: 0.00010750961765198074
Position 600: 9.511376990653061e-05
Position 611: 9.448443461289454e-05
Position 1942: 9.043428790533597e-05
Position 690: 6.435334840482937e-05
Position 865: 5.9462863849496825e-05
Position 581: 3.3254312835890063e-05
Position 269: 3.094953441283653e-05
Position 40: 2.7824299834420933e-05
Position 1204: 2.4936201860470366e-05
Position 1220: 1.7191882992854654e-05
Position 120: 1.5457024562116312e-05
Position 519: 1.4009636479547788e-05
Position 54: 1.3022899780079854e-05
Position 849: 7.435092510742561e-06
Position 173: 6.589769864684375e-06
Position 171: 6.295265787181926e-06
Position 138: 5.377171355513855e-06
Position 70: 5.382700440022366e-07
Position 338: 2.384440755099554e-07
Position 763: 2.1631447957229085e-07
Position 902: 1.855609195553071e-07
Position 297: 1.0338170034017194e-07
Position 404: 8.783747031705806e-08
Position 266: 7.324577288254495e-08
Position 661: 5.191465637069429e-08
Position 765: 4.409615969580381e-09
Position 956: 4.213168359249439e-09
Position 870: 3.0860623541076953e-09
Position 37: 1.0257167145718554e-09
Position 14: 5.383570165429347e-10
Position 212: 6.249044239982519e-11
Position 378: 1.1917451326335747e-11
Position 272: 5.6492097974323015e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 724: 0.9057028386095818
Position 14111: 0.4609116256074145
Position 9512: 0.32112507904348764
Position 4976: 0.2638993139513737
Position 13274: 0.1165588644714737
Position 12627: 0.10405794335312223
Position 470: 0.054793394707802076
Position 759: 0.04282835553413653
Position 12630: 0.035489976170017215
Position 10012: 0.027482381529688724
Position 7188: 0.02228963606221576
Position 2424: 0.018049163854915305
Position 3814: 0.014858213409269933
Position 311: 0.014852885651553058
Position 2786: 0.014058921981516453
Position 9315: 0.01345250101144091
Position 1145: 0.011979171010617065
Position 7644: 0.01133018881198243
Position 1882: 0.009937736155919339
Position 1466: 0.00889822147839471
Position 350: 0.008824689600726533
Position 2597: 0.00806174689768037
Position 447: 0.007593146912844616
Position 2635: 0.007279019766871944
Position 7865: 0.007041614826236881
Position 430: 0.00674270364406902
Position 1765: 0.006249685311591954
Position 644: 0.006095853233137705
Position 6432: 0.005585990599379177
Position 9020: 0.005266741904287083
Position 6771: 0.005145798303909375
Position 5580: 0.004865060112065245
Position 4862: 0.004793378529524221
Position 1453: 0.004721718547959959
Position 1108: 0.004447265916426937
Position 1898: 0.00432717457008534
Position 7854: 0.0036755158754396312
Position 5708: 0.0036115072052009304
Position 197: 0.003473003534788184
Position 1440: 0.0033090000215760026
Position 3771: 0.0031116634332671433
Position 264: 0.0027480436896357937
Position 10036: 0.002685837315878836
Position 3817: 0.0026830686721343007
Position 573: 0.002382151705704296
Position 3212: 0.0023372034318672385
Position 4217: 0.0022489393860535404
Position 395: 0.002144478759034573
Position 294: 0.0021423231537560637
Position 5269: 0.0021344162768755642
Position 5609: 0.0021299034089321367
Position 2522: 0.0019547053198360398
Position 2927: 0.001920370547465898
Position 1203: 0.00182651508112629
Position 1365: 0.001815331334358594
Position 2686: 0.0016284582947423477
Position 8074: 0.0016065696538269413
Position 2470: 0.0015150112206287205
Position 8145: 0.001418452306850072
Position 945: 0.0013512268184929022
Position 6967: 0.0011816517888168616
Position 3392: 0.0010289465390949384
Position 7984: 0.0009832424882293305
Position 1282: 0.0009571598010913037
Position 3656: 0.0009428748993053357
Position 6701: 0.0009193740646061672
Position 3162: 0.0009175698498350031
Position 230: 0.0008760888644957064
Position 726: 0.0006502418068020408
Position 611: 0.000533369159978074
Position 6104: 0.0005278279582241574
Position 2481: 0.0004769183997431483
Position 4480: 0.000469431452609392
Position 2242: 0.0004667817829855357
Position 4767: 0.0004643418900433037
Position 374: 0.00042989266316420684
Position 728: 0.0004264952668235732
Position 1723: 0.0004166765884317503
Position 5636: 0.00039520095885878985
Position 4180: 0.00037909860076308627
Position 3998: 0.0003770692815984415
Position 407: 0.0003746814623716173
Position 1080: 0.00035276714063152013
Position 475: 0.0003370984532651965
Position 3789: 0.00032576849937046077
Position 4405: 0.00027295204670552717
Position 1689: 0.00027120818848808316
Position 1589: 0.0002599628096219425
Position 4567: 0.00023264244223576385
Position 1177: 0.0002240316252541485
Position 2120: 0.00021655069918782738
Position 4065: 0.00020167984541339927
Position 3194: 0.00017820649333459297
Position 2947: 0.0001717722085659988
Position 1839: 0.00015903071442358016
Position 1479: 0.0001548073122348644
Position 3778: 0.0001533532950022875
Position 4042: 0.00014928747880912484
Position 1961: 0.0001384122131208947
Position 371: 0.00013770420095518524
Position 949: 0.0001254450933540091
Position 1686: 0.0001104034334763177
Position 1159: 0.00011014922580261585
Position 534: 0.00010915401732206391
Position 2875: 9.83600097765855e-05
Position 2457: 9.667366652260789e-05
Position 1934: 9.30688986336002e-05
Position 2692: 9.032387811496054e-05
Position 1299: 8.385020760777563e-05
Position 2169: 8.336320586760353e-05
Position 404: 5.2187754849116556e-05
Position 1220: 4.6679290928883575e-05
Position 685: 2.963598235119104e-05
Position 762: 2.790007577512245e-05
Position 233: 2.6668614501634828e-05
Position 352: 2.179217970457304e-05
Position 658: 1.6797867084926502e-05
Position 384: 1.418862425749629e-05
Position 514: 1.234626476086065e-05
