Gene = CSF1
index = 413
Annotated 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
Annotated 3SS: [ 3625  5000  6659 11213 12532 14142 14513 18218]
SMsplice 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
SMsplice 3SS: [ 3625  5000  6659 11213 13426 14142 14513 18947]
top_k =  500
Partition function (log Z): 4.878921922253639

Sorted 5' Splice Sites (High to Low Probability):
Position 11362: 0.9951424084445434
Position 3749: 0.9815054061224152
Position 430: 0.9758266558430307
Position 14196: 0.9447857837310613
Position 14570: 0.8765111724139539
Position 13558: 0.8667595132167757
Position 5064: 0.8374576570311744
Position 6831: 0.8209282830202623
Position 15034: 0.5353689365422225
Position 15349: 0.5174181727164842
Position 10985: 0.39166229558639165
Position 18479: 0.2317517293122552
Position 8876: 0.21751866796787325
Position 12698: 0.19390559784629954
Position 13079: 0.17624794201765784
Position 4007: 0.15826283353435705
Position 4058: 0.1490167548905464
Position 41: 0.11646132401376305
Position 3506: 0.08853670712386577
Position 1419: 0.06347098654588217
Position 5504: 0.06128313120058531
Position 2873: 0.05037231369822715
Position 7276: 0.045792895004001535
Position 14209: 0.030119935476662727
Position 2688: 0.026687639610259054
Position 2305: 0.019721517608453854
Position 5170: 0.018515787746971064
Position 13096: 0.018119567241912105
Position 3146: 0.017785782806629805
Position 5787: 0.017781484850349815
Position 214: 0.017289991518313994
Position 1424: 0.01681542332130373
Position 122: 0.015709134356333504
Position 18646: 0.015148376009813082
Position 18738: 0.014247952574112542
Position 18007: 0.013239226863532572
Position 6299: 0.012613438611266847
Position 4923: 0.012312450302203026
Position 8920: 0.012275074373292097
Position 88: 0.011815455382459298
Position 7073: 0.011774519587167798
Position 2764: 0.011488401125068007
Position 1280: 0.009031453558502343
Position 90: 0.008496167954001446
Position 5123: 0.008294126018595702
Position 19071: 0.006792546050883314
Position 7297: 0.0065636008337448945
Position 106: 0.005205310861685376
Position 150: 0.0049989187410770285
Position 100: 0.004456266741843794
Position 8128: 0.004293207936651382
Position 7267: 0.004260209344636036
Position 2478: 0.004080753087770505
Position 86: 0.0039059501584511372
Position 108: 0.00375681230114727
Position 7583: 0.003474086257818305
Position 13545: 0.003426959155000345
Position 110: 0.003202149191030458
Position 1229: 0.003085254422481155
Position 4530: 0.0029950085115326096
Position 14442: 0.002888690847251204
Position 18441: 0.002828340919504922
Position 14887: 0.0027371078904348312
Position 112: 0.0027000909927886786
Position 7956: 0.002644117834637561
Position 810: 0.0025614417835681893
Position 7481: 0.0024175697848412636
Position 104: 0.0022397677099704684
Position 114: 0.002065729867906874
Position 11673: 0.0018299736182627257
Position 2156: 0.0018074448492503645
Position 2537: 0.001778109519678035
Position 8071: 0.001705683091748347
Position 116: 0.0016917198218537755
Position 389: 0.0016046776187642036
Position 126: 0.0015993955088325275
Position 3330: 0.0015793029403098897
Position 4345: 0.0015353765737750572
Position 1890: 0.0013810225142588156
Position 14742: 0.001327080899469727
Position 14539: 0.0012924109768292751
Position 118: 0.0012526356963853782
Position 73: 0.0010847020763334295
Position 128: 0.0010499269596656229
Position 2393: 0.0009855749991234614
Position 4504: 0.0009508407556455115
Position 294: 0.0009063644929076525
Position 4961: 0.0006831903386257032
Position 1898: 0.0006681957264796145
Position 4629: 0.0006320765050505297
Position 1305: 0.000630429311191632
Position 2104: 0.0005873748644054
Position 3753: 0.000542042545880609
Position 1998: 0.0005384661275141053
Position 13627: 0.00048501571789180144
Position 94: 0.0004849149459985162
Position 1935: 0.00048456369791862
Position 13370: 0.0004584564522857881
Position 14718: 0.00043256138457309606
Position 11424: 0.0004148649082835796
Position 18000: 0.00040786624390003786
Position 13072: 0.0003664990843612591
Position 7882: 0.00032464209293546985
Position 13105: 0.00026240670222574985
Position 12926: 0.00026096407416879066
Position 241: 0.0002586728853973724
Position 235: 0.00024410401100451715
Position 11669: 0.00022629205212007283
Position 11385: 0.00019093206128858637
Position 5279: 0.00011706949546518231
Position 15535: 0.00010706886267401101
Position 92: 9.231172584937704e-05
Position 14377: 9.039359000547037e-05
Position 3819: 8.971325679688278e-05
Position 3689: 6.751070703294759e-05
Position 251: 5.337149195229632e-05
Position 5118: 4.38839422803917e-05
Position 3702: 4.322836781071074e-05
Position 5060: 4.235347115174802e-05
Position 612: 2.6809230930116684e-05
Position 132: 2.4576025851241205e-05
Position 1112: 2.1987562300303187e-05
Position 130: 1.908722696032547e-05
Position 2035: 1.454050228468748e-05
Position 5587: 1.003292009295412e-05
Position 5178: 6.553228653701482e-06
Position 197: 6.549105009036297e-06
Position 1922: 6.36328295383702e-06
Position 98: 5.4983910132323e-06
Position 5555: 3.127906283472147e-06
Position 1258: 1.5764006637872877e-06
Position 120: 1.3056658427170016e-06
Position 15344: 7.982378481598441e-07
Position 179: 5.660853809088857e-07
Position 1707: 1.4327313291230395e-07
Position 1213: 9.172668270315767e-08
Position 1011: 5.20566296337976e-08
Position 885: 4.699155794666117e-08
Position 794: 4.760052789344217e-09
Position 785: 1.668361606439268e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11213: 0.9572150250045537
Position 3625: 0.9259326633633618
Position 13426: 0.7801052361313695
Position 5000: 0.7324472692361524
Position 14513: 0.6779355574226515
Position 6659: 0.6614277121999547
Position 14142: 0.5572698820537714
Position 15159: 0.5338216666828851
