Gene = SRM
index = 1332
Annotated 5SS: [ 248  800 1225 3421 4014 4244 5063]
Annotated 3SS: [ 678 1131 3266 3929 4097 4939 5138]
SMsplice 5SS: [ 248  800 1225 3421 4014 4244 5063]
SMsplice 3SS: [ 678 1131 3266 3929 4097 4939 5138]
top_k =  500
Partition function (log Z): 19.229241563142693

Sorted 5' Splice Sites (High to Low Probability):
Position 4014: 0.9987642840549615
Position 248: 0.9980257469375361
Position 4244: 0.9932350765993456
Position 5063: 0.9752357263591003
Position 800: 0.913728951122871
Position 3421: 0.7435576118282248
Position 1225: 0.6997754941984262
Position 1315: 0.20101287477295224
Position 1042: 0.12511258471686393
Position 1247: 0.09253657955915533
Position 847: 0.07695513491395366
Position 1046: 0.07690433917385907
Position 1055: 0.03832737381250235
Position 1023: 0.037612344351524093
Position 2015: 0.02236285295149611
Position 3470: 0.018313561242095946
Position 3462: 0.01526195581220266
Position 3342: 0.012664910694523794
Position 4622: 0.006199672792530865
Position 1063: 0.006118478984832792
Position 1726: 0.004541761801182149
Position 4871: 0.004302027483079882
Position 3807: 0.004199592721216777
Position 4569: 0.003942154744314356
Position 624: 0.0025877175573327774
Position 1804: 0.002530674784459158
Position 4685: 0.0022568481106695986
Position 1869: 0.0018588659349435893
Position 1211: 0.0017984977237727035
Position 4283: 0.001560705583678723
Position 2817: 0.0015050225564331855
Position 1682: 0.001502991241537269
Position 4377: 0.0013634010019503006
Position 3727: 0.001337203999263092
Position 4534: 0.0013124775238985145
Position 4667: 0.0012901987542673031
Position 189: 0.0011191799007225173
Position 4831: 0.001095215877512774
Position 2047: 0.0010772864206111926
Position 3346: 0.0010036401315951416
Position 4409: 0.0008531816123525134
Position 3705: 0.0008529753042857943
Position 3856: 0.0008051078128183545
Position 1398: 0.0006478312396920651
Position 2990: 0.0005859774034553254
Position 3390: 0.0005615863692590174
Position 3752: 0.00045799440710225656
Position 4985: 0.0003942278032552662
Position 1709: 0.0003938568859610211
Position 550: 0.0003911602538330922
Position 2092: 0.00037056023178766656
Position 3114: 0.0003043921603979101
Position 3352: 0.0002843118237666726
Position 428: 0.0002745649288293243
Position 2531: 0.00021090110942261354
Position 3494: 0.00019557930102768407
Position 3996: 0.00018931151494536944
Position 5151: 0.00017777060034547467
Position 4265: 0.00010805317647238952
Position 5005: 9.047055029217465e-05
Position 5067: 8.145737133523427e-05
Position 4255: 7.590165417491875e-05
Position 5050: 6.3702937812872e-05
Position 929: 3.766264861888097e-05
Position 140: 3.5012234839867675e-05
Position 4050: 3.481320287568441e-05
Position 5087: 3.095480778396064e-05
Position 502: 3.094448740482244e-05
Position 896: 2.775080622906648e-05
Position 883: 2.634231061801689e-05
Position 4825: 2.535221349018005e-05
Position 5325: 2.4835113770868027e-05
Position 1197: 2.4679127049296494e-05
Position 1505: 2.3237059803913928e-05
Position 678: 2.0537331612000524e-05
Position 552: 1.937793509583504e-05
Position 1395: 1.884441664118489e-05
Position 479: 1.858922493741089e-05
Position 5039: 1.845926634112852e-05
Position 886: 1.75626756116153e-05
Position 1013: 1.6921760886387584e-05
Position 1348: 1.6911428116370254e-05
Position 5214: 1.4196107828975313e-05
Position 1547: 1.2457381064424044e-05
Position 1174: 1.1848275152118914e-05
Position 808: 1.1360647442242786e-05
Position 711: 8.461242965981992e-06
Position 823: 7.23478232352704e-06
Position 4271: 7.082839990735586e-06
Position 462: 4.238749869819172e-06
Position 739: 3.0345673723387106e-06
Position 5329: 3.013918476282555e-06
Position 653: 2.9650323009185054e-06
Position 10: 2.5686997947119875e-06
Position 849: 2.4857247744799696e-06
Position 810: 2.19248381397495e-06
Position 161: 1.2455752766714137e-06
Position 5321: 1.2384347400229814e-06
Position 1363: 1.2253901988879507e-06
Position 5273: 1.2176305463873294e-06
Position 43: 8.806032907233016e-07
Position 1358: 7.203604741339541e-07
Position 701: 5.581357349396282e-07
Position 3998: 5.539005943038944e-07
Position 1253: 4.957157881539541e-07
Position 1177: 2.3281542845207406e-07
Position 1160: 1.9826712037313746e-07
Position 460: 1.798951837354932e-07
Position 442: 1.768938745978097e-07
Position 538: 1.3493087763429192e-07
Position 18: 1.2283115836900534e-07
Position 1278: 1.107919962530313e-07
Position 4257: 1.042425449303799e-07
Position 721: 9.782519797132802e-08
Position 1259: 7.406433682608252e-08
Position 436: 6.415409882696145e-08
Position 1132: 5.8727855065706786e-08
Position 695: 3.7582254702010385e-08
Position 1229: 2.252395538162742e-08
Position 4228: 2.097804935908674e-08
Position 179: 8.58963803035503e-09
Position 703: 4.06670084413689e-09
Position 1209: 4.046711766986181e-09
Position 352: 9.50330642022542e-10
Position 237: 7.09734589258314e-10
Position 15: 6.947984357287095e-10
Position 5021: 2.1475887587536949e-10
Position 713: 2.1425445986814917e-10
Position 1237: 1.7309550351087093e-10
Position 4961: 1.4000944527498728e-10
Position 5084: 8.609366570285035e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3929: 0.9991007709190095
Position 1131: 0.9935639739615203
Position 4939: 0.9604088153423228
Position 678: 0.9192713540596633
Position 5138: 0.8813164699598449
Position 3266: 0.6700513131571639
Position 4097: 0.6412891499741076
Position 964: 0.2550831546350457
Position 4087: 0.19122430165338153
Position 4132: 0.14199287194477048
Position 5188: 0.0797185427512914
Position 3322: 0.0700728449947731
Position 643: 0.0662343222545274
Position 3220: 0.0453051034241982
Position 1912: 0.01752405931725647
Position 868: 0.017237015693392463
Position 5231: 0.014620150207026327
Position 4343: 0.014028587273153452
Position 4954: 0.012170347585300187
Position 4108: 0.009651961441345664
Position 4649: 0.008904722811478387
Position 4981: 0.006880157067819441
Position 890: 0.006110333574263501
Position 1469: 0.005441876337146694
Position 3581: 0.0049318434405795555
Position 4144: 0.004822325756867013
Position 4978: 0.004506368781542595
Position 4984: 0.00420616370566591
Position 4941: 0.003488458007070278
Position 1857: 0.0026170967518924708
Position 682: 0.0025756051693593958
Position 1490: 0.0025424282410600654
Position 5431: 0.0024978517231149747
Position 466: 0.0024636199361899656
Position 3242: 0.002388396060107207
Position 652: 0.0023630335207825964
Position 1880: 0.0019450898230608364
Position 721: 0.0016184255342531271
Position 4153: 0.0015650195105242843
Position 3371: 0.001462680070360488
Position 4206: 0.0014334761101351759
Position 3683: 0.0014043188009184215
Position 4135: 0.0012705839364790322
Position 3300: 0.001197901297485318
Position 4966: 0.0011410762973147117
Position 473: 0.0011051044374223112
Position 645: 0.0009939969817178602
Position 4102: 0.0009173960542347362
Position 5155: 0.0009110834214443207
Position 969: 0.0008490311128629581
Position 1629: 0.0007222361062579696
Position 1681: 0.0007200830329281394
Position 988: 0.0007162416985383738
Position 3411: 0.0006824799449536545
Position 2703: 0.0006779550719605314
Position 896: 0.0006652444394036421
Position 1159: 0.0006627816822821093
Position 3702: 0.000634238940107789
Position 1655: 0.0006019135351294168
Position 2456: 0.0005848797450809862
Position 926: 0.000565851333316448
Position 1825: 0.0005297919294600139
Position 4616: 0.0004915937736936531
Position 5273: 0.0004912281537452544
Position 4957: 0.00045163814471625436
Position 1828: 0.00043812062135548916
Position 5357: 0.0004330422394549061
Position 3529: 0.0003965858858041909
Position 1933: 0.00037015984892758595
Position 2889: 0.00036746446258411713
Position 1465: 0.0003509117648951028
Position 4563: 0.00034716388077570465
Position 2659: 0.0003313198686194181
Position 5165: 0.0002952418939811278
Position 2901: 0.00029129659246566336
Position 4472: 0.00028580070264565017
Position 780: 0.0002790134784559087
Position 3952: 0.00025852268898517107
Position 1626: 0.0002572398211568324
Position 1979: 0.0002508229292366437
Position 3290: 0.00023217583106245151
Position 3229: 0.0002142010567341366
Position 3823: 0.00021198427284937305
Position 751: 0.00018400055653431755
Position 3014: 0.0001814226205078874
Position 1927: 0.00015743282039345466
Position 3942: 0.000152152318049372
Position 1153: 0.00014867696030400684
Position 4860: 0.0001455069204849203
Position 3279: 0.00013354915479754802
Position 3859: 0.00012416631975863915
Position 3726: 0.0001207692074677159
Position 4478: 0.00011915735058204389
Position 3359: 0.00010267912565342518
Position 1709: 9.722621304341126e-05
Position 4993: 9.579272014947909e-05
Position 3751: 9.023340671885436e-05
Position 978: 8.491047290053388e-05
Position 4666: 8.427011238086052e-05
Position 1091: 8.343187255250685e-05
Position 4360: 7.88383147364291e-05
Position 4621: 7.786325560772101e-05
Position 5377: 7.001218268098225e-05
Position 1775: 6.920461682092281e-05
Position 2671: 6.650797868393154e-05
Position 1100: 5.792014009014496e-05
Position 2748: 5.5261001510931135e-05
Position 4999: 5.431775196720115e-05
Position 584: 5.298288175572092e-05
Position 2873: 5.018588829556764e-05
Position 5205: 4.988373298098549e-05
Position 892: 4.6307959891837445e-05
Position 1197: 3.857539923097521e-05
Position 4521: 3.781808892682624e-05
Position 1209: 3.5331078188716384e-05
Position 4822: 3.4122977243732235e-05
Position 338: 3.169505764465784e-05
Position 1073: 2.8743578557642464e-05
Position 4446: 2.7604975724893038e-05
Position 5282: 2.750514600766412e-05
Position 5160: 2.6272817043088085e-05
Position 5288: 2.556293099548668e-05
Position 4233: 2.4851504239537446e-05
Position 4499: 2.4070532483565824e-05
Position 3874: 2.1879548763739384e-05
Position 5367: 2.1403757330181204e-05
Position 4354: 2.099747627742137e-05
Position 1915: 2.0944826221720023e-05
Position 612: 2.0057442740491006e-05
Position 3835: 1.9725809485024697e-05
Position 799: 1.9046332612051796e-05
Position 483: 1.773861817965264e-05
Position 1723: 1.6014497799380543e-05
Position 4012: 1.5053046483107739e-05
Position 1268: 1.49561735675786e-05
Position 1026: 1.448511005187613e-05
Position 4459: 1.2717256577628376e-05
Position 4575: 1.1622511880638154e-05
Position 4527: 1.1288684028903489e-05
Position 1310: 1.1275324185176838e-05
Position 5062: 1.0522559950792712e-05
Position 993: 1.0383528714528786e-05
Position 4368: 8.578005878923021e-06
Position 911: 7.759928219800195e-06
Position 4534: 6.792043780119364e-06
Position 4904: 6.774096033096273e-06
Position 3892: 6.700022057895758e-06
Position 4495: 6.458110836727867e-06
Position 823: 5.193765114631174e-06
Position 227: 5.192125709430632e-06
Position 754: 4.929987454371989e-06
Position 4871: 4.887325737437743e-06
Position 5050: 4.793456871428295e-06
Position 3967: 4.709238316634554e-06
Position 846: 4.1338443694075495e-06
Position 1011: 3.7625271744180574e-06
Position 4213: 3.7054929125014812e-06
Position 4761: 3.6888931901091703e-06
Position 3955: 2.793766973111058e-06
Position 188: 2.7523817060762305e-06
Position 5097: 2.3394479502988282e-06
Position 4660: 2.2618558634264044e-06
Position 734: 2.185687287312331e-06
Position 1564: 1.8607567208060316e-06
Position 902: 1.7454024163175212e-06
Position 3806: 1.6776255142702076e-06
Position 494: 1.4654338757004187e-06
Position 4824: 1.3070371976927189e-06
Position 266: 1.214455539351086e-06
Position 3783: 1.0670431415690408e-06
Position 442: 9.589198244521711e-07
Position 4796: 7.90260829678834e-07
Position 491: 7.626154297537552e-07
Position 3745: 5.970252471446415e-07
Position 281: 5.273685016351623e-07
Position 3612: 4.574125478164208e-07
Position 730: 4.167774633132027e-07
Position 1182: 3.9861646607777366e-07
Position 436: 3.127468641881762e-07
Position 1173: 2.388246390150676e-07
Position 4684: 1.7882224621284864e-07
Position 247: 1.180194084013382e-07
Position 173: 6.981787934782151e-08
Position 485: 6.7652856260226e-08
Position 808: 4.9129823132225897e-08
Position 1306: 3.2539703212547526e-08
Position 732: 3.0391307850251017e-08
Position 1631: 2.456473292662603e-08
Position 86: 1.8330488251885274e-08
Position 4450: 1.5891394691116843e-08
Position 157: 1.4857481187759805e-08
Position 1314: 1.1151858330137769e-08
Position 739: 9.193495606212576e-09
Position 1240: 9.148313831648815e-09
Position 1886: 5.461590799136931e-09
Position 4237: 5.389250380285681e-09
Position 1059: 4.8241314346220685e-09
Position 134: 4.208054944123087e-09
Position 1363: 4.0437095703836714e-09
Position 1366: 3.52042397773233e-09
Position 1246: 3.327044680878211e-09
Position 197: 3.239077367795805e-09
Position 1052: 2.8970115065880764e-09
Position 1394: 2.72246506079361e-09
Position 287: 2.1504398500180816e-09
Position 1229: 1.2127536924937368e-09
Position 1275: 1.121211349069916e-09
Position 194: 9.809235599689606e-10
Position 597: 1.5405577129360094e-10
Position 149: 8.684866147358252e-11
Position 1356: 2.562085135642689e-11
Position 1032: 1.4667933569884101e-12
Position 1021: 6.536910471574553e-13
