Gene = PRPF38A
index = 1074
Annotated 5SS: [  316  1276  4127  6637  8061  9428 10084 10296 10823]
Annotated 3SS: [ 1115  4004  6550  7949  9314 10056 10197 10773 12083]
SMsplice 5SS: [  316  1276  4127  6637  8061  9428 10084 10296 10823]
SMsplice 3SS: [ 1115  4004  6520  7949  9314 10056 10197 10773 12083]
top_k =  500
Partition function (log Z): 13.047436037397658

Sorted 5' Splice Sites (High to Low Probability):
Position 10296: 0.9965768677328413
Position 4127: 0.9805393135333762
Position 9428: 0.9701487001632649
Position 8061: 0.9541258972283855
Position 6637: 0.9403628472914183
Position 1276: 0.924924972423129
Position 10823: 0.8729825538198783
Position 316: 0.8572390496423015
Position 10084: 0.705227396297156
Position 4660: 0.48866187851097437
Position 7761: 0.26522066301139474
Position 7013: 0.24581962895623927
Position 7009: 0.22505000973946382
Position 750: 0.2016792012698672
Position 14083: 0.0749154486873624
Position 505: 0.06156546169143337
Position 10697: 0.05966219298387789
Position 381: 0.053588010959907055
Position 7717: 0.04486726615749271
Position 9953: 0.042623802696278176
Position 5408: 0.040986699391385606
Position 6995: 0.04009098882475533
Position 7402: 0.038983996637809694
Position 13541: 0.03468614599889299
Position 10709: 0.03163358061128947
Position 7571: 0.027740212571523235
Position 2311: 0.020915094139112706
Position 12180: 0.019853060022686185
Position 9697: 0.0193444666397838
Position 10473: 0.01899455900030669
Position 2184: 0.012698940073290869
Position 1150: 0.011560661029120652
Position 3730: 0.009617385916431319
Position 8305: 0.00840986195318771
Position 284: 0.008330277315410512
Position 1843: 0.008210126924963831
Position 117: 0.006622785654967285
Position 900: 0.006288845987212755
Position 4005: 0.006229539436020258
Position 5403: 0.005929087587927148
Position 932: 0.005770457106514758
Position 9162: 0.004302024278911239
Position 5721: 0.004214484920689222
Position 11422: 0.004122946233382951
Position 2732: 0.004095494635944302
Position 1920: 0.004068425614322945
Position 2081: 0.003947516892696423
Position 5451: 0.0037815489093741884
Position 1661: 0.0032639686980791096
Position 8084: 0.0032618447333366447
Position 9085: 0.0031185092914964843
Position 543: 0.0028148755181653996
Position 5455: 0.0028118857982833995
Position 8421: 0.0027322270829263934
Position 423: 0.0026752347546916268
Position 4834: 0.0024627159262342493
Position 138: 0.002339527350760951
Position 905: 0.0022994257069987954
Position 9406: 0.0018699571034997515
Position 11618: 0.0018358304490046194
Position 4131: 0.0017949270086750346
Position 12275: 0.0017876759984816544
Position 7238: 0.0015553023022200781
Position 1904: 0.001536890476983399
Position 1976: 0.001366613996954682
Position 10323: 0.0011503258740923172
Position 6796: 0.001026354619379372
Position 1918: 0.0009273939128454039
Position 11186: 0.0008881002527792928
Position 46: 0.0008804863366150546
Position 410: 0.0008202208119735589
Position 2144: 0.0008124545725148191
Position 6827: 0.0008113542184262773
Position 9784: 0.0007741802569380485
Position 8087: 0.0007563713858050891
Position 816: 0.0007466369875896129
Position 636: 0.0006911343675119571
Position 10255: 0.0006211166154908912
Position 510: 0.0006114873917898065
Position 9902: 0.000609194770823838
Position 9836: 0.0006086369633855087
