Gene = APOBEC4
index = 91
Annotated 5SS: [242]
Annotated 3SS: [4501]
SMsplice 5SS: [242]
SMsplice 3SS: [4501]
top_k =  500
Partition function (log Z): -9.252984658233277

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.7207134723097808
Position 670: 0.3497603960478385
Position 4291: 0.342241374110894
Position 4644: 0.25987200140938715
Position 110: 0.13616195160680564
Position 1897: 0.03352795010272176
Position 4110: 0.02671134288241248
Position 1005: 0.021471097036125833
Position 5551: 0.019208904649541
Position 4424: 0.018237118217783403
Position 1276: 0.017793344708290852
Position 909: 0.013556475705789809
Position 692: 0.008810326106380424
Position 13: 0.008710578219295776
Position 1013: 0.008684478609710937
Position 1468: 0.007182209300172139
Position 6268: 0.006834072148544659
Position 1143: 0.006520648335654749
Position 647: 0.005056834444433163
Position 930: 0.002981567591821964
Position 927: 0.0027625508262284007
Position 2011: 0.002079788608474185
Position 5999: 0.001998474310725546
Position 3032: 0.0019705988025668078
Position 2256: 0.0018639360960977815
Position 214: 0.0018220821898128393
Position 600: 0.0017672216954506973
Position 3252: 0.0011167134256543684
Position 881: 0.001062745755431457
Position 1050: 0.0009090393903140941
Position 661: 0.0007490987131972384
Position 3113: 0.0005156234032704112
Position 366: 0.000379336754379581
Position 398: 0.00037880674852211075
Position 552: 0.0003104131173674182
Position 674: 0.00017028516075074242
Position 1685: 0.00014978226825759666
Position 1553: 0.00012168756550865123
Position 3310: 8.185141976896725e-05
Position 1489: 7.60714355889693e-05
Position 349: 7.498883389376752e-05
Position 845: 7.337477775301979e-05
Position 543: 5.467080620642029e-05
Position 2880: 5.4101922448869286e-05
Position 1947: 4.972246408937856e-05
Position 338: 2.2725086520049758e-05
Position 442: 1.4659901304555507e-05
Position 707: 1.3261169827820918e-05
Position 296: 9.551962521996965e-06
Position 738: 7.6111679734313505e-06
Position 56: 6.94421277765645e-06
Position 371: 3.947050567109731e-06
Position 91: 2.3215496045547393e-06
Position 83: 1.9134593841339464e-06
Position 2349: 1.1165350738554828e-06
Position 2501: 9.316954976218223e-07
Position 913: 8.908203915191106e-07
Position 403: 8.741079386407358e-07
Position 285: 7.867270323051231e-07
Position 757: 5.034328885406232e-07
Position 329: 1.4961523828869876e-07
Position 628: 1.0077100108952887e-07
Position 400: 5.7142852336555515e-08
Position 3: 5.608188301939135e-08
Position 512: 6.3581920757313106e-09
Position 264: 1.1897303014295026e-11
Position 389: 5.364886274750496e-13
Position 413: 6.891293819876663e-14
Position 448: 5.2738898075754534e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4501: 0.6275961030774138
Position 4139: 0.37201714730142954
Position 838: 0.22092715480220196
Position 448: 0.16654695136892567
Position 5515: 0.06213426581723442
Position 4999: 0.061352741465860935
Position 6258: 0.04656163100735438
Position 6436: 0.043904838829299325
Position 525: 0.03291651125364224
Position 1797: 0.032663107009183186
Position 5862: 0.03094121351069732
Position 2777: 0.025348766328542095
Position 5717: 0.022220706198979482
Position 3971: 0.02216967184665758
Position 4338: 0.02091951821654005
Position 6234: 0.020774009350263002
Position 6548: 0.01832780337360663
Position 4761: 0.015013687209699299
Position 5266: 0.014534018720183676
Position 6448: 0.012242959195439183
Position 5341: 0.012189642299116924
Position 3652: 0.011223755589434607
Position 541: 0.009979245098248145
Position 5033: 0.009641369934780101
Position 6622: 0.009036510195891757
Position 453: 0.007967235303004215
Position 5417: 0.007554191398227314
Position 5130: 0.0071955177228868
Position 6598: 0.005408582269388285
Position 5912: 0.005119516584181809
Position 466: 0.00488411701768049
Position 568: 0.0047394477702669404
Position 4509: 0.004353698254530546
Position 1001: 0.004181900294300725
Position 329: 0.0041518941068025735
Position 4643: 0.0040671410548201534
Position 563: 0.0037996456561467952
Position 349: 0.003133162634920577
Position 1141: 0.003128521887387956
Position 5387: 0.002740689912747475
Position 1332: 0.002676673218639571
Position 6187: 0.00266770814305674
Position 5167: 0.00255552392144924
Position 4290: 0.0025044002232569858
Position 6349: 0.0024975393738750967
Position 2046: 0.0018802550934002723
Position 428: 0.0018302171089386748
Position 1392: 0.0017862097376218995
Position 1248: 0.0017657174671613337
Position 1802: 0.0016674593221375508
Position 1301: 0.0013755576935609046
Position 4239: 0.001132415651348907
Position 3159: 0.00102915441252551
