Gene = NUP133
index = 975
Annotated 5SS: [  274  2302  6343  7586  8658 10206 12450 12847 18387 20876 21971 24288
 30745 32704 37762 41708 42922 43718 44799 47731 50181 55817 57817 59216
 63428]
Annotated 3SS: [ 2182  6238  7477  8522 10034 12293 12775 18238 20727 21812 24195 30580
 32608 37536 41584 42821 43465 44664 47571 50044 55697 57735 59150 63338
 66300]
SMsplice 5SS: [  274  2302  6343  6998  7586 10206 12450 12847 13507 18387 20876 21320
 21971 24288 30745 32704 42922 43718 44799 47731 57817 63428 66514]
SMsplice 3SS: [ 2182  6238  6848  7477 10062 12293 12775 13410 18238 20727 21213 21812
 24195 30580 32608 42821 43542 44664 47571 57735 63338 66300 66614]
top_k =  500
Partition function (log Z): -1.9411330353153855

Sorted 5' Splice Sites (High to Low Probability):
Position 6343: 0.9710560861702829
Position 18387: 0.9602683975550043
Position 21971: 0.9563449105739482
Position 10206: 0.9563093155696162
Position 12450: 0.9076173869622777
Position 24288: 0.8905098612730483
Position 12847: 0.860865904440277
Position 274: 0.8546066257983739
Position 32704: 0.8346151164460394
Position 2302: 0.812635841293997
Position 21320: 0.8104805967721422
Position 20876: 0.7660331234401795
Position 7586: 0.7466949496262729
Position 30745: 0.6766526599469683
Position 13507: 0.6139929440712705
Position 6998: 0.5868480033595456
Position 8658: 0.5393339481635437
Position 569: 0.36728681760625065
Position 10767: 0.2946516671752531
Position 11039: 0.22176703370461406
Position 666: 0.20645061886506716
Position 31186: 0.17693211330217753
Position 6977: 0.1744872573152535
Position 32492: 0.16536702030542766
Position 661: 0.1255708473589268
Position 7081: 0.12084783253812822
Position 18731: 0.11924891095921276
Position 30770: 0.10598120274639977
Position 7566: 0.10298561213368254
Position 30722: 0.10080249376913979
Position 29372: 0.08744240668460827
Position 20906: 0.08693685987650308
Position 8391: 0.08382959584753759
Position 21460: 0.0795182965640251
Position 10711: 0.07699990808961801
Position 21405: 0.07256016783690597
Position 20023: 0.07116640184092335
Position 7379: 0.0642085677232217
Position 8623: 0.06387539313800943
Position 19217: 0.06345772245930996
Position 21679: 0.06044205573907721
Position 32918: 0.05771273722061795
Position 13067: 0.05294857188578692
Position 126: 0.05259551392194864
Position 8222: 0.052253890441309306
Position 3575: 0.052045241566877225
Position 32884: 0.04769929880072862
Position 12702: 0.0462300041366107
Position 29308: 0.045909761649874536
Position 18981: 0.04039564706117421
Position 1394: 0.0393530270937319
Position 32928: 0.03669336655302375
Position 23216: 0.03457302287932764
Position 21143: 0.0345308541937846
Position 423: 0.034166936669512704
Position 21966: 0.03208154321628736
Position 1718: 0.030607604789370243
Position 19616: 0.03016437016167529
Position 5189: 0.029447746702620778
Position 19600: 0.029292100023691807
Position 8949: 0.027509877556339813
Position 24067: 0.026518213850055938
Position 29658: 0.025050499636729763
Position 21382: 0.023748647132306292
Position 24094: 0.019830104484449277
Position 10706: 0.019302986649178087
Position 4265: 0.01926638691946826
Position 5336: 0.018468558710991286
Position 7004: 0.01788695832357584
Position 31027: 0.016828507377384144
Position 21378: 0.015829520046316006
Position 9292: 0.015442858575427746
Position 11102: 0.015110255827576474
Position 7233: 0.014756952638082943
Position 24123: 0.01374442374429659
Position 21343: 0.01365788774572917
Position 30523: 0.012321445615708311
Position 672: 0.01020100947702322
Position 6984: 0.010156136716709294
Position 10658: 0.009706919458294728
Position 7735: 0.009210260581636617
Position 4747: 0.009162229712341674
Position 1157: 0.009133019042208573
Position 751: 0.009081312419394198
Position 9711: 0.007786825937527184
Position 8204: 0.006508382656928153
Position 1807: 0.005848567305429574
Position 20202: 0.004911613502724072
Position 791: 0.004757461010393631
Position 21661: 0.004493765849045266
Position 21047: 0.00418243528556696
Position 5415: 0.004137599674894195
Position 13213: 0.0039166088095211726
Position 2060: 0.003889802811123833
Position 3471: 0.003858008195077215
Position 8182: 0.0034668286724715116
Position 21398: 0.0033201054562997036
Position 13215: 0.0024590994954100318
Position 12719: 0.0022669206942986697
Position 13311: 0.0021235461222645566
Position 6991: 0.0018801982244182115
Position 7089: 0.0018767736364089824
Position 198: 0.0018737451502489153
Position 21637: 0.0017253025027895046
Position 13060: 0.0015635993617207898
Position 6975: 0.0012308084280150634
Position 19005: 0.0012297119434981148
Position 3415: 0.0011945610156245986
Position 21747: 0.0011375181141477719
Position 5147: 0.0010712468708727826
Position 1363: 0.0009102284950408703
Position 5141: 0.0009064067330230131
Position 245: 0.0008723992790126838
Position 22129: 0.0007388046256862254
Position 21160: 0.0005244036705499171
Position 6272: 0.0004607817414125517
Position 26893: 0.00045259511159233495
Position 211: 0.0004410010500459767
Position 7465: 0.00038170808283075286
Position 18733: 0.0003335950453810885
Position 21230: 0.00031377022005550995
Position 6289: 0.00027318502869732735
Position 338: 0.00020529015815899342
Position 426: 0.00016427627222059623
Position 290: 0.00015560649584551284
Position 3422: 0.00014466216672067572
Position 295: 0.00014275509286812736
Position 133: 0.00012286890458694326
Position 3147: 0.00010123844778326665
Position 3648: 6.101482536836512e-05
Position 1101: 5.475499833059976e-05
