Gene = RP11-475E11.9
index = 1172
Annotated 5SS: [   124 113948 114573 114733 120351]
Annotated 3SS: [113907 114423 114669 120216 125777]
SMsplice 5SS: [   124    739  13176  13665  15874  16147  20010  22080  23440  23849
  26205  26408  85920 103015 103263 114733 120351]
SMsplice 3SS: [   616  13035  13562  15765  15975  19868  21985  23341  23701  26065
  26323  85720 102721 103096 114669 120216 124791]
top_k =  500
Partition function (log Z): -36.27797908857393

Sorted 5' Splice Sites (High to Low Probability):
Position 13665: 0.9820472567166988
Position 23849: 0.9691485638960674
Position 26205: 0.9663830918043946
Position 23440: 0.9615929900780531
Position 26408: 0.9609808542913941
Position 124: 0.8760455334900951
Position 15874: 0.856874116658252
Position 13176: 0.8553714013405354
Position 16147: 0.8124789927199457
Position 22080: 0.7770369849496074
Position 739: 0.6916367661078153
Position 20010: 0.5969434905878886
Position 8494: 0.3914370288950063
Position 16581: 0.3263718688481869
Position 19649: 0.29551795013188065
Position 19926: 0.2742335400388697
Position 25961: 0.2521795603491773
Position 26754: 0.20618968480939287
Position 88: 0.09844814620659569
Position 28794: 0.09669266984581049
Position 19533: 0.08653028335749953
Position 28381: 0.05652616001546845
Position 14251: 0.05052838586047767
Position 37319: 0.04850252371873502
Position 16261: 0.04643297802538243
Position 20952: 0.04448780946004349
Position 21026: 0.04121465571939676
Position 26879: 0.039713894816396984
Position 16155: 0.03133674292687748
Position 23241: 0.030409418736758894
Position 15532: 0.029963285993902772
Position 1176: 0.026971884630107332
Position 28765: 0.025921981958807325
Position 33414: 0.024719052113919723
Position 28376: 0.024368405665851633
Position 25319: 0.02328350143677232
Position 13894: 0.023193974150790508
Position 24795: 0.02175934968787504
Position 29318: 0.021288799445408606
Position 14331: 0.02051108590455318
Position 18319: 0.018852873515391957
Position 18286: 0.01801565188326566
Position 14259: 0.01711201251360685
Position 16539: 0.01493722489643096
Position 142: 0.012963673699853054
Position 27241: 0.012145058046586148
Position 22085: 0.010417695874261692
Position 28681: 0.009858596865557777
Position 17982: 0.009722387723045822
Position 23421: 0.009063378653380375
Position 22408: 0.008769512917255173
Position 31100: 0.007830247626534287
Position 15104: 0.007816326303646539
Position 18106: 0.007623386349515787
Position 28462: 0.007467654122958523
Position 25540: 0.007283446123748581
Position 28918: 0.007170698881090268
Position 20804: 0.0070662612580232875
Position 15888: 0.006964675311298288
Position 23472: 0.0067000941073735755
Position 16583: 0.0066545735315711434
Position 16957: 0.006379060957374904
Position 31175: 0.00555314636860345
Position 13344: 0.004741057682407944
Position 29046: 0.004407679394653941
Position 25569: 0.004215373501443692
Position 19943: 0.0036711157127234024
Position 19934: 0.00357348525439862
Position 30512: 0.0033943294019968375
Position 22071: 0.0032570341227031573
Position 16431: 0.0031894047428540737
Position 1135: 0.002940792479787623
Position 5343: 0.002846422631381419
Position 23943: 0.002692346375916642
Position 22873: 0.002584917100595385
Position 24911: 0.0025785477368502454
Position 14389: 0.0024440923519252326
Position 128: 0.0022422204158143886
Position 359: 0.0022077759437273254
Position 28865: 0.002110860087541122
Position 26196: 0.002078113731093446
Position 264: 0.001927998274109357
Position 20199: 0.0017739234759868404
Position 7568: 0.0017555193484277425
Position 7083: 0.0017179239961208179
Position 25068: 0.0016179058434755728
Position 5383: 0.000923742581983147
Position 16097: 0.0007964356081373356
Position 282: 0.0007163302332208365
Position 24866: 0.0006682818279152885
Position 16137: 0.0005915760969879472
Position 158: 0.0005119976702508336
Position 25631: 0.0005042261056923201
Position 15878: 0.00036795871368666596
Position 25083: 0.00022767679662810453
Position 57: 0.0001960511699473455
Position 941: 0.00018979359495046588
Position 26269: 0.000157446893020999
Position 3479: 0.00015220651242214183
Position 1887: 0.00015200335606823344
Position 1870: 0.00014026568285920892
Position 24102: 0.0001298470379867846
Position 444: 0.00011855797645316547
Position 424: 9.276270866574427e-05
Position 26472: 9.227986287406684e-05
Position 22777: 7.583855116685939e-05
Position 878: 5.443186688964892e-05
Position 339: 3.314543088372514e-05
Position 286: 2.669488406210434e-05
Position 192: 2.5968692301969945e-05
Position 149: 2.474557433293971e-05
Position 137: 2.1601153734336332e-05
Position 766: 1.9605803681193796e-05
Position 19997: 1.5584990606269002e-05
Position 484: 1.4456000363615278e-05
Position 132: 1.409108190660008e-05
Position 922: 8.14497926845572e-06
Position 167: 7.935656155528416e-06
Position 513: 6.759512950039441e-06
Position 26399: 6.64518769491485e-06
Position 329: 4.915543877522015e-06
Position 434: 4.726807814212299e-06
Position 146: 4.431151320470793e-06
Position 915: 4.356747345101844e-06
Position 90: 3.3418286511145855e-06
Position 268: 2.60026093065739e-06
Position 510: 2.0839242303530214e-06
Position 551: 1.4165437525262667e-06
Position 723: 1.0508266727752123e-06
Position 507: 7.598862727461344e-07
Position 538: 6.400203749179297e-07
Position 144: 5.081893638111791e-07
Position 1444: 4.071641937660389e-07
Position 177: 1.7424333901736676e-07
Position 1363: 1.002352402115213e-07
Position 1289: 8.910657527745399e-08
Position 691: 2.0883519311180846e-09
Position 253: 5.867752032746664e-15
Position 348: 3.611896204805657e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 26065: 0.9879303482579669
Position 23341: 0.9763788665169293
Position 23701: 0.9704695751495724
Position 13562: 0.9549110232298795
Position 26323: 0.9273779250549283
Position 19868: 0.8735952883737959
Position 15765: 0.8529532845207962
Position 21985: 0.7868916371395925
Position 616: 0.6486286222426737
Position 30982: 0.646692493986461
Position 15975: 0.45115698878621646
Position 13035: 0.4509191179019732
Position 13089: 0.39250428840964074
Position 8273: 0.3717687208302243
Position 16327: 0.3340743088355652
Position 16002: 0.3033460864266239
Position 19426: 0.20711144395019576
Position 28541: 0.1942511200526836
Position 19576: 0.174936789539185
Position 25793: 0.1253601367071572
Position 33279: 0.09934788609459183
Position 37128: 0.06888244799337817
Position 16093: 0.0667793382105305
Position 26640: 0.0653220303371703
Position 20847: 0.054493706405381696
Position 25816: 0.05402110608988842
Position 14135: 0.04936343288149148
Position 37417: 0.04850252371873502
Position 28255: 0.047087532107047775
Position 25715: 0.04451854766883183
Position 26624: 0.04433114466796976
Position 36350: 0.03979754222584614
Position 29632: 0.03794928029275605
Position 28205: 0.03770607164360871
Position 26670: 0.03616808006932843
Position 16005: 0.03215405837676617
Position 22943: 0.03138701505863405
Position 26674: 0.03102463098793523
Position 16047: 0.025800378707061165
Position 14223: 0.025066899562038523
Position 20681: 0.024999814330997246
Position 26708: 0.024416285136169388
Position 1014: 0.023017112611454255
Position 13753: 0.02240580492124131
