Gene = LRRC72
index = 797
Annotated 5SS: [  147  5673 10801 30546 32104 39507 40648 53206]
Annotated 3SS: [ 5598 10730 30463 31992 39416 40494 53177 54427]
SMsplice 5SS: [  147   754  5673  5926 30546 39507 40648 41415]
SMsplice 3SS: [  617  5517  5774 30463 39416 40494 41321 54427]
top_k =  500
Partition function (log Z): -22.494770268652815

Sorted 5' Splice Sites (High to Low Probability):
Position 5673: 0.9853884887363292
Position 147: 0.9813327389781534
Position 754: 0.6032761733331121
Position 5926: 0.5712586772800613
Position 6178: 0.23021185734919763
Position 3966: 0.21163627130389218
Position 6458: 0.1445192608944925
Position 1480: 0.12226401722437773
Position 10596: 0.07985044526206109
Position 15854: 0.061191962792014665
Position 13631: 0.05263053167276657
Position 1117: 0.03604308229699478
Position 685: 0.0316581450824777
Position 898: 0.021600818099233435
Position 6342: 0.019752277540347116
Position 232: 0.017853533250719113
Position 4995: 0.01500510194225007
Position 8614: 0.01328447055092109
Position 10801: 0.009834503178573744
Position 4152: 0.009029192285087796
Position 1899: 0.006757696620168077
Position 12843: 0.006379744044492118
Position 722: 0.002904878770149953
Position 5781: 0.0027606989860058163
Position 6903: 0.0018456291164212788
Position 397: 0.00043685470092157857
Position 1227: 0.0002748697948268434
Position 1088: 0.00015944353958946702
Position 528: 0.00014854397284468036
Position 278: 0.00014798750957558095
Position 7051: 0.00011039548054364221
Position 412: 8.838626167409543e-05
Position 1071: 7.341081948301263e-05
Position 839: 5.127559079084733e-05
Position 5679: 5.0658302762052484e-05
Position 1946: 4.885747341070523e-05
Position 560: 4.58076523110021e-05
Position 1187: 4.3956932629688975e-05
Position 2494: 3.4297551532418295e-05
Position 1230: 3.330835937147481e-05
Position 1926: 3.312860678764354e-05
Position 3775: 3.2498666299081196e-05
Position 590: 2.6960356007721227e-05
Position 417: 2.492925253814623e-05
Position 594: 2.191198941758714e-05
Position 580: 1.629505533806834e-05
Position 1030: 7.4486326096954794e-06
Position 675: 5.538378781941221e-06
Position 49: 5.241126401124808e-06
Position 483: 5.204462775305621e-06
Position 867: 5.110583095072378e-06
Position 814: 4.655216460262678e-06
Position 499: 3.3936527688848487e-06
Position 584: 3.0371547527017504e-06
Position 1200: 2.896463812255031e-06
Position 939: 2.5151364104558007e-06
Position 6405: 1.1651489591556964e-06
Position 342: 9.611339729916e-07
Position 512: 6.594239822304808e-07
Position 1401: 6.058843964866811e-07
Position 359: 4.42747088560905e-07
Position 570: 4.316331596631315e-07
Position 257: 4.135137837494584e-07
Position 568: 4.0305691471157585e-07
Position 564: 3.8101637805891056e-07
Position 586: 3.670975258458902e-07
Position 834: 3.446169625892863e-07
Position 566: 3.2247780586387624e-07
Position 1371: 2.1884440214481706e-07
Position 562: 2.120180152397539e-07
Position 443: 1.0410922070888185e-07
Position 1357: 8.11945013398381e-08
Position 877: 7.167261343287723e-08
Position 496: 1.676172723396618e-08
Position 59: 3.860888366822145e-09
Position 51: 1.3345129321657814e-09
Position 85: 4.4961533685932727e-10
Position 139: 2.9244473831243243e-11
Position 298: 8.94044027430581e-12
Position 78: 2.7358841826298258e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5517: 0.8575696208041305
Position 19484: 0.6977867324559718
Position 617: 0.6230156428098435
Position 5774: 0.5274236913979097
Position 3891: 0.21649356437430836
Position 13507: 0.1618631494644391
Position 1360: 0.11794904686110813
Position 15634: 0.10978578396427897
Position 5740: 0.09468234340580892
Position 6053: 0.0782542009263273
Position 6374: 0.07506652921828201
Position 10431: 0.06381692139077928
Position 6333: 0.062222508887263925
Position 5598: 0.06205829392777407
Position 6029: 0.05964041649849024
Position 5571: 0.049569473424460796
Position 1014: 0.03878140038717986
Position 6264: 0.02941987728831924
Position 10730: 0.027138935982487226
Position 6056: 0.02476932294170994
Position 9484: 0.022218122611248843
Position 6008: 0.020716686343716526
Position 621: 0.017467804131884885
Position 10342: 0.016385784112265184
Position 5911: 0.014657422751968194
Position 8475: 0.013876941999034529
Position 557: 0.012001968407386576
Position 6632: 0.011450195195442197
Position 6093: 0.01057240401822019
Position 7862: 0.010417916622742359
Position 8737: 0.01038307286926436
Position 4842: 0.008832614005520515
Position 12781: 0.008779465388529101
Position 5398: 0.008769905784613003
Position 11480: 0.008499435642533741
Position 5453: 0.006952125545036935
Position 1778: 0.00634854241288142
Position 4945: 0.006346720310310503
Position 8893: 0.0062436547632697325
Position 9721: 0.00623156929274977
Position 11146: 0.005629999939085352
Position 4052: 0.003730150801257789
Position 965: 0.0033341442789922176
Position 7442: 0.0033339403176934823
Position 5820: 0.0033334456249145316
Position 800: 0.0026044123450498
Position 472: 0.0022771560706133526
Position 1472: 0.0015245611233383012
Position 7164: 0.001373129422840054
Position 6159: 0.0012674975303231088
Position 1116: 0.0010894750974226226
Position 641: 0.0006654776295159442
Position 496: 0.0006244544712555305
Position 753: 0.0005918833798389918
Position 3699: 0.0005630920625684443
Position 1753: 0.0005484080695903947
Position 6792: 0.0004550078641424749
Position 5950: 0.0004087811481577445
Position 5312: 0.0003859052221067019
Position 6033: 0.0002943333975147912
Position 1417: 0.0002693553504810589
Position 310: 0.00024320735177370335
Position 5784: 0.00024243558664115925
Position 6840: 0.00019088776844836732
Position 5227: 0.00018642856812463068
Position 7447: 9.051371812079536e-05
Position 506: 8.309315686211547e-05
Position 6931: 4.7427114148223695e-05
Position 1944: 4.152331162532355e-05
Position 2319: 3.50712247445895e-05
Position 3632: 3.24986662990811e-05
Position 938: 2.9948714937478524e-05
Position 826: 2.4282776063552562e-05
Position 2636: 2.1109120944648628e-05
Position 6957: 2.0788164625390626e-05
Position 1509: 1.9414059344371913e-05
Position 742: 1.7245792704400373e-05
Position 673: 1.6155624834775788e-05
Position 6892: 1.552325887493514e-05
Position 257: 1.1468666740440957e-05
Position 853: 1.1097058044100248e-05
Position 670: 9.051628148243374e-06
Position 2432: 7.546851364356033e-06
Position 661: 6.499449802533819e-06
Position 1159: 5.924919289975572e-06
Position 643: 5.208304028780816e-06
Position 758: 5.12465010896115e-06
Position 227: 4.753467563803305e-06
Position 1861: 4.381295781876838e-06
Position 313: 4.217581786759855e-06
Position 779: 3.716518527435666e-06
Position 219: 3.2951082086790626e-06
Position 260: 2.683589109381369e-06
Position 540: 2.578401628538626e-06
Position 867: 2.420341228874626e-06
Position 446: 2.2310017555155013e-06
Position 764: 1.939921823574256e-06
Position 1022: 1.402994129278257e-06
Position 3746: 1.3794977279220735e-06
Position 3769: 1.3598787801453837e-06
Position 376: 1.037600242023161e-06
Position 349: 1.0324167231012052e-06
