Gene = EBNA1BP2
index = 477
Annotated 5SS: [ 208  375  782 1505 3322 5101 5435 7618]
Annotated 3SS: [ 290  608 1380 3231 5024 5340 7454 7766]
SMsplice 5SS: [ 208  375 1505 3322 5101 7618]
SMsplice 3SS: [ 290 1380 3167 5024 7454 7694]
top_k =  500
Partition function (log Z): 2.4890432712736565

Sorted 5' Splice Sites (High to Low Probability):
Position 208: 0.9973609399290014
Position 1505: 0.9288000640294926
Position 5101: 0.8281849213505488
Position 375: 0.8217673318442353
Position 3322: 0.7402323575652932
Position 7618: 0.6129305549255621
Position 5435: 0.33716882179387286
Position 782: 0.15692362668886106
Position 34: 0.14832157150721378
Position 5137: 0.11626471968767645
Position 3523: 0.08956453444032743
Position 6480: 0.07741721323553727
Position 7640: 0.045656710199359116
Position 1331: 0.03136095015441328
Position 5105: 0.029327454017963796
Position 5474: 0.02657171673090791
Position 4599: 0.021402555469887223
Position 399: 0.020521139247327614
Position 392: 0.01639395638421336
Position 1754: 0.013930775925120589
Position 1800: 0.013219839636201427
Position 7632: 0.013055972327888505
Position 687: 0.011997114675931092
Position 6420: 0.011708946155758727
Position 3703: 0.01060288761543379
Position 778: 0.00697058657728039
Position 852: 0.006543971552799903
Position 4697: 0.006524826428889715
Position 3273: 0.00631029764793816
Position 7622: 0.006210726976006301
Position 508: 0.006075280038771403
Position 4913: 0.005620984902342596
Position 28: 0.005601149263496899
Position 3362: 0.004239015322747696
Position 1838: 0.0038083473220353317
Position 15: 0.003670391951380041
Position 3028: 0.0034142306628954775
Position 3449: 0.00328418270110729
Position 381: 0.003213322783793516
Position 2579: 0.0027165528183237253
Position 4376: 0.002570612459423921
Position 809: 0.002411632311408147
Position 7549: 0.0022969138455687177
Position 6254: 0.002244216105180689
Position 3065: 0.002179465004460561
Position 7749: 0.002006157014173145
Position 1272: 0.0019521484336876417
Position 2153: 0.001948103606004663
Position 372: 0.001910433079238391
Position 4930: 0.0017501422627061766
Position 3360: 0.0016582891008775516
Position 8: 0.0011654643875268428
Position 5469: 0.0009896949011308329
Position 2442: 0.0007770660386343403
Position 4380: 0.0007119356527642499
Position 3334: 0.0006444620383913344
Position 212: 0.0004929790214514985
Position 3546: 0.00047945450116350006
Position 5130: 0.0004733400224968972
Position 2175: 0.00044763036768829547
Position 6246: 0.00038486124014448423
Position 5237: 0.00029325434308103624
Position 4360: 0.00026163141583487767
Position 5491: 0.00021966607319400203
Position 3840: 0.00021263097270129484
Position 128: 0.00021074515732163792
Position 3955: 0.00020429433957411657
Position 491: 0.0001978318584056626
Position 5498: 0.00015401798352941866
Position 2439: 0.00015009291734888728
Position 2515: 0.00014966664511452003
Position 5941: 0.000147165071244459
Position 214: 0.00011004103691058367
Position 430: 0.00010177043631954329
Position 115: 6.210492764430248e-05
Position 5278: 5.025512900167627e-05
Position 583: 3.640347513955936e-05
Position 119: 2.7102380292040316e-05
Position 5255: 2.5413704374536168e-05
Position 5037: 2.1189132571153995e-05
Position 227: 5.2350631824627186e-06
Position 132: 3.869536213221949e-06
Position 336: 3.2260829970770185e-06
Position 90: 1.8746600071593264e-06
Position 5605: 3.9996297761857873e-07
Position 171: 2.1318647127783358e-07
Position 239: 1.853299091126069e-07
Position 193: 6.941251337242009e-08
Position 121: 5.924597142228624e-08
Position 280: 3.7015316380524475e-09
Position 268: 2.706337918919259e-09
Position 105: 1.2574742500508781e-09
Position 274: 9.695527664356131e-10
Position 363: 1.203724272319048e-10
Position 282: 1.0712419874016782e-10
Position 339: 3.198773142195752e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5024: 0.9772634551605373
Position 290: 0.7604236279439168
Position 7694: 0.6046765167209011
Position 7454: 0.5878616768329246
Position 1432: 0.44735924605968164
Position 1380: 0.4297219953645031
Position 5340: 0.40984383992367257
Position 3167: 0.392797658778721
Position 3231: 0.3717075265778611
Position 7766: 0.29129344689076
Position 118: 0.15874224029220568
Position 296: 0.1001206169974741
Position 608: 0.09008372036411914
Position 6317: 0.08911316517377549
Position 3447: 0.06806152230380184
Position 7509: 0.04676712756296672
Position 633: 0.037496008092943414
Position 7460: 0.03163042393440518
Position 1636: 0.024423846180105804
Position 1200: 0.022934057407151515
Position 1222: 0.019616080373299916
Position 544: 0.01874551411618679
Position 664: 0.01659415873482755
Position 7720: 0.01571544663023264
Position 7485: 0.01542682062075194
Position 1172: 0.012831445010127165
Position 1271: 0.010570594933524333
Position 4465: 0.010139090271249818
Position 592: 0.009304072490706031
Position 4791: 0.008494268497018053
Position 7769: 0.008421496680155377
Position 1276: 0.008194129376537438
Position 4438: 0.007114135028772497
Position 3100: 0.007065993931354674
Position 7723: 0.006723424788544273
Position 6192: 0.006719830183921369
Position 1709: 0.006552661724445859
Position 695: 0.006493790498748182
Position 4413: 0.005699819850097529
Position 7402: 0.005521993015124331
Position 312: 0.00537326580821797
Position 3694: 0.004137421487601795
Position 1396: 0.004068475776911504
Position 4257: 0.004057741627488216
Position 3605: 0.0036798962770076054
Position 1412: 0.0034926536571714714
Position 3216: 0.003253875312826053
Position 7506: 0.0030598422079185354
Position 345: 0.0026392690166549444
Position 3193: 0.0024597497081099685
Position 2496: 0.0023751456547688745
Position 4593: 0.002283047304564058
Position 2923: 0.0021906412449935707
Position 7370: 0.0021071891214088107
Position 2890: 0.0019338435877785775
Position 4468: 0.0016871499865262795
Position 323: 0.0016825901771980068
Position 1495: 0.0015202231329079466
Position 7972: 0.0013940997099584416
Position 460: 0.001237944337112882
Position 1975: 0.001202828831864444
Position 5661: 0.0011535132924503193
Position 6146: 0.0011440026085797863
Position 2984: 0.0011389939547684763
Position 641: 0.0010503682930869246
Position 8026: 0.0009511105105071242
Position 3576: 0.0009265477659241115
Position 3550: 0.0008268689700363549
Position 3132: 0.0007744002650283475
Position 5164: 0.0007347568205243918
Position 1326: 0.000723162424656333
Position 5679: 0.0007187988355744993
Position 4961: 0.0006759328431355488
Position 6004: 0.0006686686314296598
Position 3070: 0.0006426672353108922
Position 327: 0.000632017215834777
Position 6842: 0.000586475109270329
Position 6367: 0.0005863943577185289
Position 3502: 0.0005120291855736179
Position 2299: 0.0004947257505772032
Position 4670: 0.0004905773581015896
Position 2424: 0.00048524219325926996
Position 7771: 0.00048306751497861325
Position 1391: 0.00045455724373131515
Position 3636: 0.000446634897807395
Position 2357: 0.0004079697746428381
Position 521: 0.00037005343353764954
Position 1978: 0.00032615048561971245
Position 2011: 0.00029531868039545627
Position 3240: 0.0002881817675204805
Position 2100: 0.0002827576992848486
Position 725: 0.0002688231375462929
Position 620: 0.00024964317914010647
Position 2021: 0.0002459247083190626
Position 2839: 0.0002167461909292361
Position 6339: 0.00021588518889463512
Position 1335: 0.00019023920004730834
Position 3144: 0.00018968453439704324
Position 6661: 0.00018482082872835385
Position 7344: 0.000161946217122256
Position 1144: 0.00015977331277306753
Position 1090: 0.0001505775520378008
Position 717: 0.00013125423123228462
Position 731: 0.0001294317789923635
Position 1028: 0.00012420369457362746
Position 3005: 0.00012288116302623181
Position 4839: 0.00010697321568704851
Position 6869: 9.826337474971605e-05
Position 587: 8.062449457706687e-05
Position 6899: 7.755756316288856e-05
Position 756: 7.67583476814719e-05
Position 5045: 7.270792338414251e-05
Position 560: 6.327204919258783e-05
Position 465: 5.695029012053084e-05
Position 5529: 5.398821641865242e-05
Position 487: 4.216657621388885e-05
Position 5815: 4.057893791136735e-05
Position 2562: 3.0295046173286322e-05
Position 2033: 2.2569668346416727e-05
Position 1882: 1.989192816762239e-05
Position 1675: 1.9612337770327138e-05
Position 4796: 1.3326590128220219e-05
Position 199: 8.624367531948524e-06
Position 5253: 7.676739424979342e-06
Position 5378: 6.155643289791748e-06
Position 5369: 6.1323129059889544e-06
Position 390: 2.0023344567656512e-06
Position 424: 1.9033074486671805e-06
Position 710: 1.4225498701163853e-06
Position 3522: 1.351697438982156e-06
Position 1501: 1.3458651213004569e-06
Position 3469: 1.1188999271764605e-06
Position 203: 9.579789033769788e-07
Position 5393: 8.462440947828283e-07
Position 5258: 7.0795356573976e-07
Position 359: 6.899167722545715e-07
Position 347: 4.112870058434646e-07
Position 171: 3.287769799234415e-07
Position 81: 3.2657021059876464e-07
Position 356: 3.0678470323227e-07
Position 941: 2.843563342438431e-07
Position 1759: 1.6990760126611493e-07
Position 1035: 1.5654898035850446e-07
Position 1717: 1.3904916245687538e-07
Position 1650: 5.962746142897158e-08
Position 489: 5.549067902052475e-08
Position 141: 3.266473465342298e-08
Position 1780: 3.08006178797469e-08
Position 443: 2.1997594625959696e-08
Position 205: 6.396791034580316e-09
Position 268: 2.3120871393060266e-10
Position 753: 3.680970367863563e-11
Position 379: 1.7782741683105844e-12
Position 207: 1.686761116018011e-12
Position 211: 6.186913233587105e-14
Position 218: 9.427168628857347e-15
Position 223: 1.1073645481474679e-16
