Gene = TMEM167B
index = 1418
Annotated 5SS: [1080 3219]
Annotated 3SS: [3086 4613]
SMsplice 5SS: [1080]
SMsplice 3SS: [3086]
top_k =  500
Partition function (log Z): -11.609680548773088

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.5956881074171244
Position 3219: 0.5267797941561446
Position 611: 0.32605191433720265
Position 680: 0.19980964086388806
Position 1946: 0.1508568225347934
Position 2727: 0.13933049244017262
Position 1363: 0.04875372638011455
Position 6807: 0.04265271174646987
Position 6801: 0.026909566679101223
Position 2450: 0.02415103310292088
Position 3204: 0.019806582862351464
Position 1376: 0.018347397016535663
Position 3292: 0.011112990991433196
Position 298: 0.008214719719209595
Position 2423: 0.007712564366747405
Position 828: 0.006398686908580293
Position 3548: 0.004992153082875273
Position 154: 0.004904660730790129
Position 1971: 0.004696567120037654
Position 1053: 0.0046059414577388925
Position 2182: 0.0034125621871788775
Position 6518: 0.0033856561588483367
Position 1106: 0.002503499496277584
Position 1516: 0.0022605969807373296
Position 4773: 0.0020896651214501005
Position 3392: 0.0019292449058137665
Position 431: 0.001608430380390872
Position 571: 0.0015433114109765546
Position 1842: 0.0015259008306898053
Position 516: 0.0013225483604369156
Position 3280: 0.0012104511857405408
Position 3887: 0.0011670118679202016
Position 368: 0.0008377651522316664
Position 2203: 0.0006956245361169741
Position 2134: 0.0005993980029833819
Position 631: 0.00044085955110184064
Position 2043: 0.00038361839650867107
Position 865: 0.00031606773623199297
Position 1592: 7.628006012403663e-05
Position 10: 6.464465481729257e-05
Position 7: 6.372049136111123e-05
Position 186: 3.719717938949293e-05
Position 325: 3.155829196709542e-05
Position 537: 1.7300802497061743e-05
Position 1220: 1.1970921042084444e-05
Position 458: 7.918586346642498e-06
Position 1581: 7.70907686287505e-06
Position 4121: 7.3035615452086534e-06
Position 269: 6.631518398820834e-06
Position 1242: 6.431461680879492e-06
Position 265: 6.313884830699522e-06
Position 39: 4.350335518918733e-06
Position 649: 3.814790454824465e-06
Position 278: 3.204905570511273e-06
Position 916: 3.1110200644282695e-06
Position 83: 3.0139502939383887e-06
Position 1112: 2.378214052106717e-06
Position 876: 2.326452437152482e-06
Position 377: 2.1594204921027826e-06
Position 402: 1.2986706952018849e-06
Position 255: 1.1738085335938633e-06
Position 990: 1.1216699891836472e-06
Position 244: 1.1058119393759707e-06
Position 398: 1.0555771707692195e-06
Position 949: 8.298088334965571e-07
Position 411: 7.220619801453929e-07
Position 241: 6.191244672023752e-07
Position 639: 2.8920708953938635e-07
Position 1451: 1.5285294253072017e-07
Position 1275: 9.255288709309208e-08
Position 388: 1.610939394005035e-08
Position 235: 1.4166626533222309e-08
Position 48: 4.427602426607575e-09
Position 51: 4.025742867526077e-09
Position 45: 3.4300075717964328e-09
Position 54: 3.31582649108675e-09
Position 475: 2.7735492300929957e-09
Position 57: 2.7492590029558796e-09
Position 60: 2.6428205497425036e-09
Position 63: 1.6327992768043344e-09
Position 66: 1.167918915535918e-09
Position 595: 9.469185301128363e-10
Position 372: 2.9374759813299303e-10
Position 110: 1.6012374288014854e-10
Position 95: 1.1820590893633026e-10
Position 69: 1.02043994349359e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3086: 0.6770789306825791
Position 6966: 0.2042247127515243
Position 2546: 0.10525870677631272
Position 4613: 0.09577743566469316
Position 6623: 0.09524201973910976
Position 5023: 0.08528491656196202
Position 5813: 0.07725810695714515
Position 793: 0.07156633186328819
Position 1052: 0.06647698296831715
Position 1341: 0.0607784728252085
Position 1182: 0.05934552096064569
Position 2391: 0.05177246068685918
Position 6674: 0.05053330351150799
Position 6397: 0.049562568421738167
Position 5842: 0.04417505751516838
Position 1689: 0.040704947217746146
Position 1773: 0.03619877811330941
Position 1724: 0.03192507622196706
Position 1856: 0.025625772308306267
Position 2275: 0.019897109855921444
Position 1912: 0.01820951563718156
Position 967: 0.018143081632442958
Position 3324: 0.017768140013650287
Position 2415: 0.01697480925584169
Position 1759: 0.014843500208868246
Position 3790: 0.014240161517221033
Position 5207: 0.014018607169315833
Position 1266: 0.011726236503392102
Position 2510: 0.009532138427969522
Position 4806: 0.009480432390246546
Position 4878: 0.008516010525507038
Position 1655: 0.008263024888155793
Position 3932: 0.005423530775962507
Position 6687: 0.005352782734312998
Position 4732: 0.0051714794870957375
Position 5416: 0.005168459143259854
Position 876: 0.0044373463150096555
Position 3218: 0.0040228668829954085
Position 3979: 0.003914187343409982
Position 3014: 0.0038546431287314023
Position 5898: 0.0036451930228573815
Position 2813: 0.003466555653922
Position 1058: 0.0034424469784029303
Position 2579: 0.0028380171755332194
Position 914: 0.0028362607896367993
Position 3731: 0.002711151021399956
Position 3440: 0.002438830154340746
Position 5775: 0.002388145517928623
Position 5536: 0.0023778945208976776
Position 4228: 0.0022491689448936435
Position 6597: 0.0022192127458546713
Position 2678: 0.0020913274453935216
Position 6411: 0.0018333619480273035
Position 4705: 0.001791541995893918
Position 2001: 0.0016192893637312603
Position 3151: 0.0011509970870549847
Position 5730: 0.0011292969957775196
Position 3489: 0.001102740155062869
Position 5516: 0.0009974941982499562
Position 3886: 0.0009288561735275581
Position 3480: 0.0009225863298398499
Position 803: 0.0007195494027490215
Position 1581: 0.0007091461090307479
Position 2328: 0.0006910875428997981
Position 847: 0.0006342743189147301
Position 990: 0.0006051986195776087
Position 4535: 0.0005265549452257881
Position 701: 0.0003909384327642723
Position 1729: 0.00037895698698131217
Position 2561: 0.000378955958576528
Position 704: 0.0003277367554970127
Position 2707: 0.0003035601583635534
Position 1842: 0.00024077673062403528
Position 2365: 0.0002180266658960336
Position 2007: 0.00021250111532492588
Position 1454: 0.00020282720441670135
Position 901: 0.00018189662870372368
Position 3457: 0.00014683400521344712
Position 1525: 0.0001025828244852071
Position 779: 6.923450945458089e-05
Position 828: 6.367550193565763e-05
Position 773: 6.340398278647802e-05
Position 542: 6.177472910765481e-05
Position 406: 4.935051212332511e-05
Position 1829: 3.2493444201049846e-05
Position 515: 3.050037310493526e-05
Position 997: 2.5402702456986373e-05
Position 3379: 2.4407613447209664e-05
Position 1275: 1.4011106490255831e-05
Position 430: 1.3618620001132754e-05
Position 885: 1.1724242373639757e-05
Position 679: 9.399127273339689e-06
Position 472: 3.3989194876823027e-06
Position 458: 3.140036823388261e-06
Position 380: 2.1717287157684338e-06
Position 1778: 1.466792963688918e-06
Position 575: 1.099955509713654e-06
Position 835: 1.0370015907150242e-06
Position 808: 5.942732442883823e-07
Position 610: 5.899253608016654e-07
Position 1423: 5.298287872185877e-07
Position 548: 3.953149014392281e-07
Position 843: 3.818376483708183e-07
Position 1064: 3.4212064378012857e-07
Position 683: 3.355707473018534e-07
Position 377: 3.2898319872069373e-07
Position 557: 2.681638991066923e-07
Position 584: 2.2347018362325466e-07
Position 571: 1.786373412173518e-07
Position 1362: 1.1722876115464256e-07
Position 273: 9.597943183031787e-08
Position 579: 7.788680290077745e-08
Position 739: 7.712895432571194e-08
Position 649: 4.966018957006121e-08
Position 382: 4.911508707846721e-08
Position 595: 4.3871025183023466e-08
Position 639: 4.2658498971300883e-08
Position 244: 4.059533322820235e-08
Position 590: 3.7715573097728965e-08
Position 103: 2.8449392117568965e-08
Position 247: 2.6290886545191774e-08
Position 297: 1.7494294217534028e-08
Position 325: 1.4418916731910825e-08
Position 581: 3.2856577994928458e-09
Position 77: 2.6468359720058617e-09
Position 660: 1.9894122620064376e-09
Position 1360: 6.156283199868865e-10
Position 153: 5.435765895782076e-10
Position 1299: 5.537914533578898e-11
