Gene = NUF2
index = 974
Annotated 5SS: [  132  4240  5628  6370  6973 14914 16159 17543 18492 21936 23884 26004
 27146]
Annotated 3SS: [ 4096  5552  6292  6910 14815 16084 17445 18428 21797 23742 25827 27009
 33399]
SMsplice 5SS: [  278  4240 14914 16159 21936 27146]
SMsplice 3SS: [ 4096 14815 16084 21797 27009 33399]
top_k =  500
Partition function (log Z): 0.7743112948918451

Sorted 5' Splice Sites (High to Low Probability):
Position 21936: 0.9999758522547056
Position 27146: 0.9845110540552846
Position 14914: 0.9615614832761833
Position 278: 0.9598106671001199
Position 4240: 0.9082081358686653
Position 6973: 0.8804800163910205
Position 5628: 0.6446823777205511
Position 23884: 0.5147660869706053
Position 551: 0.5069558810574459
Position 6370: 0.5052324853926934
Position 16159: 0.501691744285117
Position 3468: 0.47764013929462995
Position 6596: 0.467617304973473
Position 22195: 0.4107189510117102
Position 18492: 0.34508296691794615
Position 13965: 0.3147611973975787
Position 1161: 0.17641608095762276
Position 6453: 0.15809737214672098
Position 2923: 0.13688093302037757
Position 3240: 0.1347769080413172
Position 455: 0.12128445259543184
Position 12458: 0.10621331716475321
Position 1156: 0.0918926274363369
Position 30590: 0.08040155161412427
Position 12434: 0.07008146557721971
Position 17543: 0.06588456307709177
Position 6203: 0.0603437844198841
Position 25996: 0.05753786973369674
Position 4288: 0.04829909251125435
Position 26004: 0.03380074558485181
Position 415: 0.03012809734737315
Position 5996: 0.02896331040920529
Position 4688: 0.027469391691746833
Position 5486: 0.024333537983646042
Position 4199: 0.023480889487452444
Position 6631: 0.019607345319813056
Position 5013: 0.01883808521852645
Position 6185: 0.01789481229983817
Position 4247: 0.017714864261459278
Position 200: 0.017603028581733775
Position 132: 0.014614810939058847
Position 2029: 0.01388418732718776
Position 32573: 0.01288765722078299
Position 16214: 0.012242429760827189
Position 22294: 0.012149941091347302
Position 2709: 0.011897622904685202
Position 6066: 0.010157164375517076
Position 17616: 0.01005164910113845
Position 5387: 0.008936234170646574
Position 2721: 0.00732223874309841
Position 1527: 0.004398968615396492
Position 1514: 0.004216558519179925
Position 2909: 0.004197911507122485
Position 8361: 0.003799862602975235
Position 244: 0.0035537352205439626
Position 14889: 0.0030215195305017
Position 32825: 0.0029715782845542616
Position 1069: 0.0029150367662708417
Position 5904: 0.0022311514179686226
Position 128: 0.002099363337741331
Position 2947: 0.0017413121940326323
Position 31342: 0.0017180014111741943
Position 5830: 0.001564682931773414
Position 1152: 0.0015056269494964506
Position 3320: 0.0012405198981141256
Position 4273: 0.0011813400622769769
Position 20: 0.0008784510895693395
Position 3922: 0.0008426744485237451
Position 1553: 0.0008291024479020711
Position 2895: 0.0007831851463809463
Position 460: 0.00058954827828649
Position 2357: 0.0005275953859189181
