Gene = NDUFS4
index = 933
Annotated 5SS: [  126 42896 85771 97990]
Annotated 3SS: [ 42816  85597  97915 122482]
SMsplice 5SS: [  126 27970 28457 42896 47468 53285 76077 76357 85771 86173 97990]
SMsplice 3SS: [ 27812  28249  42816  47384  53168  75995  76220  85597  86076  97915
 122482]
top_k =  500
Partition function (log Z): -62.88588812180264

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.7371588290678875
Position 4509: 0.4175921648659153
Position 4965: 0.34530030970289605
Position 9009: 0.17560715126605783
Position 5890: 0.16360055773141227
Position 309: 0.15646044511907542
Position 2145: 0.13974046667705245
Position 7485: 0.1310789083658286
Position 3223: 0.12857732477941497
Position 1027: 0.12490557972332
Position 674: 0.08834399860913046
Position 7481: 0.08511736432841022
Position 2278: 0.07637185119079887
Position 7530: 0.05956384930089525
Position 6851: 0.048995017706251386
Position 1066: 0.043398425734207054
Position 6770: 0.03788649474929616
Position 4524: 0.03409994690061868
Position 4185: 0.02727836104674373
Position 301: 0.01883261761596673
Position 9761: 0.018049179685677322
Position 1902: 0.017680870199174824
Position 384: 0.015851504254823148
Position 52: 0.014315116201621052
Position 4255: 0.012900115357655399
Position 7684: 0.012090035745312065
Position 1034: 0.012034734742029795
Position 3598: 0.011156533599586108
Position 538: 0.00895035933938486
Position 45: 0.007799059844757875
Position 4233: 0.005846669228972141
Position 6005: 0.0053010448971556575
Position 4044: 0.004076466835155817
Position 6022: 0.0035775210043300773
Position 6046: 0.0027567990380641364
Position 6537: 0.0022231145209321264
Position 4424: 0.0020957524352437687
Position 5945: 0.0020148393174669716
Position 695: 0.0018757414541974368
Position 6024: 0.0016729969358446162
Position 5931: 0.0016512560042024162
Position 2380: 0.0015701209838223555
Position 1603: 0.001214434439008655
Position 394: 0.0008500790289825248
Position 2536: 0.0008363519433235693
Position 6235: 0.0005940829893294638
Position 1290: 0.000499115013860062
Position 1216: 0.00035829500651249677
Position 91: 0.0003287528082312013
Position 829: 0.0002480696692343001
Position 4504: 0.0002313749106875011
Position 639: 0.00019246946393018817
Position 313: 0.0001893454550311981
Position 708: 0.0001476704652131834
Position 1781: 0.0001160106506706468
Position 527: 5.355078395397096e-05
Position 811: 5.180095662917461e-05
Position 115: 4.893937787697312e-05
Position 795: 4.0576019224583763e-05
Position 252: 3.211759976419662e-05
Position 357: 3.165656963160285e-05
Position 661: 2.742009664872931e-05
Position 37: 2.2233782886201815e-05
Position 1167: 2.0308811177754998e-05
Position 833: 1.9061823726919752e-05
Position 643: 1.770460232348109e-05
Position 1044: 1.721944926306241e-05
Position 1054: 1.0211533485755571e-05
Position 692: 9.178677614252921e-06
Position 163: 7.804968523148082e-06
