Gene = SMIM1
index = 1280
Annotated 5SS: [  54  394 2696]
Annotated 3SS: [ 274 2510 3006]
SMsplice 5SS: [394]
SMsplice 3SS: [2510]
top_k =  500
Partition function (log Z): -7.349664884906154

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9072770028855478
Position 54: 0.28794082474669314
Position 138: 0.16800138870532516
Position 2696: 0.14931611065409633
Position 35: 0.07702884739075243
Position 323: 0.05470180362402219
Position 2417: 0.040359936362224055
Position 2617: 0.030026746215255192
Position 1941: 0.025044213233107317
Position 1766: 0.022787591682551914
Position 1361: 0.01864357908800365
Position 1073: 0.015418398063791418
Position 95: 0.011189251513094396
Position 596: 0.009316128512704658
Position 2621: 0.008007192310030888
Position 62: 0.006341778195114515
Position 868: 0.006016723340949871
Position 1578: 0.005449651371802238
Position 1609: 0.004663639089423625
Position 385: 0.004014645773968289
Position 2138: 0.003929300823040228
Position 2300: 0.00273207884130199
Position 1522: 0.0024144883748162755
Position 1410: 0.002208182860426427
Position 941: 0.0019226882271996743
Position 1947: 0.0014505581592259603
Position 1943: 0.0003969046421386406
Position 15: 0.00023478951128437224
Position 742: 0.00022036444279764357
Position 46: 6.0154185515118845e-05
Position 1618: 2.8979317243931203e-05
Position 489: 2.2043725049620595e-05
Position 966: 1.110810445269047e-05
Position 188: 5.360141723474718e-06
Position 103: 1.3797638572138758e-06
Position 256: 8.77444274373918e-07
Position 644: 6.27670923194294e-07
Position 423: 5.691508502746507e-07
Position 400: 1.1678756365671693e-07
Position 431: 1.0434146202784559e-07
Position 398: 5.631570098180844e-08
Position 284: 1.8329235924050338e-08
Position 418: 4.6633723877417315e-09
Position 628: 1.56751209868507e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2510: 0.6153622287530153
Position 238: 0.35299559290969806
Position 3006: 0.1636561779641896
Position 274: 0.16266730472650523
Position 1863: 0.14013312922556004
Position 2387: 0.056522793526372885
Position 1577: 0.056098004669809805
Position 2899: 0.04049371457449441
Position 2576: 0.03415060262239739
Position 2026: 0.028844627705528078
Position 2927: 0.023772549447599423
Position 2460: 0.019874041566429117
Position 1332: 0.014201724440668561
Position 2749: 0.013616219778079109
Position 1210: 0.012830192472208542
Position 2695: 0.010449196450105775
Position 485: 0.01002493725842312
Position 812: 0.008740865909418374
Position 2896: 0.007339984466634193
Position 1309: 0.006619335810173082
Position 3016: 0.005854683298142807
Position 458: 0.005800946611546036
Position 1051: 0.005785843478851959
Position 889: 0.0052759239790880815
Position 2204: 0.004891167610305345
Position 1458: 0.004831223816155264
Position 1031: 0.0041171924054555975
Position 2030: 0.0032898542380672977
Position 2990: 0.0032476742495167505
Position 1830: 0.0028814491040557665
Position 2463: 0.0028116530892851634
Position 772: 0.002712482151970431
Position 2101: 0.002660545392448022
Position 2443: 0.0024512655213722936
Position 1973: 0.002437043029355912
Position 1437: 0.0023207875258886143
Position 734: 0.0021918255891939177
Position 1241: 0.0018395482018847672
Position 936: 0.0018299551223395472
Position 149: 0.0018168443663790703
Position 673: 0.001783069984551669
Position 2009: 0.0017531559066709126
Position 299: 0.0017320183784543008
Position 825: 0.0016460146727172711
Position 2555: 0.001638623057071195
Position 3107: 0.001163692761388379
Position 2212: 0.0011185602144738493
Position 214: 0.0009814028134557775
Position 1489: 0.0007896095353170456
Position 478: 0.0007681162460224021
Position 892: 0.0007228306734440704
Position 1726: 0.0006497694480033098
Position 2941: 0.0006423191708980344
Position 3034: 0.0005891699756936887
Position 1905: 0.0005068427701916861
Position 363: 0.000501812954428133
Position 3052: 0.0004449333666388868
Position 322: 0.0003995066421607564
Position 242: 0.00035418798517223725
Position 1110: 0.00028231139239872624
Position 281: 0.0002402077335586068
Position 1186: 0.00016789056742539418
Position 957: 0.0001497752980967558
Position 766: 0.00014907575531259887
Position 340: 0.00013134097561409678
Position 831: 9.939532972486871e-05
Position 1684: 8.765048384599375e-05
Position 834: 4.3802318390691956e-05
Position 1245: 3.7277028368154006e-05
Position 1206: 3.687658564584111e-05
Position 2515: 3.569497258137922e-05
Position 973: 3.298196489247808e-05
Position 513: 2.0035223364716985e-05
Position 697: 1.6602635465483712e-05
Position 488: 1.111937365071586e-05
Position 864: 5.086891379191331e-06
Position 1127: 3.6107761519359483e-06
Position 365: 3.281051409923897e-06
Position 495: 1.391000147941994e-06
Position 372: 8.804576751789398e-07
Position 954: 8.328782560502837e-07
Position 379: 6.917971956549597e-07
Position 782: 6.093777097966141e-07
Position 677: 3.3710510327631306e-07
Position 1157: 2.733676273887719e-07
Position 596: 2.330251599122361e-07
Position 428: 4.73170766789832e-08
Position 571: 3.833596818773184e-08
Position 609: 2.3854150994474468e-08
Position 616: 1.7311920425968767e-08
Position 430: 9.862756777522526e-09
Position 527: 9.244261260060274e-09
Position 384: 8.814161519949516e-09
Position 398: 8.39328712973472e-09
Position 600: 5.037585521169953e-09
Position 580: 2.903165525802083e-09
Position 412: 1.4731844971669675e-09
Position 522: 1.0572928013796788e-09
Position 83: 1.125820315477863e-11
