Gene = AL646016.1
index = 67
Annotated 5SS: [26]
Annotated 3SS: [14278]
SMsplice 5SS: [68]
SMsplice 3SS: [13121]
top_k =  500
Partition function (log Z): -14.843760997634366

Sorted 5' Splice Sites (High to Low Probability):
Position 68: 0.5459242344615084
Position 115: 0.43999313965651154
Position 3695: 0.2217900424116962
Position 3562: 0.21444438262903362
Position 11338: 0.1724793491423402
Position 4707: 0.1415501476820252
Position 9151: 0.1307923424816242
Position 3691: 0.09051576370343438
Position 4312: 0.03778227245092564
Position 3250: 0.024766394143145534
Position 1790: 0.00980855536798397
Position 1706: 0.00848250796694524
Position 4279: 0.008069385991133222
Position 3121: 0.006826358806467823
Position 4343: 0.0051134430146458415
Position 332: 0.004975365006685331
Position 4105: 0.0047384673447894345
Position 4045: 0.003820064221932617
Position 3329: 0.003446704959235843
Position 3937: 0.002520270350366557
Position 26: 0.0023417843979555725
Position 233: 0.0023141908140890646
Position 484: 0.0017101795631938974
Position 1260: 0.0014958053371319363
Position 1518: 0.0012164819925134071
Position 4768: 0.0009365129986949615
Position 2478: 0.000835478134468068
Position 1774: 0.0007028578125521398
Position 3252: 0.0006327017629581757
Position 815: 0.0005767304567851026
Position 5258: 0.0005317317066162437
Position 162: 0.0005042899946008572
Position 1549: 0.0003165407855023255
Position 1720: 0.0002727613936187975
Position 4607: 0.00024882562956431506
Position 3140: 0.00021601429831352042
Position 239: 0.00018592623443771866
Position 1231: 8.814751614477598e-05
Position 522: 3.8137913030663774e-05
Position 221: 3.478956561101174e-05
Position 18: 2.944756803696234e-05
Position 1067: 1.4231854693186711e-05
Position 1268: 8.673104253382657e-06
Position 73: 7.722923831128675e-06
Position 45: 5.136434691128708e-06
Position 120: 4.235126676842667e-06
Position 1164: 3.4229276003636664e-06
Position 659: 3.368122455525613e-06
Position 848: 3.1455960386855095e-06
Position 4541: 3.111541226190133e-06
Position 378: 2.313196973394767e-06
Position 3713: 1.7144042036295055e-06
Position 1206: 1.257047181493654e-06
Position 936: 1.1428929962684723e-06
Position 440: 1.0604801387815037e-06
Position 2522: 9.974328909288058e-07
Position 1569: 9.448402605365322e-07
Position 554: 8.305940996915325e-07
Position 2564: 6.863950203679414e-07
Position 1233: 6.559521990644978e-07
Position 840: 4.840676356770555e-07
Position 482: 4.4152885804704394e-07
Position 1281: 1.2148010961690992e-07
Position 1182: 1.0470085618349431e-07
Position 434: 5.24981225615763e-08
Position 230: 4.9620699442260166e-08
Position 16: 4.4496832399304345e-08
Position 916: 4.139809068352638e-08
Position 1177: 3.375697171767498e-08
Position 576: 1.954138785650628e-08
Position 1017: 1.4061599168516813e-08
Position 2119: 1.2376866325260391e-08
Position 299: 9.501210552676126e-10
Position 338: 6.954973465669249e-10
Position 164: 6.895940610620528e-10
Position 292: 7.972464222634603e-11
Position 347: 1.8450543207395688e-11
Position 638: 9.795385584571823e-12
Position 460: 4.894663202506463e-12
Position 393: 2.0703474449731023e-12
Position 401: 1.635338367952721e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13121: 0.5506503401409932
Position 3413: 0.4296189695578353
Position 11259: 0.2673584289553816
Position 4512: 0.16116625106563173
Position 9028: 0.1227097061093596
Position 3499: 0.0675797174850633
Position 4941: 0.04323847934850155
Position 3002: 0.04140727328131242
Position 3667: 0.0320474410022833
Position 4009: 0.03058441451154933
Position 9999: 0.029206995396189657
Position 6905: 0.02558500039255097
Position 4094: 0.023812452228495568
Position 1349: 0.022331950745685062
Position 1593: 0.022134317830401
Position 9641: 0.021716789670875203
Position 3903: 0.017166515031766038
Position 8876: 0.01693075101353958
Position 6977: 0.01604049179202346
Position 6699: 0.014524048486274291
Position 4126: 0.014135768676291982
Position 10694: 0.013999372668518008
Position 3328: 0.011268053718264165
Position 12630: 0.010939516464447704
Position 3925: 0.009364982653416669
Position 1613: 0.009303167603043689
Position 1646: 0.008653893515429946
Position 3875: 0.008373793549480977
Position 411: 0.00600911393127022
Position 4476: 0.0038963946420421483
Position 5990: 0.0034135632621739814
Position 2262: 0.002687526219174275
Position 3022: 0.0022291230488709944
Position 3354: 0.0021673982827939086
Position 159: 0.002165756472699734
Position 2918: 0.0021241869530656556
