Gene = COQ4
index = 397
Annotated 5SS: [  393   612  2704  3346  9747 10408]
Annotated 3SS: [  479  2606  3242  9616 10313 10937]
SMsplice 5SS: [  393   612  2704  3346  9747 10408]
SMsplice 3SS: [  479  2606  3242  9629 10313 10937]
top_k =  500
Partition function (log Z): 0.7665458087455769

Sorted 5' Splice Sites (High to Low Probability):
Position 3346: 0.9983201895989957
Position 612: 0.9915803303006353
Position 10408: 0.8055567238936777
Position 2704: 0.7824105042076855
Position 236: 0.5681406805322186
Position 9747: 0.44041084062984903
Position 137: 0.168850832074885
Position 124: 0.1619410126247245
Position 6484: 0.08755840396079836
Position 2708: 0.07484543654534347
Position 3077: 0.06343580044129282
Position 2746: 0.05953610394343185
Position 824: 0.056044066336643654
Position 1351: 0.05161636072772532
Position 3795: 0.047783153453872775
Position 5866: 0.04402097376085793
Position 86: 0.04157765454254484
Position 3074: 0.038837588716350215
Position 5473: 0.03604566026915683
Position 10594: 0.03003170249589321
Position 1009: 0.027638246033911115
Position 2654: 0.023481721447256805
Position 10691: 0.01953589127523641
Position 1236: 0.018350092619751558
Position 6669: 0.017937852844431165
Position 3111: 0.01751547010402476
Position 42: 0.013599645012318298
Position 3115: 0.013255787474163425
Position 10536: 0.01083267124590157
Position 2688: 0.009225794373248991
Position 397: 0.008803133653374222
Position 2727: 0.008779160121593839
Position 3067: 0.008097771096037635
Position 3804: 0.003546175731201194
Position 407: 0.0032708771349788794
Position 206: 0.0032527784056220962
Position 667: 0.002888339579104415
Position 3046: 0.0026443874700826995
Position 10423: 0.00241827229560088
Position 6714: 0.002345717771722353
Position 3622: 0.002207616569846422
Position 7466: 0.0014613558551037846
Position 3005: 0.0012879539786874341
Position 1865: 0.0011515418742075161
Position 111: 0.0009256358464397444
Position 663: 0.0009060829245364282
Position 228: 0.0008651072191972186
Position 716: 0.0008019301209113761
Position 2047: 0.000756197882058353
Position 945: 0.0006642284640331598
Position 1543: 0.000613194483225864
Position 8165: 0.0005570132681463318
Position 8785: 0.0005545694375839981
Position 2550: 0.00046787373080326485
Position 3759: 0.00044005542254336874
Position 131: 0.00040603626260498
Position 2905: 0.0004050750136969162
Position 351: 0.0003873132855950212
Position 2895: 0.0003493489477017883
Position 188: 0.0003346521345405232
Position 7822: 0.00029692135590245455
Position 9688: 0.00027057160659855095
Position 4945: 0.00025590336649888466
Position 3154: 0.0002505153725118923
Position 7877: 0.00023612136931907012
Position 6074: 0.00019649952311363896
Position 290: 0.00016093304155655538
Position 3321: 0.00015626212511666996
Position 901: 0.00014351698660314003
Position 218: 0.00013054872978979457
Position 2967: 0.0001290797287509149
Position 687: 0.00011167355236032149
Position 731: 0.00010576643150571324
Position 1026: 7.254204963121958e-05
Position 117: 7.010682228451776e-05
Position 5610: 6.95046038543728e-05
Position 693: 6.358501885233352e-05
Position 812: 5.72177215060848e-05
Position 4356: 5.630237752318756e-05
Position 1679: 5.06254849789369e-05
Position 1037: 4.8044566488751236e-05
Position 1595: 4.5553570220157675e-05
Position 1944: 4.275946899936397e-05
Position 2155: 4.182704255026354e-05
Position 178: 3.7001236707938136e-05
Position 240: 3.419055991467472e-05
Position 1825: 3.247852731802739e-05
Position 56: 2.817518482419106e-05
Position 794: 1.9873424211130732e-05
Position 637: 1.9447328389392056e-05
Position 51: 1.8787457768369734e-05
Position 3365: 1.7418416436374264e-05
Position 48: 1.1658202166101584e-05
Position 7881: 4.359794229281454e-06
Position 2874: 4.1585626024988846e-06
Position 3314: 2.8546680628420765e-06
Position 7869: 2.7500673769087994e-06
Position 2903: 2.6311594450439966e-06
Position 3707: 2.542072560797003e-06
Position 3340: 2.173558242962811e-06
Position 58: 1.517235411196605e-06
Position 100: 1.1316371729265766e-06
Position 141: 9.369112552682524e-07
Position 344: 3.831221398322736e-07
Position 262: 2.776383307963128e-07
Position 13: 1.5236617321569574e-07
Position 656: 4.428336005484102e-08
Position 562: 1.997977937648667e-09
Position 283: 1.0296044293553731e-09
Position 706: 3.476327126919328e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2606: 0.942621815812647
Position 10937: 0.9424932925061935
Position 479: 0.9078949173314304
Position 3242: 0.8934092786573374
Position 10313: 0.5691602870222018
Position 9629: 0.435907033503329
Position 10275: 0.24356759528179756
Position 2992: 0.1379296724375082
Position 3174: 0.07912761152251072
Position 712: 0.07052011714445572
Position 553: 0.052238722012848425
Position 6370: 0.04517364164386672
Position 10514: 0.0394476864310902
Position 1306: 0.03089717033032069
Position 5361: 0.02761225868592082
Position 1087: 0.023912893155199275
Position 3648: 0.022533683909933825
Position 5811: 0.02060556268051724
Position 6139: 0.0198819667192363
Position 6611: 0.019411715554136788
Position 3651: 0.018062955399267264
Position 2529: 0.01586067960638382
Position 10279: 0.014032269364003544
Position 6200: 0.013942989286780033
Position 9925: 0.012566492135472604
Position 3229: 0.012477298819918908
Position 3775: 0.011253533270232603
Position 1133: 0.010551849740545079
Position 2793: 0.010490103431126191
Position 11279: 0.009260385538083452
Position 746: 0.008876795404786352
Position 5683: 0.00845315245349815
Position 5752: 0.007594741370502476
Position 10524: 0.007593927082515389
Position 9220: 0.006023157444275618
Position 5303: 0.005824335947431116
Position 6409: 0.004959283614879114
Position 929: 0.004922090812765742
Position 10623: 0.004867687853704107
Position 2954: 0.004705834208125341
Position 2852: 0.004695302298497369
Position 5744: 0.004129383171481637
Position 10983: 0.0040148239309676335
Position 273: 0.003987489632279927
Position 7982: 0.003444688825973963
Position 5557: 0.0025290603387442675
Position 6297: 0.0022972653477160007
Position 9983: 0.0022820464089329806
Position 794: 0.0020982724456433096
Position 6364: 0.002041510561313877
Position 3501: 0.001976288549515925
Position 8322: 0.0016612325227761818
Position 10814: 0.0015887098794596655
Position 10646: 0.001563594257916296
Position 202: 0.0015592247544200261
Position 498: 0.0014421523222124398
Position 3184: 0.0014325716709075692
Position 7299: 0.001347734446418746
Position 5300: 0.0013393936226553985
Position 11447: 0.001263155305072847
Position 911: 0.0012436683809795113
Position 6696: 0.001198485221458201
Position 6460: 0.0011645610977081859
Position 5444: 0.0011609783007209596
Position 10811: 0.001146156355113219
Position 5717: 0.0008788245133193628
Position 1773: 0.000852382673291884
Position 6542: 0.0007745522105970191
Position 1186: 0.0006931960017086926
Position 10099: 0.0006854348891543861
Position 1150: 0.0006249132036115292
Position 8679: 0.0005911455764720367
Position 11307: 0.0005827261026436174
Position 7723: 0.0005820059918983441
Position 236: 0.0005475226316791093
Position 1934: 0.0004773540076892524
Position 1468: 0.00047387408818664597
Position 7978: 0.000429953681952896
Position 1678: 0.00033545745778060617
Position 3622: 0.0003339265240204451
Position 11097: 0.00029978252012274756
Position 3452: 0.0002700670631510634
Position 4238: 0.0002668450681608141
Position 379: 0.0002659867072958404
Position 2624: 0.0002556218999225777
Position 10940: 0.00025442783561820196
Position 10900: 0.00023810396196316498
Position 861: 0.00023705152143151844
Position 983: 0.00023330281033813292
Position 3544: 0.00021994771215614247
Position 209: 0.00021372888550177084
Position 2618: 0.00021193281387513397
Position 11168: 0.0002036468615090871
Position 880: 0.00019153624318762676
Position 6011: 0.00018935054104443042
Position 183: 0.00017192308865385142
Position 419: 0.00013828743293754545
Position 7262: 0.0001333321908370881
Position 557: 0.00013319310519181385
Position 4793: 0.0001305608822429755
Position 2830: 0.00013003035857163132
Position 1442: 0.00012121792148250143
Position 3803: 0.0001103306270925711
Position 120: 0.00010924713866838048
Position 1799: 0.00010032350520693348
Position 2653: 9.892656009186263e-05
Position 4627: 9.657453401416859e-05
Position 2934: 9.373180992387702e-05
Position 5237: 9.3043420866611e-05
Position 5926: 9.139833394469493e-05
Position 1193: 8.624552843838994e-05
Position 3579: 8.025598702153275e-05
Position 1706: 7.443414713650295e-05
Position 681: 6.574481207708811e-05
Position 1720: 6.172263534230805e-05
Position 8002: 5.968114593510213e-05
Position 1046: 5.625742605159422e-05
Position 5249: 5.435701616437923e-05
Position 4842: 5.256099219146769e-05
Position 3246: 5.132757466437988e-05
Position 1222: 4.713827914941253e-05
Position 1969: 4.348527855171808e-05
Position 2029: 4.182704255026354e-05
Position 3285: 4.026065292147282e-05
Position 5649: 3.953048064845622e-05
Position 7511: 3.9413580981056264e-05
Position 1653: 3.781804758405514e-05
Position 3127: 3.448344962537939e-05
Position 5587: 3.148747838659366e-05
Position 1268: 3.041237920708852e-05
Position 933: 2.7384386262751724e-05
Position 1138: 2.5964460107828686e-05
Position 1312: 2.5831527075048785e-05
Position 7159: 2.5299502338574244e-05
Position 7015: 2.2757192287814468e-05
Position 4532: 2.17872632275793e-05
Position 6044: 2.1080740849173368e-05
Position 6885: 2.0804837067945513e-05
Position 222: 2.0670171022442217e-05
Position 3935: 1.7906373540557214e-05
Position 4660: 1.6616016459034237e-05
